Risk,Expected Return,Remaining Fund,Selected Stocks
33436.23600508693198207766,42674.40898218057554913685,0.00000000000000000000,AAPL:0.1096605744; MSFT:0.0026109661; UNH:0.0013054830; JNJ:0.0391644909; V:0.1644908616; WMT:0.1644908616; JPM:0.0039164491; PG:0.0052219321; CVX:0.1057441253; HD:0.0221932115; MRK:0.0052219321; KO:0.1148825065; CSCO:0.0039164491; MCD:0.0248041775; NKE:0.0052219321; DIS:0.1214099217; VZ:0.0065274151; AMGN:0.0026109661; HON:0.0783289817; IBM:0.0013054830; CRM:0.0143603133; GS:0.0026109661; 
33518.3388983233,42761.0422379945,0.0000000000,AAPL:0.1098039216; UNH:0.0013071895; JNJ:0.0392156863; V:0.1647058824; WMT:0.1647058824; JPM:0.0039215686; PG:0.0052287582; CVX:0.1058823529; HD:0.0222222222; MRK:0.0052287582; KO:0.1150326797; CSCO:0.0039215686; MCD:0.0248366013; NKE:0.0052287582; DIS:0.1215686275; VZ:0.0065359477; AMGN:0.0026143791; HON:0.0784313725; IBM:0.0013071895; CRM:0.0143790850; GS:0.0026143791; AXP:0.0013071895; 
33865.5170972724,44032.0904016913,0.0000000000,AAPL:0.1130551817; MSFT:0.0026917900; UNH:0.0013458950; JNJ:0.0188425303; V:0.1588156124; WMT:0.1695827725; JPM:0.0040376851; PG:0.0053835801; CVX:0.1090174966; HD:0.0228802153; MRK:0.0053835801; KO:0.1184387618; CSCO:0.0040376851; MCD:0.0255720054; NKE:0.0053835801; DIS:0.1251682369; VZ:0.0067294751; AMGN:0.0026917900; HON:0.0807537012; IBM:0.0013458950; CRM:0.0148048452; GS:0.0026917900; TRV:0.0013458950; 
33990.6626822089,45454.3073572939,0.0000000000,AAPL:0.1139755767; MSFT:0.0027137042; UNH:0.0013568521; JNJ:0.0189959294; V:0.1709633650; WMT:0.1709633650; JPM:0.0040705563; PG:0.0054274084; CVX:0.0881953867; HD:0.0257801900; MRK:0.0054274084; KO:0.1221166893; CSCO:0.0122116689; MCD:0.0040705563; NKE:0.0054274084; DIS:0.1424694708; VZ:0.0067842605; AMGN:0.0027137042; HON:0.0705563094; IBM:0.0013568521; CRM:0.0149253731; INTC:0.0013568521; AXP:0.0013568521; BA:0.0067842605; 
35587.5358004687,46456.8692540018,0.0000000000,AAPL:0.1121495327; MSFT:0.0026702270; UNH:0.0013351135; JNJ:0.0186915888; V:0.1575433912; WMT:0.1682242991; JPM:0.0040053405; PG:0.0053404539; CVX:0.0867823765; HD:0.0333778371; MRK:0.0053404539; KO:0.1174899866; CSCO:0.0120160214; MCD:0.0040053405; NKE:0.0053404539; DIS:0.1428571429; VZ:0.0066755674; AMGN:0.0026702270; HON:0.0801068091; IBM:0.0013351135; CRM:0.0173564753; GS:0.0026702270; CAT:0.0080106809; AXP:0.0013351135; BA:0.0013351135; MMM:0.0013351135; 
35636.1665864663,47872.2842585321,0.0000000000,AAPL:0.1109643329; MSFT:0.0026420079; UNH:0.0013210040; JNJ:0.0184940555; V:0.1664464993; WMT:0.1664464993; JPM:0.0039630119; CVX:0.0858652576; HD:0.0330250991; MRK:0.0052840159; KO:0.1162483487; CSCO:0.0118890357; MCD:0.0026420079; NKE:0.0052840159; DIS:0.1598414795; VZ:0.0013210040; AMGN:0.0026420079; HON:0.0792602378; IBM:0.0013210040; CRM:0.0145310436; GS:0.0026420079; AXP:0.0026420079; BA:0.0052840159; 
35941.4662314671,48016.4442555119,0.0000000000,AAPL:0.1103810775; MSFT:0.0026281209; UNH:0.0013140604; JNJ:0.0183968463; V:0.1655716163; WMT:0.1655716163; JPM:0.0039421813; CVX:0.0854139290; HD:0.0328515112; MRK:0.0052562418; KO:0.1156373193; CSCO:0.0118265440; MCD:0.0026281209; NKE:0.0052562418; DIS:0.1590013141; VZ:0.0118265440; AMGN:0.0026281209; HON:0.0788436268; IBM:0.0013140604; CRM:0.0144546649; GS:0.0026281209; AXP:0.0026281209; 
36688.5475745168,49660.4089459378,0.0000000000,AAPL:0.1372549020; MSFT:0.0032679739; UNH:0.0016339869; JNJ:0.0490196078; V:0.2058823529; WMT:0.2058823529; JPM:0.0032679739; PG:0.0081699346; CVX:0.0130718954; HD:0.0179738562; MRK:0.0016339869; KO:0.0784313725; CSCO:0.0049019608; MCD:0.0098039216; NKE:0.0065359477; DIS:0.1764705882; AMGN:0.0032679739; HON:0.0457516340; IBM:0.0016339869; CRM:0.0245098039; AXP:0.0016339869; 
37206.6334477250,50873.3550739958,0.0000000000,AAPL:0.1499148211; MSFT:0.0034071550; UNH:0.0017035775; JNJ:0.0085178876; V:0.1873935264; WMT:0.2163543441; JPM:0.0034071550; PG:0.0085178876; CVX:0.0136286201; HD:0.0187393526; MRK:0.0017035775; KO:0.0817717206; CSCO:0.0051107325; MCD:0.0102214651; NKE:0.0068143101; DIS:0.1839863714; AMGN:0.0170357751; HON:0.0477001704; IBM:0.0017035775; CRM:0.0255536627; CAT:0.0017035775; AXP:0.0017035775; BA:0.0017035775; DD:0.0017035775; 
37372.3518240247,52244.9055058894,0.0000000000,AAPL:0.1517241379; MSFT:0.0034482759; UNH:0.0017241379; JNJ:0.0086206897; V:0.1896551724; WMT:0.2189655172; JPM:0.0034482759; PG:0.0086206897; CVX:0.0137931034; HD:0.0189655172; MRK:0.0086206897; KO:0.0827586207; CSCO:0.0051724138; MCD:0.0103448276; NKE:0.0068965517; DIS:0.1862068966; AMGN:0.0034482759; HON:0.0482758621; IBM:0.0017241379; CRM:0.0258620690; AXP:0.0017241379; 
37464.8521716657,52651.4311295681,0.0000000000,AAPL:0.1525129983; MSFT:0.0034662045; UNH:0.0017331023; JNJ:0.0086655113; V:0.1906412478; WMT:0.2201039861; JPM:0.0034662045; PG:0.0086655113; CVX:0.0138648180; HD:0.0190641248; MRK:0.0017331023; KO:0.0831889081; CSCO:0.0051993068; MCD:0.0103986135; NKE:0.0069324090; DIS:0.1871750433; AMGN:0.0034662045; HON:0.0485268631; IBM:0.0017331023; CRM:0.0259965338; CAT:0.0017331023; AXP:0.0017331023; 
38805.3164766753,53883.8133071579,0.0000000000,AAPL:0.0964749536; MSFT:0.0018552876; UNH:0.0055658627; JNJ:0.0092764378; V:0.2059369202; WMT:0.2356215213; JPM:0.0037105751; PG:0.0018552876; CVX:0.0148423006; HD:0.0204081633; MRK:0.0166975881; KO:0.0779220779; CSCO:0.0055658627; MCD:0.0111317254; NKE:0.0074211503; DIS:0.2003710575; AMGN:0.0037105751; HON:0.0445269017; IBM:0.0018552876; CRM:0.0204081633; GS:0.0037105751; CAT:0.0018552876; BA:0.0018552876; DD:0.0074211503; 
39427.5497168642,54781.6824735729,0.0000000000,AAPL:0.0970149254; UNH:0.0055970149; JNJ:0.0093283582; V:0.2070895522; WMT:0.2369402985; JPM:0.0037313433; PG:0.0018656716; CVX:0.0149253731; HD:0.0205223881; MRK:0.0167910448; KO:0.0783582090; CSCO:0.0037313433; MCD:0.0111940299; NKE:0.0074626866; DIS:0.2014925373; AMGN:0.0037313433; HON:0.0447761194; IBM:0.0018656716; CRM:0.0279850746; GS:0.0037313433; AXP:0.0018656716; 
39594.5668710168,56857.7043038357,0.0000000000,AAPL:0.1542168675; JNJ:0.0120481928; V:0.1759036145; WMT:0.2939759036; PG:0.0024096386; CVX:0.0024096386; HD:0.0265060241; MRK:0.0024096386; KO:0.0024096386; CSCO:0.0072289157; MCD:0.0168674699; DIS:0.1831325301; VZ:0.0024096386; AMGN:0.0048192771; HON:0.0674698795; IBM:0.0024096386; CRM:0.0265060241; INTC:0.0024096386; AXP:0.0024096386; BA:0.0120481928; 
39746.7693546325,56886.8642132286,0.0000000000,AAPL:0.1538461538; JNJ:0.0120192308; V:0.1754807692; WMT:0.2932692308; JPM:0.0024038462; PG:0.0024038462; CVX:0.0024038462; HD:0.0264423077; MRK:0.0024038462; KO:0.0024038462; CSCO:0.0072115385; MCD:0.0168269231; DIS:0.1826923077; VZ:0.0024038462; AMGN:0.0048076923; HON:0.0673076923; IBM:0.0024038462; CRM:0.0264423077; INTC:0.0024038462; AXP:0.0024038462; BA:0.0120192308; 
40664.5640355051,57961.7577650256,0.0000000000,AAPL:0.2055137845; UNH:0.0075187970; JNJ:0.0025062657; V:0.1378446115; WMT:0.2982456140; CVX:0.0025062657; HD:0.0075187970; MRK:0.0025062657; CSCO:0.0075187970; MCD:0.0175438596; DIS:0.1904761905; VZ:0.0025062657; AMGN:0.0050125313; HON:0.0701754386; IBM:0.0025062657; CRM:0.0275689223; GS:0.0050125313; CAT:0.0025062657; BA:0.0025062657; MMM:0.0025062657; 
40679.8101362677,58352.5074750831,0.0000000000,AAPL:0.2075949367; UNH:0.0075949367; JNJ:0.0025316456; V:0.1367088608; WMT:0.3012658228; CVX:0.0025316456; HD:0.0075949367; MRK:0.0025316456; CSCO:0.0075949367; MCD:0.0177215190; DIS:0.1924050633; VZ:0.0025316456; AMGN:0.0050632911; HON:0.0708860759; CRM:0.0278481013; GS:0.0050632911; CAT:0.0025316456; 
