Risk,Expected Return,Remaining Fund,Selected Stocks
32321.93822782119605108164,34831.09379815543798031285,0.00000000000000000000,MSFT:0.1808823529; UNH:0.0029411765; WMT:0.0235294118; JPM:0.0029411765; PG:0.1588235294; KO:0.1735294118; CSCO:0.0014705882; MCD:0.0014705882; NKE:0.0500000000; DIS:0.0235294118; VZ:0.0191176471; HON:0.0029411765; GS:0.0014705882; CAT:0.0058823529; INTC:0.0088235294; AXP:0.0014705882; BA:0.0970588235; MMM:0.0588235294; TRV:0.1852941176; 
32741.5507724411,35349.3435322794,0.0000000000,AAPL:0.0014184397; MSFT:0.1801418440; UNH:0.0482269504; JPM:0.0028368794; PG:0.1531914894; KO:0.1673758865; CSCO:0.0014184397; MCD:0.0014184397; NKE:0.0539007092; DIS:0.0226950355; VZ:0.0184397163; HON:0.0028368794; GS:0.0014184397; CAT:0.0056737589; INTC:0.0085106383; AXP:0.0014184397; BA:0.0936170213; MMM:0.0567375887; TRV:0.1787234043; 
33067.7947418596,36322.7344137022,0.0000000000,MSFT:0.1841317365; UNH:0.0029940120; JPM:0.0029940120; PG:0.1616766467; KO:0.1766467066; CSCO:0.0014970060; MCD:0.0014970060; NKE:0.0568862275; DIS:0.0239520958; VZ:0.0194610778; HON:0.0029940120; GS:0.0014970060; CAT:0.0059880240; INTC:0.0089820359; AXP:0.0014970060; BA:0.0988023952; MMM:0.0598802395; TRV:0.1886227545; 
33873.2361530360,37352.2088880106,0.0000000000,MSFT:0.1889400922; UNH:0.0107526882; JPM:0.0030721966; PG:0.1536098310; KO:0.1566820276; MCD:0.0015360983; NKE:0.0583717358; DIS:0.0261136713; VZ:0.0199692780; HON:0.0061443932; IBM:0.0030721966; GS:0.0015360983; CAT:0.0061443932; INTC:0.0030721966; AXP:0.0138248848; BA:0.1013824885; MMM:0.0614439324; TRV:0.1843317972; 
34018.3283639675,38455.8976972332,0.0000000000,AAPL:0.0017035775; MSFT:0.2163543441; UNH:0.0579216354; WMT:0.0272572402; JPM:0.0034071550; PG:0.0613287905; KO:0.1090289608; MCD:0.0017035775; NKE:0.0613287905; DIS:0.0272572402; VZ:0.0221465077; HON:0.0017035775; GS:0.0017035775; CAT:0.0068143101; INTC:0.0034071550; AXP:0.0017035775; BA:0.1124361158; MMM:0.0681431005; TRV:0.2146507666; 
34042.1457173822,38761.5507025033,0.0000000000,AAPL:0.0016638935; MSFT:0.2113144759; UNH:0.0033277870; WMT:0.0266222962; JPM:0.0033277870; PG:0.0599001664; KO:0.1697171381; CSCO:0.0016638935; MCD:0.0016638935; NKE:0.0632279534; DIS:0.0266222962; VZ:0.0216306156; HON:0.0033277870; GS:0.0016638935; CAT:0.0066555740; INTC:0.0099833611; AXP:0.0016638935; BA:0.1098169717; MMM:0.0665557404; TRV:0.2096505824; 
34481.4557708177,39878.0333114625,0.0000000000,AAPL:0.0018148820; MSFT:0.2232304900; UNH:0.0036297641; WMT:0.0290381125; JPM:0.0036297641; PG:0.0653357532; KO:0.1161524501; MCD:0.0018148820; NKE:0.0653357532; DIS:0.0290381125; VZ:0.0235934664; HON:0.0018148820; GS:0.0018148820; CAT:0.0072595281; INTC:0.0036297641; AXP:0.0018148820; BA:0.1197822142; MMM:0.0725952813; TRV:0.2286751361; 
34908.4525356595,40804.2420368907,0.0000000000,AAPL:0.0142348754; MSFT:0.2241992883; UNH:0.0391459075; JPM:0.0035587189; PG:0.0640569395; KO:0.1138790036; NKE:0.0640569395; DIS:0.0284697509; VZ:0.0231316726; HON:0.0017793594; GS:0.0017793594; CAT:0.0071174377; AXP:0.0017793594; BA:0.1174377224; MMM:0.0711743772; TRV:0.2241992883; 
35426.5896627470,41888.0865559948,0.0000000000,MSFT:0.2351851852; UNH:0.0037037037; JPM:0.0037037037; PG:0.0666666667; KO:0.1185185185; MCD:0.0018518519; NKE:0.0666666667; DIS:0.0296296296; VZ:0.0240740741; HON:0.0018518519; GS:0.0018518519; CAT:0.0074074074; AXP:0.0092592593; BA:0.1222222222; MMM:0.0740740741; TRV:0.2333333333; 
36692.6379297937,42786.3739038208,0.0000000000,AAPL:0.0147874307; MSFT:0.2255083179; UNH:0.1146025878; JNJ:0.0036968577; WMT:0.0073937153; JPM:0.0055452865; PG:0.0036968577; CVX:0.0018484288; MRK:0.0055452865; KO:0.0332717190; MCD:0.0018484288; NKE:0.0702402957; DIS:0.0295748614; VZ:0.0240295749; GS:0.0018484288; INTC:0.0110905730; AXP:0.0018484288; BA:0.1293900185; MMM:0.0813308688; TRV:0.2329020333; 
36734.6786275753,43972.1110924901,0.0000000000,AAPL:0.0020283976; MSFT:0.2494929006; UNH:0.0608519270; JNJ:0.0040567951; WMT:0.0121703854; JPM:0.0060851927; PG:0.0040567951; CVX:0.0020283976; MRK:0.0060851927; KO:0.0365111562; MCD:0.0020283976; NKE:0.0689655172; DIS:0.0324543611; VZ:0.0263691684; GS:0.0020283976; INTC:0.0121703854; AXP:0.0020283976; BA:0.1338742394; MMM:0.0811359026; TRV:0.2555780933; 
