Risk,Expected Return,Remaining Fund,Selected Stocks
45638.66812968709564302117,43169.50360737811570288613,0.00000000000000000000,MRK:0.2180451128; VZ:0.0751879699; AMGN:0.6766917293; BA:0.0300751880; 
45638.7060524779,43395.3368274045,0.0000000000,MRK:0.2116788321; VZ:0.0729927007; AMGN:0.6861313869; BA:0.0291970803; 
45683.3451716952,43462.5743267458,0.0000000000,MRK:0.2101449275; VZ:0.0797101449; AMGN:0.6811594203; BA:0.0289855072; 
45757.8974472616,43707.7865533597,0.0000000000,MRK:0.1907894737; VZ:0.0526315789; AMGN:0.7236842105; HON:0.0065789474; BA:0.0263157895; 
45775.6020015899,44070.8195968380,0.0000000000,MRK:0.1920529801; VZ:0.0529801325; AMGN:0.7284768212; BA:0.0264900662; 
45816.1501632755,44182.8900527010,0.0000000000,MRK:0.1895424837; VZ:0.0653594771; AMGN:0.7189542484; BA:0.0261437908; 
45922.9860569458,44344.1455415020,0.0000000000,MRK:0.1845238095; VZ:0.0595238095; AMGN:0.7261904762; GS:0.0059523810; BA:0.0238095238; 
45993.6343693256,44467.8964057971,0.0000000000,MRK:0.1746987952; VZ:0.0602409639; AMGN:0.7349397590; GS:0.0060240964; BA:0.0240963855; 
46014.8156576870,44507.1223056654,0.0000000000,MRK:0.1736526946; VZ:0.0598802395; AMGN:0.7365269461; GS:0.0059880240; BA:0.0239520958; 
46063.3194366045,44673.6491884058,0.0000000000,MRK:0.1757575758; VZ:0.0606060606; AMGN:0.7393939394; BA:0.0242424242; 
46183.9917142406,44867.6273438736,0.0000000000,MRK:0.1705882353; VZ:0.0647058824; AMGN:0.7411764706; BA:0.0235294118; 
46524.8475645827,45236.3193702240,0.0000000000,MRK:0.1865671642; VZ:0.0820895522; AMGN:0.7014925373; GS:0.0149253731; BA:0.0149253731; 
46706.4083200290,45281.2727404479,0.0000000000,MRK:0.1726190476; VZ:0.0595238095; AMGN:0.7321428571; GS:0.0119047619; CAT:0.0119047619; BA:0.0119047619; 
46761.4647851618,45540.2218577075,0.0000000000,MRK:0.1883116883; VZ:0.0714285714; AMGN:0.7142857143; GS:0.0129870130; BA:0.0129870130; 
46863.6878983155,45666.3986455863,0.0000000000,MRK:0.1550387597; VZ:0.0852713178; AMGN:0.7286821705; GS:0.0155038760; BA:0.0155038760; 
46949.9573797756,45700.0263267458,0.0000000000,MRK:0.1920529801; VZ:0.0728476821; AMGN:0.7152317881; GS:0.0066225166; BA:0.0132450331; 
46978.8807106942,45888.3097575757,0.0000000000,MRK:0.1757575758; VZ:0.0606060606; AMGN:0.7393939394; GS:0.0121212121; BA:0.0121212121; 
47057.2950642453,46046.3897628459,0.0000000000,MRK:0.1705882353; VZ:0.0647058824; AMGN:0.7411764706; GS:0.0117647059; BA:0.0117647059; 
47230.4658359087,46165.3990724638,0.0000000000,MRK:0.1438356164; VZ:0.0753424658; AMGN:0.7534246575; GS:0.0136986301; BA:0.0136986301; 
47288.2112495069,46334.5376337286,0.0000000000,MRK:0.1506024096; VZ:0.0662650602; AMGN:0.7590361446; GS:0.0120481928; BA:0.0120481928; 
47340.9474823130,46378.9053570488,0.0000000000,MRK:0.1458333333; VZ:0.0763888889; AMGN:0.7569444444; GS:0.0069444444; BA:0.0138888889; 
47531.7998654117,46483.8442503294,0.0000000000,MRK:0.1676300578; VZ:0.0635838150; AMGN:0.7283236994; GS:0.0346820809; CAT:0.0057803468; 
47583.4681662509,46660.0934492754,0.0000000000,MRK:0.1458333333; VZ:0.0763888889; AMGN:0.7638888889; BA:0.0138888889; 
47665.4844086599,46810.7030803690,0.0000000000,MRK:0.1587301587; VZ:0.0873015873; AMGN:0.7142857143; GS:0.0396825397; 
47871.9592888281,46982.0242028986,0.0000000000,MRK:0.1438356164; VZ:0.0753424658; AMGN:0.7397260274; GS:0.0410958904; 
47918.1123167380,47168.2289459816,0.0000000000,MRK:0.1558441558; VZ:0.0974025974; AMGN:0.7142857143; GS:0.0324675325; 
48214.8437903312,47365.2884031621,0.0000000000,MRK:0.1562500000; VZ:0.0859375000; AMGN:0.7343750000; GS:0.0156250000; CAT:0.0078125000; 
48373.4370976880,47561.3568748353,0.0000000000,V:0.0083333333; MRK:0.1333333333; VZ:0.0916666667; AMGN:0.7500000000; GS:0.0166666667; 
48497.2476854049,47695.1990144928,0.0000000000,MRK:0.1626016260; VZ:0.0894308943; AMGN:0.7317073171; GS:0.0162601626; 
48589.0120178208,47797.1085243742,0.0000000000,MRK:0.1574803150; VZ:0.0866141732; AMGN:0.7401574803; GS:0.0157480315; 
48660.8342712509,47945.5492516470,0.0000000000,MRK:0.1526717557; VZ:0.1145038168; AMGN:0.7175572519; GS:0.0152671756; 
48858.7308431266,48009.9474598156,0.0000000000,MRK:0.1478873239; VZ:0.0774647887; AMGN:0.7605633803; GS:0.0140845070; 
48912.9659662698,48151.1320474308,0.0000000000,MRK:0.1344537815; VZ:0.0924369748; AMGN:0.7563025210; GS:0.0168067227; 
