Risk,Expected Return
30966.34005709620396373793,18609.95516913318715523928
31405.08950002474011853337,20200.74934007855335948989
32736.12481230219418648630,21707.91973874965333379805
34697.12923111246345797554,23876.21483086681837448850
35008.30776205733855022117,24798.58813349443880724721
36095.73028665340098086745,26116.20604500148328952491
38145.31176195818261476234,28106.28871942015030072071
40398.40666730263183126226,29834.60165206892997957766
42368.98025306146882940084,30855.05098006645857822150
42433.86742774184676818550,31740.38180912112147780135
43205.53775933355063898489,32310.42284657205891562626
43520.20404468964261468500,32900.43913319231069181114
44471.46811228986189235002,33474.90482331626844825223
44834.61008460641460260376,34182.29360465113859390840
46809.69264931968791643158,35470.84345816974382614717
47719.04813360841217217967,36761.46505134405742865056
49549.36528769808501238003,36975.63230594986089272425
49781.31267332512652501464,37697.45828299609274836257
50470.69723775012244004756,38683.68839776506501948461
51486.12500128577084979042,40074.29871639990597032011
52647.06577738810301525518,41125.04607973425299860537
54156.50439293943782104179,41720.61829960741306422278
54388.68648750660941004753,42317.01760797348833875731
55451.29241425990767311305,42947.65910147993417922407
57187.45154177603399148211,43963.79559347632311983034
57756.52507061191136017442,45308.45395650865975767374
58663.05534110436565242708,45384.01168982181843603030
60523.84303399432974401861,46363.31408939901302801445
61698.95164230612863320857,47300.88201147692598169670
63822.73059901585656916723,48538.89319691938726464286
65495.37777755119896028191,50026.03376170344563433900
66723.53503920025832485408,50299.89213379649299895391
67205.61015392388799227774,51264.75221685290307505056
69781.06042551655264105648,51404.12624886746925767511
70400.70265062584076076746,52789.90982633650128263980
72842.77954768511699512601,54502.06311688311689067632
73520.47122537020186427981,55025.63212171541817951947
75394.56014842072909232229,55146.28697674421709962189
75976.67498795023129787296,55621.16088945941737620160
77212.12194698493112809956,56541.42976744189945748076
79103.40954935051559004933,57941.88908486867148894817
79954.20217927475459873676,58414.64430383572471328080
81269.17898208119731862098,59106.28234219269506866112
82406.95458227094786707312,59634.68534430688305292279
84045.31489454567781649530,60409.58006040473264874890
86208.38681808445835486054,61124.73043038360628997907
88636.24096113411360420287,61984.71470854729705024511
90217.75029859646747354418,62573.64954092421976383775
92009.16376626725832466036,63475.53420265788008691743
92936.29158178545185364783,64419.41265176684100879356
94719.77691933693131431937,65117.91747961338114691898
95577.58539792947703972459,66011.04534430685453116894
97511.65085830999305471778,66318.25782090002030599862
98875.61917182787146884948,67362.05975385084457229823
99319.05892928417597431690,67591.48485653883835766464
101151.17885748678236268461,68419.10354877678037155420
101473.28883922862587496638,68492.46384475991362705827
103442.12077228308771736920,69388.56584566600213292986
105068.12946291681146249175,70118.58133645428461022675
106334.31164278612413909286,70570.52526427066186442971
108073.76020369085017591715,71723.45958320751378778368
110056.19118054588034283370,72315.35106916344375349581
111663.41190114319033455104,72740.06255360922659747303
113430.32410958308901172131,73522.57556931446015369147
115095.39630057245085481554,74446.53774992450780700892
116644.07414264857652597129,74952.46074901839892845601
117308.14611452058306895196,75387.89241467838292010128
119007.96352836803998798132,75698.69716399878961965442
120770.15396466845413669944,76188.77152521899552084506
121081.53919714063522405922,76364.08451374209835194051
122965.82544998142111580819,77335.25438689219299703836
125412.45500011359399650246,78313.04396254909806884825
127945.31381505417812149972,79458.40466022353211883456
128830.71184669675130862743,79590.32740712777012959123
130631.96921652973105665296,80170.59040169135550968349
133031.42020540998782962561,80981.04218212021805811673
134966.62398632941767573357,81831.04623074601113330573
135709.68877800862537696958,82415.25348686195502523333
137831.29405780840897932649,82670.87887496224720962346
138841.58975083960103802383,83669.11897614016197621822
139859.53087703647906892002,84160.05081093321496155113
142423.37852620365447364748,84740.86344759890926070511
144211.45746244350448250771,85514.59822712179447989911
145919.25848417956149205565,85722.28550135913246776909
147011.50811605440685525537,86241.66108879493549466133
150224.61826451850356534123,87709.22731803081114776433
152001.14421129121910780668,88437.99628964060684666038
152594.11797630533692426980,88731.18625490796694066375
154084.16261744112125597894,89553.66302627605909947306
157269.15029825794044882059,89596.03172606469888705760
157944.70609640952898189425,90016.36272576260671485215
160164.32653702740208245814,90613.87708094231493305415
161413.65280502245877869427,91189.84315463613893371075
163755.51953545268042944372,91847.65844004832615610212
163831.15003596528549678624,92146.96611899729759898037
165990.39589905217872001231,93142.54810933255066629499
167626.40230848177452571690,93569.83187858658493496478
168727.52136999953654594719,94046.13637118697806727141
