Risk,Expected Return
51270.29131296432751696557,75.60309756099529465700
51492.63695628537243464962,329.25562160275876522064
51594.69154391014308203012,840.91837770033123433677
51817.48807852065510815009,970.17868989543921998120
52636.90567285515862749889,1474.82518815329672179359
52690.85022926195233594626,1496.09023066199915774632
52691.08444936971500283107,2081.52750731701053155120
53678.50252600530075142160,2737.56611916371457482455
53980.06496206481097033247,2919.37699094075560424244
54230.64358832772995810956,3780.31701881533126652357
54846.71317105047637596726,4121.07739930305888265138
55077.46846510182513156906,4663.47705365852289105533
55218.05397549729241291061,4705.01002787456218356965
55395.43736166654707631096,5167.27752543554106523516
55921.34108318485232302919,5202.40660069684781774413
56280.40899130378238623962,5675.03020557491890940582
56367.32112622929707868025,6126.47588013937001960585
56427.63324078796722460538,6505.13835679444582638098
56981.53597638123756041750,7128.61037421602668473497
57139.49727403501310618594,7611.08418188151335925795
57494.82014071333105675876,7794.65089268291103508091
57766.29878065147931920364,8529.08028989539707254153
58753.23300125744572142139,9166.61066132399355410598
59007.14717478749662404880,9189.29992682926422276068
59468.07542441816622158512,9786.91646898949693422765
59762.39075858473370317370,10220.27604529610289318953
60011.18518466643581632525,11131.26022299643591395579
60709.00369529920135391876,11626.92375261316919932142
60755.20854428491293219849,11632.76498954706949007232
62033.98389173503528581932,12114.07022299649179331027
64060.53434198589820880443,12637.20609059231537685264
64129.81241370197676587850,12816.58149128918739734218
65364.58972727958462201059,13026.02034494775034545455
67569.26405693376727867872,13313.82785017416063055862
68420.89535027396050281823,13739.17965296161673904862
68906.32231581509404350072,14078.44869686404126696289
69245.95585746885626576841,14096.98508292675978736952
70259.53449969037319533527,14498.32480139373365091160
70782.39213435271813068539,14659.83397909403902303893
72043.63410970098630059510,14948.43560278738914348651
73830.45143288397230207920,15038.90668989547702949494
76330.42560597468400374055,15710.35157491286918229889
76678.19922138826223090291,15732.73955749124797875993
77452.98581415276566985995,15964.90069686414790339768
79241.64393324048432987183,16103.00117073174624238163
80710.53531245709746144712,16301.81641811837835120969
80797.94082309991063084453,16428.62386759574656025507
81846.51260086578258778900,16557.45817770035500871018
83049.82851832041342277080,16782.35568641111967735924
83908.29699634035932831466,17212.21773867591400630772
85607.51037893643660936505,17422.14386062718767789192
86026.47863387029792647809,17529.06888153305771993473
87792.24306100435205735266,17676.38777351913813618012
87835.69384056489798240364,17689.69365156797357485630
88921.11024014037684537470,18028.71901742162299342453
89766.44897670927457511425,18195.52148083623251295649
90551.27439235703786835074,18455.33566202096699271351
91905.61800793207657989115,18569.02840069686499191448
92541.08511743533017579466,18809.79870034842679160647
95195.85147113139100838453,18892.33633101048690150492
97308.11614446320163551718,19313.13265156796114752069
98339.21904426254332065582,19694.32187456448082230054
100113.06329565262421965599,19758.42121602786937728524
100244.09314727805030997843,19892.04665156791088520549
102870.20401365729048848152,20278.13625435534777352586
103029.11586423458356875926,20418.39045644598445505835
104715.46650215536647010595,20590.32745644600800005719
105881.18276890697597991675,20640.36299999997936538421
107826.98291262725251726806,20981.66458885015890700743
108606.42487712578440550715,21249.63691637625743169338
110549.17050979497435037047,21330.20108850174074177630
111127.68763708870392292738,21532.66622369339893339202
113102.32094653056992683560,21791.43968641114770434797
114649.36083647160558030009,22182.37362020905493409373
120313.42708842635329347104,22502.09902439025609055534
121762.02036551623314153403,23007.97317770031440886669
125542.24011931128916330636,23030.45204529620968969539
125914.55640612129354849458,23113.90542857139007537626
128216.95071748763439245522,23445.26481533100013621151
128524.09870178336859680712,23508.25757142854854464531
133438.38391180036705918610,24133.99227177700959146023
134291.63463500229408964515,24274.05119512193414266221
138397.24658174932119436562,24462.93877003482703003101
141506.75923360628075897694,24474.81946341459843097255
143316.61717354276333935559,24530.50931358885645749979
147559.99848075190675444901,24618.49266202092621824704
148110.35839854978257790208,25233.99140418117895023897
155646.69707793730776757002,25474.97166550520341843367
156101.35181013456895016134,25871.96803484321208088659
170671.23236563420505262911,27013.88795470384502550587
172191.99587042030179873109,27949.21703832749699358828
