Risk,Expected Return
37427.65329392673447728157,193.11594172064076246897
38612.36796118204074446112,845.08579694730406117742
39123.94368688086979091167,1772.92294380202656611800
39316.74499690061929868534,2634.93704995370808319421
39858.67824167086655506864,2786.13313367252067109803
39991.27954066667734878138,3346.64037465310866537038
42160.05821141420165076852,5495.32804764103093475569
42956.15822929330897750333,6170.63691049956923961872
43167.75434619753650622442,6220.61420698427627939964
43560.74297025823034346104,6964.91314777978823258309
44651.20543368318612920120,7531.64212049025263695512
45478.72426970180822536349,7720.10415749306957877707
46730.91798830988409463316,8721.95062580945159425028
47932.96575447989744134247,9167.50058325623467680998
48675.33515686008468037471,9798.81114315451304719318
49823.97380410640471382067,9937.03637419052029144950
50814.12620252237684326246,10495.86090864938887534663
51343.30989305081311613321,10874.01980666047347767744
52190.56447025411034701392,11281.64794773353787604719
53447.18125808252079878002,11573.82903006475135043729
54495.16391876691341167316,12083.00564037927142635453
54739.73116828157071722671,12583.90629925992288917769
55188.53687977601657621562,12860.52621299722886760719
55547.79046896497311536223,13217.27207539314804307651
56603.17997672304045408964,13806.23889222939396859147
57122.36228657752508297563,13873.02167599450513080228
60828.79160061951552052051,15063.33089824233320541680
61144.49980058513756375760,15316.43389685473994177300
61910.88097738794022006914,15669.86021785380580695346
63249.22749262349680066109,16088.95622109157193335705
64622.26204210738069377840,16534.52991512488006264903
65897.98956882547645363957,16922.45764477335615083575
67230.29188325599534437060,17288.69956221091706538573
68337.13443220635235775262,17520.69296369103540200740
69723.51753937096509616822,17806.24751965772520634346
71334.49029876884014811367,18172.72090263645804952830
72738.01700317008362617344,18557.84457863088027806953
74100.98169122038234490901,18916.04835568918861099519
76071.80549488621181808412,19206.85343686402120511048
76426.94185391299834009260,19357.18805157261158456095
77666.98619963407691102475,19716.89080434781863004901
78362.33669798770279157907,19868.74717853842594195157
79664.99458308411703910679,20093.91879093429815839045
80317.95517330351867713034,20216.97500462536481791176
82486.12789983676339033991,20839.41010638298394042067
86014.65715246229956392199,21054.87901063828030601144
86089.99401625082828104496,21479.74513968550309073180
88009.87810719822300598025,21725.11868200739627354778
88317.63737901464628521353,21857.25576017573621356860
89907.47087216941872611642,22056.60184597591432975605
90822.19310512686206493527,22486.03227844584398553707
91316.20927505494910292327,22614.95433556891293847002
93081.49906324339099228382,22814.67234042550626327284
94116.76636474711995106190,23033.15387257165639312007
95407.70540728811465669423,23180.55838390381177305244
97144.07296840398339554667,23311.44920374653156613931
98126.44107950250327121466,23664.09247779836368863471
99412.07713182330189738423,23990.81550786307707312517
100832.88468806231685448438,24212.77896993526155711152
104655.13233148210565559566,24996.10607238669763319194
105836.92655410295992624015,25376.90935684555734042078
107755.18551944900536909699,25545.82872733577460166998
108080.32828500628238543868,25822.87373774280786165036
110333.17868500688928179443,26173.08771022203654865734
112267.78320041057304479182,26447.11549167436896823347
113461.70783571783977095038,26658.95767553191399201751
116562.54476052602694835514,27117.81173080480220960453
116612.73489395668730139732,27378.97322964846534887329
117970.56170432986982632428,27540.09372062901093158871
120026.03094699178473092616,27592.33821947274191188626
121393.13056780207261908799,27912.69157169283789698966
122933.36271510082588065416,28441.10563552270832587965
125462.11713014803535770625,28836.35935499536935822107
128446.69817782237078063190,29156.81368131364069995470
128631.78714156568457838148,29402.79468385754444170743
129759.15116844284057151526,29600.96567460686492267996
130890.71829130341939162463,29753.66951110085938125849
132870.39864243756164796650,29983.36477659574302379042
133685.33202651143074035645,30356.42627543935304856859
134649.62067952708457596600,30409.55413089728972408921
136350.23396508261794224381,30666.65095883436151780188
137937.46209000347880646586,30932.21629856608706177212
138470.79271531241829507053,31042.58067506934821722098
139845.65668515316792763770,31351.53149468086485285312
142256.21409689474967308342,31842.97249838117204490118
143478.36727808124851435423,31899.30300092506149667315
146805.07887164500425569713,32468.06339431076412438415
147443.63418815558543428779,32557.79687442182694212534
149474.38846035840106196702,32973.97515217392356134951
150194.18130888303858228028,33106.94237904716283082962
154073.77345470266300253570,33732.24894333948759594932
154787.53885107761016115546,33916.19982585574325639755
155726.78999298159033060074,34051.89389338580076582730
157954.19069212998147122562,34352.25143362629751209170
159518.08976693227305077016,34802.90454532842704793438
