Risk,Expected Return
120503.56595471060427371413,774.59550461129674658878
120968.14989757564035244286,1299.59450329380592847883
123503.08455541743023786694,1920.32843741762690115138
124105.60951612774806562811,2359.91908827403449322446
125284.12691337168507743627,2924.55099604741053553880
126297.20569202910701278597,3217.47877997367595526157
126805.92221583594800904393,3705.07725428197136352537
128067.94503180150059051812,4119.55466930171405692818
128510.35775073466356843710,4203.71876416341274307342
130107.53433211959782056510,4596.75333860342834668700
130873.44531250356521923095,4843.31328853756622265792
132559.09851281702867709100,5455.37573913043888751417
132641.99802134538185782731,5844.05125691700322931865
133216.67255627686972729862,5911.33862977603348554112
134568.51537710346747189760,6214.11718840581215772545
135810.89122422673972323537,6669.04876152832002844661
135923.06051483566989190876,7005.11840316208690637723
136838.73026703720097430050,7264.80404216075021395227
139981.87557113700313493609,7599.23422134387237747433
140136.93311471605557017028,7749.55960737810346472543
141701.64236307388637214899,8273.26608432147622806951
143184.80606934888055548072,8566.34825032938169897534
143646.31193559066741727293,8978.97805006591988785658
144278.80170574021758511662,9355.77795783928741002455
145407.14720928415772505105,9674.24829249008689657785
147860.28665749626816250384,10036.89471409753059560899
148027.31060847733169794083,10180.49292226615943945944
150738.78027558876783587039,10351.95652700918981281575
151347.66927051800303161144,11056.25545454544408130459
154039.52379103566636331379,11422.37362582344940165058
154213.95144503487972542644,11990.96947562582681712229
156007.41007230599643662572,12192.59055072461887903046
157312.42040594189893454313,12476.70883267459430499002
158716.21900838523288257420,12869.77325691700207244139
160829.63151213765377178788,12985.94629249014724337030
161584.36052305050543509424,13238.58758366268921236042
163076.81904091406613588333,13499.97746508564341638703
163224.71042811535880900919,13849.83533860345596622210
166105.66886236620484851301,13989.47592621870899165515
167639.03916406957432627678,14300.75610013177174550947
170992.89501314741210080683,14699.89621870881637732964
171419.21436535031534731388,14866.29761001317638147157
172655.18935471220174804330,15348.54984716726903570816
172956.22048625256866216660,15797.01477206849995127413
177144.73043148298165760934,15900.35704347826504090335
177221.54256768224877305329,16201.62422661397249612492
179565.26671966991852968931,16502.21917523056981735863
180008.63682914341916330159,16782.52783135704157757573
183880.29902724604471586645,16865.36979710145169519819
185279.25424358542659319937,17221.19168906456252443604
185727.15124594574444927275,17646.30535704876456293277
189993.09295693031162954867,18011.91018972331221448258
190720.86494007456349208951,18134.37295915676804725081
193847.61618155447649769485,18587.65116205535377957858
196078.48556947015458717942,18762.83803425560108735226
197463.43463946570409461856,19150.40701449276093626395
199765.93761010110029019415,19339.58120158106612507254
199995.00657747162040323019,19451.39404479584118234925
201880.53404985278029926121,19689.79075362314688391052
202285.47152585181174799800,19973.58812384719931287691
205256.14770496936398558319,20379.82294334649850497954
208225.74389187552151270211,20630.70547562580031808466
213850.22095902526052668691,20805.05802898553156410344
215075.17210046551190316677,21285.94743346508039394394
216728.88146435559610836208,21482.71922793149133212864
222703.59182811481878161430,22360.24723056652874220163
223321.19865913112880662084,22697.68387615284518687986
225663.47625777538632974029,22974.56886956522430409677
228220.14304031961364671588,23111.12122793149319477379
232913.75598360324511304498,23475.59972332016332075000
233414.58655314461793750525,23870.79814756259656860493
239186.46743691270239651203,24388.85741238472473924048
241028.69929273743764497340,24575.03944137023790972307
242033.26651630355627276003,25028.98984453225057222880
247498.96555689448723569512,25430.00675889329795609228
258238.06039033620618283749,26786.80962318844467517920
260600.06544314208440482616,26794.39921739132842049003
263209.46502679941477254033,27091.84489064561785198748
265301.63577277015428990126,27566.65695915681499172933
277244.17157612513983622193,28331.49357312254142016172
277352.58447029907256364822,28757.56613438735803356394
279042.77916257164906710386,28940.86934914366065640934
295974.50222056114580482244,28993.60615019764372846112
296822.34664888278348371387,29350.70606851114280289039
298819.11110067949630320072,29719.58426086956751532853
306816.13589814823353663087,31395.87100395252855378203
308798.80259183037560433149,31599.25338076417756383307
310038.85394106328021734953,32050.49338076423373422585
