Risk,Expected Return,Remaining Fund,Selected Stocks
14566.10546806570164335426,19941.80628222992527298629,0.00000000000000000000,AAPL:0.1283783784; MSFT:0.1430180180; UNH:0.0382882883; JNJ:0.0090090090; V:0.0022522523; WMT:0.0168918919; JPM:0.0979729730; PG:0.0686936937; CVX:0.0022522523; HD:0.0067567568; MRK:0.0067567568; KO:0.0822072072; CSCO:0.0923423423; NKE:0.0011261261; DIS:0.0056306306; VZ:0.0022522523; AMGN:0.0022522523; HON:0.0371621622; IBM:0.0585585586; CRM:0.0867117117; GS:0.0619369369; INTC:0.0022522523; AXP:0.0022522523; MMM:0.0439189189; DD:0.0011261261; 
15104.9973479248,20261.5244285714,0.0000000000,AAPL:0.1342756184; MSFT:0.1495877503; UNH:0.0400471143; JNJ:0.0094228504; V:0.0023557126; WMT:0.0176678445; JPM:0.1024734982; PG:0.0718492344; CVX:0.0023557126; HD:0.0070671378; MRK:0.0070671378; KO:0.0859835100; CSCO:0.0965842167; NKE:0.0011778563; DIS:0.0058892815; VZ:0.0023557126; AMGN:0.0023557126; HON:0.0388692580; IBM:0.0612485277; CRM:0.0906949352; GS:0.0647820966; INTC:0.0023557126; AXP:0.0023557126; MMM:0.0011778563; 
15345.1730384245,21068.5201567944,0.0000000000,AAPL:0.1364653244; MSFT:0.1398210291; UNH:0.0380313199; JNJ:0.0268456376; V:0.0022371365; WMT:0.0123042506; JPM:0.0973154362; PG:0.0548098434; HD:0.0067114094; MRK:0.0033557047; KO:0.0838926174; CSCO:0.0928411633; NKE:0.0011185682; DIS:0.0078299776; VZ:0.0022371365; AMGN:0.0044742729; HON:0.0357941834; IBM:0.1208053691; CRM:0.0883668904; GS:0.0257270694; CAT:0.0022371365; AXP:0.0022371365; MMM:0.0055928412; DD:0.0089485459; 
15616.4312110135,21446.6709651569,0.0000000000,AAPL:0.1389521640; MSFT:0.1423690205; UNH:0.0387243736; JNJ:0.0273348519; V:0.0022779043; WMT:0.0125284738; JPM:0.0979498861; PG:0.0558086560; HD:0.0068337130; MRK:0.0034168565; KO:0.0854214123; CSCO:0.0945330296; NKE:0.0011389522; DIS:0.0079726651; VZ:0.0022779043; AMGN:0.0045558087; HON:0.0364464692; IBM:0.1230068337; CRM:0.0899772210; GS:0.0261958998; AXP:0.0011389522; BA:0.0011389522; 
15990.7851536228,22079.7257595818,0.0000000000,AAPL:0.1407151096; MSFT:0.1453287197; UNH:0.0184544406; JNJ:0.0115340254; V:0.0023068051; WMT:0.0311418685; JPM:0.1095732411; PG:0.0380622837; CVX:0.0023068051; HD:0.0069204152; MRK:0.0046136101; KO:0.0957324106; CSCO:0.0957324106; AMGN:0.0069204152; HON:0.0749711649; IBM:0.0692041522; CRM:0.0911188005; GS:0.0265282584; CAT:0.0115340254; AXP:0.0023068051; MMM:0.0057670127; DD:0.0092272203; 
16107.9725913132,22367.3771045296,0.0000000000,AAPL:0.1428571429; MSFT:0.1475409836; UNH:0.0187353630; JNJ:0.0117096019; V:0.0023419204; WMT:0.0316159251; JPM:0.1112412178; PG:0.0386416862; CVX:0.0023419204; HD:0.0070257611; MRK:0.0046838407; KO:0.0971896956; CSCO:0.0971896956; AMGN:0.0070257611; HON:0.0761124122; IBM:0.0702576112; CRM:0.0925058548; GS:0.0269320843; CAT:0.0117096019; AXP:0.0023419204; 
16312.7344776884,22852.1777839721,0.0000000000,AAPL:0.1450653983; MSFT:0.1498216409; UNH:0.0190249703; JNJ:0.0095124851; V:0.0023781213; WMT:0.0321046373; JPM:0.1129607610; PG:0.0392390012; CVX:0.0023781213; HD:0.0071343639; MRK:0.0047562426; KO:0.0986920333; CSCO:0.0986920333; AMGN:0.0071343639; HON:0.0772889417; IBM:0.0713436385; CRM:0.0939357907; GS:0.0273483948; AXP:0.0011890606; 
16910.3219626273,23319.6607595819,0.0000000000,AAPL:0.1464585834; MSFT:0.1524609844; UNH:0.0192076831; JNJ:0.0096038415; V:0.0024009604; WMT:0.0372148860; JPM:0.1140456182; PG:0.0396158463; CVX:0.0024009604; HD:0.0072028812; MRK:0.0048019208; KO:0.0996398559; CSCO:0.0996398559; MCD:0.0024009604; DIS:0.0048019208; AMGN:0.0072028812; HON:0.0780312125; IBM:0.0756302521; CRM:0.0948379352; AXP:0.0012004802; TRV:0.0012004802; 
16933.7800396255,24096.3402682927,0.0000000000,AAPL:0.1357702350; MSFT:0.1657963446; WMT:0.0404699739; JPM:0.1240208877; PG:0.0430809399; CVX:0.0026109661; HD:0.0078328982; KO:0.0874673629; CSCO:0.1083550914; AMGN:0.0078328982; HON:0.0848563969; IBM:0.0796344648; CRM:0.0979112272; CAT:0.0013054830; AXP:0.0026109661; MMM:0.0091383812; DD:0.0013054830; 
17027.7365449693,24294.6929128920,0.0000000000,AAPL:0.1373844122; MSFT:0.1677675033; WMT:0.0409511229; JPM:0.1254953765; PG:0.0435931308; CVX:0.0026420079; HD:0.0079260238; KO:0.0885072655; CSCO:0.1096433289; AMGN:0.0079260238; HON:0.0858652576; IBM:0.0805812417; CRM:0.0990752972; CAT:0.0013210040; AXP:0.0013210040; 
17513.6004300484,24963.1753937282,0.0000000000,AAPL:0.1430536451; MSFT:0.1746905089; JNJ:0.0110041265; WMT:0.0398899587; JPM:0.1086657497; PG:0.0013755158; CVX:0.0082530949; HD:0.0082530949; MRK:0.0013755158; KO:0.0921595598; CSCO:0.1141678129; AMGN:0.0082530949; HON:0.0894085282; IBM:0.0839064649; CRM:0.1031636864; GS:0.0110041265; WBA:0.0013755158; 
18530.7306163332,25354.9521567944,0.0000000000,AAPL:0.1390205371; MSFT:0.2006319115; JNJ:0.0521327014; WMT:0.0236966825; JPM:0.1105845182; PG:0.0047393365; CVX:0.0031595577; HD:0.0094786730; MRK:0.0031595577; KO:0.0236966825; CSCO:0.0300157978; VZ:0.0758293839; AMGN:0.0236966825; HON:0.1090047393; IBM:0.0647709321; CRM:0.1184834123; GS:0.0031595577; CAT:0.0015797788; AXP:0.0031595577; 
18661.5276373781,25858.3488083623,0.0000000000,AAPL:0.1475177305; MSFT:0.1801418440; V:0.0028368794; WMT:0.0468085106; JPM:0.1063829787; PG:0.0042553191; CVX:0.0028368794; MRK:0.0127659574; KO:0.0212765957; CSCO:0.1148936170; DIS:0.0028368794; VZ:0.0453900709; AMGN:0.0085106383; HON:0.1148936170; IBM:0.0865248227; CRM:0.0978723404; CAT:0.0014184397; AXP:0.0028368794; 
18775.5815326749,26190.6536445993,0.0000000000,AAPL:0.1498559078; MSFT:0.1829971182; V:0.0028818444; WMT:0.0475504323; JPM:0.1080691643; PG:0.0043227666; CVX:0.0028818444; MRK:0.0014409222; KO:0.0216138329; CSCO:0.1167146974; DIS:0.0028818444; VZ:0.0461095101; AMGN:0.0086455331; HON:0.1167146974; IBM:0.0864553314; CRM:0.0994236311; AXP:0.0014409222; 
19204.0049229008,26773.6901777004,0.0000000000,AAPL:0.1444991790; MSFT:0.2085385878; JNJ:0.0049261084; WMT:0.0246305419; JPM:0.1149425287; PG:0.0049261084; CVX:0.0032840722; HD:0.0098522167; MRK:0.0032840722; KO:0.0246305419; CSCO:0.0311986864; VZ:0.0788177340; AMGN:0.0246305419; HON:0.1133004926; IBM:0.0738916256; CRM:0.1231527094; GS:0.0065681445; CAT:0.0016420361; AXP:0.0032840722; 
19412.4910347415,27008.6245783972,0.0000000000,AAPL:0.1464226290; MSFT:0.2113144759; JNJ:0.0016638935; WMT:0.0249584027; JPM:0.1164725458; PG:0.0049916805; CVX:0.0033277870; HD:0.0099833611; MRK:0.0033277870; KO:0.0249584027; CSCO:0.0316139767; VZ:0.0798668885; AMGN:0.0249584027; HON:0.1148086522; IBM:0.0682196339; CRM:0.1247920133; GS:0.0033277870; CAT:0.0016638935; AXP:0.0016638935; DD:0.0016638935; 
20455.4804048130,27278.7376829268,0.0000000000,AAPL:0.1355311355; MSFT:0.2032967033; JNJ:0.0018315018; WMT:0.0274725275; JPM:0.1282051282; PG:0.0018315018; CVX:0.0036630037; HD:0.0109890110; MRK:0.0036630037; KO:0.0274725275; CSCO:0.0347985348; MCD:0.0073260073; VZ:0.0183150183; AMGN:0.0402930403; HON:0.1556776557; IBM:0.0531135531; CRM:0.1263736264; CAT:0.0018315018; AXP:0.0036630037; DD:0.0146520147; 
