Risk,Expected Return
37104.30641328234924003482,13651.74327091514169296715
37616.42067504564329283312,13933.63496224710615933873
37991.44496865950350183994,14261.57336152223433600739
38243.42381459876196458936,14682.06974025977069686633
38865.83590715396712766960,15033.10147387498182069976
38981.74362618228769861162,15174.17834491088069626130
39731.55672170239995466545,15286.98120205376108060591
40002.53596289348206482828,15536.88538810024328995496
40330.54244863581698155031,15737.26377227423290605657
40551.66427565988124115393,16128.41585925703839166090
41414.85387498030468123034,16328.88847478105344634969
41681.86068708303355379030,16372.69026578074772260152
42060.56904327224765438586,16669.37925098156483727507
42858.66419462901103543118,17072.92866203565426985733
43068.31797339704644400626,17127.78906070672383066267
43252.63269144258083542809,17704.78246149201004300267
44119.52629644994885893539,17807.92643612204119563103
44182.60721526735142106190,18118.94530957417737226933
45021.40368576480977935717,18337.81962549081799807027
46010.89108784770360216498,18414.97861975235719000921
46177.48900854171370156109,18625.80073995771817862988
46516.35917113473988138139,18849.71298097255930770189
46655.53115110883663874120,19178.57598006648186128587
47364.44014907609380315989,19499.90049229840951738879
47646.57538720943557564169,19840.84954998491957667284
47697.28059017722262069583,19883.10478707343645510264
48752.48477914456452708691,20202.93184234373256913386
49320.45349468456697650254,20355.29623376622839714400
49812.54562779978004982695,20853.43314406524586956948
50573.53237119261757470667,20870.15922681970550911501
50879.10349539292656118050,21311.13553911207054625265
51485.60642336058663204312,21433.74351253397981054150
52022.82740816410660045221,21648.46997885838936781511
52621.56513047510088654235,21919.17185744491871446371
53348.27283939364860998467,22352.18849894292725366540
53384.05769773448264459148,22494.11283902144714375027
54188.39126303275406826288,22757.60990939295516000129
54583.17961206981999566779,23079.16033524616432259791
55292.67470772633532760665,23316.48649048624429269694
55952.57536756806075572968,23702.58855934765961137600
57176.57967904867837205529,23981.84620054364131647162
57707.66982675324106821790,24247.34498338872435851954
58729.14106925923988455907,24653.00351555422093952075
59188.48818264256260590628,24968.49000302023341646418
59845.09835548264527460560,25243.47132890362627222203
60148.27663165394915267825,25382.49782543041510507464
60478.83877539895183872432,25535.65777710661495802924
61000.90155777897598454729,25832.07344910906613222323
61512.23349035343562718481,25929.28488976144581101835
61757.48032727793906815350,26110.57493204471393255517
62565.30676809257420245558,26214.10528843247811892070
62660.43870868785597849637,26313.20022953790248720907
62940.74918125087424414232,26673.89072485653377952985
63462.07806118697772035375,26786.71697070370282744989
64246.66650597298576030880,27257.25411054065261851065
64301.83655251703021349385,27284.64607671402700361796
65228.21527803243225207552,27572.93735125343664549291
65778.17121049985871650279,27765.82559649653194355778
66758.97498607946909032762,27885.46508607668874901719
67042.19788120459998026490,28069.34767743883639923297
67682.58973798445367719978,28320.29338266380727873184
68642.47406294326356146485,28474.26804892783184186555
69179.38396148337051272392,28661.48091211117571219802
69773.55721309268847107887,29041.83128057989597436972
70025.30597606756782624871,29102.27523708848457317799
71466.66733950610796455294,29201.79831138627923792228
72245.31971134457853622735,29391.69941105409816373140
73112.58877805221709422767,29891.24098761704954085872
74019.41952068136015441269,30068.22754273632381227799
74822.00960208223841618747,30372.69352461493326700293
75213.48642584618937689811,30565.18721624889803933911
76379.18867523300286848098,30669.85070945334518910386
76937.92401078619877807796,31039.96137843548058299348
77178.48349540197523310781,31139.44436122018305468373
77745.70535586247569881380,31361.36137330113706411794
78618.23727987566962838173,31659.82030534581281244755
78704.68743825572892092168,31686.45176140142211806960
79813.11833945789840072393,31765.67031078221043571830
80415.98042641262873075902,31773.76977589852322125807
80916.27728851142455823720,32045.58009785559625015594
81188.38237574402592144907,32046.89555330714574665762
81941.75777919433312490582,32258.27536061617138329893
82423.62950048761558718979,32391.08740229536124388687
82970.64030351732799317688,32581.31075928721475065686
83184.56226763599261175841,32714.30742434307103394531
84484.90464755031280219555,32837.88382694051688304171
84602.37910119746811687946,32919.26457746906089596450
85785.41396986880863551050,33031.24157626093801809475
86889.67478888720506802201,33614.46471549377019982785
87574.21266590978484600782,33790.30743038357468321919
87822.60968422600126359612,33962.87480912110913777724
88923.51361693395301699638,34074.60197311992669710889
89302.67697934944590087980,34280.45912503776344237849
92155.80681508366251364350,34366.71608154635760001838
92613.86743174612638540566,34532.74500724855897715315
92723.18419791210908442736,34856.47650347322633024305
93309.07322345240390859544,34946.13735427361825713888
97670.95037091053382027894,35257.59895439443789655343
99068.91383966500870883465,35590.67531833287648623809
