Risk,Expected Return,Remaining Fund,Selected Stocks
53293.45530363972648046911,33.74676943344894652910,0.00000000000000000000,AAPL:0.0842332613; MSFT:0.0021598272; WMT:0.2656587473; CVX:0.2203023758; MRK:0.0021598272; CSCO:0.0021598272; NKE:0.2311015119; VZ:0.0064794816; CAT:0.1317494600; AXP:0.0021598272; MMM:0.0453563715; TRV:0.0064794816; 
53410.5616254179,200.8443399209,0.0000000000,AAPL:0.0852017937; MSFT:0.0022421525; WMT:0.2757847534; CVX:0.2130044843; NKE:0.2399103139; VZ:0.0067264574; CAT:0.1345291480; AXP:0.0022421525; MMM:0.0358744395; TRV:0.0044843049; 
53703.3874265488,239.1511172596,0.0000000000,AAPL:0.0853932584; MSFT:0.0022471910; WMT:0.2764044944; CVX:0.2134831461; HD:0.0022471910; NKE:0.2404494382; VZ:0.0067415730; CAT:0.1348314607; AXP:0.0022471910; MMM:0.0359550562; 
54003.1344035114,444.4486903821,0.0000000000,AAPL:0.0514018692; MSFT:0.0023364486; WMT:0.2873831776; CVX:0.2219626168; NKE:0.2500000000; VZ:0.0070093458; CAT:0.1401869159; AXP:0.0023364486; MMM:0.0373831776; 
54331.2267971892,547.6818234519,0.0000000000,AAPL:0.0357142857; WMT:0.2928571429; CVX:0.2261904762; NKE:0.2547619048; VZ:0.0071428571; CAT:0.1428571429; AXP:0.0023809524; MMM:0.0380952381; 
54360.7036262397,571.8209986825,0.0000000000,AAPL:0.0873563218; MSFT:0.0022988506; WMT:0.2827586207; CVX:0.2183908046; NKE:0.2459770115; VZ:0.0068965517; CAT:0.1379310345; MMM:0.0183908046; 
54812.9589025230,634.0529433465,0.0000000000,AAPL:0.0487804878; MSFT:0.0022172949; WMT:0.2638580931; CVX:0.2461197339; MRK:0.0022172949; NKE:0.2461197339; VZ:0.0022172949; CAT:0.1352549889; AXP:0.0022172949; MMM:0.0443458980; TRV:0.0066518847; 
54888.3223476600,785.3347615283,0.0000000000,AAPL:0.0655391121; MSFT:0.0021141649; WMT:0.2600422833; CVX:0.2600422833; NKE:0.2262156448; VZ:0.0021141649; CAT:0.1289640592; MMM:0.0507399577; TRV:0.0042283298; 
55155.6786359456,935.1567984189,0.0000000000,AAPL:0.0658174098; MSFT:0.0021231423; WMT:0.2611464968; CVX:0.2611464968; NKE:0.2271762208; VZ:0.0021231423; CAT:0.1295116773; MMM:0.0509554140; 
55677.1005594210,1102.3055731225,0.0000000000,AAPL:0.0828025478; MSFT:0.0021231423; WMT:0.2611464968; CVX:0.2611464968; NKE:0.2271762208; VZ:0.0021231423; CAT:0.1295116773; MMM:0.0339702760; 
56033.3732909650,1219.4468221343,0.0000000000,AAPL:0.0484581498; MSFT:0.0022026432; WMT:0.2709251101; CVX:0.2709251101; NKE:0.2356828194; VZ:0.0022026432; CAT:0.1343612335; MMM:0.0352422907; 
56437.8914462974,1283.6731409749,0.0000000000,AAPL:0.0335570470; WMT:0.2751677852; CVX:0.2751677852; MCD:0.0022371365; NKE:0.2393736018; VZ:0.0022371365; CAT:0.1364653244; MMM:0.0357941834; 
56700.6899048473,1369.0467536232,0.0000000000,AAPL:0.0336322870; WMT:0.2757847534; CVX:0.2757847534; NKE:0.2399103139; VZ:0.0022421525; CAT:0.1345291480; AXP:0.0022421525; MMM:0.0358744395; 
56927.6185889987,1503.1085559947,0.0000000000,AAPL:0.0900692841; MSFT:0.0023094688; WMT:0.2840646651; CVX:0.2471131640; NKE:0.2517321016; VZ:0.0023094688; CAT:0.1224018476; 
57385.7106219058,1574.5039472990,0.0000000000,AAPL:0.0555555556; MSFT:0.0025252525; WMT:0.3106060606; CVX:0.2398989899; NKE:0.2702020202; VZ:0.0025252525; CAT:0.1186868687; 
57501.9912000111,1607.8079604743,0.0000000000,AAPL:0.0520361991; MSFT:0.0022624434; WMT:0.2873303167; CVX:0.2782805430; NKE:0.2488687783; VZ:0.0113122172; CAT:0.1199095023; 
57609.2236038192,1698.5925797102,0.0000000000,AAPL:0.0531400966; MSFT:0.0024154589; WMT:0.2874396135; CVX:0.2584541063; NKE:0.2681159420; VZ:0.0024154589; CAT:0.1280193237; 
57945.6851689459,1849.2330408432,0.0000000000,AAPL:0.0866666667; MSFT:0.0022222222; WMT:0.2733333333; CVX:0.2733333333; NKE:0.2444444444; VZ:0.0022222222; CAT:0.1177777778; 
58230.7529783410,1955.3576337286,0.0000000000,AAPL:0.0525114155; MSFT:0.0022831050; WMT:0.2899543379; CVX:0.2808219178; NKE:0.2511415525; VZ:0.0022831050; CAT:0.1210045662; 
58457.6099033969,2007.0834571805,0.0000000000,AAPL:0.0506912442; MSFT:0.0023041475; WMT:0.2834101382; CVX:0.2834101382; NKE:0.2557603687; VZ:0.0023041475; CAT:0.1221198157; 
