Risk,Expected Return
58602.07173786760540679097,2822.80467220025639107917
58686.03868110338953556493,2916.39696389989376257290
60153.04374822023964952677,4310.24370382084998709615
60359.81028113361389841884,4792.84824295124326454243
61350.82738792120653670281,5224.68019077737335464917
61816.87794266973651247099,7466.89112121214202488773
61931.13376192104624351487,7752.23499736499252321664
62225.00404750379675533623,9346.52479841901185864117
62872.38836919529421720654,9836.33284057968012348283
63775.32831615542090730742,10935.38677285902667790651
64063.68417972190218279138,11031.47507615283029736020
65212.84786084281222429127,12087.90436126486201828811
66057.01784577571379486471,13236.64365191040815261658
66284.48336515494156628847,13683.79575968381686834618
66442.87156463839346542954,15884.27853491438145283610
67160.05658342971582897007,17114.97837127800812595524
67925.21985049273644108325,18359.31645981557085178792
68286.06996587497997097671,19100.98984901190488017164
68865.15363899747899267823,19983.59507246380235301331
69550.87034390615008305758,21107.22239209490362554789
70547.08229073273832909763,21129.13736890643122023903
70869.36412473305244930089,22689.21838392623976687901
71028.87186136665695812553,23615.48384189726493787020
72014.08560290302557405084,24699.50345718057360500097
73512.51462032667768653482,26224.36859841901969048195
74032.80154389346716925502,29263.18983003951507271267
74407.53128565770748537034,30418.60018050061262329109
75594.12899398332228884101,31568.50612779974471777678
75779.13612644658132921904,31739.89849143610263126902
76453.06770133665122557431,33455.80586693018267396837
76982.20061593732680194080,34083.23115810280432924628
78129.06961738369136583060,35005.08314756261097500101
79309.51003158706589601934,36351.30548616607120493427
80857.41526139983034227043,37836.97484057967812987044
81930.13316975184716284275,38399.00049802369903773069
82023.68502130811975803226,39877.35102898554760031402
82146.54633633246703539044,40610.05345981555001344532
83203.16292419983074069023,41059.13208432149986037984
83502.49439930387597996742,41923.27771277997817378491
84368.28119610890280455351,42972.87501185770088341087
85491.90918443581904284656,43267.78089591568277683109
86480.50432844676834065467,45552.22549275363417109475
86913.68410238763317465782,46947.66978129116614582017
88438.25169387282221578062,48266.65709486169362207875
89692.37767740330309607089,50231.19983926219720160589
91514.38707818488182965666,51410.94330961790547007695
92710.14636776500265114009,53106.70349670622090343386
93347.62236979107547085732,54178.95858629779831971973
94291.24206497018167283386,55303.28165744402213022113
95883.81871093434165231884,56211.91288405794330174103
97599.21397005650214850903,57873.79307905137829948217
98061.50653508449613582343,58220.00866666663932846859
98866.47745830724306870252,60764.09766930172190768644
100366.83316564597771503031,61573.56048484855273272842
100838.43762253886961843818,62227.38689328064356232062
101610.14973629573069047183,63564.06202503290842287242
101899.27713990643678698689,63814.42597891965124290437
102893.93922806932823732495,64917.96988405795127619058
103087.05261108877311926335,65268.09255335970374289900
104557.69129785511177033186,65980.40602898551151156425
104857.38733220020367298275,67034.55761791835539042950
107232.31489612029690761119,68115.85868906461109872907
107611.94256049362593330443,69372.42186376814788673073
109062.63383491309650707990,69922.27830961793370079249
109783.04957049625227227807,71792.70644795792759396136
111078.15708013664698228240,72686.72507562590180896223
112525.83168874478724319488,74580.12618050072342157364
113697.87211722317442763597,75381.43747641636582557112
114905.79301432990178000182,76301.21357839266420342028
116344.93203495848865713924,77130.33463504612154792994
117372.17153617186704650521,78124.88893148876377381384
118470.48872531500819604844,79240.61945191041741054505
119284.93270129014854319394,80196.70252832678670529276
120486.79726998539990745485,80704.09466376807540655136
120652.27507355183479376137,82004.13500447956903371960
121418.34041941662144381553,82504.07309855068160686642
123070.07609182823216542602,83616.79865428201446775347
124334.22530568385263904929,84849.77769670620909892023
125243.26537666333024390042,86513.16438181820558384061
125389.49644173815613612533,87405.86441633729555178434
126356.61166533181676641107,87661.94273412389156874269
127254.60539629228878766298,88604.57419130434573162347
127367.09930524573428556323,89000.58198445323796477169
128819.74624602416588459164,89814.38963109353790059686
130619.86679404611641075462,90133.60384005268861074001
131362.76214140304364264011,92236.85915652176481671631
135342.47081516505568288267,93274.51032911727088503540
136555.93888552265707403421,94128.31341633730335161090
141104.30568975312053225935,94981.64459552043990697712
143301.96615801093867048621,95099.38038735178997740149
144493.37110594962723553181,95881.49764163375948555768
145599.93432016985025256872,95918.22194624508847482502
147224.01610174894449301064,97403.77931357048510108143
153544.67711334011983126402,97428.10829776022001169622
156257.01053829479496926069,98362.75155731228005606681
156540.78444042897899635136,99108.39500131751992739737
157685.43283536718809045851,99507.79906719365681055933
