Risk,Expected Return,Remaining Fund,Selected Stocks
59488.35036790346202906221,197.31672546058911166256,0.00000000000000000000,MSFT:0.0717863105; JNJ:0.2120200334; V:0.0050083472; WMT:0.0016694491; JPM:0.0016694491; MRK:0.1168614357; KO:0.2120200334; MCD:0.0016694491; HON:0.0918196995; IBM:0.0717863105; AXP:0.0033388982; MMM:0.0016694491; TRV:0.2086811352; 
59713.5928777043,335.9502748414,0.0000000000,MSFT:0.0747826087; JNJ:0.2173913043; V:0.0052173913; WMT:0.0017391304; JPM:0.0017391304; MRK:0.1217391304; KO:0.2208695652; MCD:0.0017391304; AMGN:0.0017391304; HON:0.0521739130; IBM:0.0747826087; AXP:0.0034782609; MMM:0.0017391304; TRV:0.2104347826; DD:0.0104347826; 
59871.3956789376,629.1515234068,0.0000000000,MSFT:0.0776173285; JNJ:0.2292418773; V:0.0198555957; WMT:0.0018050542; JPM:0.0018050542; MRK:0.1263537906; KO:0.2292418773; MCD:0.0018050542; AMGN:0.0018050542; HON:0.0415162455; IBM:0.0631768953; AXP:0.0036101083; MMM:0.0018050542; TRV:0.1895306859; DD:0.0108303249; 
59967.6843649831,987.1780211417,0.0000000000,MSFT:0.0781818182; JNJ:0.2309090909; V:0.0200000000; WMT:0.0018181818; JPM:0.0018181818; MRK:0.1272727273; KO:0.2309090909; MCD:0.0018181818; AMGN:0.0018181818; HON:0.0400000000; IBM:0.0636363636; TRV:0.1981818182; DD:0.0036363636; 
60091.9270658021,1507.1152509816,0.0000000000,MSFT:0.0773381295; JNJ:0.2248201439; V:0.0053956835; WMT:0.0017985612; JPM:0.0017985612; MRK:0.1258992806; KO:0.2284172662; MCD:0.0017985612; AMGN:0.0017985612; HON:0.0539568345; IBM:0.0773381295; TRV:0.1960431655; DD:0.0035971223; 
60429.6744832921,1781.4809483540,0.0000000000,MSFT:0.0812854442; JNJ:0.2400756144; V:0.0207939509; WMT:0.0018903592; JPM:0.0018903592; MRK:0.1247637051; KO:0.2400756144; MCD:0.0018903592; NKE:0.0018903592; DIS:0.0018903592; HON:0.0434782609; IBM:0.0661625709; TRV:0.1739130435; 
60879.8431835197,1962.1351821202,0.0000000000,MSFT:0.0627306273; JNJ:0.2343173432; V:0.0202952030; WMT:0.0018450185; JPM:0.0018450185; MRK:0.1291512915; KO:0.2343173432; MCD:0.0018450185; AMGN:0.0018450185; HON:0.0424354244; IBM:0.0645756458; TRV:0.2011070111; DD:0.0036900369; 
60894.3109145836,2564.4398803987,0.0000000000,MSFT:0.0819047619; JNJ:0.2419047619; V:0.0057142857; WMT:0.0019047619; JPM:0.0019047619; MRK:0.1333333333; KO:0.2419047619; MCD:0.0019047619; NKE:0.0019047619; DIS:0.0019047619; HON:0.0438095238; IBM:0.0666666667; TRV:0.1752380952; 
61172.2331605216,2810.3205303533,0.0000000000,MSFT:0.0828516378; JNJ:0.2447013487; V:0.0211946050; WMT:0.0019267823; JPM:0.0019267823; MRK:0.1348747592; KO:0.2447013487; MCD:0.0019267823; AMGN:0.0019267823; HON:0.0443159923; IBM:0.0674373796; TRV:0.1483622351; DD:0.0038535645; 
61329.3599296155,3445.9649900332,0.0000000000,MSFT:0.0843137255; JNJ:0.2490196078; V:0.0058823529; WMT:0.0019607843; JPM:0.0019607843; MRK:0.1372549020; KO:0.2490196078; MCD:0.0019607843; HON:0.0450980392; IBM:0.0686274510; TRV:0.1509803922; DD:0.0039215686; 
