Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,670.364474726742059829120989888906,198.042890841822810443773050792515,0.295425694988610820779229015898,1,WMT{1%}Cash{99%}
2,842.799909597392229443357791751623,218.959037927836590142760542221367,0.259799550800182132981319682585,1,V{1%}Cash{99%}
3,1127.808242897952368366532027721405,417.001928769664573337649926543236,0.369745416736944554347843450159,2,V{1%}WMT{1%}Cash{98%}
4,1470.884326810483571534859947860241,1009.701637372794948532828129827976,0.686458900246946557288652002171,3,MSFT{1%}V{1%}AMGN{1%}Cash{97%}
5,1727.085180704435742882196791470051,1207.744528214602269144961610436440,0.699296445657644372140282484906,4,MSFT{1%}V{1%}WMT{1%}AMGN{1%}Cash{96%}
6,2242.905323048943046160275116562843,1726.218293246989787803613580763340,0.769634935325944402606523908617,4,V{1%}WMT{2%}MRK{1%}TRV{1%}Cash{95%}
7,2909.126748340861013275571167469025,1749.942435245133765420177951455116,0.601535301355695328773265373457,3,MSFT{1%}AMGN{2%}TRV{1%}Cash{96%}
8,3030.282274536146815080428496003151,2046.817784458825371984858065843582,0.675454495331507365207812654262,6,V{1%}WMT{2%}MRK{1%}KO{1%}DIS{1%}TRV{1%}Cash{93%}
9,3345.014068336376567458501085639000,2552.976496299726932193152606487274,0.763218463104830879828455181269,7,V{1%}WMT{1%}PG{1%}HD{2%}MRK{1%}VZ{1%}TRV{1%}Cash{92%}
10,3614.515013063908099866239354014397,2771.935534227575772092677652835846,0.766890032053814896251253685477,7,V{2%}WMT{1%}PG{1%}HD{2%}MRK{1%}VZ{1%}TRV{1%}Cash{91%}
11,3980.745266057806929893558844923973,3092.681036077705812203930690884590,0.776910058136032199982423662732,6,MSFT{1%}V{2%}WMT{1%}MRK{2%}AMGN{1%}IBM{1%}Cash{92%}
12,4205.380694411879630933981388807297,3290.828050416279893397586420178413,0.782527977737934699042909869604,6,MSFT{1%}V{2%}WMT{2%}MRK{2%}AMGN{1%}IBM{1%}Cash{91%}
13,5344.780018732495591393671929836273,3357.518536077714998100418597459793,0.628186478079586940737044642447,7,JNJ{2%}V{4%}WMT{1%}HD{3%}KO{1%}VZ{2%}TRV{1%}Cash{86%}
14,5646.490052986606315243989229202271,4275.419974560621994896791875362396,0.757181883690597801184196669055,7,MSFT{3%}JNJ{2%}V{3%}WMT{2%}PG{2%}AMGN{2%}TRV{1%}Cash{85%}
15,6795.677038185730452823918312788010,4739.537703515256907849106937646866,0.697434218383719772837991968117,11,MSFT{4%}UNH{1%}JNJ{3%}PG{1%}MRK{2%}KO{2%}MCD{1%}DIS{1%}VZ{1%}IBM{1%}CRM{1%}Cash{82%}
16,6860.641784571399512060452252626419,5813.925846438463850063271820545197,0.847431775189480096521776886220,10,MSFT{4%}UNH{1%}JNJ{3%}V{4%}WMT{3%}PG{1%}MRK{2%}DIS{1%}VZ{1%}TRV{1%}Cash{79%}
17,7457.385237045294161362107843160629,5952.844345513409280101768672466278,0.798248200447265299217747269722,10,MSFT{4%}JNJ{3%}V{2%}WMT{1%}PG{2%}HD{1%}MRK{2%}KO{2%}VZ{1%}TRV{2%}Cash{80%}
18,8163.395269359313715540338307619095,6290.476514801116536546032875776291,0.770571105188541327635221023229,10,MSFT{5%}JNJ{1%}V{2%}WMT{1%}JPM{1%}PG{3%}MRK{2%}KO{4%}AMGN{1%}TRV{2%}Cash{78%}
19,8395.227144928338020690716803073883,6730.944216003686051408294588327408,0.801758439623629914905222904054,11,MSFT{5%}UNH{1%}JNJ{1%}V{1%}WMT{4%}MRK{4%}MCD{1%}DIS{1%}AMGN{1%}IBM{1%}TRV{1%}Cash{79%}
20,9018.493618968177543138153851032257,6797.270874190577160334214568138123,0.753703574163892997539448970201,12,MSFT{6%}UNH{3%}JNJ{2%}V{4%}PG{1%}HD{2%}MRK{1%}KO{1%}VZ{1%}AMGN{3%}IBM{1%}TRV{1%}Cash{74%}
21,9465.617894415612681768834590911865,8252.521530989812163170427083969116,0.871841819841313703243201871373,9,MSFT{4%}V{4%}WMT{1%}PG{2%}HD{1%}MRK{6%}KO{1%}IBM{1%}TRV{2%}Cash{78%}
22,10184.415661235259904060512781143188,8536.248785846431928803212940692902,0.838167752553323874842305940547,10,MSFT{5%}UNH{1%}V{3%}WMT{4%}MRK{4%}KO{3%}DIS{1%}VZ{3%}CRM{2%}TRV{1%}Cash{73%}
23,10247.973801302714491612277925014496,8740.228122109194373479112982749939,0.852873776960489826670652746543,12,MSFT{4%}UNH{2%}V{4%}WMT{1%}HD{1%}MRK{6%}KO{1%}DIS{2%}VZ{1%}IBM{1%}CRM{1%}TRV{2%}Cash{74%}
24,10329.768791559497913112863898277283,8937.659965309887411422096192836761,0.865233302473613075100900005054,10,MSFT{6%}UNH{1%}JNJ{1%}V{1%}WMT{6%}MRK{4%}VZ{3%}AMGN{1%}CRM{2%}TRV{1%}Cash{74%}
25,10482.286577665085133048705756664276,9024.025395467164344154298305511475,0.860883293793447634811855095904,11,MSFT{4%}UNH{1%}V{3%}WMT{1%}MRK{7%}KO{1%}DIS{1%}VZ{1%}IBM{1%}CRM{3%}TRV{1%}Cash{76%}
26,10872.547216071614457177929580211639,9915.747842275679431622847914695740,0.911998600256100910854684116202,7,MSFT{5%}V{4%}WMT{3%}PG{3%}MRK{7%}DIS{1%}TRV{3%}Cash{74%}
27,11499.498332615985418669879436492920,10159.247513876021912437863647937775,0.883451366314075170471653564164,11,MSFT{5%}UNH{1%}V{3%}WMT{1%}PG{2%}MRK{7%}KO{1%}DIS{2%}VZ{1%}CRM{3%}TRV{2%}Cash{72%}
28,11696.958625830005985335446894168854,10349.905608233106249826960265636444,0.884837327318381050567097645398,11,MSFT{4%}UNH{1%}V{3%}WMT{1%}PG{3%}MRK{7%}KO{1%}DIS{1%}VZ{1%}CRM{3%}TRV{3%}Cash{72%}
29,12458.006231171486433595418930053711,10560.604303885296758380718529224396,0.847696180907451024566512387537,12,MSFT{5%}UNH{1%}V{3%}WMT{1%}PG{3%}CVX{1%}MRK{7%}KO{1%}DIS{1%}VZ{1%}CRM{3%}TRV{3%}Cash{70%}
30,12846.753283178497440530918538570404,11423.943540703048711293376982212067,0.889247523392663552499470824841,7,MSFT{8%}V{3%}WMT{3%}MRK{8%}VZ{3%}CRM{2%}TRV{1%}Cash{72%}
