Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%}
1,914.122421960343103819468524307013,234.555264270630118517146911472082,0.256590647637353008736482706809,1,AAPL{1%}Cash{99%}
2,1197.247324441372029468766413629055,438.649136212643441012914991006255,0.366381387753206555490947948783,1,TRV{1%}Cash{99%}
3,1579.736757605918228364316746592522,1296.828939897327018115902319550514,0.820914581909623741751147463219,3,WMT{1%}CVX{1%}TRV{1%}Cash{97%}
4,2018.872083412954907544190064072609,1332.990890969506835972424596548080,0.660265155936007430703682530293,3,AAPL{1%}CVX{2%}HD{1%}Cash{96%}
5,2312.661422323975784820504486560822,1392.800006040477910573827102780342,0.602249854905636761159826164658,2,WMT{1%}TRV{2%}Cash{97%}
6,2681.543895550784782244591042399406,2628.048242222882436180952936410904,0.980050427883480734791987742938,5,V{2%}KO{1%}CSCO{1%}DIS{1%}VZ{1%}Cash{94%}
7,3707.780558524425032373983412981033,2905.790924192074726306600496172905,0.783700890148818385405604658445,4,AAPL{1%}V{3%}WMT{1%}PG{2%}Cash{93%}
8,4448.732551517643514671362936496735,4610.190096647552309150341898202896,1.036292931359703572979924501851,8,AAPL{1%}V{3%}WMT{1%}PG{2%}CVX{2%}KO{1%}MCD{2%}DIS{1%}Cash{87%}
9,5001.429874112244760908652096986771,6505.703267894890814204700291156769,1.300768666490531355606208308018,7,AAPL{3%}V{3%}WMT{2%}CVX{1%}KO{2%}DIS{2%}CRM{1%}Cash{86%}
10,5407.587308431553537957370281219482,7297.367617034125032660085707902908,1.349468293494958670564187741547,7,AAPL{2%}JNJ{1%}V{2%}WMT{4%}CVX{1%}DIS{2%}HON{2%}Cash{86%}
11,5956.450525493163695500697940587997,8299.058831168818869628012180328369,1.393289308061817388662007033417,7,AAPL{3%}V{3%}WMT{4%}CVX{2%}KO{2%}DIS{2%}HON{2%}Cash{82%}
12,6836.353465503928418911527842283249,8417.890308064032069523818790912628,1.231342169555816434822759219969,7,V{2%}WMT{4%}PG{3%}CVX{1%}DIS{2%}HON{2%}CAT{1%}Cash{85%}
13,7473.163949765495090105105191469193,8429.587369374814443290233612060547,1.127981056757002109591780936171,9,AAPL{1%}V{7%}WMT{2%}PG{1%}CVX{1%}KO{6%}CSCO{1%}MCD{1%}DIS{3%}Cash{77%}
14,7721.461404428045170789118856191635,9059.241029900353169068694114685059,1.173254718945448304978640408081,10,AAPL{4%}V{2%}WMT{2%}PG{1%}MRK{1%}KO{1%}DIS{3%}HON{3%}TRV{1%}DD{1%}Cash{81%}
15,7905.236985921089399198535829782486,11687.306022349743216182105243206024,1.478425762967557677285412864876,6,AAPL{3%}V{4%}WMT{6%}KO{1%}DIS{4%}HON{2%}Cash{80%}
16,9479.217482522133650491014122962952,12777.003225611599191324785351753235,1.347896411193218568769225385040,9,AAPL{4%}V{4%}WMT{3%}PG{1%}KO{5%}CSCO{2%}DIS{5%}HON{3%}DD{1%}Cash{72%}
17,9512.873342443966976134106516838074,13120.568936877063606516458094120026,1.379243522389444365217059385031,9,AAPL{3%}V{5%}WMT{4%}CVX{1%}KO{6%}CSCO{2%}DIS{5%}HON{2%}TRV{1%}Cash{71%}
18,9855.699833003322055446915328502655,14572.417665357867008424364030361176,1.478577666961801373446405705181,6,MSFT{1%}V{7%}WMT{9%}KO{2%}DIS{5%}HON{1%}Cash{75%}
19,10339.607570715748806833289563655853,14902.379770462101078010164201259613,1.441290655234268136553055228433,7,MSFT{1%}V{7%}WMT{9%}PG{1%}CVX{1%}MCD{1%}DIS{5%}Cash{75%}
20,11424.717030945916121709160506725311,17119.792633645396563224494457244873,1.498487234937490031327911310655,7,AAPL{4%}V{7%}WMT{9%}PG{1%}KO{1%}DIS{5%}HON{3%}Cash{70%}
21,13447.577922095795656787231564521790,17646.355457565667165908962488174438,1.312232995398437962464299744170,11,AAPL{1%}V{6%}WMT{7%}CVX{4%}KO{5%}CSCO{2%}MCD{2%}DIS{7%}HON{2%}BA{1%}DD{2%}Cash{61%}
22,14537.027513172824910725466907024384,21341.783908184850588440895080566406,1.468098198813055255129711440532,9,AAPL{4%}V{8%}WMT{11%}CVX{4%}HD{1%}KO{3%}DIS{6%}HON{4%}BA{1%}Cash{58%}
23,16598.840629796181019628420472145081,22842.964590758041595108807086944580,1.376178318728669802695208090881,10,AAPL{1%}V{10%}WMT{8%}PG{2%}CVX{1%}HD{1%}MRK{1%}KO{8%}DIS{8%}HON{6%}Cash{54%}
24,17143.791739672542462358251214027405,24370.424651162778900470584630966187,1.421530605435846750239647917624,9,AAPL{3%}V{12%}WMT{9%}CVX{4%}HD{3%}KO{9%}DIS{8%}HON{4%}BA{1%}Cash{47%}
25,17165.671881851092621218413114547729,24548.641926910284382756799459457397,1.430100848709863425867183650553,10,AAPL{7%}V{9%}WMT{10%}PG{1%}KO{2%}CSCO{1%}MCD{1%}DIS{9%}HON{2%}CRM{1%}Cash{57%}
