Layer,Number of Stock,Portfolio,DailyRisk,ExpectedReturn,
Layer 1,0,,0.000000000000000000000000000000,0.000000000000000000000000000000
Layer 1,8,9432.T 8035.T 4502.T 9022.T JNJ PG NKE AMGN,38859.772089858874096535146236419678,12193.705337650329965981654822826385
Layer 1,7,9432.T 8035.T 4502.T 9022.T JNJ PG AMGN,38875.462024422777176368981599807739,12768.562520814086383325047791004181
Layer 1,7,9433.T 8035.T 4502.T 9022.T PG NKE AMGN,39809.981582295942644122987985610962,14232.743316373740526614710688591003
Layer 1,8,9432.T 8035.T 4502.T 9022.T PG KO NKE AMGN,40080.700413770457089412957429885864,14476.171655874180942191742360591888
Layer 1,9,9432.T 9433.T 8035.T 4502.T 9022.T PG KO NKE AMGN,40503.867410186634515412151813507080,14501.115191951887027244083583354950
Layer 1,8,9433.T 8035.T 4502.T 9022.T PG KO NKE AMGN,40712.907066382911580149084329605103,14998.066012950963340699672698974609
Layer 1,5,9432.T 4502.T 9022.T PG AMGN,41292.954079665389144793152809143066,15836.669174375572765711694955825806
Layer 1,10,9432.T 9433.T 8035.T 4502.T 2914.T 9022.T MSFT JNJ PG AMGN,41759.920474560654838569462299346924,17442.384731729911436559632420539856
Layer 1,9,9432.T 9433.T 8035.T 4502.T 9022.T MSFT JNJ PG AMGN,42378.566598808371054474264383316040,19332.978776595762610668316483497620
Layer 1,10,9432.T 9433.T 8035.T 4502.T 9022.T MSFT JNJ PG KO AMGN,43004.557722253033716697245836257935,19447.441043015758623369038105010986
Layer 1,8,9432.T 9433.T 8035.T 2914.T 9022.T MSFT JNJ PG,43465.897663168485451024025678634644,19514.440959759485849644988775253296
Layer 1,3,9432.T 9022.T PG,43584.169335678881907369941473007202,20318.168353376517188735306262969971
Layer 1,9,9432.T 9433.T 8035.T 4502.T 9022.T MSFT PG KO AMGN,43867.788456381043943110853433609009,21361.897178538423759164288640022278
Layer 1,8,9432.T 9433.T 8035.T 4502.T 9022.T MSFT PG AMGN,44247.699350043076265137642621994019,21482.200289084161340724676847457886
Layer 1,8,9433.T 8035.T 4502.T 9022.T MSFT PG KO AMGN,45655.109798144563683308660984039307,22716.685478723389678634703159332275
Layer 1,7,9432.T 9433.T 4502.T 9022.T MSFT PG AMGN,45767.811979533013072796165943145752,23402.219921369138319278135895729065
Layer 1,6,9432.T 9433.T 2914.T 9022.T MSFT PG,46596.754457014772924594581127166748,24328.226006012944708345457911491394
Layer 1,5,9433.T 2914.T 9022.T MSFT PG,47904.980164296641305554658174514771,27091.785390841789194382727146148682
Layer 1,7,9432.T 9433.T 4063.T 9022.T MSFT PG AMGN,49132.392199682253703940659761428833,27556.716914893651846796274185180664
Layer 1,6,9432.T 9433.T 9022.T MSFT PG KO,51478.614194797686650417745113372803,27669.920767807572701713070273399353
Layer 1,6,9433.T 4063.T 9022.T MSFT PG AMGN,52859.571826361279818229377269744873,30387.932925531913497252389788627625
Layer 1,6,9433.T 2914.T 9022.T AAPL MSFT PG,54799.553422777054947800934314727783,31514.200763182245282223448157310486
Layer 1,6,9433.T 4063.T 9022.T MSFT WMT PG,56690.912786010783747769892215728760,31907.893599676230223849415779113770
Layer 1,8,9432.T 9433.T 8035.T 9022.T AAPL PG KO INTC,56797.700948335783323273062705993652,32356.098029602231690660119056701660
Layer 1,4,9433.T 9022.T MSFT PG,57099.794173971567943226546049118042,33773.444197502321912907063961029053
Layer 1,7,9432.T 9433.T 8035.T 9022.T AAPL PG INTC,59262.537092886588652618229389190674,34076.762879278416221495717763900757
Layer 1,8,9433.T 8035.T 4063.T 9022.T AAPL UNH PG INTC,59922.854748786448908504098653793335,34134.675582793686771765351295471191
Layer 1,11,9432.T 9433.T 8035.T 4063.T 4502.T 9022.T AAPL MSFT PG AMGN INTC,60202.760242407399346120655536651611,34189.494590656802756711840629577637
Layer 1,11,9432.T 9433.T 8035.T 4063.T 9022.T AAPL MSFT PG KO AMGN INTC,60492.095973739640612620860338211060,34192.087800647568656131625175476074
Layer 1,9,9433.T 8035.T 4063.T 9022.T MSFT UNH PG KO INTC,60792.035878837581549305468797683716,34433.534114246052922680974006652832
Layer 1,7,4063.T 4502.T 9022.T AAPL MSFT PG AMGN,60940.769938198151066899299621582031,34525.167504625358560588210821151733
Layer 1,11,9432.T 9433.T 8035.T 4063.T 9022.T AAPL MSFT WMT PG KO INTC,61540.758844808158755768090486526489,35021.116965078639623243361711502075
Layer 1,11,9433.T 8035.T 4063.T 4502.T 9022.T AAPL MSFT PG KO AMGN INTC,61864.404613297709147445857524871826,35087.318466697521216701716184616089
