Layer,Number of Stock,Portfolio,DailyRisk,ExpectedReturn,
Layer 1,0,,0.000000000000000000000000000000,0.000000000000000000000000000000
Layer 1,11,4568.T 8035.T 6367.T 4502.T 7267.T 6702.T V PG KO CRM TRV,9793.556636675893969368189573287964,1301.750412195118769886903464794159
Layer 1,10,4568.T 8035.T 6367.T 4502.T 7267.T 6702.T V PG KO CRM,10730.192171328812037245370447635651,1328.306214982591882289852946996689
Layer 1,10,4568.T 8035.T 6367.T 4502.T 7267.T 6702.T JPM PG KO CRM,11115.286007441744004609063267707825,4592.455518118435975338798016309738
Layer 1,9,4568.T 8035.T 6367.T 4502.T 7267.T 6702.T KO CRM TRV,11333.934401737980806501582264900208,6281.045531358895459561608731746674
Layer 1,9,4568.T 8035.T 6367.T 4502.T 7267.T 6954.T PG KO CRM,11423.062883796039386652410030364990,7420.440405923314756364561617374420
Layer 1,8,4568.T 8035.T 6367.T 4502.T 7267.T 9022.T KO CRM,12541.068446697636318276636302471161,9425.991385714300122344866394996643
Layer 1,11,4568.T 8035.T 6367.T 4502.T 7267.T 4503.T 6702.T 5108.T JPM KO CRM,13806.292254002410118118859827518463,9727.731652613225378445349633693695
Layer 1,10,4568.T 8035.T 6367.T 4502.T 7267.T 6702.T 5108.T JPM KO CRM,14069.405400393221498234197497367859,10309.895877003486020839773118495941
Layer 1,10,4568.T 8035.T 6367.T 4502.T 7267.T 4503.T 6702.T 5108.T CRM TRV,14634.393077887922117952257394790649,11542.852486759620660450309514999390
Layer 1,7,4568.T 8035.T 6367.T 4502.T 7267.T KO CRM,15352.909981862983840983361005783081,12636.175952264797160751186311244965
Layer 1,9,4568.T 8035.T 6367.T 4502.T 7267.T 6702.T 5108.T JPM CRM,15937.820807862566653057001531124115,13424.226374564468642347492277622223
Layer 1,10,4568.T 8035.T 6367.T 4502.T 7267.T 4503.T 5108.T JPM PG CRM,16775.241898162348661571741104125977,13778.791214982578821945935487747192
Layer 1,10,4568.T 8035.T 6367.T 4502.T 7267.T 4503.T 5108.T JPM KO CRM,16782.669785357335058506578207015991,13992.160685365857716533355414867401
Layer 1,9,4568.T 8035.T 6367.T 4502.T 7267.T 5108.T 9022.T JPM CRM,18509.835028113069711253046989440918,15635.806513937290219473652541637421
Layer 1,8,4568.T 8035.T 4063.T 4502.T 7267.T 5108.T JPM CRM,19364.668762678502389462664723396301,15745.360197560961751150898635387421
Layer 1,8,4568.T 8035.T 6367.T 4502.T 7267.T 5108.T JPM CRM,19410.825030476920801447704434394836,19201.840685365837998688220977783203
Layer 1,9,4568.T 8035.T 6367.T 8316.T 4502.T 7267.T 5108.T JPM CRM,24832.955076307436684146523475646973,19849.966888153307081665843725204468
Layer 1,9,4568.T 8035.T 6367.T 4502.T 7267.T 8411.T 5108.T JPM CRM,25130.203766536742477910593152046204,19995.109998257848928915336728096008
Layer 1,9,4568.T 8035.T 6367.T 4502.T 7267.T 2914.T 5108.T JPM CRM,25373.894197617340978467836976051331,20105.948674216037034057080745697021
Layer 1,7,4568.T 8035.T 6367.T 4502.T 7267.T 5108.T CRM,25771.521409632379800314083695411682,20486.263607317057903856039047241211
Layer 1,7,4568.T 8035.T 6367.T 7267.T 4503.T 5108.T AXP,26831.393279660878761205822229385376,22488.938373867560585495084524154663
Layer 1,8,4568.T 8035.T 6367.T 4502.T 7267.T 4503.T 5108.T JPM,28363.958732890860119368880987167358,22800.015859581886616069823503494263
Layer 1,5,4568.T 8035.T 4502.T 7267.T JPM,29030.588138025774242123588919639587,22935.894402090587391285225749015808
Layer 1,7,4568.T 8035.T 6367.T 7267.T 5108.T JPM AXP,29215.669416331937100039795041084290,23394.599628222935280064120888710022
