After EL,,,Gbest ratio:,0.934737,#in front,3083
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,18283.48987,12962.63756,0.70898,24,MSFT{5.985552%} UNH{10.319917%} JNJ{0.309598%} V{11.145511%} WMT{0.103199%} JPM{12.383901%} PG{3.302374%} CVX{0.103199%} MRK{0.103199%} KO{8.152735%} MCD{10.319917%} DIS{0.206398%} AMGN{6.398349%} HON{0.515996%} IBM{6.604747%} CRM{3.508772%} GS{0.103199%} CAT{0.103199%} INTC{1.651187%} AXP{0.103199%} BA{6.604747%} MMM{11.145511%} TRV{0.722394%} WBA{0.103199%} ,
2,18409.07287,14499.64619,0.787636,24,MSFT{6.189968%} UNH{10.672359%} JNJ{0.320171%} V{11.526147%} WMT{0.106724%} JPM{12.806830%} PG{3.415155%} CVX{0.106724%} MRK{0.106724%} KO{8.431163%} MCD{10.672359%} DIS{0.213447%} AMGN{6.616862%} HON{0.533618%} IBM{3.415155%} CRM{3.628602%} GS{0.106724%} CAT{0.106724%} INTC{1.707577%} AXP{0.106724%} BA{6.830309%} MMM{11.526147%} TRV{0.747065%} WBA{0.106724%} ,
3,18800.90107,15307.95276,0.814214,24,MSFT{6.297503%} UNH{10.857763%} JNJ{0.325733%} V{11.726384%} WMT{0.108578%} JPM{13.029316%} PG{3.474484%} CVX{0.108578%} MRK{0.108578%} KO{8.577633%} MCD{10.857763%} DIS{0.217155%} AMGN{6.731813%} HON{0.542888%} IBM{1.737242%} CRM{3.691640%} GS{0.108578%} CAT{0.108578%} INTC{1.737242%} AXP{0.108578%} BA{6.948969%} MMM{11.726384%} TRV{0.760043%} WBA{0.108578%} ,
4,18858.06153,15858.69581,0.84095,19,MSFT{3.398558%} UNH{5.767250%} JNJ{0.926880%} V{11.431514%} WMT{0.205973%} JPM{13.079300%} CVX{0.411946%} HD{0.102987%} MRK{0.205973%} KO{12.049434%} MCD{9.886715%} AMGN{8.341916%} CRM{10.401648%} INTC{1.132853%} AXP{0.102987%} BA{7.415036%} MMM{11.122554%} TRV{3.604531%} WBA{0.411946%} ,
5,18943.05778,16314.0311,0.861214,17,MSFT{3.329970%} UNH{5.650858%} V{12.411705%} JPM{12.815338%} PG{3.229062%} MRK{0.201816%} KO{11.806256%} MCD{9.889001%} AMGN{8.173562%} IBM{0.201816%} CRM{10.191726%} INTC{1.412714%} AXP{0.100908%} BA{7.265388%} MMM{12.613522%} TRV{0.302725%} WBA{0.403633%} ,
6,19295.06013,16541.81738,0.857308,22,MSFT{5.888325%} UNH{10.152284%} JNJ{0.304569%} V{10.964467%} WMT{0.101523%} JPM{12.182741%} PG{3.248731%} CVX{0.101523%} MRK{0.101523%} KO{11.269036%} MCD{10.152284%} DIS{0.203046%} AMGN{6.294416%} HON{0.507614%} CRM{9.949239%} GS{0.101523%} CAT{0.101523%} AXP{0.101523%} BA{6.497462%} MMM{10.964467%} TRV{0.710660%} WBA{0.101523%} ,
7,19422.05382,16896.4681,0.869963,23,MSFT{5.985552%} UNH{7.017544%} JNJ{0.309598%} V{11.145511%} WMT{0.103199%} JPM{12.383901%} PG{3.302374%} CVX{0.103199%} MRK{0.103199%} KO{11.455108%} MCD{10.319917%} DIS{0.206398%} AMGN{6.398349%} HON{0.515996%} CRM{10.113519%} GS{0.103199%} CAT{0.103199%} INTC{1.651187%} AXP{0.103199%} BA{6.604747%} MMM{11.145511%} TRV{0.722394%} WBA{0.103199%} ,
8,19654.56702,16905.22453,0.860117,23,MSFT{5.840886%} UNH{10.070493%} JNJ{0.302115%} V{10.876133%} WMT{0.100705%} JPM{12.084592%} PG{3.222558%} CVX{0.100705%} MRK{0.100705%} KO{11.178248%} MCD{10.070493%} DIS{0.201410%} AMGN{6.243706%} HON{0.503525%} CRM{9.869084%} GS{0.100705%} CAT{0.100705%} INTC{1.611279%} AXP{0.100705%} BA{6.445116%} MMM{10.070493%} TRV{0.704935%} WBA{0.100705%} ,
9,19658.29322,17147.54243,0.87228,17,MSFT{3.329970%} UNH{5.650858%} V{12.411705%} JPM{12.815338%} PG{3.229062%} MRK{0.201816%} KO{11.806256%} MCD{9.889001%} AMGN{11.402624%} IBM{0.201816%} CRM{10.191726%} INTC{1.412714%} AXP{0.100908%} BA{7.265388%} MMM{9.384460%} TRV{0.302725%} WBA{0.403633%} ,
