After EL,,,Gbest ratio:,0.651106,#in front,1616
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,25937.69733,12030.85521,0.463837,10,JNJ{4.494382%} WMT{23.408240%} PG{4.307116%} CVX{13.295880%} MRK{11.985019%} KO{11.985019%} NKE{11.985019%} VZ{5.805243%} AMGN{3.745318%} BA{8.988764%} ,
2,25979.9836,12124.03991,0.466668,10,JNJ{4.460967%} WMT{23.234201%} PG{4.275093%} CVX{13.940520%} MRK{11.895911%} KO{11.895911%} NKE{11.895911%} VZ{5.762082%} AMGN{3.717472%} BA{8.921933%} ,
3,25997.31426,12829.06549,0.493477,10,JNJ{4.562738%} WMT{23.764259%} PG{4.372624%} CVX{13.498099%} MRK{12.167300%} KO{12.167300%} NKE{12.167300%} VZ{5.893536%} AMGN{2.281369%} BA{9.125475%} ,
4,26119.05952,12915.96582,0.494503,10,JNJ{4.528302%} WMT{23.584906%} PG{4.339623%} CVX{14.150943%} MRK{12.075472%} KO{12.075472%} NKE{12.075472%} VZ{5.849057%} AMGN{2.264151%} BA{9.056604%} ,
5,26130.14125,13094.71493,0.501134,10,JNJ{4.562738%} WMT{23.764259%} PG{4.372624%} CVX{13.498099%} MRK{13.688213%} KO{12.167300%} NKE{12.167300%} VZ{5.893536%} AMGN{0.760456%} BA{9.125475%} ,
6,26160.4574,13158.437,0.50299,11,JNJ{4.562738%} WMT{23.764259%} PG{4.372624%} CVX{13.498099%} MRK{12.167300%} KO{12.167300%} MCD{1.520913%} NKE{12.167300%} VZ{5.893536%} AMGN{0.760456%} BA{9.125475%} ,
7,26183.09405,13370.13186,0.51064,10,JNJ{4.597701%} WMT{23.946360%} PG{4.406130%} CVX{13.601533%} MRK{13.026820%} KO{12.260536%} NKE{12.260536%} VZ{5.938697%} AMGN{0.766284%} BA{9.195402%} ,
8,26200.67082,13442.84438,0.513073,10,JNJ{4.615385%} WMT{24.038462%} PG{4.423077%} CVX{13.653846%} MRK{12.307692%} KO{12.307692%} NKE{12.307692%} VZ{5.961538%} AMGN{1.153846%} BA{9.230769%} ,
9,26233.8423,13510.53349,0.515004,10,JNJ{4.615385%} WMT{24.038462%} PG{4.423077%} CVX{13.653846%} MRK{12.692308%} KO{12.307692%} NKE{12.307692%} VZ{5.961538%} AMGN{0.769231%} BA{9.230769%} ,
10,26246.68073,13526.78924,0.515371,11,JNJ{4.615385%} WMT{24.038462%} PG{4.423077%} CVX{13.653846%} MRK{12.307692%} KO{12.307692%} MCD{0.384615%} NKE{12.307692%} VZ{5.961538%} AMGN{0.769231%} BA{9.230769%} ,
11,26248.05302,13547.04668,0.516116,10,JNJ{4.624277%} WMT{24.084778%} PG{4.431599%} CVX{13.680154%} MRK{12.331407%} KO{12.331407%} NKE{12.331407%} VZ{5.973025%} AMGN{0.963391%} BA{9.248555%} ,
12,26264.65004,13580.37076,0.517059,10,JNJ{4.624277%} WMT{24.084778%} PG{4.431599%} CVX{13.680154%} MRK{12.524085%} KO{12.331407%} NKE{12.331407%} VZ{5.973025%} AMGN{0.770713%} BA{9.248555%} ,
13,26267.67164,13671.86962,0.520483,10,JNJ{4.615385%} WMT{24.423077%} PG{4.423077%} CVX{13.653846%} MRK{12.307692%} KO{12.307692%} NKE{12.307692%} VZ{5.961538%} AMGN{0.769231%} BA{9.230769%} ,
14,26304.23839,13697.5767,0.520736,10,JNJ{4.624277%} WMT{24.084778%} PG{4.431599%} CVX{13.680154%} MRK{12.331407%} KO{12.331407%} NKE{12.524085%} VZ{5.973025%} AMGN{0.770713%} BA{9.248555%} ,
15,26313.85901,13744.42695,0.522327,10,JNJ{4.615385%} WMT{24.038462%} PG{4.423077%} CVX{13.653846%} MRK{12.307692%} KO{12.307692%} NKE{12.692308%} VZ{5.961538%} AMGN{0.769231%} BA{9.230769%} ,
16,26346.49526,13836.36356,0.525169,10,JNJ{4.597701%} WMT{23.946360%} PG{4.406130%} CVX{13.601533%} MRK{12.260536%} KO{12.260536%} NKE{13.026820%} VZ{5.938697%} AMGN{0.766284%} BA{9.195402%} ,
17,26469.34168,14019.72237,0.529659,10,JNJ{4.562738%} WMT{23.764259%} PG{4.372624%} CVX{13.498099%} MRK{12.167300%} KO{12.167300%} NKE{13.688213%} VZ{5.893536%} AMGN{0.760456%} BA{9.125475%} ,
18,26546.82107,14097.92666,0.531059,10,JNJ{4.528302%} WMT{23.584906%} PG{4.339623%} CVX{14.150943%} MRK{12.075472%} KO{12.075472%} NKE{13.584906%} VZ{5.849057%} AMGN{0.754717%} BA{9.056604%} ,
19,26617.87198,14137.0163,0.53111,10,JNJ{4.511278%} WMT{23.496241%} PG{4.323308%} CVX{14.473684%} MRK{12.030075%} KO{12.030075%} NKE{13.533835%} VZ{5.827068%} AMGN{0.751880%} BA{9.022556%} ,
20,26643.5587,14146.72046,0.530962,10,JNJ{1.556420%} WMT{24.319066%} PG{4.474708%} CVX{15.369650%} MRK{12.451362%} KO{12.451362%} NKE{13.229572%} VZ{6.031128%} AMGN{0.778210%} BA{9.338521%} ,
21,26659.81906,14156.24992,0.530996,10,JNJ{4.502814%} WMT{23.452158%} PG{4.315197%} CVX{14.634146%} MRK{12.007505%} KO{12.007505%} NKE{13.508443%} VZ{5.816135%} AMGN{0.750469%} BA{9.005629%} ,
22,26696.81102,14159.6964,0.530389,10,JNJ{4.502814%} WMT{23.452158%} PG{4.315197%} CVX{14.821764%} MRK{12.007505%} KO{12.007505%} NKE{13.508443%} VZ{5.628518%} AMGN{0.750469%} BA{9.005629%} ,
23,26702.17895,14251.98542,0.533739,10,JNJ{3.041825%} WMT{23.764259%} PG{4.372624%} CVX{15.019011%} MRK{12.167300%} KO{12.167300%} NKE{13.688213%} VZ{5.893536%} AMGN{0.760456%} BA{9.125475%} ,
24,26747.80221,14508.61441,0.542423,9,JNJ{2.251407%} WMT{23.827392%} PG{6.003752%} CVX{12.570356%} MRK{12.007505%} KO{12.007505%} NKE{12.007505%} VZ{10.318949%} BA{9.005629%} ,
25,26790.69294,15402.91213,0.574935,9,JNJ{2.536998%} WMT{26.849894%} PG{6.765328%} CVX{14.164905%} MRK{13.530655%} NKE{14.376321%} VZ{11.627907%} AMGN{3.382664%} BA{6.765328%} ,
26,26912.32401,16363.23449,0.60802,9,JNJ{2.580645%} WMT{27.311828%} PG{6.881720%} CVX{14.408602%} MRK{13.763441%} NKE{14.623656%} VZ{11.827957%} AMGN{1.720430%} BA{6.881720%} ,
27,27061.41252,16663.34854,0.61576,8,JNJ{2.580645%} WMT{27.311828%} PG{6.881720%} CVX{14.408602%} MRK{15.483871%} NKE{14.623656%} VZ{11.827957%} BA{6.881720%} ,
28,27085.15706,16855.3819,0.622311,9,JNJ{2.603037%} WMT{27.548807%} PG{6.941432%} CVX{14.533623%} MRK{13.882863%} NKE{14.750542%} VZ{11.930586%} AMGN{0.867679%} BA{6.941432%} ,
29,27159.62833,17006.28209,0.62616,8,JNJ{2.603037%} WMT{27.548807%} PG{6.941432%} CVX{14.533623%} MRK{14.750542%} NKE{14.750542%} VZ{11.930586%} BA{6.941432%} ,
30,27200.84733,17104.42196,0.628819,9,JNJ{2.614379%} WMT{27.668845%} PG{6.971678%} CVX{14.596950%} MRK{13.943355%} NKE{14.814815%} VZ{11.982571%} AMGN{0.435730%} BA{6.971678%} ,
31,27237.94206,17179.99607,0.630738,8,JNJ{2.614379%} WMT{27.668845%} PG{6.971678%} CVX{14.596950%} MRK{14.379085%} NKE{14.814815%} VZ{11.982571%} BA{6.971678%} ,
32,27267.53665,17230.77606,0.631915,9,JNJ{2.620087%} WMT{27.729258%} PG{6.986900%} CVX{14.628821%} MRK{13.973799%} NKE{14.847162%} VZ{12.008734%} AMGN{0.218341%} BA{6.986900%} ,
33,27286.04062,17268.46399,0.632868,8,JNJ{2.620087%} WMT{27.729258%} PG{6.986900%} CVX{14.628821%} MRK{14.192140%} NKE{14.847162%} VZ{12.008734%} BA{6.986900%} ,
34,27314.54235,17277.53352,0.63254,9,JNJ{2.620087%} WMT{27.729258%} PG{6.986900%} CVX{14.628821%} MRK{13.973799%} MCD{0.218341%} NKE{14.847162%} VZ{12.008734%} BA{6.986900%} ,
35,27317.10443,17300.45583,0.63332,9,JNJ{2.620087%} WMT{27.729258%} PG{6.986900%} CVX{14.628821%} MRK{13.973799%} KO{0.218341%} NKE{14.847162%} VZ{12.008734%} BA{6.986900%} ,
36,27335.74809,17319.54516,0.633586,8,JNJ{3.050109%} WMT{27.668845%} PG{6.971678%} CVX{14.596950%} MRK{13.943355%} NKE{14.814815%} VZ{11.982571%} BA{6.971678%} ,
37,27336.74631,17338.33766,0.63425,8,JNJ{2.838428%} WMT{27.729258%} PG{6.986900%} CVX{14.628821%} MRK{13.973799%} NKE{14.847162%} VZ{12.008734%} BA{6.986900%} ,
38,27337.32096,17356.0663,0.634885,8,JNJ{2.625821%} WMT{27.789934%} PG{7.002188%} CVX{14.660832%} MRK{14.004376%} NKE{14.879650%} VZ{12.035011%} BA{7.002188%} ,
39,27354.00124,17382.90766,0.63548,8,JNJ{2.620087%} WMT{27.729258%} PG{6.986900%} CVX{14.628821%} MRK{13.973799%} NKE{14.847162%} VZ{12.008734%} BA{7.205240%} ,
40,27370.77437,17401.02394,0.635752,8,JNJ{2.620087%} WMT{27.729258%} PG{6.986900%} CVX{14.628821%} MRK{13.973799%} NKE{15.065502%} VZ{12.008734%} BA{6.986900%} ,
41,27376.81611,17410.87123,0.635971,8,JNJ{2.614379%} WMT{27.668845%} PG{6.971678%} CVX{14.596950%} MRK{13.943355%} NKE{14.814815%} VZ{11.982571%} BA{7.407407%} ,
42,27408.18161,17444.59756,0.636474,8,JNJ{2.614379%} WMT{27.668845%} PG{6.971678%} CVX{14.596950%} MRK{13.943355%} NKE{15.250545%} VZ{11.982571%} BA{6.971678%} ,
43,27436.2822,17465.25165,0.636575,8,JNJ{2.603037%} WMT{27.548807%} PG{6.941432%} CVX{14.533623%} MRK{13.882863%} NKE{14.750542%} VZ{11.930586%} BA{7.809111%} ,
44,27531.76826,17497.1916,0.635527,9,JNJ{2.614379%} WMT{27.668845%} JPM{0.435730%} PG{6.971678%} CVX{14.596950%} MRK{13.943355%} NKE{14.814815%} VZ{11.982571%} BA{6.971678%} ,
45,27614.98785,17573.54555,0.636377,8,JNJ{2.580645%} WMT{27.311828%} PG{6.881720%} CVX{14.408602%} MRK{13.763441%} NKE{14.623656%} VZ{11.827957%} BA{8.602151%} ,
46,27756.19814,17709.51095,0.638038,8,JNJ{2.580645%} WMT{27.311828%} PG{6.881720%} CVX{14.408602%} MRK{13.763441%} NKE{16.344086%} VZ{11.827957%} BA{6.881720%} ,
47,27951.71935,17808.44718,0.637115,8,JNJ{2.672606%} WMT{28.285078%} PG{7.126949%} CVX{14.922049%} MRK{14.253898%} NKE{16.926503%} VZ{5.122494%} BA{10.690423%} ,
48,28006.95977,17969.05824,0.641593,8,JNJ{2.580645%} WMT{27.311828%} PG{6.881720%} CVX{14.408602%} MRK{13.763441%} NKE{16.344086%} VZ{8.387097%} BA{10.322581%} ,
49,28153.57206,17976.35369,0.638511,8,JNJ{0.858369%} WMT{27.253219%} PG{6.866953%} CVX{14.377682%} MRK{13.733906%} NKE{14.806867%} VZ{11.802575%} BA{10.300429%} ,
50,28163.50359,18019.17124,0.639806,8,JNJ{0.856531%} WMT{27.194861%} PG{6.852248%} CVX{14.346895%} MRK{13.704497%} NKE{14.989293%} VZ{11.777302%} BA{10.278373%} ,
51,28163.5897,18081.50269,0.642017,8,JNJ{2.515723%} WMT{26.624738%} PG{6.708595%} CVX{14.046122%} MRK{13.417191%} NKE{15.932914%} VZ{10.691824%} BA{10.062893%} ,
52,28186.69647,18092.63716,0.641886,8,JNJ{2.505219%} WMT{26.513570%} PG{6.680585%} CVX{13.569937%} MRK{13.361169%} NKE{15.866388%} VZ{11.482255%} BA{10.020877%} ,
53,28199.5509,18100.45842,0.64187,8,JNJ{2.505219%} WMT{26.513570%} PG{6.680585%} CVX{13.987474%} MRK{13.361169%} NKE{15.866388%} VZ{11.064718%} BA{10.020877%} ,
54,28208.33943,18105.52244,0.64185,8,JNJ{2.500000%} WMT{26.458333%} PG{6.666667%} CVX{13.750000%} MRK{13.333333%} NKE{15.833333%} VZ{11.458333%} BA{10.000000%} ,
55,28217.67867,18109.5638,0.641781,8,JNJ{2.500000%} WMT{26.458333%} PG{6.666667%} CVX{13.958333%} MRK{13.333333%} NKE{15.833333%} VZ{11.250000%} BA{10.000000%} ,
