After EL,,,Gbest ratio:,1.396337,#in front,1051
22,12069.78682,16319.24045,1.352074,16,AAPL{13.986784%} MSFT{8.810573%} V{10.462555%} WMT{4.735683%} PG{13.656388%} CVX{7.048458%} MRK{1.541850%} KO{10.572687%} CSCO{2.863436%} MCD{10.132159%} DIS{1.982379%} AMGN{3.524229%} CRM{3.524229%} GS{5.286344%} INTC{1.762115%} BA{0.110132%} ,
23,12076.8658,16327.41026,1.351958,15,AAPL{13.986784%} MSFT{8.810573%} V{10.022026%} WMT{4.735683%} PG{13.656388%} CVX{7.048458%} MRK{1.541850%} KO{11.013216%} CSCO{2.973568%} MCD{10.132159%} DIS{1.982379%} AMGN{3.524229%} CRM{3.524229%} GS{5.286344%} INTC{1.762115%} ,
24,12077.70863,16331.98588,1.352242,16,AAPL{14.017660%} MSFT{8.830022%} V{10.044150%} WMT{4.746137%} PG{13.686534%} CVX{7.064018%} MRK{1.545254%} KO{10.596026%} CSCO{2.869757%} MCD{10.375276%} DIS{1.986755%} AMGN{3.532009%} CRM{3.532009%} GS{5.298013%} INTC{1.766004%} BA{0.110375%} ,
25,12084.29139,16402.57966,1.357347,16,AAPL{13.971397%} MSFT{8.800880%} V{10.011001%} WMT{4.730473%} PG{13.641364%} CVX{7.040704%} MRK{1.540154%} KO{10.561056%} CSCO{2.860286%} MCD{10.121012%} DIS{2.200220%} AMGN{3.520352%} CRM{3.520352%} GS{5.280528%} INTC{1.760176%} BA{0.440044%} ,
26,12115.4013,16438.46322,1.356824,16,AAPL{13.879781%} MSFT{8.743169%} V{9.945355%} WMT{4.699454%} PG{13.551913%} CVX{7.431694%} MRK{1.530055%} KO{10.491803%} CSCO{2.841530%} MCD{10.054645%} DIS{2.404372%} AMGN{3.497268%} CRM{3.497268%} GS{5.245902%} INTC{1.748634%} BA{0.437158%} ,
27,12133.7195,16488.0904,1.358865,16,AAPL{14.002205%} MSFT{8.820287%} V{10.033076%} WMT{4.740904%} PG{13.671444%} CVX{7.056229%} MRK{1.543550%} KO{10.584344%} CSCO{2.866593%} MCD{10.143330%} DIS{2.205072%} AMGN{3.528115%} CRM{3.528115%} GS{5.292172%} INTC{1.764057%} BA{0.220507%} ,
28,12139.15222,16503.31321,1.359511,15,AAPL{13.910186%} MSFT{8.762322%} V{9.967141%} WMT{4.709748%} PG{13.581599%} CVX{7.009858%} MRK{1.533406%} KO{11.391019%} CSCO{2.847755%} MCD{10.076670%} DIS{2.190581%} AMGN{3.504929%} CRM{3.504929%} GS{5.257393%} INTC{1.752464%} ,
29,12161.48921,16538.96021,1.359945,15,AAPL{13.971397%} MSFT{8.800880%} V{10.011001%} WMT{4.730473%} PG{13.641364%} CVX{7.040704%} MRK{1.540154%} KO{11.001100%} CSCO{2.860286%} MCD{10.121012%} DIS{2.200220%} AMGN{3.520352%} CRM{3.520352%} GS{5.280528%} INTC{1.760176%} ,
30,12178.06956,16556.29996,1.359518,15,AAPL{14.002205%} MSFT{8.820287%} V{10.033076%} WMT{4.740904%} PG{13.671444%} CVX{7.056229%} MRK{1.543550%} KO{10.804851%} CSCO{2.866593%} MCD{10.143330%} DIS{2.205072%} AMGN{3.528115%} CRM{3.528115%} GS{5.292172%} INTC{1.764057%} ,
31,12181.1937,16567.31426,1.360073,16,AAPL{13.804348%} MSFT{9.565217%} V{9.891304%} WMT{5.543478%} PG{13.478261%} CVX{6.956522%} MRK{1.521739%} KO{10.434783%} CSCO{2.826087%} MCD{10.000000%} DIS{1.956522%} AMGN{3.478261%} CRM{3.478261%} GS{5.217391%} INTC{1.739130%} BA{0.108696%} ,
32,12188.72305,16571.84501,1.359605,15,AAPL{13.971397%} MSFT{8.800880%} V{10.451045%} WMT{4.730473%} PG{13.641364%} CVX{7.040704%} MRK{1.540154%} KO{10.561056%} CSCO{2.860286%} MCD{10.121012%} DIS{2.200220%} AMGN{3.520352%} CRM{3.520352%} GS{5.280528%} INTC{1.760176%} ,
33,12192.39309,16573.71806,1.359349,15,AAPL{13.879781%} MSFT{8.743169%} V{9.945355%} WMT{4.699454%} PG{13.551913%} CVX{7.431694%} MRK{1.530055%} KO{10.928962%} CSCO{2.841530%} MCD{10.054645%} DIS{2.404372%} AMGN{3.497268%} CRM{3.497268%} GS{5.245902%} INTC{1.748634%} ,
34,12194.51871,16584.67275,1.36001,15,AAPL{14.002205%} MSFT{8.820287%} V{10.033076%} WMT{4.740904%} PG{13.671444%} CVX{7.056229%} MRK{1.543550%} KO{10.584344%} CSCO{2.866593%} MCD{10.363837%} DIS{2.205072%} AMGN{3.528115%} CRM{3.528115%} GS{5.292172%} INTC{1.764057%} ,
35,12202.99091,16592.68156,1.359723,15,AAPL{14.017660%} MSFT{8.940397%} V{10.044150%} WMT{4.746137%} PG{13.686534%} CVX{7.064018%} MRK{1.545254%} KO{10.596026%} CSCO{2.869757%} MCD{10.154525%} DIS{2.207506%} AMGN{3.532009%} CRM{3.532009%} GS{5.298013%} INTC{1.766004%} ,
36,12203.54355,16607.43956,1.36087,15,AAPL{13.804348%} MSFT{9.565217%} V{9.891304%} WMT{5.543478%} PG{13.478261%} CVX{6.956522%} MRK{1.521739%} KO{10.434783%} CSCO{2.934783%} MCD{10.000000%} DIS{1.956522%} AMGN{3.478261%} CRM{3.478261%} GS{5.217391%} INTC{1.739130%} ,
37,12207.9743,16610.46267,1.360624,16,AAPL{13.940724%} MSFT{8.781559%} V{9.989023%} WMT{4.720088%} PG{13.611416%} CVX{7.244786%} MRK{1.536773%} KO{10.537870%} CSCO{2.854007%} MCD{10.098793%} DIS{2.414929%} AMGN{3.512623%} CRM{3.512623%} GS{5.268935%} INTC{1.756312%} BA{0.219539%} ,
38,12209.45922,16623.00089,1.361485,15,AAPL{13.849509%} MSFT{8.724100%} V{9.923664%} WMT{4.689204%} PG{13.522356%} CVX{7.197383%} MRK{1.526718%} KO{11.341330%} CSCO{2.835333%} MCD{10.032715%} DIS{2.399128%} AMGN{3.489640%} CRM{3.489640%} GS{5.234460%} INTC{1.744820%} ,
39,12227.62194,16643.61555,1.361149,15,AAPL{13.971397%} MSFT{9.240924%} V{10.011001%} WMT{4.730473%} PG{13.641364%} CVX{7.040704%} MRK{1.540154%} KO{10.561056%} CSCO{2.860286%} MCD{10.121012%} DIS{2.200220%} AMGN{3.520352%} CRM{3.520352%} GS{5.280528%} INTC{1.760176%} ,
40,12231.22216,16659.81188,1.362073,15,AAPL{13.910186%} MSFT{8.762322%} V{9.967141%} WMT{4.709748%} PG{13.581599%} CVX{7.228916%} MRK{1.533406%} KO{10.952903%} CSCO{2.847755%} MCD{10.076670%} DIS{2.409639%} AMGN{3.504929%} CRM{3.504929%} GS{5.257393%} INTC{1.752464%} ,
41,12242.03727,16663.76583,1.361192,16,AAPL{13.894967%} MSFT{9.628009%} V{9.956236%} WMT{5.142232%} PG{13.566740%} CVX{7.002188%} MRK{1.312910%} KO{10.503282%} CSCO{2.844639%} MCD{10.065646%} DIS{1.969365%} AMGN{3.501094%} CRM{3.501094%} GS{5.251641%} INTC{1.750547%} BA{0.109409%} ,
42,12248.4115,16678.63365,1.361698,15,AAPL{13.940724%} MSFT{8.781559%} V{9.989023%} WMT{4.720088%} PG{13.611416%} CVX{7.244786%} MRK{1.536773%} KO{10.757409%} CSCO{2.854007%} MCD{10.098793%} DIS{2.414929%} AMGN{3.512623%} CRM{3.512623%} GS{5.268935%} INTC{1.756312%} ,
43,12251.60036,16680.02026,1.361456,15,AAPL{14.017660%} MSFT{8.830022%} V{10.044150%} WMT{4.746137%} PG{13.686534%} CVX{7.064018%} MRK{1.545254%} KO{10.596026%} CSCO{2.869757%} MCD{10.154525%} DIS{2.317881%} AMGN{3.532009%} CRM{3.532009%} GS{5.298013%} INTC{1.766004%} ,
44,12257.83349,16685.73083,1.36123,15,AAPL{13.819369%} MSFT{9.575626%} V{9.902067%} WMT{4.678999%} PG{13.710555%} CVX{6.964091%} MRK{1.523395%} KO{10.446137%} CSCO{3.264418%} MCD{10.010881%} DIS{2.176279%} AMGN{3.482046%} CRM{3.482046%} GS{5.223069%} INTC{1.741023%} ,
45,12258.1825,16687.58174,1.361342,15,AAPL{13.956044%} MSFT{8.791209%} V{10.000000%} WMT{4.725275%} PG{13.626374%} CVX{7.252747%} MRK{1.538462%} KO{10.659341%} CSCO{2.857143%} MCD{10.109890%} DIS{2.417582%} AMGN{3.516484%} CRM{3.516484%} GS{5.274725%} INTC{1.758242%} ,
46,12258.7864,16692.35734,1.361665,15,AAPL{13.910186%} MSFT{8.762322%} V{10.405257%} WMT{4.709748%} PG{13.581599%} CVX{7.228916%} MRK{1.533406%} KO{10.514786%} CSCO{2.847755%} MCD{10.076670%} DIS{2.409639%} AMGN{3.504929%} CRM{3.504929%} GS{5.257393%} INTC{1.752464%} ,
47,12262.8628,16703.41621,1.362114,15,AAPL{13.834423%} MSFT{9.586057%} V{9.912854%} WMT{4.684096%} PG{13.507625%} CVX{6.971678%} MRK{1.525054%} KO{10.457516%} CSCO{3.267974%} MCD{10.021786%} DIS{2.178649%} AMGN{3.485839%} CRM{3.485839%} GS{5.228758%} INTC{1.851852%} ,
48,12263.92341,16704.05339,1.362048,15,AAPL{13.894967%} MSFT{9.628009%} V{9.956236%} WMT{5.142232%} PG{13.566740%} CVX{7.002188%} MRK{1.312910%} KO{10.503282%} CSCO{2.954048%} MCD{10.065646%} DIS{1.969365%} AMGN{3.501094%} CRM{3.501094%} GS{5.251641%} INTC{1.750547%} ,
49,12265.18298,16707.04503,1.362152,15,AAPL{13.940724%} MSFT{8.781559%} V{9.989023%} WMT{4.720088%} PG{13.611416%} CVX{7.244786%} MRK{1.536773%} KO{10.537870%} CSCO{2.854007%} MCD{10.318332%} DIS{2.414929%} AMGN{3.512623%} CRM{3.512623%} GS{5.268935%} INTC{1.756312%} ,
50,12265.79792,16718.46919,1.363015,15,AAPL{13.956044%} MSFT{8.791209%} V{10.000000%} WMT{4.725275%} PG{13.626374%} CVX{7.032967%} MRK{1.648352%} KO{10.549451%} CSCO{2.857143%} MCD{10.329670%} DIS{2.417582%} AMGN{3.516484%} CRM{3.516484%} GS{5.274725%} INTC{1.758242%} ,
51,12272.05831,16720.03413,1.362447,15,AAPL{13.834423%} MSFT{9.586057%} V{9.912854%} WMT{5.119826%} PG{13.507625%} CVX{7.080610%} MRK{1.525054%} KO{10.457516%} CSCO{2.832244%} MCD{10.021786%} DIS{2.178649%} AMGN{3.485839%} CRM{3.485839%} GS{5.228758%} INTC{1.742919%} ,
52,12275.11043,16720.95732,1.362184,16,AAPL{13.834423%} MSFT{9.586057%} V{9.912854%} WMT{5.119826%} PG{13.507625%} CVX{6.971678%} MRK{1.525054%} KO{10.457516%} CSCO{2.832244%} MCD{10.021786%} DIS{2.178649%} AMGN{3.485839%} CRM{3.485839%} GS{5.228758%} INTC{1.742919%} BA{0.108932%} ,
53,12276.25039,16730.59984,1.362843,15,AAPL{13.940724%} MSFT{9.001098%} V{9.989023%} WMT{4.720088%} PG{13.611416%} CVX{7.244786%} MRK{1.536773%} KO{10.537870%} CSCO{2.854007%} MCD{10.098793%} DIS{2.414929%} AMGN{3.512623%} CRM{3.512623%} GS{5.268935%} INTC{1.756312%} ,
54,12281.28702,16736.65318,1.362777,15,AAPL{13.925439%} MSFT{8.771930%} V{10.416667%} WMT{4.714912%} PG{13.596491%} CVX{7.127193%} MRK{1.535088%} KO{10.526316%} CSCO{2.850877%} MCD{10.087719%} DIS{2.412281%} AMGN{3.508772%} CRM{3.508772%} GS{5.263158%} INTC{1.754386%} ,
55,12281.56443,16755.19164,1.364255,15,AAPL{13.789359%} MSFT{9.554832%} V{9.880565%} WMT{5.103149%} PG{13.463626%} CVX{6.948969%} MRK{1.520087%} KO{10.423453%} CSCO{3.257329%} MCD{9.989142%} DIS{2.171553%} AMGN{3.474484%} CRM{3.474484%} GS{5.211726%} INTC{1.737242%} ,
56,12290.2712,16761.16375,1.363775,15,AAPL{13.834423%} MSFT{9.586057%} V{9.912854%} WMT{5.119826%} PG{13.507625%} CVX{6.971678%} MRK{1.525054%} KO{10.457516%} CSCO{2.941176%} MCD{10.021786%} DIS{2.178649%} AMGN{3.485839%} CRM{3.485839%} GS{5.228758%} INTC{1.742919%} ,
57,12290.62796,16764.48648,1.364006,15,AAPL{13.834423%} MSFT{9.586057%} V{9.912854%} WMT{5.119826%} PG{13.507625%} CVX{6.971678%} MRK{1.525054%} KO{10.457516%} CSCO{2.832244%} MCD{10.021786%} DIS{2.178649%} AMGN{3.485839%} CRM{3.485839%} GS{5.228758%} INTC{1.851852%} ,
58,12295.62101,16765.75579,1.363555,15,AAPL{13.879781%} MSFT{9.617486%} V{9.726776%} WMT{5.136612%} PG{13.551913%} CVX{6.994536%} MRK{1.530055%} KO{10.491803%} CSCO{2.841530%} MCD{10.054645%} DIS{2.185792%} AMGN{3.497268%} CRM{3.497268%} GS{5.245902%} INTC{1.748634%} ,
59,12296.89564,16768.15556,1.363609,15,AAPL{13.834423%} MSFT{9.586057%} V{9.912854%} WMT{5.119826%} PG{13.507625%} CVX{6.971678%} MRK{1.525054%} KO{10.457516%} CSCO{2.832244%} MCD{10.130719%} DIS{2.178649%} AMGN{3.485839%} CRM{3.485839%} GS{5.228758%} INTC{1.742919%} ,
60,12297.72452,16770.30705,1.363692,15,AAPL{13.864629%} MSFT{9.606987%} V{9.716157%} WMT{5.131004%} PG{13.537118%} CVX{6.986900%} MRK{1.528384%} KO{10.480349%} CSCO{2.838428%} MCD{10.152838%} DIS{2.183406%} AMGN{3.493450%} CRM{3.493450%} GS{5.240175%} INTC{1.746725%} ,
61,12299.93593,16773.17963,1.36368,15,AAPL{13.819369%} MSFT{9.575626%} V{9.902067%} WMT{5.114255%} PG{13.492927%} CVX{6.964091%} MRK{1.523395%} KO{10.446137%} CSCO{2.829162%} MCD{10.228509%} DIS{2.176279%} AMGN{3.482046%} CRM{3.482046%} GS{5.223069%} INTC{1.741023%} ,
62,12302.05205,16774.89791,1.363585,15,AAPL{14.002205%} MSFT{8.820287%} V{10.033076%} WMT{4.630650%} PG{13.671444%} CVX{7.056229%} MRK{1.543550%} KO{10.584344%} CSCO{2.866593%} MCD{10.253583%} DIS{2.425579%} AMGN{3.528115%} CRM{3.528115%} GS{5.292172%} INTC{1.764057%} ,
63,12304.51681,16776.24929,1.363422,16,AAPL{13.834423%} MSFT{9.586057%} V{9.912854%} WMT{5.119826%} PG{13.507625%} CVX{6.971678%} HD{0.108932%} MRK{1.525054%} KO{10.457516%} CSCO{2.832244%} MCD{10.021786%} DIS{2.178649%} AMGN{3.485839%} CRM{3.485839%} GS{5.228758%} INTC{1.742919%} ,
64,12307.24619,16777.88956,1.363253,15,AAPL{14.033149%} MSFT{8.839779%} V{9.834254%} WMT{4.640884%} PG{13.701657%} CVX{7.071823%} MRK{1.546961%} KO{10.607735%} CSCO{2.872928%} MCD{10.276243%} DIS{2.430939%} AMGN{3.535912%} CRM{3.535912%} GS{5.303867%} INTC{1.767956%} ,
65,12309.22231,16793.29387,1.364286,15,AAPL{14.017660%} MSFT{8.830022%} V{10.044150%} WMT{4.746137%} PG{13.686534%} CVX{7.064018%} MRK{1.545254%} KO{10.596026%} CSCO{2.649007%} MCD{10.264901%} DIS{2.428256%} AMGN{3.532009%} CRM{3.532009%} GS{5.298013%} INTC{1.766004%} ,
66,12310.95845,16794.73813,1.36421,15,AAPL{13.971397%} MSFT{8.800880%} V{10.011001%} WMT{4.730473%} PG{13.641364%} CVX{7.040704%} MRK{1.540154%} KO{10.561056%} CSCO{2.860286%} MCD{10.341034%} DIS{2.420242%} AMGN{3.520352%} CRM{3.520352%} GS{5.280528%} INTC{1.760176%} ,
67,12312.5229,16795.14651,1.36407,15,AAPL{13.986784%} MSFT{8.810573%} V{9.911894%} WMT{4.735683%} PG{13.656388%} CVX{7.048458%} MRK{1.541850%} KO{10.572687%} CSCO{2.863436%} MCD{10.352423%} DIS{2.422907%} AMGN{3.524229%} CRM{3.524229%} GS{5.286344%} INTC{1.762115%} ,
68,12314.45431,16800.92259,1.364325,15,AAPL{13.986784%} MSFT{8.810573%} V{9.801762%} WMT{4.735683%} PG{13.656388%} CVX{7.048458%} MRK{1.541850%} KO{10.572687%} CSCO{2.863436%} MCD{10.462555%} DIS{2.422907%} AMGN{3.524229%} CRM{3.524229%} GS{5.286344%} INTC{1.762115%} ,
69,12316.06314,16806.31679,1.364585,15,AAPL{13.971397%} MSFT{8.910891%} V{10.011001%} WMT{4.730473%} PG{13.641364%} CVX{7.040704%} MRK{1.540154%} KO{10.561056%} CSCO{2.860286%} MCD{10.231023%} DIS{2.420242%} AMGN{3.520352%} CRM{3.520352%} GS{5.280528%} INTC{1.760176%} ,
70,12316.14375,16816.14254,1.365374,15,AAPL{13.789359%} MSFT{9.554832%} V{9.880565%} WMT{5.537459%} PG{13.463626%} CVX{6.948969%} MRK{1.520087%} KO{10.423453%} CSCO{2.823018%} MCD{9.989142%} DIS{2.171553%} AMGN{3.474484%} CRM{3.474484%} GS{5.211726%} INTC{1.737242%} ,
71,12327.603,16827.40838,1.365019,15,AAPL{14.079823%} MSFT{8.869180%} V{10.088692%} WMT{4.767184%} PG{13.303769%} CVX{7.095344%} MRK{1.552106%} KO{10.643016%} CSCO{2.660754%} MCD{10.310421%} DIS{2.439024%} AMGN{3.547672%} CRM{3.547672%} GS{5.321508%} INTC{1.773836%} ,
72,12328.58971,16827.84967,1.364945,15,AAPL{14.033149%} MSFT{8.839779%} V{10.055249%} WMT{4.751381%} PG{13.259669%} CVX{7.071823%} MRK{1.546961%} KO{10.607735%} CSCO{2.872928%} MCD{10.386740%} DIS{2.430939%} AMGN{3.535912%} CRM{3.535912%} GS{5.303867%} INTC{1.767956%} ,
73,12339.70292,16829.66171,1.363863,15,AAPL{13.956044%} MSFT{9.670330%} V{10.000000%} WMT{4.725275%} PG{13.626374%} CVX{7.032967%} MRK{1.208791%} KO{10.549451%} CSCO{2.967033%} MCD{10.109890%} DIS{2.087912%} AMGN{3.516484%} CRM{3.516484%} GS{5.274725%} INTC{1.758242%} ,
74,12339.87842,16843.18147,1.364939,15,AAPL{13.879781%} MSFT{9.180328%} V{9.945355%} WMT{4.699454%} PG{13.551913%} CVX{6.994536%} MRK{1.530055%} KO{10.491803%} CSCO{3.278689%} MCD{10.054645%} DIS{2.404372%} AMGN{3.497268%} CRM{3.497268%} GS{5.245902%} INTC{1.748634%} ,
75,12341.02102,16851.76075,1.365508,15,AAPL{13.879781%} MSFT{9.617486%} V{9.945355%} WMT{4.699454%} PG{13.551913%} CVX{6.994536%} MRK{1.311475%} KO{10.491803%} CSCO{3.278689%} MCD{10.054645%} DIS{2.185792%} AMGN{3.497268%} CRM{3.497268%} GS{5.245902%} INTC{1.748634%} ,
76,12350.08481,16852.99571,1.364606,15,AAPL{13.925439%} MSFT{9.649123%} V{9.978070%} WMT{4.714912%} PG{13.706140%} CVX{7.017544%} MRK{1.315789%} KO{10.526316%} CSCO{2.850877%} MCD{10.087719%} DIS{2.192982%} AMGN{3.508772%} CRM{3.508772%} GS{5.263158%} INTC{1.754386%} ,
77,12352.05549,16859.18033,1.364889,15,AAPL{13.925439%} MSFT{9.649123%} V{9.978070%} WMT{4.714912%} PG{13.596491%} CVX{7.017544%} MRK{1.315789%} KO{10.526316%} CSCO{2.960526%} MCD{10.087719%} DIS{2.192982%} AMGN{3.508772%} CRM{3.508772%} GS{5.263158%} INTC{1.754386%} ,
78,12353.63153,16859.18829,1.364715,15,AAPL{13.894967%} MSFT{9.628009%} V{10.175055%} WMT{5.142232%} PG{13.566740%} CVX{7.002188%} MRK{1.094092%} KO{10.503282%} CSCO{2.844639%} MCD{10.175055%} DIS{1.969365%} AMGN{3.501094%} CRM{3.501094%} GS{5.251641%} INTC{1.750547%} ,
