After EL,,,Gbest ratio:,0.23628,#in front,2316
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,51403.21086,147.168669,0.002863,10,PG{21.241830%} HD{5.228758%} KO{0.326797%} CSCO{5.228758%} MCD{31.372549%} VZ{32.679739%} AMGN{0.653595%} IBM{0.653595%} CRM{1.307190%} INTC{1.307190%} ,
2,51417.56056,2506.958527,0.048757,11,PG{24.503311%} CVX{2.317881%} HD{11.589404%} MCD{24.834437%} NKE{0.331126%} VZ{33.443709%} AMGN{0.662252%} IBM{0.662252%} AXP{0.993377%} BA{0.331126%} MMM{0.331126%} ,
3,52690.65709,3317.973109,0.062971,10,PG{18.361582%} HD{18.079096%} MRK{4.519774%} KO{0.282486%} MCD{27.118644%} VZ{28.248588%} AMGN{0.564972%} IBM{0.564972%} CRM{1.129944%} INTC{1.129944%} ,
4,53898.54929,3920.595244,0.07274,9,PG{18.361582%} HD{18.079096%} KO{0.282486%} MCD{27.118644%} VZ{28.248588%} AMGN{0.564972%} IBM{5.084746%} CRM{1.129944%} INTC{1.129944%} ,
5,53930.92476,3949.73527,0.073237,10,PG{18.786127%} HD{18.497110%} MRK{2.312139%} KO{0.289017%} MCD{27.745665%} VZ{28.901734%} AMGN{0.578035%} IBM{0.578035%} CRM{1.156069%} INTC{1.156069%} ,
6,54381.1877,4087.058675,0.075156,9,PG{18.361582%} HD{18.079096%} KO{0.282486%} MCD{27.118644%} VZ{32.768362%} AMGN{0.564972%} IBM{0.564972%} CRM{1.129944%} INTC{1.129944%} ,
7,54677.2229,4257.998827,0.077875,9,PG{18.786127%} HD{18.497110%} KO{0.289017%} MCD{27.745665%} VZ{28.901734%} AMGN{0.578035%} IBM{2.890173%} CRM{1.156069%} INTC{1.156069%} ,
8,54729.0374,4276.793739,0.078145,10,PG{19.005848%} HD{18.713450%} MRK{1.169591%} KO{0.292398%} MCD{28.070175%} VZ{29.239766%} AMGN{0.584795%} IBM{0.584795%} CRM{1.169591%} INTC{1.169591%} ,
9,54991.37562,4343.118163,0.078978,9,PG{18.786127%} HD{18.497110%} KO{0.289017%} MCD{27.745665%} VZ{31.213873%} AMGN{0.578035%} IBM{0.578035%} CRM{1.156069%} INTC{1.156069%} ,
10,55138.41372,4432.639273,0.080391,9,PG{19.005848%} HD{18.713450%} KO{0.292398%} MCD{28.070175%} VZ{29.239766%} AMGN{0.584795%} IBM{1.754386%} CRM{1.169591%} INTC{1.169591%} ,
11,55174.63044,4443.045407,0.080527,10,PG{19.117647%} HD{18.823529%} MRK{0.588235%} KO{0.294118%} MCD{28.235294%} VZ{29.411765%} AMGN{0.588235%} IBM{0.588235%} CRM{1.176471%} INTC{1.176471%} ,
12,55247.88584,4577.403423,0.082852,10,JPM{2.312139%} PG{18.786127%} HD{18.497110%} KO{0.289017%} MCD{27.745665%} VZ{28.901734%} AMGN{0.578035%} IBM{0.578035%} CRM{1.156069%} INTC{1.156069%} ,
13,55349.98521,4741.831681,0.08567,10,PG{18.786127%} HD{18.497110%} KO{0.289017%} MCD{27.745665%} VZ{28.901734%} AMGN{0.578035%} IBM{0.578035%} CRM{1.156069%} INTC{1.156069%} AXP{2.312139%} ,
14,55657.09043,4835.281755,0.086876,10,PG{19.005848%} CVX{1.169591%} HD{18.713450%} KO{0.292398%} MCD{28.070175%} VZ{29.239766%} AMGN{0.584795%} IBM{0.584795%} CRM{1.169591%} INTC{1.169591%} ,
15,55755.02636,5053.718709,0.090641,10,PG{18.786127%} CVX{2.312139%} HD{18.497110%} KO{0.289017%} MCD{27.745665%} VZ{28.901734%} AMGN{0.578035%} IBM{0.578035%} CRM{1.156069%} INTC{1.156069%} ,
16,56200.16022,5476.336382,0.097443,10,PG{18.361582%} CVX{4.519774%} HD{18.079096%} KO{0.282486%} MCD{27.118644%} VZ{28.248588%} AMGN{0.564972%} IBM{0.564972%} CRM{1.129944%} INTC{1.129944%} ,
17,57889.39107,6265.385049,0.10823,10,PG{17.567568%} CVX{8.648649%} HD{17.297297%} KO{0.270270%} MCD{25.945946%} VZ{27.027027%} AMGN{0.540541%} IBM{0.540541%} CRM{1.081081%} INTC{1.081081%} ,
