After EL,,,Gbest ratio:,1.304753,#in front,713
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,14032.89853,15363.86216,1.094846,15,UNH{0.732601%} JNJ{15.567766%} JPM{17.582418%} MRK{0.183150%} KO{21.794872%} CSCO{0.366300%} MCD{6.227106%} NKE{3.113553%} DIS{5.128205%} IBM{6.043956%} CRM{4.761905%} CAT{0.183150%} AXP{11.538462%} BA{5.311355%} TRV{1.465201%} ,
2,14048.81243,15470.44665,1.101192,12,UNH{4.193971%} JNJ{12.712975%} WMT{2.096986%} JPM{12.581913%} KO{16.644823%} MCD{4.193971%} NKE{4.193971%} DIS{4.325033%} IBM{10.615990%} CRM{4.980341%} AXP{16.644823%} BA{6.815203%} ,
3,14138.92665,15912.49038,1.125438,12,UNH{4.238411%} JNJ{12.847682%} WMT{1.059603%} JPM{12.715232%} KO{16.821192%} MCD{4.238411%} NKE{4.238411%} DIS{4.370861%} IBM{10.728477%} CRM{5.033113%} AXP{16.821192%} BA{6.887417%} ,
4,14237.45584,16016.9777,1.124989,11,UNH{4.238411%} JNJ{12.847682%} JPM{12.715232%} KO{16.821192%} MCD{4.238411%} NKE{4.238411%} DIS{5.430464%} IBM{10.728477%} CRM{5.033113%} AXP{16.821192%} BA{6.887417%} ,
5,14241.14434,16137.16638,1.133137,12,UNH{4.260985%} JNJ{12.916112%} WMT{0.532623%} JPM{12.782956%} KO{16.910786%} MCD{4.260985%} NKE{4.260985%} DIS{4.394141%} IBM{10.785619%} CRM{5.059920%} AXP{16.910786%} BA{6.924101%} ,
6,14277.06765,16165.65825,1.132281,13,UNH{4.193971%} JNJ{12.712975%} JPM{12.581913%} KO{16.644823%} MCD{4.193971%} NKE{4.193971%} DIS{4.325033%} AMGN{2.096986%} IBM{10.615990%} CRM{4.980341%} AXP{16.644823%} BA{2.621232%} TRV{4.193971%} ,
7,14295.89233,16189.7002,1.132472,11,UNH{4.260985%} JNJ{12.916112%} JPM{12.782956%} KO{16.910786%} MCD{4.260985%} NKE{4.260985%} DIS{4.926764%} IBM{10.785619%} CRM{5.059920%} AXP{16.910786%} BA{6.924101%} ,
8,14306.95276,16250.74354,1.135863,12,UNH{4.272363%} JNJ{12.950601%} WMT{0.267023%} JPM{12.817089%} KO{16.955941%} MCD{4.272363%} NKE{4.272363%} DIS{4.405874%} IBM{10.814419%} CRM{5.073431%} AXP{16.955941%} BA{6.942590%} ,
9,14335.65099,16276.93787,1.135417,11,UNH{4.272363%} JNJ{12.950601%} JPM{12.817089%} KO{16.955941%} MCD{4.272363%} NKE{4.272363%} DIS{4.672897%} IBM{10.814419%} CRM{5.073431%} AXP{16.955941%} BA{6.942590%} ,
