After EL,,,Gbest ratio:,0.994847,#in front,936
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,28661.43627,22428.92374,0.782547,13,MSFT{0.232558%} UNH{0.465116%} WMT{28.604651%} PG{14.883721%} CVX{10.232558%} KO{1.860465%} CSCO{0.232558%} DIS{14.651163%} HON{1.627907%} IBM{3.953488%} CAT{9.069767%} BA{3.255814%} DD{10.930233%} ,
2,29151.70611,22893.2629,0.785315,13,MSFT{0.241546%} UNH{0.483092%} WMT{29.710145%} PG{15.458937%} CVX{6.763285%} KO{1.932367%} CSCO{0.241546%} DIS{15.217391%} HON{1.690821%} IBM{4.106280%} CAT{9.420290%} BA{3.381643%} DD{11.352657%} ,
3,29267.29316,23594.41048,0.80617,13,UNH{0.520833%} JNJ{0.520833%} WMT{32.031250%} PG{8.333333%} CVX{10.416667%} CSCO{0.260417%} DIS{16.406250%} VZ{0.260417%} HON{0.781250%} IBM{4.427083%} CAT{10.156250%} BA{3.645833%} DD{12.239583%} ,
4,29365.86424,24906.46374,0.848143,13,MSFT{0.224215%} UNH{0.448430%} WMT{27.578475%} PG{14.349776%} CVX{6.278027%} KO{1.793722%} CSCO{0.224215%} DIS{14.125561%} HON{1.569507%} IBM{3.811659%} CAT{8.744395%} BA{3.139013%} DD{17.713004%} ,
5,29509.33083,26596.86103,0.901303,10,WMT{30.946292%} PG{8.184143%} CVX{6.138107%} CSCO{0.255754%} DIS{16.112532%} HON{0.255754%} IBM{5.370844%} CAT{8.951407%} BA{3.580563%} DD{20.204604%} ,
6,29961.78688,27146.2047,0.906028,10,WMT{28.605201%} PG{7.565012%} CVX{5.673759%} CSCO{0.236407%} DIS{13.002364%} HON{0.236407%} IBM{4.964539%} CAT{8.274232%} BA{5.200946%} DD{26.241135%} ,
7,30010.83009,27173.52382,0.905457,10,WMT{28.337237%} PG{7.494145%} CVX{5.620609%} CSCO{0.234192%} DIS{13.817330%} HON{0.234192%} IBM{4.918033%} CAT{8.196721%} BA{5.152225%} DD{25.995316%} ,
8,30085.70384,27187.27735,0.903661,10,WMT{28.205128%} PG{7.459207%} CVX{5.594406%} CSCO{0.233100%} DIS{14.219114%} HON{0.233100%} IBM{4.895105%} CAT{8.158508%} BA{5.128205%} DD{25.874126%} ,
9,30114.09462,28005.01489,0.929964,10,WMT{29.156627%} PG{7.710843%} CVX{5.783133%} CSCO{0.240964%} DIS{15.180723%} HON{0.240964%} IBM{5.060241%} CAT{8.433735%} BA{3.373494%} DD{24.819277%} ,
10,30258.55522,28223.95725,0.93276,10,WMT{28.878282%} PG{7.637232%} CVX{5.727924%} CSCO{0.238663%} DIS{15.035800%} HON{0.238663%} IBM{5.011933%} CAT{8.353222%} BA{3.341289%} DD{25.536993%} ,
11,30335.0942,28332.63492,0.933989,10,WMT{28.741093%} PG{7.600950%} CVX{5.700713%} CSCO{0.237530%} DIS{14.964371%} HON{0.237530%} IBM{4.988124%} CAT{8.313539%} BA{3.325416%} DD{25.890736%} ,
12,30350.93452,28400.15432,0.935726,10,WMT{28.741093%} PG{7.600950%} CVX{5.700713%} CSCO{0.237530%} DIS{14.964371%} HON{0.237530%} IBM{4.988124%} CAT{7.838480%} BA{3.325416%} DD{26.365796%} ,
13,30379.25053,28418.92763,0.935472,10,WMT{28.672986%} PG{7.582938%} CVX{5.687204%} CSCO{0.236967%} DIS{14.928910%} HON{0.236967%} IBM{4.976303%} CAT{8.056872%} BA{3.317536%} DD{26.303318%} ,
14,30411.30751,28487.06806,0.936726,9,WMT{28.672986%} PG{7.582938%} CVX{5.687204%} CSCO{0.236967%} DIS{14.928910%} IBM{4.976303%} CAT{8.293839%} BA{3.317536%} DD{26.303318%} ,
15,30537.52031,28577.00849,0.9358,10,WMT{28.878282%} PG{7.637232%} CVX{5.727924%} CSCO{0.238663%} DIS{15.035800%} HON{0.238663%} IBM{4.057279%} CAT{8.353222%} BA{3.341289%} DD{26.491647%} ,
16,30673.60922,28756.19922,0.93749,10,WMT{28.741093%} PG{7.600950%} CVX{5.700713%} CSCO{0.237530%} DIS{14.964371%} HON{0.237530%} IBM{4.988124%} CAT{8.313539%} BA{2.850356%} DD{26.365796%} ,
17,30798.79987,28786.32703,0.934657,10,WMT{29.156627%} PG{7.710843%} CVX{3.855422%} CSCO{0.240964%} DIS{15.180723%} HON{0.240964%} IBM{5.060241%} CAT{8.433735%} BA{3.373494%} DD{26.746988%} ,
18,30913.84671,28835.1001,0.932757,9,WMT{34.472934%} CVX{6.837607%} CSCO{0.284900%} DIS{17.948718%} HON{0.284900%} IBM{4.843305%} CAT{9.971510%} BA{2.849003%} DD{22.507123%} ,
19,31017.01775,29075.50992,0.937405,10,WMT{28.878282%} PG{7.637232%} CVX{5.727924%} CSCO{0.238663%} DIS{15.035800%} HON{0.238663%} IBM{5.011933%} CAT{8.353222%} BA{2.386635%} DD{26.491647%} ,
20,31234.49811,29189.49309,0.934527,10,WMT{29.156627%} PG{15.421687%} CVX{1.927711%} CSCO{0.240964%} DIS{15.180723%} HON{0.240964%} IBM{0.240964%} CAT{8.433735%} BA{2.409639%} DD{26.746988%} ,
21,31249.11767,29471.31796,0.943109,9,WMT{31.105398%} CVX{6.169666%} CSCO{2.313625%} DIS{16.195373%} HON{0.257069%} IBM{4.370180%} CAT{8.483290%} BA{3.598972%} DD{27.506427%} ,
22,31309.81791,29491.34557,0.94192,9,WMT{27.791563%} JPM{1.736973%} PG{7.940447%} CVX{4.466501%} DIS{15.632754%} IBM{3.970223%} CAT{7.940447%} BA{2.977667%} DD{27.543424%} ,
23,31389.55562,29506.66634,0.940015,9,WMT{31.675393%} JPM{4.712042%} PG{8.376963%} CVX{4.450262%} DIS{17.801047%} IBM{2.356021%} CAT{4.188482%} BA{1.832461%} DD{24.607330%} ,
24,31403.83129,29804.66823,0.949077,9,WMT{30.946292%} CVX{6.138107%} CSCO{0.255754%} DIS{16.112532%} HON{0.255754%} IBM{5.370844%} CAT{8.951407%} BA{3.580563%} DD{28.388747%} ,
25,31562.28757,29805.6127,0.944343,10,V{0.524934%} WMT{31.758530%} CVX{6.299213%} CSCO{0.262467%} DIS{14.435696%} HON{0.262467%} IBM{4.461942%} CAT{9.186352%} BA{3.674541%} DD{29.133858%} ,
26,31581.98684,29877.99227,0.946045,9,WMT{28.354430%} JPM{1.772152%} PG{8.101266%} CVX{2.531646%} DIS{15.949367%} IBM{4.050633%} CAT{8.101266%} BA{3.037975%} DD{28.101266%} ,
27,31634.65198,30070.20268,0.950546,10,WMT{31.926121%} CVX{6.332454%} CSCO{0.263852%} DIS{14.511873%} HON{0.263852%} IBM{4.485488%} CAT{9.234828%} BA{3.693931%} MMM{0.263852%} DD{29.023747%} ,
28,31703.16324,30070.46145,0.9485,10,WMT{31.592689%} CVX{6.266319%} CSCO{0.261097%} DIS{15.404700%} HON{0.261097%} IBM{4.438642%} CAT{9.138381%} BA{3.655352%} MMM{0.261097%} DD{28.720627%} ,
29,31744.48078,30118.47112,0.948778,10,WMT{28.900256%} PG{8.184143%} CVX{2.046036%} CSCO{0.255754%} DIS{16.112532%} HON{0.255754%} IBM{4.347826%} CAT{8.951407%} BA{2.557545%} DD{28.388747%} ,
30,31752.16026,30250.59242,0.95271,9,WMT{32.266667%} CVX{6.400000%} CSCO{0.266667%} DIS{16.800000%} HON{0.266667%} IBM{4.533333%} CAT{9.333333%} BA{2.666667%} DD{27.466667%} ,
31,31805.64788,30331.23975,0.953643,9,WMT{30.939227%} JPM{1.381215%} PG{4.419890%} CVX{4.419890%} DIS{17.403315%} IBM{4.419890%} CAT{8.839779%} BA{1.933702%} DD{26.243094%} ,
32,31857.77316,30368.1522,0.953242,9,WMT{30.402010%} JPM{4.522613%} PG{8.040201%} CVX{4.271357%} DIS{17.085427%} IBM{2.261307%} CAT{4.020101%} BA{1.758794%} DD{27.638191%} ,
33,31933.86801,30468.15178,0.954102,9,WMT{31.926121%} CVX{6.332454%} CSCO{0.263852%} DIS{16.622691%} HON{0.263852%} IBM{4.485488%} CAT{9.234828%} BA{2.638522%} DD{28.232190%} ,
34,31985.80994,30524.30261,0.954308,10,WMT{31.926121%} PG{4.221636%} CVX{2.110818%} CSCO{0.263852%} DIS{16.622691%} HON{0.263852%} IBM{4.485488%} CAT{9.234828%} BA{2.638522%} DD{28.232190%} ,
35,32003.67978,30650.60433,0.957721,9,WMT{31.758530%} CVX{6.299213%} CSCO{0.262467%} DIS{16.535433%} HON{0.262467%} IBM{4.461942%} CAT{8.661417%} BA{2.624672%} DD{29.133858%} ,
36,32031.88922,30678.30719,0.957743,9,WMT{32.614555%} CVX{3.234501%} CSCO{0.808625%} DIS{16.981132%} HON{0.269542%} IBM{4.582210%} CAT{9.433962%} BA{3.234501%} DD{28.840970%} ,
37,32033.03289,30688.84369,0.958037,9,WMT{31.926121%} CVX{6.332454%} CSCO{0.263852%} DIS{15.567282%} HON{0.263852%} IBM{4.485488%} CAT{9.234828%} BA{2.638522%} DD{29.287599%} ,
