After EL,,,Gbest ratio:,0.792288,#in front,1908
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,32198.7551,16947.60252,0.526343,12,AAPL{31.619537%} MSFT{3.598972%} UNH{8.226221%} JNJ{0.771208%} V{2.313625%} PG{1.542416%} CVX{0.514139%} MRK{8.226221%} KO{16.452442%} AMGN{19.280206%} AXP{3.084833%} BA{4.370180%} ,
2,32434.55483,17095.31096,0.527071,13,AAPL{32.283465%} MSFT{3.674541%} UNH{8.398950%} JNJ{0.787402%} V{2.362205%} PG{1.574803%} CVX{0.524934%} MRK{8.398950%} KO{16.797900%} AMGN{19.685039%} CAT{2.099738%} AXP{3.149606%} BA{0.262467%} ,
3,32473.4632,17452.79138,0.537448,12,AAPL{30.982368%} MSFT{5.541562%} UNH{8.060453%} JNJ{0.755668%} V{2.267003%} PG{1.511335%} CVX{0.503778%} MRK{8.060453%} KO{16.120907%} AMGN{18.891688%} AXP{3.022670%} BA{4.282116%} ,
4,32583.69951,17896.00815,0.549232,12,AAPL{32.283465%} MSFT{3.674541%} UNH{8.398950%} JNJ{0.787402%} V{2.362205%} PG{1.574803%} CVX{0.524934%} MRK{8.398950%} KO{16.797900%} AMGN{19.685039%} AXP{3.149606%} BA{2.362205%} ,
5,32693.5763,18033.28636,0.551585,11,AAPL{30.521092%} MSFT{7.444169%} UNH{7.940447%} JNJ{0.744417%} V{2.233251%} PG{1.488834%} MRK{7.940447%} KO{15.880893%} AMGN{18.610422%} AXP{2.977667%} BA{4.218362%} ,
6,32773.36017,18053.95419,0.550873,12,AAPL{30.521092%} MSFT{7.444169%} UNH{7.940447%} JNJ{0.248139%} V{2.233251%} PG{1.488834%} CVX{0.496278%} MRK{7.940447%} KO{15.880893%} AMGN{18.610422%} AXP{2.977667%} BA{4.218362%} ,
7,32810.09947,18071.0316,0.550776,12,AAPL{30.673317%} MSFT{7.481297%} UNH{7.980050%} JNJ{0.748130%} V{2.244389%} PG{1.496259%} CVX{0.498753%} MRK{7.980050%} KO{15.960100%} AMGN{18.703242%} AXP{1.995012%} BA{4.239401%} ,
8,32833.0394,19442.79379,0.592172,10,AAPL{36.274510%} MSFT{0.980392%} V{10.784314%} PG{2.614379%} MRK{10.457516%} KO{10.457516%} VZ{0.326797%} AMGN{20.261438%} CAT{2.614379%} BA{5.228758%} ,
9,32974.79114,20014.5872,0.606966,10,AAPL{37.898089%} MSFT{0.955414%} V{10.509554%} PG{2.547771%} MRK{10.191083%} KO{10.191083%} VZ{0.318471%} AMGN{19.745223%} CAT{2.547771%} BA{5.095541%} ,
10,33044.78543,21170.38155,0.640657,8,AAPL{38.947368%} MSFT{2.105263%} V{11.578947%} PG{11.228070%} MRK{8.421053%} KO{11.228070%} AMGN{10.877193%} BA{5.614035%} ,
11,33320.92949,21690.25313,0.65095,10,AAPL{37.898089%} MSFT{0.955414%} V{10.509554%} PG{2.547771%} MRK{10.191083%} KO{10.191083%} VZ{0.318471%} AMGN{19.745223%} CAT{2.547771%} AXP{5.095541%} ,
12,33416.2305,21943.12153,0.656661,10,AAPL{38.679245%} MSFT{0.943396%} V{10.377358%} PG{2.515723%} MRK{10.062893%} KO{10.062893%} VZ{0.314465%} AMGN{19.496855%} CAT{2.515723%} AXP{5.031447%} ,
13,33444.0945,22067.95374,0.659846,10,AAPL{39.687500%} MSFT{0.312500%} V{10.312500%} PG{2.500000%} MRK{10.000000%} KO{10.000000%} VZ{0.312500%} AMGN{19.375000%} CAT{2.500000%} AXP{5.000000%} ,
14,33473.91608,22068.73656,0.659282,10,AAPL{39.062500%} MSFT{0.937500%} V{10.312500%} PG{2.500000%} MRK{10.000000%} KO{10.000000%} VZ{0.312500%} AMGN{19.375000%} CAT{2.500000%} AXP{5.000000%} ,
15,33489.75017,22129.48692,0.660784,10,AAPL{39.563863%} MSFT{0.623053%} V{10.280374%} PG{2.492212%} MRK{9.968847%} KO{9.968847%} VZ{0.311526%} AMGN{19.314642%} CAT{2.492212%} AXP{4.984424%} ,
