After EL,,,Gbest ratio:,0.434767,#in front,883
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,31874.70242,1821.899178,0.057158,13,AAPL{1.486989%} JPM{5.947955%} PG{0.743494%} CVX{2.973978%} MRK{11.895911%} KO{23.791822%} DIS{2.973978%} VZ{29.739777%} CRM{5.947955%} GS{6.691450%} INTC{2.230483%} BA{1.115242%} DD{4.460967%} ,
2,32731.02962,3470.102899,0.106019,13,AAPL{1.687764%} JPM{6.751055%} PG{0.843882%} CVX{3.375527%} MRK{13.502110%} KO{27.004219%} DIS{3.375527%} VZ{20.253165%} CRM{6.751055%} GS{7.594937%} INTC{2.531646%} BA{1.265823%} DD{5.063291%} ,
3,33663.16558,5266.295583,0.156441,13,AAPL{1.877934%} JPM{7.511737%} PG{0.938967%} CVX{3.755869%} MRK{15.023474%} KO{30.046948%} DIS{3.755869%} VZ{7.511737%} CRM{11.267606%} GS{8.450704%} INTC{2.816901%} BA{1.408451%} DD{5.633803%} ,
4,33906.14595,6589.821688,0.194355,12,JPM{4.863222%} PG{0.607903%} CVX{2.431611%} MRK{9.726444%} KO{19.452888%} DIS{2.431611%} VZ{24.316109%} CRM{4.863222%} GS{24.924012%} INTC{1.823708%} BA{0.911854%} DD{3.647416%} ,
5,34560.65307,8419.378571,0.243612,12,JPM{5.387205%} PG{0.673401%} CVX{2.693603%} MRK{10.774411%} KO{21.548822%} DIS{2.693603%} VZ{16.161616%} CRM{5.387205%} GS{27.609428%} INTC{2.020202%} BA{1.010101%} DD{4.040404%} ,
6,34908.08102,10255.65555,0.29379,12,JPM{5.860806%} PG{0.732601%} CVX{2.930403%} MRK{11.721612%} KO{23.443223%} DIS{2.930403%} VZ{5.860806%} CRM{8.791209%} GS{30.036630%} INTC{2.197802%} BA{1.098901%} DD{4.395604%} ,
7,35277.40961,10469.6922,0.296782,12,JPM{5.947955%} PG{0.743494%} CVX{2.973978%} MRK{11.895911%} KO{23.791822%} DIS{2.973978%} VZ{5.947955%} CRM{7.434944%} GS{30.483271%} INTC{2.230483%} BA{1.115242%} DD{4.460967%} ,
8,35538.57348,10578.87273,0.297673,12,JPM{5.992509%} PG{0.749064%} CVX{2.996255%} MRK{11.985019%} KO{23.970037%} DIS{2.996255%} VZ{5.992509%} CRM{6.741573%} GS{30.711610%} INTC{2.247191%} BA{1.123596%} DD{4.494382%} ,
9,35690.25012,10634.3956,0.297964,12,JPM{6.015038%} PG{0.751880%} CVX{3.007519%} MRK{12.030075%} KO{24.060150%} DIS{3.007519%} VZ{6.015038%} CRM{6.390977%} GS{30.827068%} INTC{2.255639%} BA{1.127820%} DD{4.511278%} ,
10,35791.85699,10651.59264,0.297598,12,JPM{6.015038%} PG{0.751880%} CVX{3.007519%} MRK{12.406015%} KO{24.060150%} DIS{3.007519%} VZ{6.015038%} CRM{6.015038%} GS{30.827068%} INTC{2.255639%} BA{1.127820%} DD{4.511278%} ,
11,35813.44849,10672.68482,0.298008,12,JPM{5.860806%} PG{0.732601%} CVX{2.930403%} MRK{11.721612%} KO{26.373626%} DIS{2.930403%} VZ{5.860806%} CRM{5.860806%} GS{30.036630%} INTC{2.197802%} BA{1.098901%} DD{4.395604%} ,
12,35826.51921,10681.30778,0.29814,12,JPM{5.947955%} PG{0.743494%} CVX{2.973978%} MRK{11.895911%} KO{25.278810%} DIS{2.973978%} VZ{5.947955%} CRM{5.947955%} GS{30.483271%} INTC{2.230483%} BA{1.115242%} DD{4.460967%} ,
13,35837.78223,10685.48134,0.298162,12,JPM{5.992509%} PG{0.749064%} CVX{2.996255%} MRK{11.985019%} KO{24.719101%} DIS{2.996255%} VZ{5.992509%} CRM{5.992509%} GS{30.711610%} INTC{2.247191%} BA{1.123596%} DD{4.494382%} ,
14,35846.06007,10687.88872,0.298161,12,JPM{6.015038%} PG{0.751880%} CVX{3.007519%} MRK{12.030075%} KO{24.436090%} DIS{3.007519%} VZ{6.015038%} CRM{6.015038%} GS{30.827068%} INTC{2.255639%} BA{1.127820%} DD{4.511278%} ,
15,35853.47427,10690.20251,0.298164,12,JPM{6.037736%} PG{0.754717%} CVX{3.018868%} MRK{12.075472%} KO{24.150943%} DIS{3.018868%} VZ{6.037736%} CRM{6.037736%} GS{30.943396%} INTC{2.264151%} BA{1.132075%} DD{4.528302%} ,
16,35887.514,10704.96885,0.298292,12,JPM{6.015038%} PG{0.751880%} CVX{3.007519%} MRK{12.030075%} KO{24.060150%} DIS{3.007519%} VZ{6.015038%} CRM{6.015038%} GS{30.827068%} INTC{2.631579%} BA{1.127820%} DD{4.511278%} ,
17,35916.43107,10749.63284,0.299296,12,JPM{6.015038%} PG{0.751880%} CVX{3.007519%} MRK{12.030075%} KO{24.060150%} DIS{3.007519%} VZ{6.015038%} CRM{6.015038%} GS{31.203008%} INTC{2.255639%} BA{1.127820%} DD{4.511278%} ,
18,35930.40518,10750.43627,0.299202,12,JPM{6.390977%} PG{0.751880%} CVX{3.007519%} MRK{12.030075%} KO{24.060150%} DIS{3.007519%} VZ{6.015038%} CRM{6.015038%} GS{30.827068%} INTC{2.255639%} BA{1.127820%} DD{4.511278%} ,
19,35987.74662,10780.95996,0.299573,13,JPM{5.992509%} PG{0.749064%} CVX{2.996255%} MRK{11.985019%} KO{23.970037%} DIS{2.996255%} VZ{5.992509%} CRM{5.992509%} GS{30.711610%} INTC{2.247191%} AXP{0.749064%} BA{1.123596%} DD{4.494382%} ,
20,35994.42478,10785.26743,0.299637,13,V{0.375940%} JPM{6.015038%} PG{0.751880%} CVX{3.007519%} MRK{12.030075%} KO{24.060150%} DIS{3.007519%} VZ{6.015038%} CRM{6.015038%} GS{30.827068%} INTC{2.255639%} BA{1.127820%} DD{4.511278%} ,
21,36008.15357,10810.18282,0.300215,12,JPM{6.741573%} PG{0.749064%} CVX{2.996255%} MRK{11.985019%} KO{23.970037%} DIS{2.996255%} VZ{5.992509%} CRM{5.992509%} GS{30.711610%} INTC{2.247191%} BA{1.123596%} DD{4.494382%} ,
22,36107.03933,10926.33065,0.302609,12,JPM{5.947955%} PG{0.743494%} CVX{2.973978%} MRK{11.895911%} KO{23.791822%} DIS{2.973978%} VZ{5.947955%} CRM{5.947955%} GS{31.970260%} INTC{2.230483%} BA{1.115242%} DD{4.460967%} ,
23,36173.05208,10928.79618,0.302125,12,JPM{7.434944%} PG{0.743494%} CVX{2.973978%} MRK{11.895911%} KO{23.791822%} DIS{2.973978%} VZ{5.947955%} CRM{5.947955%} GS{30.483271%} INTC{2.230483%} BA{1.115242%} DD{4.460967%} ,
24,36366.49642,11155.04281,0.30674,12,JPM{5.860806%} PG{0.732601%} CVX{2.930403%} MRK{11.721612%} KO{23.443223%} DIS{2.930403%} VZ{5.860806%} CRM{5.860806%} GS{32.967033%} INTC{2.197802%} BA{1.098901%} DD{4.395604%} ,
25,36527.84921,11160.30885,0.305529,12,JPM{8.791209%} PG{0.732601%} CVX{2.930403%} MRK{11.721612%} KO{23.443223%} DIS{2.930403%} VZ{5.860806%} CRM{5.860806%} GS{30.036630%} INTC{2.197802%} BA{1.098901%} DD{4.395604%} ,
26,36866.13216,11192.72267,0.303604,12,AAPL{1.486989%} JPM{5.947955%} PG{0.743494%} MRK{11.895911%} KO{23.791822%} DIS{2.973978%} VZ{5.947955%} CRM{8.921933%} GS{30.483271%} INTC{2.230483%} BA{1.115242%} DD{4.460967%} ,
27,36899.99854,11447.09848,0.310219,12,AAPL{1.532567%} JPM{6.130268%} PG{0.766284%} CVX{3.065134%} MRK{12.260536%} KO{24.521073%} DIS{3.065134%} CRM{9.195402%} GS{31.417625%} INTC{2.298851%} BA{1.149425%} DD{4.597701%} ,
28,37267.15019,11689.54684,0.313669,12,AAPL{1.556420%} JPM{6.225681%} PG{0.778210%} CVX{3.112840%} MRK{12.451362%} KO{24.902724%} DIS{3.112840%} CRM{7.782101%} GS{31.906615%} INTC{2.334630%} BA{1.167315%} DD{4.669261%} ,
29,37530.80617,11813.7819,0.314776,12,AAPL{1.568627%} JPM{6.274510%} PG{0.784314%} CVX{3.137255%} MRK{12.549020%} KO{25.098039%} DIS{3.137255%} CRM{7.058824%} GS{32.156863%} INTC{2.352941%} BA{1.176471%} DD{4.705882%} ,
30,37682.69477,11876.55555,0.315173,12,AAPL{1.574803%} JPM{6.299213%} PG{0.787402%} CVX{3.149606%} MRK{12.598425%} KO{25.196850%} DIS{3.149606%} CRM{6.692913%} GS{32.283465%} INTC{2.362205%} BA{1.181102%} DD{4.724409%} ,
31,37746.35625,11883.30515,0.31482,12,AAPL{1.532567%} JPM{6.130268%} PG{0.766284%} CVX{3.065134%} MRK{12.260536%} KO{27.586207%} DIS{3.065134%} CRM{6.130268%} GS{31.417625%} INTC{2.298851%} BA{1.149425%} DD{4.597701%} ,
