After EL,,,Gbest ratio:,0.663516,#in front,2385
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,43274.82532,9251.899169,0.213794,30,AAPL{0.179856%} MSFT{5.035971%} UNH{0.269784%} JNJ{5.305755%} V{0.449640%} WMT{3.507194%} JPM{0.269784%} PG{0.359712%} CVX{0.179856%} HD{4.226619%} MRK{1.438849%} KO{11.151079%} CSCO{5.395683%} MCD{6.564748%} NKE{3.507194%} DIS{0.449640%} VZ{11.420863%} AMGN{1.169065%} HON{0.989209%} IBM{0.179856%} CRM{9.262590%} GS{0.719424%} CAT{2.338129%} INTC{4.946043%} AXP{0.539568%} BA{0.179856%} MMM{10.431655%} TRV{0.899281%} DD{0.539568%} WBA{8.093525%} ,
2,43810.34583,9867.4583,0.225231,30,AAPL{0.178571%} MSFT{5.000000%} UNH{0.267857%} JNJ{5.267857%} V{0.446429%} WMT{3.482143%} JPM{0.267857%} PG{0.357143%} CVX{0.178571%} HD{4.196429%} MRK{1.428571%} KO{11.071429%} CSCO{5.357143%} MCD{6.517857%} NKE{3.482143%} DIS{0.446429%} VZ{11.339286%} AMGN{2.589286%} HON{0.982143%} IBM{0.178571%} CRM{9.196429%} GS{0.714286%} CAT{2.321429%} INTC{4.910714%} AXP{0.535714%} BA{0.178571%} MMM{10.357143%} TRV{0.178571%} DD{0.535714%} WBA{8.035714%} ,
3,44093.12252,11150.24654,0.252879,30,AAPL{0.187970%} MSFT{5.263158%} UNH{0.281955%} JNJ{5.545113%} V{0.469925%} WMT{3.665414%} JPM{0.281955%} PG{0.375940%} CVX{0.187970%} HD{4.417293%} MRK{1.503759%} KO{11.654135%} CSCO{5.639098%} MCD{0.845865%} NKE{3.665414%} DIS{0.469925%} VZ{11.936090%} AMGN{2.725564%} HON{1.033835%} IBM{0.187970%} CRM{9.680451%} GS{0.751880%} CAT{2.443609%} INTC{5.169173%} AXP{0.563910%} BA{0.187970%} MMM{10.902256%} TRV{0.939850%} DD{0.563910%} WBA{8.458647%} ,
4,45420.77437,11189.25356,0.246347,30,AAPL{0.186567%} MSFT{5.223881%} UNH{0.279851%} JNJ{5.503731%} V{0.466418%} WMT{3.638060%} JPM{0.279851%} PG{1.865672%} CVX{0.186567%} HD{4.384328%} MRK{1.492537%} KO{11.567164%} CSCO{5.597015%} MCD{6.809701%} NKE{3.638060%} DIS{0.466418%} VZ{5.876866%} AMGN{2.705224%} HON{1.026119%} IBM{0.186567%} CRM{9.608209%} GS{0.746269%} CAT{2.425373%} INTC{5.130597%} AXP{0.559701%} BA{0.186567%} MMM{10.820896%} TRV{0.186567%} DD{0.559701%} WBA{8.395522%} ,
5,45514.54953,11273.05724,0.24768,30,AAPL{0.190114%} MSFT{5.323194%} UNH{0.285171%} JNJ{5.608365%} V{0.475285%} WMT{3.707224%} JPM{0.285171%} PG{0.380228%} CVX{0.190114%} HD{4.467681%} MRK{1.520913%} KO{11.787072%} CSCO{5.703422%} MCD{6.939163%} NKE{3.707224%} DIS{0.475285%} VZ{5.988593%} AMGN{1.235741%} HON{1.045627%} IBM{0.190114%} CRM{9.790875%} GS{0.760456%} CAT{2.851711%} INTC{5.228137%} AXP{0.570342%} BA{0.190114%} MMM{11.026616%} TRV{0.950570%} DD{0.570342%} WBA{8.555133%} ,
6,45540.18182,11918.53057,0.261715,30,AAPL{0.193798%} MSFT{5.426357%} UNH{0.290698%} JNJ{5.717054%} V{0.484496%} WMT{3.779070%} JPM{0.290698%} PG{3.488372%} CVX{0.193798%} HD{4.554264%} MRK{1.550388%} KO{12.015504%} CSCO{5.813953%} MCD{0.872093%} NKE{3.779070%} DIS{0.484496%} VZ{6.104651%} AMGN{2.810078%} HON{1.065891%} IBM{0.193798%} CRM{9.980620%} GS{0.775194%} CAT{2.519380%} INTC{5.329457%} AXP{0.581395%} BA{0.193798%} MMM{11.240310%} TRV{0.968992%} DD{0.581395%} WBA{8.720930%} ,
7,45625.20977,17776.9418,0.38963,19,MSFT{1.904762%} JNJ{9.795918%} WMT{0.136054%} PG{9.251701%} CVX{0.136054%} HD{9.931973%} KO{9.115646%} CSCO{0.408163%} NKE{0.136054%} VZ{9.659864%} AMGN{2.040816%} HON{0.136054%} IBM{0.136054%} CRM{16.190476%} GS{0.136054%} INTC{6.666667%} AXP{1.088435%} MMM{11.292517%} WBA{11.836735%} ,
8,45728.0842,19250.51234,0.420978,25,AAPL{0.350467%} MSFT{6.191589%} UNH{0.584112%} JNJ{5.724299%} V{0.467290%} WMT{0.700935%} PG{7.476636%} HD{11.331776%} MRK{0.350467%} KO{11.799065%} CSCO{0.116822%} MCD{0.116822%} DIS{0.233645%} VZ{7.710280%} AMGN{0.116822%} IBM{0.467290%} CRM{14.836449%} CAT{0.700935%} INTC{6.425234%} AXP{0.817757%} BA{0.233645%} MMM{8.528037%} TRV{0.233645%} DD{0.116822%} WBA{14.369159%} ,
9,45886.77291,19391.56867,0.422596,19,MSFT{1.904762%} JNJ{9.795918%} WMT{0.136054%} PG{0.544218%} CVX{0.136054%} HD{9.931973%} KO{9.115646%} CSCO{0.408163%} NKE{8.843537%} VZ{9.659864%} AMGN{2.040816%} HON{0.136054%} IBM{0.136054%} CRM{16.190476%} GS{0.136054%} INTC{6.666667%} AXP{1.088435%} MMM{11.292517%} WBA{11.836735%} ,
10,45977.40184,22253.96214,0.48402,21,MSFT{3.091558%} UNH{0.237812%} JNJ{9.869203%} WMT{0.832342%} JPM{0.356718%} PG{0.118906%} HD{13.436385%} MRK{0.118906%} KO{11.533888%} MCD{0.832342%} DIS{3.923900%} VZ{10.820452%} AMGN{1.070155%} CRM{14.625446%} CAT{0.118906%} INTC{6.064209%} AXP{0.118906%} BA{0.118906%} MMM{7.728894%} TRV{0.118906%} WBA{14.863258%} ,
11,47042.33578,23322.79857,0.495783,19,MSFT{1.947149%} JNJ{10.013908%} WMT{0.139082%} PG{0.556328%} CVX{0.139082%} HD{10.152990%} KO{9.318498%} CSCO{0.417246%} NKE{0.139082%} VZ{14.325452%} AMGN{2.086231%} HON{0.139082%} IBM{0.139082%} CRM{16.550765%} GS{0.139082%} INTC{6.815021%} AXP{1.112656%} MMM{11.543811%} WBA{14.325452%} ,
12,47251.70412,24957.31626,0.528178,12,MSFT{1.100413%} JNJ{11.279230%} CVX{0.550206%} HD{14.305365%} KO{13.204952%} NKE{0.275103%} VZ{9.903714%} AMGN{0.825309%} CRM{17.469051%} INTC{6.464924%} MMM{8.803301%} WBA{15.818432%} ,
13,47873.97117,25205.0477,0.526488,10,MSFT{1.668985%} JNJ{11.404729%} HD{14.464534%} KO{13.351878%} VZ{9.179416%} AMGN{0.834492%} CRM{17.663421%} INTC{6.536857%} MMM{8.901252%} WBA{15.994437%} ,
