After EL,,,Gbest ratio:,0.443265,#in front,2019
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,35768.75392,12427.42883,0.347438,12,AAPL{0.429185%} JNJ{27.253219%} V{0.858369%} JPM{1.287554%} PG{13.733906%} KO{27.253219%} VZ{6.866953%} IBM{0.858369%} CRM{13.948498%} CAT{0.429185%} MMM{0.214592%} DD{6.866953%} ,
2,36063.64583,13170.60069,0.365204,12,AAPL{0.444444%} JNJ{28.222222%} V{0.888889%} JPM{1.333333%} PG{14.222222%} KO{28.222222%} VZ{3.555556%} IBM{0.888889%} CRM{14.444444%} CAT{0.444444%} MMM{0.222222%} DD{7.111111%} ,
3,36435.7092,14082.1094,0.386492,12,AAPL{0.444444%} JNJ{28.222222%} V{0.888889%} JPM{1.333333%} PG{14.222222%} MRK{3.555556%} KO{28.222222%} IBM{0.888889%} CRM{14.444444%} CAT{0.444444%} MMM{0.222222%} DD{7.111111%} ,
4,36747.83218,14680.72445,0.399499,11,AAPL{0.444444%} JNJ{28.222222%} V{0.888889%} JPM{1.333333%} PG{14.222222%} KO{28.222222%} IBM{0.888889%} CRM{14.444444%} CAT{4.000000%} MMM{0.222222%} DD{7.111111%} ,
5,37220.42372,14924.2792,0.40097,11,AAPL{0.444444%} JNJ{28.222222%} V{0.888889%} JPM{4.888889%} PG{14.222222%} KO{28.222222%} IBM{0.888889%} CRM{14.444444%} CAT{0.444444%} MMM{0.222222%} DD{7.111111%} ,
6,37857.3854,15074.58008,0.398194,11,AAPL{0.425532%} JNJ{27.021277%} V{0.851064%} WMT{0.851064%} JPM{14.893617%} PG{13.617021%} KO{27.021277%} IBM{0.851064%} CRM{13.829787%} CAT{0.425532%} MMM{0.212766%} ,
7,37872.09409,15342.49502,0.405113,11,AAPL{0.429185%} JNJ{27.253219%} V{0.858369%} JPM{1.287554%} PG{13.733906%} KO{27.253219%} IBM{0.858369%} CRM{13.948498%} CAT{7.296137%} MMM{0.214592%} DD{6.866953%} ,
8,38091.48402,15815.12216,0.415188,11,AAPL{0.429185%} JNJ{27.253219%} V{0.858369%} JPM{8.154506%} PG{13.733906%} KO{27.253219%} IBM{0.858369%} CRM{13.948498%} CAT{0.429185%} MMM{0.214592%} DD{6.866953%} ,
9,39202.63896,15942.35388,0.406665,8,JNJ{23.475046%} JPM{12.569316%} PG{13.308688%} MRK{5.914972%} KO{23.475046%} CRM{17.744917%} CAT{0.739372%} DD{2.772643%} ,
10,39277.58945,15971.31285,0.406627,8,JNJ{23.782772%} JPM{14.419476%} PG{11.985019%} MRK{5.992509%} KO{23.782772%} CRM{17.977528%} CAT{0.749064%} DD{1.310861%} ,
11,39304.39651,16049.06564,0.408327,8,JNJ{23.827392%} JPM{12.757974%} PG{12.007505%} MRK{6.003752%} KO{23.827392%} CRM{18.011257%} CAT{0.750469%} DD{2.814259%} ,
12,39453.04075,16367.56569,0.414862,11,AAPL{0.414938%} JNJ{26.348548%} V{0.829876%} JPM{14.522822%} PG{13.278008%} KO{26.348548%} IBM{0.829876%} CRM{13.485477%} CAT{0.414938%} MMM{0.207469%} DD{3.319502%} ,
13,39716.17141,16394.75957,0.412798,8,JNJ{23.562152%} JPM{13.914657%} PG{11.873840%} MRK{5.936920%} KO{23.562152%} CRM{17.810761%} CAT{0.185529%} DD{3.153989%} ,
14,39774.90375,16423.19821,0.412904,7,JNJ{23.562152%} JPM{13.914657%} PG{11.873840%} MRK{5.936920%} KO{23.562152%} CRM{17.810761%} DD{3.339518%} ,
15,39805.95931,16438.47651,0.412965,7,JNJ{23.388582%} JPM{14.732965%} PG{12.154696%} MRK{5.893186%} KO{23.388582%} CRM{17.679558%} DD{2.762431%} ,
16,39808.70606,16452.56158,0.413291,7,JNJ{23.518519%} JPM{14.259259%} PG{11.851852%} MRK{5.925926%} KO{23.518519%} CRM{17.777778%} DD{3.148148%} ,
17,39819.12465,16452.8358,0.413189,7,JNJ{23.431734%} JPM{14.760148%} PG{11.992620%} MRK{5.904059%} KO{23.431734%} CRM{17.712177%} DD{2.767528%} ,
18,39822.52225,16468.61828,0.41355,7,JNJ{23.518519%} JPM{14.074074%} PG{11.851852%} MRK{5.925926%} KO{23.518519%} CRM{17.777778%} DD{3.333333%} ,
19,39835.70896,16483.66412,0.413791,7,JNJ{23.518519%} JPM{13.888889%} PG{11.851852%} MRK{5.925926%} KO{23.518519%} CRM{17.777778%} DD{3.518519%} ,
20,39867.32432,16499.09918,0.41385,7,JNJ{23.345588%} JPM{14.705882%} PG{12.132353%} MRK{5.882353%} KO{23.345588%} CRM{17.647059%} DD{2.941176%} ,
21,39868.93372,16513.18425,0.414187,7,JNJ{23.475046%} JPM{14.232902%} PG{11.829945%} MRK{5.914972%} KO{23.475046%} CRM{17.744917%} DD{3.327172%} ,
22,39894.73429,16527.35418,0.414274,7,JNJ{23.431734%} JPM{14.760148%} PG{11.808118%} MRK{5.904059%} KO{23.431734%} CRM{17.712177%} DD{2.952030%} ,
23,39903.45409,16544.57596,0.414615,7,JNJ{23.345588%} JPM{14.154412%} PG{12.132353%} MRK{5.882353%} KO{23.345588%} CRM{17.647059%} DD{3.492647%} ,
24,39904.4569,16558.80358,0.414961,8,JNJ{23.388582%} JPM{14.732965%} PG{11.786372%} MRK{5.893186%} KO{23.388582%} CRM{17.679558%} CAT{0.184162%} DD{2.946593%} ,
