After EL,,,Gbest ratio:,0.445985,#in front,5337
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,48084.51806,143.950013,0.002994,28,AAPL{0.492611%} MSFT{3.940887%} UNH{1.970443%} JNJ{2.093596%} WMT{1.477833%} JPM{0.615764%} PG{14.901478%} CVX{0.246305%} HD{3.940887%} KO{12.561576%} CSCO{0.123153%} MCD{12.068966%} NKE{8.497537%} DIS{4.187192%} VZ{2.463054%} AMGN{8.866995%} HON{4.802956%} IBM{0.615764%} CRM{0.738916%} GS{1.970443%} CAT{0.492611%} INTC{1.477833%} AXP{0.492611%} BA{8.374384%} MMM{0.492611%} TRV{0.492611%} DD{0.615764%} WBA{0.985222%} ,
2,49837.14904,964.298764,0.019349,28,AAPL{0.492611%} MSFT{3.940887%} UNH{1.970443%} JNJ{2.093596%} WMT{1.477833%} JPM{0.615764%} PG{14.901478%} CVX{0.246305%} HD{3.940887%} KO{4.679803%} CSCO{0.123153%} MCD{12.068966%} NKE{8.497537%} DIS{12.068966%} VZ{2.463054%} AMGN{8.866995%} HON{4.802956%} IBM{0.615764%} CRM{0.738916%} GS{1.970443%} CAT{0.492611%} INTC{1.477833%} AXP{0.492611%} BA{8.374384%} MMM{0.492611%} TRV{0.492611%} DD{0.615764%} WBA{0.985222%} ,
3,50613.97773,5014.724241,0.099078,28,AAPL{0.473934%} MSFT{3.791469%} UNH{9.478673%} JNJ{2.014218%} WMT{1.421801%} JPM{0.592417%} PG{14.336493%} CVX{0.236967%} HD{3.791469%} KO{12.085308%} CSCO{0.118483%} MCD{11.611374%} NKE{8.175355%} DIS{4.028436%} VZ{2.369668%} AMGN{8.530806%} HON{0.829384%} IBM{0.592417%} CRM{0.710900%} GS{1.895735%} CAT{0.473934%} INTC{1.421801%} AXP{0.473934%} BA{8.056872%} MMM{0.473934%} TRV{0.473934%} DD{0.592417%} WBA{0.947867%} ,
4,51165.75923,9941.895597,0.194308,28,AAPL{12.964931%} MSFT{2.656748%} UNH{4.038257%} JNJ{10.945802%} V{0.212540%} WMT{11.370882%} JPM{0.106270%} PG{9.564293%} HD{0.212540%} MRK{2.125399%} KO{12.539851%} CSCO{0.850159%} MCD{11.902232%} NKE{0.850159%} DIS{2.444208%} VZ{0.106270%} AMGN{10.201913%} HON{0.212540%} CRM{0.212540%} GS{0.531350%} CAT{0.531350%} INTC{1.912859%} AXP{0.106270%} BA{0.850159%} MMM{0.531350%} TRV{0.318810%} DD{1.168969%} WBA{0.531350%} ,
5,52510.01147,10646.15315,0.202745,28,AAPL{13.421342%} MSFT{2.750275%} UNH{4.180418%} JNJ{11.331133%} V{0.220022%} WMT{11.771177%} JPM{0.110011%} PG{6.380638%} HD{0.220022%} MRK{2.200220%} KO{12.981298%} CSCO{0.880088%} MCD{12.321232%} NKE{0.880088%} DIS{2.530253%} VZ{0.110011%} AMGN{10.561056%} HON{0.220022%} CRM{0.220022%} GS{0.550055%} CAT{0.550055%} INTC{1.980198%} AXP{0.110011%} BA{0.880088%} MMM{0.550055%} TRV{0.330033%} DD{1.210121%} WBA{0.550055%} ,
6,52757.44653,12012.28759,0.227689,28,AAPL{12.538541%} MSFT{2.569373%} UNH{7.194245%} JNJ{10.585817%} V{0.205550%} WMT{10.996917%} JPM{0.102775%} PG{9.249743%} HD{0.205550%} MRK{2.055498%} KO{12.127441%} CSCO{0.822199%} MCD{11.510791%} NKE{0.822199%} DIS{2.363823%} VZ{0.102775%} AMGN{9.866393%} HON{0.205550%} CRM{0.205550%} GS{0.513875%} CAT{0.513875%} INTC{1.849949%} AXP{0.102775%} BA{0.822199%} MMM{0.513875%} TRV{0.308325%} DD{1.130524%} WBA{0.513875%} ,
7,53858.41444,12397.34689,0.230184,28,AAPL{12.964931%} MSFT{2.656748%} UNH{10.839532%} JNJ{10.945802%} V{0.212540%} WMT{11.370882%} JPM{0.106270%} PG{9.564293%} HD{0.212540%} MRK{2.125399%} KO{12.539851%} CSCO{0.850159%} MCD{11.902232%} NKE{0.850159%} DIS{2.444208%} VZ{0.106270%} AMGN{3.400638%} HON{0.212540%} CRM{0.212540%} GS{0.531350%} CAT{0.531350%} INTC{1.912859%} AXP{0.106270%} BA{0.850159%} MMM{0.531350%} TRV{0.318810%} DD{1.168969%} WBA{0.531350%} ,
8,54117.52407,12761.65875,0.235814,28,AAPL{12.964931%} MSFT{2.656748%} UNH{7.438895%} JNJ{10.945802%} V{0.212540%} WMT{11.370882%} JPM{0.106270%} PG{6.163656%} HD{0.212540%} MRK{2.125399%} KO{12.539851%} CSCO{0.850159%} MCD{11.902232%} NKE{0.850159%} DIS{2.444208%} VZ{0.106270%} AMGN{10.201913%} HON{0.212540%} CRM{0.212540%} GS{0.531350%} CAT{0.531350%} INTC{1.912859%} AXP{0.106270%} BA{0.850159%} MMM{0.531350%} TRV{0.318810%} DD{1.168969%} WBA{0.531350%} ,
9,54160.93143,12978.70997,0.239632,28,AAPL{9.249743%} MSFT{2.569373%} UNH{10.483042%} JNJ{10.585817%} V{0.205550%} WMT{10.996917%} JPM{0.102775%} PG{9.249743%} HD{0.205550%} MRK{2.055498%} KO{12.127441%} CSCO{0.822199%} MCD{11.510791%} NKE{0.822199%} DIS{2.363823%} VZ{0.102775%} AMGN{9.866393%} HON{0.205550%} CRM{0.205550%} GS{0.513875%} CAT{0.513875%} INTC{1.849949%} AXP{0.102775%} BA{0.822199%} MMM{0.513875%} TRV{0.308325%} DD{1.130524%} WBA{0.513875%} ,
