After EL,,,Gbest ratio:,0.40485,#in front,4587
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,47228.30572,12672.08631,0.268315,24,AAPL{6.199021%} MSFT{0.652529%} UNH{2.610114%} JNJ{1.957586%} V{2.610114%} WMT{11.745514%} JPM{0.489396%} PG{19.738989%} HD{0.489396%} KO{20.717781%} CSCO{0.326264%} MCD{3.752039%} NKE{6.035889%} DIS{0.326264%} VZ{0.489396%} IBM{0.652529%} GS{0.326264%} CAT{0.163132%} INTC{18.270799%} AXP{0.978793%} BA{0.163132%} MMM{0.489396%} TRV{0.163132%} WBA{0.652529%} ,
2,47899.88076,12928.08578,0.269898,24,AAPL{6.239737%} MSFT{0.656814%} UNH{2.627258%} JNJ{1.970443%} V{2.627258%} WMT{11.822660%} JPM{0.492611%} PG{20.525452%} HD{0.492611%} KO{19.540230%} CSCO{0.328407%} MCD{3.776683%} NKE{6.075534%} DIS{0.328407%} VZ{0.492611%} IBM{0.656814%} GS{0.328407%} CAT{0.164204%} INTC{18.390805%} AXP{0.985222%} BA{0.164204%} MMM{0.492611%} TRV{0.164204%} WBA{0.656814%} ,
3,48133.67662,13026.78099,0.270638,24,AAPL{6.260297%} MSFT{0.658979%} UNH{2.635914%} JNJ{1.976936%} V{2.635914%} WMT{11.861614%} JPM{0.494234%} PG{19.934102%} HD{0.494234%} KO{19.604613%} CSCO{0.329489%} MCD{3.789127%} NKE{6.425041%} DIS{0.329489%} VZ{0.494234%} IBM{0.658979%} GS{0.329489%} CAT{0.164745%} INTC{18.451400%} AXP{0.988468%} BA{0.164745%} MMM{0.494234%} TRV{0.164745%} WBA{0.658979%} ,
4,48228.0782,13381.65063,0.277466,24,AAPL{6.199021%} MSFT{0.652529%} UNH{2.610114%} JNJ{1.957586%} V{2.610114%} WMT{11.745514%} JPM{0.489396%} PG{19.738989%} HD{0.489396%} KO{19.412724%} CSCO{0.326264%} MCD{3.752039%} NKE{7.340946%} DIS{0.326264%} VZ{0.489396%} IBM{0.652529%} GS{0.326264%} CAT{0.163132%} INTC{18.270799%} AXP{0.978793%} BA{0.163132%} MMM{0.489396%} TRV{0.163132%} WBA{0.652529%} ,
5,48447.93899,13844.15,0.285753,24,AAPL{6.119163%} MSFT{0.644122%} UNH{2.576490%} JNJ{1.932367%} V{2.576490%} WMT{11.594203%} JPM{0.483092%} PG{19.484702%} HD{0.483092%} KO{19.162641%} CSCO{0.322061%} MCD{3.703704%} NKE{8.534622%} DIS{0.322061%} VZ{0.483092%} IBM{0.644122%} GS{0.322061%} CAT{0.161031%} INTC{18.035427%} AXP{0.966184%} BA{0.161031%} MMM{0.483092%} TRV{0.161031%} WBA{0.644122%} ,
6,48514.22404,14487.91575,0.298632,24,AAPL{5.891473%} MSFT{0.620155%} UNH{2.480620%} JNJ{1.860465%} V{2.480620%} WMT{11.162791%} JPM{0.465116%} PG{18.759690%} HD{0.465116%} KO{19.689922%} CSCO{0.310078%} MCD{3.565891%} NKE{10.697674%} DIS{0.310078%} VZ{0.465116%} IBM{0.620155%} GS{0.310078%} CAT{0.155039%} INTC{17.364341%} AXP{0.930233%} BA{0.155039%} MMM{0.465116%} TRV{0.155039%} WBA{0.620155%} ,
7,49097.82952,14742.71165,0.300272,24,AAPL{5.928237%} MSFT{0.624025%} UNH{2.496100%} JNJ{1.872075%} V{2.496100%} WMT{11.232449%} JPM{0.468019%} PG{19.500780%} HD{0.468019%} KO{18.564743%} CSCO{0.312012%} MCD{3.588144%} NKE{10.764431%} DIS{0.312012%} VZ{0.468019%} IBM{0.624025%} GS{0.312012%} CAT{0.156006%} INTC{17.472699%} AXP{0.936037%} BA{0.156006%} MMM{0.468019%} TRV{0.156006%} WBA{0.624025%} ,
8,49261.51167,14762.46167,0.299675,24,AAPL{6.112853%} MSFT{0.626959%} UNH{2.507837%} JNJ{1.880878%} V{2.507837%} WMT{11.285266%} JPM{0.470219%} PG{18.965517%} HD{0.470219%} KO{18.652038%} CSCO{0.313480%} MCD{3.605016%} NKE{10.815047%} DIS{0.313480%} VZ{0.470219%} IBM{0.626959%} GS{0.313480%} CAT{0.156740%} INTC{17.554859%} AXP{0.940439%} BA{0.156740%} MMM{0.470219%} TRV{0.156740%} WBA{0.626959%} ,
9,49284.32742,14764.63401,0.299581,24,AAPL{5.956113%} MSFT{0.626959%} UNH{2.664577%} JNJ{1.880878%} V{2.507837%} WMT{11.285266%} JPM{0.470219%} PG{18.965517%} HD{0.470219%} KO{18.652038%} CSCO{0.313480%} MCD{3.605016%} NKE{10.815047%} DIS{0.313480%} VZ{0.470219%} IBM{0.626959%} GS{0.313480%} CAT{0.156740%} INTC{17.554859%} AXP{0.940439%} BA{0.156740%} MMM{0.470219%} TRV{0.156740%} WBA{0.626959%} ,
10,49296.43263,17311.13454,0.351164,12,AAPL{6.566604%} MSFT{2.063790%} UNH{4.878049%} JNJ{1.500938%} WMT{6.003752%} PG{19.324578%} KO{21.013133%} MCD{11.069418%} NKE{10.881801%} CRM{0.187617%} INTC{16.322702%} TRV{0.187617%} ,
11,49768.49265,17345.97191,0.348533,12,AAPL{6.769826%} MSFT{2.127660%} UNH{5.029014%} JNJ{1.547389%} WMT{6.189555%} PG{16.827853%} KO{21.663443%} MCD{11.411992%} NKE{11.218569%} CRM{0.193424%} INTC{16.827853%} TRV{0.193424%} ,
12,50130.79132,17363.97787,0.346374,12,AAPL{6.876228%} MSFT{2.161100%} UNH{5.108055%} JNJ{1.571709%} WMT{6.286837%} PG{15.520629%} KO{22.003929%} MCD{11.591356%} NKE{11.394892%} CRM{0.196464%} INTC{17.092338%} TRV{0.196464%} ,
13,50162.61231,17675.26036,0.352359,12,AAPL{4.929577%} MSFT{2.640845%} UNH{4.225352%} WMT{4.929577%} PG{17.429577%} CVX{0.176056%} KO{20.950704%} MCD{15.669014%} NKE{10.739437%} CRM{0.352113%} INTC{17.781690%} TRV{0.176056%} ,
14,50633.563,17874.5288,0.353017,14,AAPL{5.025997%} MSFT{1.213172%} UNH{4.852686%} JNJ{0.346620%} V{1.386482%} WMT{2.079723%} PG{19.930676%} MRK{0.173310%} KO{19.930676%} CSCO{1.386482%} MCD{15.424610%} NKE{10.571924%} VZ{0.173310%} INTC{17.504333%} ,
15,50919.78406,17898.15832,0.351497,14,AAPL{5.096661%} MSFT{1.230228%} UNH{4.920914%} JNJ{0.351494%} V{1.405975%} WMT{2.108963%} PG{18.804921%} MRK{0.175747%} KO{20.210896%} CSCO{1.405975%} MCD{15.641476%} NKE{10.720562%} VZ{0.175747%} INTC{17.750439%} ,
