After EL,,,Gbest ratio:,0.379922,#in front,5703
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,84933.86496,1101.670609,0.012971,3,AAPL{12.500000%} WMT{37.500000%} PG{50.000000%} ,
2,85620.63665,2649.290519,0.030942,3,AAPL{13.333333%} WMT{33.333333%} PG{53.333333%} ,
3,86179.82052,3503.84699,0.040657,3,AAPL{13.793103%} WMT{31.034483%} PG{55.172414%} ,
4,86345.66075,4205.73129,0.048708,4,AAPL{13.793103%} WMT{27.586207%} PG{55.172414%} VZ{3.448276%} ,
5,86526.51174,4310.078768,0.049812,4,AAPL{14.035088%} WMT{28.070175%} PG{56.140351%} VZ{1.754386%} ,
6,86915.75872,4418.826327,0.05084,3,AAPL{14.285714%} WMT{28.571429%} PG{57.142857%} ,
7,87282.06039,5157.442916,0.059089,3,AAPL{20.000000%} WMT{40.000000%} PG{40.000000%} ,
8,87420.63867,5479.522133,0.06268,3,AAPL{15.789474%} WMT{28.070175%} PG{56.140351%} ,
9,87961.53458,6503.350884,0.073934,3,AAPL{17.241379%} WMT{27.586207%} PG{55.172414%} ,
10,89129.12685,8449.58533,0.094802,3,AAPL{20.000000%} WMT{26.666667%} PG{53.333333%} ,
11,89877.81589,9215.882454,0.102538,5,AAPL{26.556017%} WMT{39.834025%} PG{29.875519%} MCD{3.319502%} MMM{0.414938%} ,
12,90321.59751,9552.39367,0.10576,3,AAPL{26.256983%} WMT{37.988827%} PG{35.754190%} ,
13,90799.66037,11728.22103,0.129166,4,AAPL{29.629630%} WMT{37.037037%} PG{29.629630%} VZ{3.703704%} ,
14,91694.72083,11976.63937,0.130614,3,AAPL{25.000000%} WMT{25.000000%} PG{50.000000%} ,
15,92250.04557,12725.00996,0.13794,3,AAPL{28.921569%} WMT{31.862745%} PG{39.215686%} ,
16,92954.31103,13024.58841,0.140118,7,AAPL{27.391304%} MSFT{0.434783%} WMT{27.826087%} PG{42.608696%} MCD{0.434783%} INTC{0.434783%} AXP{0.869565%} ,
17,93014.24903,14436.25196,0.155205,4,AAPL{32.000000%} WMT{32.000000%} PG{32.000000%} VZ{4.000000%} ,
18,94126.45624,14924.91279,0.158562,5,AAPL{29.611650%} MSFT{3.883495%} WMT{31.067961%} PG{31.553398%} VZ{3.883495%} ,
19,94906.84288,15110.90215,0.159218,3,AAPL{33.333333%} WMT{33.333333%} PG{33.333333%} ,
20,94930.95809,15255.17391,0.160698,5,AAPL{30.198020%} MSFT{3.960396%} WMT{31.683168%} PG{32.178218%} VZ{1.980198%} ,
21,95432.10753,15424.74009,0.161631,5,AAPL{30.500000%} MSFT{4.000000%} WMT{32.000000%} PG{32.500000%} VZ{1.000000%} ,
22,95487.90479,15554.42431,0.162894,5,AAPL{29.326923%} MSFT{0.480769%} WMT{23.076923%} PG{46.153846%} AXP{0.961538%} ,
23,95615.80372,16447.19682,0.172013,3,AAPL{31.972789%} WMT{24.489796%} PG{43.537415%} ,
24,96312.24354,16636.94854,0.17274,5,AAPL{31.770833%} MSFT{0.520833%} WMT{25.000000%} PG{41.666667%} AXP{1.041667%} ,
25,96421.5152,17615.36592,0.182691,4,AAPL{34.782609%} WMT{26.086957%} PG{34.782609%} VZ{4.347826%} ,
26,97142.11398,17854.54198,0.183798,3,AAPL{33.333333%} WMT{22.222222%} PG{44.444444%} ,
27,97571.84856,18231.01001,0.186847,3,AAPL{36.000000%} WMT{27.428571%} PG{36.571429%} ,
28,97707.4633,18266.30059,0.186949,4,AAPL{35.795455%} WMT{27.272727%} PG{36.363636%} DD{0.568182%} ,
29,97750.5933,18391.10236,0.188143,4,AAPL{36.158192%} WMT{27.118644%} PG{36.158192%} MCD{0.564972%} ,
30,97860.02382,18495.38962,0.188998,3,AAPL{36.363636%} WMT{27.272727%} PG{36.363636%} ,
31,98594.19004,18571.40765,0.188362,5,AAPL{33.888889%} MSFT{2.777778%} WMT{26.666667%} PG{35.555556%} AXP{1.111111%} ,
32,98709.17279,19370.26972,0.196236,3,AAPL{36.746988%} WMT{24.698795%} PG{38.554217%} ,
33,99379.38196,19733.01063,0.198562,3,AAPL{35.057471%} WMT{18.965517%} PG{45.977011%} ,
34,99418.61165,19797.16577,0.199129,3,AAPL{38.559322%} WMT{27.542373%} PG{33.898305%} ,
35,99596.69295,20163.68046,0.202453,3,AAPL{37.724551%} WMT{23.952096%} PG{38.323353%} ,
36,99771.37561,20189.78101,0.20236,4,AAPL{37.500000%} WMT{23.809524%} PG{38.095238%} DD{0.595238%} ,
37,99831.71071,20308.59895,0.203428,4,AAPL{37.869822%} WMT{23.668639%} PG{37.869822%} MCD{0.591716%} ,
38,99849.15621,20394.88655,0.204257,3,AAPL{37.654321%} WMT{22.839506%} PG{39.506173%} ,
39,100160.1735,20560.00581,0.205271,3,AAPL{36.746988%} WMT{19.879518%} PG{43.373494%} ,
40,100468.4025,20926.33296,0.208288,3,AAPL{38.125000%} WMT{21.875000%} PG{40.000000%} ,
41,100615.3883,21004.3168,0.208758,3,AAPL{37.654321%} WMT{20.370370%} PG{41.975309%} ,
42,100756.4137,21180.74119,0.210217,4,AAPL{38.125000%} WMT{20.625000%} PG{40.000000%} VZ{1.250000%} ,
43,100861.8399,21234.86755,0.210534,3,AAPL{38.125000%} WMT{20.625000%} PG{41.250000%} ,
