After EL,,,Gbest ratio:,0.484044,#in front,2313
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,48346.66729,17680.93821,0.365712,10,UNH{13.559322%} PG{53.813559%} MRK{0.423729%} KO{9.322034%} MCD{0.423729%} NKE{2.542373%} HON{2.118644%} CRM{3.389831%} CAT{13.983051%} MMM{0.423729%} ,
2,48454.69604,18422.00536,0.38019,9,UNH{13.114754%} PG{52.049180%} MRK{0.409836%} KO{9.016393%} MCD{0.409836%} NKE{2.459016%} HON{2.049180%} CAT{20.081967%} MMM{0.409836%} ,
3,48705.37359,19025.27433,0.39062,9,UNH{13.333333%} PG{52.916667%} MRK{0.416667%} KO{9.166667%} MCD{0.416667%} NKE{4.166667%} HON{2.083333%} CAT{17.083333%} MMM{0.416667%} ,
4,48778.14769,20356.99406,0.417338,9,UNH{13.333333%} PG{52.916667%} MRK{0.416667%} KO{9.166667%} MCD{0.416667%} NKE{5.833333%} HON{0.416667%} CAT{17.083333%} MMM{0.416667%} ,
5,49014.20325,20574.63647,0.419769,9,UNH{12.903226%} PG{51.209677%} MRK{0.403226%} KO{8.870968%} MCD{0.403226%} NKE{5.645161%} HON{0.403226%} CAT{19.758065%} MMM{0.403226%} ,
6,49465.92526,20715.00921,0.418773,6,PG{50.000000%} KO{26.446281%} NKE{4.545455%} VZ{0.826446%} CRM{4.958678%} CAT{13.223140%} ,
7,49510.71824,21359.92349,0.43142,6,UNH{0.418410%} PG{50.627615%} KO{26.778243%} NKE{5.439331%} CRM{3.347280%} CAT{13.389121%} ,
8,49530.4328,21513.73067,0.434354,5,PG{51.440329%} KO{26.337449%} NKE{5.761317%} CRM{3.292181%} CAT{13.168724%} ,
9,49534.75209,21635.42591,0.436773,6,UNH{1.639344%} PG{49.590164%} KO{26.229508%} NKE{6.147541%} CRM{3.278689%} CAT{13.114754%} ,
10,49543.26279,21666.95044,0.437334,5,PG{51.626016%} KO{26.016260%} NKE{6.097561%} CRM{3.252033%} CAT{13.008130%} ,
11,49553.36162,21693.43522,0.437779,5,PG{51.428571%} KO{26.122449%} NKE{6.122449%} CRM{3.265306%} CAT{13.061224%} ,
12,49565.40871,21719.70139,0.438203,5,PG{51.229508%} KO{26.229508%} NKE{6.147541%} CRM{3.278689%} CAT{13.114754%} ,
13,49565.46067,21741.85159,0.438649,5,PG{51.020408%} KO{26.122449%} NKE{6.122449%} CRM{3.265306%} CAT{13.469388%} ,
14,49576.54546,21764.53847,0.439009,5,PG{50.813008%} KO{26.016260%} NKE{6.097561%} CRM{3.252033%} CAT{13.821138%} ,
15,49601.64394,21774.19356,0.438981,5,PG{50.826446%} KO{26.446281%} NKE{6.198347%} CRM{3.305785%} CAT{13.223140%} ,
16,49648.93303,21828.9223,0.439665,5,PG{50.416667%} KO{26.666667%} NKE{6.250000%} CRM{3.333333%} CAT{13.333333%} ,
17,49666.04241,21850.74225,0.439953,5,PG{50.207469%} KO{26.556017%} NKE{6.224066%} CRM{3.319502%} CAT{13.692946%} ,
18,49670.19003,21936.55561,0.441644,6,UNH{1.612903%} PG{48.790323%} KO{25.806452%} NKE{6.048387%} CRM{1.612903%} CAT{16.129032%} ,
19,49695.13409,22000.52917,0.44271,6,UNH{1.626016%} PG{49.186992%} KO{26.016260%} NKE{6.097561%} CRM{0.813008%} CAT{16.260163%} ,
20,49725.87165,22028.58564,0.443,6,UNH{1.632653%} PG{48.979592%} KO{26.122449%} NKE{6.122449%} CRM{0.816327%} CAT{16.326531%} ,
21,49737.40925,22048.15533,0.443291,5,PG{50.416667%} KO{26.666667%} NKE{6.250000%} CRM{1.666667%} CAT{15.000000%} ,
22,49773.45088,22061.4945,0.443238,6,UNH{1.639344%} PG{49.180328%} KO{26.229508%} NKE{6.147541%} CRM{0.409836%} CAT{16.393443%} ,
23,49810.16422,22130.84324,0.444304,5,PG{49.590164%} KO{26.229508%} NKE{6.147541%} CRM{1.639344%} CAT{16.393443%} ,
24,49816.29781,22165.35528,0.444942,6,PG{50.000000%} KO{26.446281%} MCD{0.826446%} NKE{6.198347%} CRM{1.652893%} CAT{14.876033%} ,
25,49835.61611,22192.7532,0.445319,6,PG{49.792531%} KO{26.556017%} MCD{0.829876%} NKE{6.224066%} CRM{1.659751%} CAT{14.937759%} ,
26,49858.31487,22198.47597,0.445231,5,PG{50.000000%} KO{26.446281%} NKE{6.198347%} CRM{0.826446%} CAT{16.528926%} ,
27,49873.37859,22596.26411,0.453073,5,UNH{3.225806%} PG{48.790323%} KO{25.806452%} NKE{7.661290%} CAT{14.516129%} ,
28,49906.24058,22667.84935,0.454209,5,UNH{3.174603%} PG{48.015873%} KO{25.396825%} NKE{7.539683%} CAT{15.873016%} ,
29,49912.44103,22802.15339,0.456843,5,UNH{1.639344%} PG{49.590164%} KO{26.229508%} NKE{7.786885%} CAT{14.754098%} ,
30,49940.06509,22955.13978,0.459654,4,PG{50.403226%} KO{25.806452%} NKE{7.661290%} CAT{16.129032%} ,
31,49983.41393,22975.27424,0.459658,5,UNH{0.813008%} PG{49.186992%} KO{26.016260%} NKE{7.723577%} CAT{16.260163%} ,
32,49987.68914,23017.43093,0.460462,4,PG{50.000000%} KO{26.016260%} NKE{7.723577%} CAT{16.260163%} ,
33,50014.42689,23028.47725,0.460437,5,UNH{0.408163%} PG{49.387755%} KO{26.122449%} NKE{7.755102%} CAT{16.326531%} ,
34,50018.34733,23031.18517,0.460455,4,PG{50.207469%} KO{26.556017%} NKE{7.883817%} CAT{15.352697%} ,
35,50019.61195,23048.46354,0.460789,4,PG{50.000000%} KO{26.446281%} NKE{7.851240%} CAT{15.702479%} ,
36,50038.25423,23211.49383,0.463875,5,UNH{0.392157%} PG{49.803922%} KO{25.882353%} NKE{8.235294%} CAT{15.686275%} ,
37,50074.88878,23285.46505,0.465013,4,PG{50.813008%} KO{26.016260%} NKE{8.536585%} CAT{14.634146%} ,
38,50101.10029,23346.83728,0.465995,4,PG{50.000000%} KO{25.600000%} NKE{8.400000%} CAT{16.000000%} ,
39,50116.76772,23351.86759,0.465949,4,PG{50.409836%} KO{26.229508%} NKE{8.606557%} CAT{14.754098%} ,
40,50140.38544,23363.44437,0.465961,5,UNH{0.411523%} PG{49.794239%} KO{26.337449%} NKE{8.641975%} CAT{14.814815%} ,
41,50167.57649,23482.19185,0.468075,4,PG{50.607287%} KO{25.910931%} NKE{8.906883%} CAT{14.574899%} ,
42,50223.47211,23550.29247,0.46891,4,PG{50.204082%} KO{26.122449%} NKE{8.979592%} CAT{14.693878%} ,
43,50234.46553,23609.58722,0.469988,4,PG{50.800000%} KO{25.600000%} NKE{9.200000%} CAT{14.400000%} ,
44,50262.35867,23643.89158,0.47041,4,PG{50.602410%} KO{25.702811%} NKE{9.236948%} CAT{14.457831%} ,
45,50290.75784,23663.67452,0.470537,4,PG{50.607287%} KO{25.910931%} NKE{9.311741%} CAT{14.170040%} ,
46,50291.57525,23677.71878,0.470809,4,PG{50.403226%} KO{25.806452%} NKE{9.274194%} CAT{14.516129%} ,
47,50302.23914,23691.76836,0.470988,4,PG{50.200803%} KO{25.702811%} NKE{9.236948%} CAT{14.859438%} ,
48,50319.21513,23704.69334,0.471086,4,PG{50.000000%} KO{25.600000%} NKE{9.200000%} CAT{15.200000%} ,
49,50324.65489,23711.94698,0.47118,4,PG{50.202429%} KO{25.910931%} NKE{9.311741%} CAT{14.574899%} ,
50,50352.51315,23719.57437,0.47107,4,PG{50.409836%} KO{26.229508%} NKE{9.426230%} CAT{13.934426%} ,
51,50360.83187,23746.87682,0.471535,4,PG{50.000000%} KO{26.016260%} NKE{9.349593%} CAT{14.634146%} ,
52,50382.76763,23754.17483,0.471474,4,PG{50.205761%} KO{26.337449%} NKE{9.465021%} CAT{13.991770%} ,
53,50399.59818,23781.41775,0.471857,4,PG{49.795918%} KO{26.122449%} NKE{9.387755%} CAT{14.693878%} ,
54,50415.47988,23788.94556,0.471858,4,PG{50.000000%} KO{26.446281%} NKE{9.504132%} CAT{14.049587%} ,
55,50424.41197,23802.98687,0.472053,4,PG{49.794239%} KO{26.337449%} NKE{9.465021%} CAT{14.403292%} ,
56,50442.64013,23817.05455,0.472161,4,PG{49.590164%} KO{26.229508%} NKE{9.426230%} CAT{14.754098%} ,
57,50453.19714,23824.75796,0.472215,4,PG{49.792531%} KO{26.556017%} NKE{9.543568%} CAT{14.107884%} ,
58,50466.13793,23838.65681,0.472369,4,PG{49.586777%} KO{26.446281%} NKE{9.504132%} CAT{14.462810%} ,
59,50487.64575,23852.05068,0.472433,4,PG{49.382716%} KO{26.337449%} NKE{9.465021%} CAT{14.814815%} ,
60,50519.23386,23889.6106,0.472881,5,UNH{0.395257%} PG{50.197628%} KO{26.086957%} NKE{9.881423%} CAT{13.438735%} ,
61,50527.26496,23914.78006,0.473304,5,UNH{0.392157%} PG{49.803922%} KO{25.882353%} NKE{9.803922%} CAT{14.117647%} ,
62,50563.08553,23943.30865,0.473533,4,PG{51.209677%} KO{25.806452%} NKE{10.080645%} CAT{12.903226%} ,
63,50592.22909,23956.885,0.473529,5,UNH{0.404858%} PG{50.607287%} KO{25.910931%} NKE{10.121457%} CAT{12.955466%} ,
64,50615.12106,24014.01172,0.474443,4,PG{50.813008%} KO{26.016260%} NKE{10.162602%} CAT{13.008130%} ,
65,50645.81647,24049.91458,0.474865,4,PG{50.612245%} KO{26.122449%} NKE{10.204082%} CAT{13.061224%} ,
66,50677.57073,24098.58271,0.475528,4,PG{50.204082%} KO{26.122449%} NKE{10.204082%} CAT{13.469388%} ,
67,50685.83953,24111.59976,0.475707,4,PG{50.000000%} KO{26.016260%} NKE{10.162602%} CAT{13.821138%} ,
68,50718.36443,24123.6392,0.475639,4,PG{50.205761%} KO{26.337449%} NKE{10.288066%} CAT{13.168724%} ,
69,50725.61672,24135.35536,0.475802,4,PG{49.596774%} KO{25.806452%} NKE{10.080645%} CAT{14.516129%} ,
70,50729.44585,24135.88489,0.475777,4,PG{51.004016%} KO{25.702811%} NKE{10.441767%} CAT{12.851406%} ,
71,50756.96532,24159.63617,0.475987,4,PG{50.000000%} KO{26.446281%} NKE{10.330579%} CAT{13.223140%} ,
72,50764.08469,24172.45125,0.476172,4,PG{49.794239%} KO{26.337449%} NKE{10.288066%} CAT{13.580247%} ,
73,50779.0059,24184.22997,0.476264,4,PG{49.590164%} KO{26.229508%} NKE{10.245902%} CAT{13.934426%} ,
74,50793.84186,24219.87784,0.476827,4,PG{50.403226%} KO{25.806452%} NKE{10.483871%} CAT{13.306452%} ,
75,50800.80815,24231.63846,0.476993,4,PG{50.200803%} KO{25.702811%} NKE{10.441767%} CAT{13.654618%} ,
76,50833.87307,24244.57781,0.476937,4,PG{50.406504%} KO{26.016260%} NKE{10.569106%} CAT{13.008130%} ,
77,50840.61488,24254.82354,0.477076,4,PG{49.800797%} KO{25.498008%} NKE{10.358566%} CAT{14.342629%} ,
78,50872.45244,24267.83146,0.477033,4,PG{50.000000%} KO{26.422764%} NKE{10.569106%} CAT{13.008130%} ,
79,50874.73327,24281.29162,0.477276,4,PG{50.204082%} KO{26.122449%} NKE{10.612245%} CAT{13.061224%} ,
80,50880.99021,24293.24595,0.477452,4,PG{50.000000%} KO{26.016260%} NKE{10.569106%} CAT{13.414634%} ,
81,50896.22285,24304.94705,0.477539,4,PG{49.797571%} KO{25.910931%} NKE{10.526316%} CAT{13.765182%} ,
82,50915.22857,24313.2864,0.477525,4,PG{50.597610%} KO{25.896414%} NKE{10.756972%} CAT{12.749004%} ,
83,50918.57109,24318.31817,0.477592,4,PG{50.000000%} KO{26.229508%} NKE{10.655738%} CAT{13.114754%} ,
84,50921.46772,24337.71271,0.477946,4,PG{50.597610%} KO{25.498008%} NKE{10.756972%} CAT{13.147410%} ,
85,50928.53135,24349.25326,0.478106,4,PG{50.396825%} KO{25.396825%} NKE{10.714286%} CAT{13.492063%} ,
86,50956.39131,24350.71705,0.477874,4,PG{50.400000%} KO{26.000000%} NKE{10.800000%} CAT{12.800000%} ,
87,50963.35331,24363.48675,0.478059,4,PG{50.602410%} KO{25.702811%} NKE{10.843373%} CAT{12.851406%} ,
88,50965.28973,24374.85846,0.478264,4,PG{50.400000%} KO{25.600000%} NKE{10.800000%} CAT{13.200000%} ,
89,50974.41766,24385.19382,0.478381,4,PG{50.199203%} KO{25.498008%} NKE{10.756972%} CAT{13.545817%} ,
90,50997.87189,24386.75028,0.478192,4,PG{50.200803%} KO{26.104418%} NKE{10.843373%} CAT{12.851406%} ,
