Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
17,24896.40796,17971.00961,0.721831,9,HD{30.024213%} MRK{26.876513%} KO{15.496368%} MCD{0.484262%} AMGN{0.484262%} IBM{3.874092%} BA{6.537530%} MMM{14.285714%} TRV{1.937046%} ,
18,24934.0397,18026.16455,0.722954,9,HD{29.736211%} MRK{28.537170%} KO{15.347722%} MCD{0.479616%} AMGN{0.479616%} IBM{3.836930%} BA{6.474820%} MMM{14.148681%} TRV{0.959233%} ,
19,25046.6947,18036.26517,0.720106,8,AAPL{0.237530%} HD{28.978622%} MRK{26.365796%} KO{14.489311%} AMGN{1.900238%} IBM{6.413302%} BA{7.600950%} MMM{14.014252%} ,
20,25053.19059,18158.88007,0.724813,8,HD{29.453682%} MRK{28.266033%} KO{17.102138%} MCD{0.475059%} AMGN{0.475059%} IBM{3.800475%} BA{6.413302%} MMM{14.014252%} ,
21,25119.7245,18161.84275,0.723011,8,PG{1.913876%} HD{29.665072%} MRK{28.468900%} KO{15.311005%} CSCO{0.239234%} IBM{3.827751%} BA{6.459330%} MMM{14.114833%} ,
22,25133.62228,18184.38598,0.723508,9,AAPL{0.235294%} HD{28.705882%} MRK{28.000000%} KO{14.352941%} AMGN{1.882353%} IBM{4.470588%} BA{7.529412%} MMM{13.882353%} TRV{0.941176%} ,
23,25168.63891,18294.24452,0.726867,9,HD{29.879518%} MRK{28.674699%} KO{15.421687%} MCD{0.481928%} AMGN{0.481928%} IBM{3.855422%} BA{6.506024%} MMM{14.216867%} TRV{0.481928%} ,
24,25211.28891,18465.90663,0.732446,8,HD{30.317848%} MRK{27.139364%} KO{15.647922%} MCD{0.488998%} AMGN{0.488998%} IBM{4.889976%} BA{6.601467%} MMM{14.425428%} ,
25,25280.12446,18469.64301,0.730599,6,HD{30.024213%} MRK{28.813559%} KO{16.464891%} IBM{3.874092%} BA{6.537530%} MMM{14.285714%} ,
26,25282.28309,18514.69207,0.732319,9,HD{30.317848%} MRK{27.139364%} KO{15.647922%} MCD{0.488998%} AMGN{0.488998%} IBM{3.911980%} BA{6.601467%} MMM{14.425428%} TRV{0.977995%} ,
27,25387.18162,18531.99362,0.729974,9,PG{1.937046%} HD{30.024213%} MRK{26.876513%} KO{15.496368%} MCD{0.484262%} AMGN{0.484262%} IBM{3.874092%} BA{6.537530%} MMM{14.285714%} ,
28,25418.85297,18536.30436,0.729234,8,HD{29.951691%} MRK{28.743961%} KO{15.458937%} MCD{0.483092%} AMGN{0.724638%} IBM{3.864734%} BA{6.521739%} MMM{14.251208%} ,
29,25428.4609,18539.59064,0.729088,8,HD{29.951691%} MRK{28.743961%} KO{15.458937%} MCD{0.724638%} AMGN{0.483092%} IBM{3.864734%} BA{6.521739%} MMM{14.251208%} ,
30,25440.5944,18648.27896,0.733013,8,HD{30.024213%} MRK{26.876513%} KO{17.433414%} MCD{0.484262%} AMGN{0.484262%} IBM{3.874092%} BA{6.537530%} MMM{14.285714%} ,
31,25469.74921,18653.78536,0.73239,8,PG{1.951220%} HD{30.243902%} MRK{27.073171%} KO{15.609756%} CSCO{0.243902%} IBM{3.902439%} BA{6.585366%} MMM{14.390244%} ,
32,25498.16003,18766.86553,0.736009,8,HD{30.466830%} MRK{27.272727%} KO{15.724816%} MCD{0.491400%} AMGN{0.491400%} IBM{4.422604%} BA{6.633907%} MMM{14.496314%} ,
33,25535.4529,18791.5242,0.735899,9,HD{30.466830%} MRK{27.272727%} KO{15.724816%} MCD{0.491400%} AMGN{0.491400%} IBM{3.931204%} BA{6.633907%} MMM{14.496314%} TRV{0.491400%} ,
34,25579.10871,18797.86136,0.734891,9,PG{0.977995%} HD{30.317848%} MRK{27.139364%} KO{15.647922%} MCD{0.488998%} AMGN{0.488998%} IBM{3.911980%} BA{6.601467%} MMM{14.425428%} ,
35,25588.49059,18802.58954,0.734807,6,HD{30.466830%} MRK{28.746929%} KO{15.724816%} IBM{3.931204%} BA{6.633907%} MMM{14.496314%} ,
36,25599.78666,18856.56755,0.736591,8,HD{30.317848%} MRK{27.139364%} KO{16.625917%} MCD{0.488998%} AMGN{0.488998%} IBM{3.911980%} BA{6.601467%} MMM{14.425428%} ,
37,25656.11932,18972.23812,0.739482,6,HD{30.617284%} MRK{27.407407%} KO{16.790123%} IBM{3.950617%} BA{6.666667%} MMM{14.567901%} ,
38,25709.59541,18972.82601,0.737967,7,JNJ{0.249377%} HD{30.922693%} MRK{27.680798%} KO{15.960100%} IBM{3.990025%} BA{6.483791%} MMM{14.713217%} ,
39,25759.53497,19001.70375,0.737657,9,PG{0.246305%} HD{30.541872%} MRK{27.339901%} KO{15.763547%} MCD{0.492611%} AMGN{0.492611%} IBM{3.940887%} BA{6.650246%} MMM{14.532020%} ,
40,25763.5293,19016.43722,0.738115,8,HD{30.541872%} MRK{27.339901%} KO{16.009852%} MCD{0.492611%} AMGN{0.492611%} IBM{3.940887%} BA{6.650246%} MMM{14.532020%} ,
41,25797.52943,19039.25736,0.738026,8,HD{30.541872%} MRK{27.339901%} KO{15.763547%} MCD{0.492611%} AMGN{0.738916%} IBM{3.940887%} BA{6.650246%} MMM{14.532020%} ,
42,25823.50702,19042.78172,0.73742,8,HD{30.541872%} MRK{27.339901%} KO{15.763547%} MCD{0.738916%} AMGN{0.492611%} IBM{3.940887%} BA{6.650246%} MMM{14.532020%} ,
43,25827.47154,19070.63337,0.738386,8,HD{30.617284%} MRK{27.407407%} KO{15.802469%} MCD{0.493827%} AMGN{0.493827%} IBM{3.950617%} BA{6.666667%} MMM{14.567901%} ,
44,25837.62605,19134.37796,0.740563,6,HD{30.845771%} MRK{27.611940%} KO{16.169154%} IBM{3.980100%} BA{6.716418%} MMM{14.676617%} ,
45,25856.07776,19154.4098,0.740809,6,HD{31.000000%} MRK{27.750000%} KO{16.000000%} IBM{4.000000%} BA{6.750000%} MMM{14.500000%} ,
46,25904.14682,19204.66327,0.741374,7,HD{31.265509%} MRK{27.295285%} KO{15.880893%} AMGN{0.496278%} IBM{3.970223%} BA{6.451613%} MMM{14.640199%} ,
47,26042.81212,19207.33803,0.737529,9,HD{30.466830%} MRK{27.272727%} KO{15.724816%} MCD{0.491400%} AMGN{0.491400%} IBM{3.931204%} INTC{0.491400%} BA{6.633907%} MMM{14.496314%} ,
48,26059.58139,19306.70788,0.740868,9,AAPL{0.491400%} HD{30.466830%} MRK{27.272727%} KO{15.724816%} MCD{0.491400%} AMGN{0.491400%} IBM{3.931204%} BA{6.633907%} MMM{14.496314%} ,
49,26062.12021,19321.38501,0.741359,6,HD{31.077694%} MRK{27.318296%} KO{16.040100%} IBM{4.010025%} BA{6.766917%} MMM{14.786967%} ,
50,26250.26276,19324.2348,0.736154,8,AAPL{1.750547%} HD{27.789934%} MRK{27.789934%} KO{17.505470%} AMGN{4.814004%} IBM{1.750547%} BA{7.002188%} MMM{11.597374%} ,
51,26270.57845,19327.01951,0.735691,8,AAPL{1.746725%} HD{27.510917%} MRK{27.729258%} KO{17.467249%} AMGN{4.803493%} IBM{1.746725%} BA{6.986900%} MMM{12.008734%} ,
52,26274.75499,19353.72319,0.73659,8,AAPL{1.746725%} HD{27.729258%} MRK{27.729258%} KO{17.467249%} AMGN{4.803493%} IBM{1.746725%} BA{6.986900%} MMM{11.790393%} ,
53,26301.99921,19540.97781,0.742946,9,AAPL{0.977995%} HD{30.317848%} MRK{27.139364%} KO{15.647922%} MCD{0.488998%} AMGN{0.488998%} IBM{3.911980%} BA{6.601467%} MMM{14.425428%} ,
54,26318.72591,19608.68238,0.745047,7,AAPL{0.985222%} HD{30.541872%} MRK{27.339901%} KO{16.009852%} IBM{3.940887%} BA{6.650246%} MMM{14.532020%} ,
55,26516.05272,19615.60343,0.739763,8,AAPL{1.758242%} HD{27.912088%} MRK{27.032967%} KO{17.582418%} AMGN{4.835165%} IBM{1.758242%} BA{7.032967%} MMM{12.087912%} ,
56,26583.36014,19622.4992,0.73815,7,AAPL{0.959233%} HD{29.736211%} MRK{30.455635%} KO{16.306954%} IBM{1.918465%} BA{6.474820%} MMM{14.148681%} ,
57,26585.47337,19677.68174,0.740167,6,HD{30.617284%} MRK{29.382716%} KO{16.790123%} IBM{1.975309%} BA{6.666667%} MMM{14.567901%} ,
58,26672.18784,19848.17984,0.744153,8,AAPL{1.805869%} HD{28.668172%} MRK{28.668172%} KO{18.058691%} AMGN{1.354402%} IBM{1.805869%} BA{7.223476%} MMM{12.415350%} ,
59,26797.47443,19851.78561,0.740808,8,AAPL{1.773836%} HD{28.159645%} MRK{26.385809%} KO{17.738359%} AMGN{4.878049%} IBM{1.773836%} BA{7.095344%} MMM{12.195122%} ,
60,26817.40375,20005.33865,0.745983,9,AAPL{1.937046%} HD{30.024213%} MRK{26.876513%} KO{15.496368%} MCD{0.484262%} AMGN{0.484262%} IBM{3.874092%} BA{6.537530%} MMM{14.285714%} ,
61,26978.48225,20046.90472,0.74307,7,AAPL{0.975610%} HD{30.243902%} MRK{30.000000%} KO{15.853659%} IBM{1.951220%} BA{6.585366%} MMM{14.390244%} ,
62,27007.45306,20073.95278,0.743275,7,AAPL{1.900238%} HD{29.453682%} MRK{30.166271%} KO{16.152019%} IBM{1.900238%} BA{6.413302%} MMM{14.014252%} ,
63,27059.50023,20112.20156,0.743258,8,AAPL{1.895735%} HD{29.383886%} MRK{30.094787%} KO{16.113744%} IBM{1.895735%} AXP{0.236967%} BA{6.398104%} MMM{13.981043%} ,
64,27139.31919,20126.76344,0.741609,8,AAPL{2.137767%} HD{28.978622%} MRK{26.365796%} KO{14.489311%} AMGN{1.900238%} IBM{4.513064%} BA{7.600950%} MMM{14.014252%} ,
65,27158.01748,20155.35444,0.742151,8,AAPL{1.913876%} HD{29.665072%} MRK{30.382775%} KO{15.311005%} IBM{1.913876%} BA{6.459330%} MMM{14.114833%} TRV{0.239234%} ,
66,27217.79132,20264.53599,0.744533,8,AAPL{1.839080%} HD{29.195402%} MRK{29.195402%} KO{16.551724%} AMGN{1.379310%} IBM{1.839080%} BA{7.356322%} MMM{12.643678%} ,
67,27232.86543,20312.0386,0.745865,7,AAPL{0.985222%} HD{30.541872%} MRK{29.310345%} KO{16.009852%} IBM{1.970443%} BA{6.650246%} MMM{14.532020%} ,
68,27362.99187,20353.96624,0.74385,7,AAPL{1.913876%} HD{29.904306%} MRK{30.382775%} KO{15.311005%} IBM{1.913876%} BA{6.459330%} MMM{14.114833%} ,
69,27386.78809,20420.87922,0.745647,8,AAPL{1.895735%} HD{29.383886%} MRK{30.094787%} KO{17.061611%} AMGN{0.236967%} IBM{0.947867%} BA{6.398104%} MMM{13.981043%} ,
70,27459.29257,20438.13944,0.744307,7,AAPL{1.975309%} HD{31.111111%} MRK{27.160494%} KO{13.580247%} IBM{4.197531%} BA{5.679012%} MMM{16.296296%} ,
71,27493.24927,20513.9839,0.746146,8,AAPL{3.747073%} HD{29.508197%} MRK{27.634660%} KO{14.988290%} AMGN{0.468384%} IBM{3.747073%} BA{6.088993%} MMM{13.817330%} ,
72,27606.91539,20604.80619,0.746364,7,AAPL{2.850356%} HD{29.691211%} MRK{29.928741%} KO{15.201900%} IBM{2.137767%} BA{6.175772%} MMM{14.014252%} ,
73,27637.17309,20655.19648,0.74737,7,AAPL{2.850356%} HD{29.453682%} MRK{29.928741%} KO{15.201900%} IBM{2.137767%} BA{6.413302%} MMM{14.014252%} ,
74,27702.08418,20698.33784,0.747176,7,AAPL{2.863962%} HD{29.594272%} MRK{30.071599%} KO{15.274463%} IBM{1.909308%} BA{6.205251%} MMM{14.081146%} ,
75,27749.545,20739.81333,0.747393,7,AAPL{2.850356%} HD{29.453682%} MRK{30.166271%} KO{15.201900%} IBM{1.900238%} BA{6.413302%} MMM{14.014252%} ,
76,27758.47157,20756.03812,0.747737,7,AAPL{2.857143%} HD{29.761905%} MRK{30.000000%} KO{15.238095%} IBM{1.904762%} BA{6.190476%} MMM{14.047619%} ,
77,27832.79832,20760.9461,0.745917,8,AAPL{1.927711%} PG{0.481928%} HD{29.879518%} MRK{30.602410%} KO{15.421687%} IBM{0.963855%} BA{6.506024%} MMM{14.216867%} ,
78,27842.43125,20789.79404,0.746695,7,AAPL{1.927711%} HD{29.879518%} MRK{30.602410%} KO{15.903614%} IBM{0.963855%} BA{6.506024%} MMM{14.216867%} ,
79,27895.89622,20794.15508,0.74542,7,AAPL{1.941748%} HD{30.097087%} MRK{30.825243%} KO{15.533981%} IBM{0.970874%} BA{6.310680%} MMM{14.320388%} ,
80,27922.70416,20832.39411,0.746074,8,AAPL{1.932367%} PG{0.241546%} HD{29.951691%} MRK{30.676329%} KO{15.458937%} IBM{0.966184%} BA{6.521739%} MMM{14.251208%} ,
81,27927.18478,20846.8648,0.746472,7,AAPL{1.932367%} HD{29.951691%} MRK{30.676329%} KO{15.700483%} IBM{0.966184%} BA{6.521739%} MMM{14.251208%} ,
82,27933.25403,20902.04129,0.748285,9,AAPL{3.800475%} HD{29.453682%} MRK{26.365796%} KO{15.201900%} MCD{0.475059%} AMGN{0.475059%} IBM{3.800475%} BA{6.413302%} MMM{14.014252%} ,
83,27963.62888,20955.1939,0.749373,7,AAPL{3.729604%} HD{28.904429%} MRK{29.603730%} KO{15.850816%} IBM{1.864802%} BA{6.293706%} MMM{13.752914%} ,
84,28013.997,21039.81964,0.751047,8,AAPL{3.818616%} HD{30.071599%} MRK{26.252983%} KO{15.274463%} AMGN{0.477327%} IBM{3.818616%} BA{6.205251%} MMM{14.081146%} ,
85,28093.7478,21040.01371,0.748922,8,AAPL{3.755869%} HD{29.107981%} MRK{29.812207%} KO{15.023474%} IBM{1.877934%} BA{6.338028%} MMM{13.849765%} TRV{0.234742%} ,
86,28119.03017,21069.045,0.749281,8,AAPL{3.764706%} HD{29.176471%} MRK{29.647059%} KO{15.058824%} AMGN{0.470588%} IBM{1.882353%} BA{6.117647%} MMM{13.882353%} ,
87,28158.23196,21121.58996,0.750104,7,AAPL{3.755869%} HD{29.107981%} MRK{29.812207%} KO{15.258216%} IBM{1.877934%} BA{6.338028%} MMM{13.849765%} ,
88,28194.14818,21143.31381,0.749919,8,AAPL{3.755869%} HD{29.107981%} MRK{29.812207%} KO{15.023474%} AMGN{0.234742%} IBM{1.877934%} BA{6.338028%} MMM{13.849765%} ,
89,28202.35577,21147.51298,0.749849,9,AAPL{3.686636%} HD{29.262673%} MRK{29.262673%} KO{14.746544%} MCD{0.460829%} AMGN{0.921659%} IBM{1.843318%} BA{6.221198%} MMM{13.594470%} ,
90,28228.41371,21155.82053,0.749451,8,AAPL{3.755869%} HD{29.577465%} MRK{29.577465%} KO{15.023474%} AMGN{0.469484%} IBM{1.877934%} BA{6.103286%} MMM{13.615023%} ,
91,28229.82143,21183.15387,0.750382,8,AAPL{3.747073%} HD{29.508197%} MRK{29.508197%} KO{14.988290%} AMGN{0.468384%} IBM{1.873536%} BA{6.088993%} MMM{13.817330%} ,
92,28267.8767,21213.56926,0.750448,7,AAPL{2.877698%} HD{29.976019%} MRK{30.215827%} KO{15.347722%} IBM{1.199041%} BA{6.235012%} MMM{14.148681%} ,
93,28288.71981,21235.44719,0.750668,7,AAPL{3.755869%} HD{29.342723%} MRK{29.812207%} KO{15.023474%} IBM{1.877934%} BA{6.338028%} MMM{13.849765%} ,
94,28302.53947,21251.8898,0.750883,7,AAPL{3.764706%} HD{29.647059%} MRK{29.647059%} KO{15.058824%} IBM{1.882353%} BA{6.117647%} MMM{13.882353%} ,
95,28319.06546,21264.55238,0.750892,7,AAPL{2.877698%} HD{29.736211%} MRK{30.215827%} KO{15.347722%} IBM{1.199041%} BA{6.474820%} MMM{14.148681%} ,
96,28328.4221,21292.3454,0.751625,8,AAPL{3.720930%} HD{28.837209%} MRK{29.534884%} KO{16.744186%} AMGN{0.232558%} IBM{0.930233%} BA{6.279070%} MMM{13.720930%} ,
97,28330.87146,21315.45404,0.752376,8,AAPL{3.764706%} HD{29.647059%} MRK{29.176471%} KO{15.058824%} AMGN{0.470588%} IBM{1.882353%} BA{6.117647%} MMM{13.882353%} ,
98,28399.38543,21357.98806,0.752058,7,AAPL{3.755869%} HD{29.577465%} MRK{29.577465%} KO{15.023474%} IBM{1.877934%} BA{6.338028%} MMM{13.849765%} ,
99,28451.78663,21449.20843,0.753879,8,AAPL{3.782506%} HD{29.787234%} MRK{28.841608%} KO{15.130024%} AMGN{0.472813%} IBM{1.891253%} BA{6.146572%} MMM{13.947991%} ,
100,28552.0184,21479.64472,0.752299,7,AAPL{3.782506%} HD{29.314421%} MRK{30.023641%} KO{15.130024%} IBM{1.418440%} BA{6.382979%} MMM{13.947991%} ,
101,28609.356,21503.74246,0.751633,10,AAPL{3.738318%} PG{0.934579%} HD{29.439252%} MRK{29.439252%} KO{14.953271%} CSCO{0.233645%} AMGN{0.467290%} IBM{0.934579%} BA{6.074766%} MMM{13.785047%} ,
102,28634.15638,21515.12489,0.75138,8,AAPL{3.747073%} PG{1.873536%} HD{29.039813%} MRK{29.742389%} KO{14.988290%} IBM{0.468384%} BA{6.323185%} MMM{13.817330%} ,
103,28643.02034,21557.06194,0.752611,8,AAPL{3.755869%} HD{29.107981%} MRK{29.812207%} KO{15.962441%} CSCO{0.234742%} IBM{0.938967%} BA{6.338028%} MMM{13.849765%} ,
104,28661.33407,21563.30993,0.752348,8,AAPL{3.818616%} HD{29.116945%} MRK{30.071599%} KO{15.274463%} AMGN{0.477327%} IBM{0.954654%} BA{6.205251%} MMM{14.081146%} ,
105,28698.20801,21572.75453,0.751711,7,AAPL{3.818616%} HD{29.594272%} MRK{30.310263%} KO{15.274463%} IBM{0.954654%} BA{5.966587%} MMM{14.081146%} ,
106,28716.56289,21575.36421,0.751321,8,AAPL{3.800475%} HD{29.928741%} MRK{29.928741%} KO{15.201900%} AMGN{0.475059%} IBM{0.950119%} BA{5.700713%} MMM{14.014252%} ,
107,28736.02685,21640.16463,0.753067,8,AAPL{3.782506%} PG{0.472813%} HD{29.314421%} MRK{30.023641%} KO{15.130024%} IBM{0.945626%} BA{6.382979%} MMM{13.947991%} ,
108,28750.92009,21668.50454,0.753663,7,AAPL{3.782506%} HD{29.314421%} MRK{30.023641%} KO{15.602837%} IBM{0.945626%} BA{6.382979%} MMM{13.947991%} ,
109,28754.39202,21721.53228,0.755416,8,AAPL{3.818616%} HD{30.071599%} MRK{28.162291%} KO{15.274463%} AMGN{0.477327%} IBM{1.909308%} BA{6.205251%} MMM{14.081146%} ,
110,28829.81332,21727.75471,0.753656,7,AAPL{3.791469%} HD{29.383886%} MRK{30.094787%} KO{15.402844%} IBM{0.947867%} BA{6.398104%} MMM{13.981043%} ,
111,28880.39063,21752.84188,0.753205,8,AAPL{3.791469%} HD{29.383886%} MRK{30.094787%} KO{15.165877%} MCD{0.236967%} IBM{0.947867%} BA{6.398104%} MMM{13.981043%} ,
112,28892.40483,21805.22153,0.754704,7,AAPL{3.800475%} HD{29.453682%} MRK{29.691211%} KO{15.676960%} IBM{0.950119%} BA{6.413302%} MMM{14.014252%} ,
113,28978.99421,21854.41847,0.754147,7,AAPL{3.809524%} HD{29.523810%} MRK{30.000000%} KO{15.238095%} IBM{0.952381%} BA{6.428571%} MMM{14.047619%} ,
114,28992.97806,21859.93265,0.753973,7,AAPL{3.800475%} HD{29.928741%} MRK{29.928741%} KO{15.201900%} IBM{0.950119%} BA{6.175772%} MMM{14.014252%} ,
115,29035.31421,21871.57178,0.753275,8,AAPL{3.836930%} HD{29.256595%} MRK{30.215827%} KO{15.347722%} AMGN{0.479616%} IBM{0.479616%} BA{6.235012%} MMM{14.148681%} ,
116,29036.24197,21892.35473,0.753967,8,AAPL{3.773585%} HD{29.716981%} MRK{29.716981%} KO{15.094340%} AMGN{0.471698%} IBM{0.943396%} BA{6.367925%} MMM{13.915094%} ,
117,29047.68433,21896.27161,0.753804,7,AAPL{3.782506%} HD{29.787234%} MRK{30.023641%} KO{15.130024%} IBM{0.945626%} BA{6.382979%} MMM{13.947991%} ,
118,29054.75558,21924.14106,0.75458,8,AAPL{3.800475%} HD{29.928741%} MRK{29.453682%} KO{15.201900%} AMGN{0.475059%} IBM{0.950119%} BA{6.175772%} MMM{14.014252%} ,
119,29102.00626,21938.97034,0.753865,7,AAPL{3.809524%} HD{29.523810%} MRK{30.238095%} KO{15.238095%} IBM{0.714286%} BA{6.428571%} MMM{14.047619%} ,
120,29117.43824,21946.5315,0.753725,8,AAPL{3.800475%} PG{0.475059%} HD{29.453682%} MRK{30.166271%} KO{15.201900%} IBM{0.475059%} BA{6.413302%} MMM{14.014252%} ,
121,29119.85397,21965.64515,0.754319,7,AAPL{3.791469%} HD{29.857820%} MRK{29.857820%} KO{15.165877%} IBM{0.947867%} BA{6.398104%} MMM{13.981043%} ,
122,29135.44123,21975.05829,0.754238,7,AAPL{3.800475%} HD{29.453682%} MRK{30.166271%} KO{15.676960%} IBM{0.475059%} BA{6.413302%} MMM{14.014252%} ,
123,29165.62733,21983.00838,0.75373,8,AAPL{3.818616%} HD{29.594272%} MRK{30.071599%} KO{15.274463%} AMGN{0.477327%} IBM{0.477327%} BA{6.205251%} MMM{14.081146%} ,
124,29184.41276,22011.88769,0.754234,7,AAPL{3.791469%} HD{29.383886%} MRK{30.094787%} KO{16.113744%} IBM{0.236967%} BA{6.398104%} MMM{13.981043%} ,
125,29216.08678,22062.08707,0.755135,8,AAPL{3.818616%} HD{30.071599%} MRK{29.116945%} KO{15.274463%} AMGN{0.477327%} IBM{0.954654%} BA{6.205251%} MMM{14.081146%} ,
126,29243.32706,22079.89998,0.755041,7,AAPL{4.705882%} HD{29.411765%} MRK{29.647059%} KO{15.058824%} IBM{1.176471%} BA{6.117647%} MMM{13.882353%} ,
127,29293.76183,22130.62503,0.755472,7,AAPL{4.705882%} HD{29.176471%} MRK{29.647059%} KO{15.058824%} IBM{1.176471%} BA{6.352941%} MMM{13.882353%} ,
128,29354.99852,22164.04371,0.755035,7,AAPL{4.705882%} HD{29.411765%} MRK{29.882353%} KO{15.058824%} IBM{0.941176%} BA{6.117647%} MMM{13.882353%} ,
129,29358.24525,22178.12389,0.755431,7,AAPL{4.728132%} HD{29.314421%} MRK{29.787234%} KO{15.130024%} IBM{0.945626%} BA{6.146572%} MMM{13.947991%} ,
130,29405.57214,22214.76876,0.755461,7,AAPL{4.705882%} HD{29.176471%} MRK{29.882353%} KO{15.058824%} IBM{0.941176%} BA{6.352941%} MMM{13.882353%} ,
131,29422.74986,22233.27939,0.755649,7,AAPL{4.716981%} HD{29.481132%} MRK{29.716981%} KO{15.094340%} IBM{0.943396%} BA{6.132075%} MMM{13.915094%} ,
132,29480.36927,22234.35752,0.754209,6,AAPL{3.809524%} HD{29.523810%} MRK{30.000000%} KO{16.190476%} BA{6.428571%} MMM{14.047619%} ,
133,29482.20384,22239.32124,0.75433,6,AAPL{3.800475%} HD{29.928741%} MRK{29.928741%} KO{16.152019%} BA{6.175772%} MMM{14.014252%} ,
134,29500.56155,22269.96131,0.7549,7,AAPL{4.662005%} HD{28.904429%} MRK{29.370629%} KO{16.783217%} IBM{0.233100%} BA{6.293706%} MMM{13.752914%} ,
135,29532.12825,22273.51385,0.754213,7,AAPL{3.809524%} HD{30.000000%} MRK{30.000000%} KO{15.238095%} IBM{0.476190%} BA{6.428571%} MMM{14.047619%} ,
136,29532.47532,22273.97373,0.75422,6,AAPL{3.782506%} HD{29.787234%} MRK{30.023641%} KO{16.075650%} BA{6.382979%} MMM{13.947991%} ,
137,29552.37629,22302.96161,0.754693,6,AAPL{4.662005%} HD{29.137529%} MRK{29.603730%} KO{16.783217%} BA{6.060606%} MMM{13.752914%} ,
138,29573.85925,22304.639,0.754201,6,AAPL{3.818616%} HD{29.594272%} MRK{29.832936%} KO{16.229117%} BA{6.443914%} MMM{14.081146%} ,
139,29582.52564,22318.82154,0.75446,6,AAPL{4.683841%} HD{29.039813%} MRK{29.508197%} KO{16.861827%} BA{6.088993%} MMM{13.817330%} ,
140,29600.87777,22343.31685,0.754819,8,AAPL{3.855422%} HD{30.361446%} MRK{28.433735%} KO{15.421687%} AMGN{0.481928%} IBM{0.963855%} BA{6.265060%} MMM{14.216867%} ,
