After EL,,,Gbest ratio:,0.25936,#in front,9331
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,35911.33482,491.297821,0.013681,9,AAPL{0.299401%} MSFT{18.562874%} UNH{19.161677%} WMT{2.395210%} MRK{36.227545%} CSCO{0.299401%} AMGN{0.299401%} IBM{14.371257%} CRM{8.383234%} ,
2,36563.03152,812.253231,0.022215,9,AAPL{0.306748%} MSFT{19.018405%} UNH{19.631902%} WMT{2.453988%} MRK{37.116564%} CSCO{2.760736%} AMGN{0.306748%} IBM{9.815951%} CRM{8.588957%} ,
3,36802.39544,1150.48065,0.031261,9,AAPL{0.299401%} MSFT{18.562874%} UNH{19.161677%} WMT{2.395210%} MRK{36.227545%} CSCO{5.089820%} AMGN{0.299401%} IBM{9.580838%} CRM{8.383234%} ,
4,38074.55663,2256.309137,0.05926,14,AAPL{0.806452%} MSFT{17.741935%} UNH{3.225806%} V{0.806452%} WMT{0.806452%} MRK{45.967742%} KO{0.403226%} CSCO{13.709677%} MCD{0.403226%} VZ{0.806452%} HON{0.806452%} IBM{7.258065%} CRM{6.854839%} CAT{0.403226%} ,
5,38871.41602,2494.546138,0.064174,6,MSFT{23.333333%} JNJ{6.296296%} HD{11.851852%} MRK{40.740741%} IBM{5.925926%} CRM{11.851852%} ,
6,39032.65391,2856.787902,0.07319,11,MSFT{19.504644%} UNH{1.238390%} WMT{8.049536%} MRK{39.009288%} KO{0.309598%} CSCO{1.547988%} IBM{15.170279%} CRM{11.764706%} INTC{0.309598%} BA{0.309598%} MMM{2.786378%} ,
7,40058.56258,4540.475146,0.113346,5,MSFT{23.333333%} JNJ{6.296296%} MRK{40.740741%} IBM{17.777778%} CRM{11.851852%} ,
8,41140.777,6097.745199,0.148217,5,MSFT{23.790323%} MRK{45.564516%} IBM{16.129032%} CRM{13.709677%} INTC{0.806452%} ,
9,42561.53734,6171.316658,0.144998,6,MSFT{23.333333%} JNJ{6.296296%} MRK{40.740741%} CSCO{11.851852%} IBM{5.925926%} CRM{11.851852%} ,
10,43704.47982,6204.090897,0.141955,11,AAPL{0.312500%} MSFT{28.750000%} UNH{0.312500%} WMT{1.562500%} PG{5.000000%} MRK{39.062500%} CSCO{2.500000%} MCD{0.625000%} IBM{10.000000%} CRM{11.250000%} BA{0.625000%} ,
11,43819.46824,6437.687391,0.146914,5,MSFT{25.431034%} MRK{48.706897%} IBM{10.344828%} CRM{14.655172%} INTC{0.862069%} ,
12,44026.1462,7873.281811,0.178832,6,MSFT{23.790323%} MRK{45.564516%} CSCO{12.903226%} IBM{3.225806%} CRM{13.709677%} INTC{0.806452%} ,
13,46099.78438,8136.235331,0.176492,6,MSFT{34.172662%} JNJ{6.115108%} MRK{39.568345%} CSCO{2.877698%} IBM{5.755396%} CRM{11.510791%} ,
14,46561.04402,8325.675837,0.178812,6,MSFT{33.216783%} JNJ{5.944056%} MRK{38.461538%} CSCO{5.594406%} IBM{5.594406%} CRM{11.188811%} ,
15,46836.4637,8632.687741,0.184316,4,MSFT{18.772563%} MRK{45.848375%} IBM{11.552347%} CRM{23.826715%} ,
