After EL,,,Gbest ratio:,0.502284,#in front,2646
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,50920.79337,7609.66591,0.149441,9,UNH{17.391304%} JPM{8.695652%} PG{0.543478%} CVX{2.173913%} VZ{13.586957%} AMGN{16.847826%} CAT{39.130435%} MMM{0.543478%} TRV{1.086957%} ,
2,51581.93083,12398.84213,0.240372,9,UNH{21.052632%} JPM{10.526316%} PG{0.657895%} CVX{2.631579%} VZ{16.447368%} AMGN{20.394737%} CAT{26.315789%} MMM{0.657895%} TRV{1.315789%} ,
3,53028.15634,13008.18298,0.245307,9,AAPL{0.367647%} UNH{23.529412%} JNJ{1.102941%} JPM{11.764706%} KO{1.470588%} VZ{23.161765%} AMGN{11.764706%} CAT{26.470588%} MMM{0.367647%} ,
4,53077.40165,13508.89559,0.254513,6,UNH{12.598425%} JPM{11.023622%} MCD{1.574803%} VZ{24.409449%} AMGN{18.897638%} CAT{31.496063%} ,
5,53574.00677,14745.80203,0.275242,10,UNH{23.131673%} JNJ{0.355872%} JPM{16.370107%} CVX{0.355872%} KO{1.779359%} DIS{0.355872%} VZ{22.419929%} AMGN{11.743772%} CAT{23.131673%} AXP{0.355872%} ,
6,53676.87075,15574.27152,0.290149,5,UNH{13.559322%} JPM{13.559322%} VZ{26.271186%} AMGN{19.491525%} CAT{27.118644%} ,
7,54529.37699,16319.58248,0.299281,6,UNH{12.500000%} JPM{12.500000%} VZ{25.000000%} AMGN{24.218750%} CAT{25.000000%} INTC{0.781250%} ,
8,54536.40674,16425.46796,0.301184,6,UNH{16.410256%} JPM{9.230769%} VZ{32.307692%} AMGN{16.410256%} CAT{24.615385%} BA{1.025641%} ,
9,54608.48126,16760.24915,0.306917,9,AAPL{0.416667%} UNH{26.666667%} JNJ{1.250000%} JPM{13.333333%} KO{1.666667%} VZ{26.250000%} AMGN{13.333333%} CAT{16.666667%} MMM{0.416667%} ,
10,54735.98599,17372.47307,0.317387,5,UNH{18.181818%} JPM{8.522727%} VZ{33.522727%} AMGN{18.181818%} CAT{21.590909%} ,
11,54964.22675,17637.49949,0.320891,6,UNH{14.414414%} JPM{12.612613%} MCD{1.801802%} VZ{27.927928%} AMGN{21.621622%} CAT{21.621622%} ,
12,55494.33016,18438.57512,0.332261,7,AAPL{0.564972%} UNH{20.338983%} JPM{18.079096%} VZ{27.683616%} AMGN{14.124294%} CAT{18.079096%} MMM{1.129944%} ,
13,55612.62753,18585.87175,0.334202,10,UNH{26.104418%} JNJ{0.401606%} JPM{18.473896%} CVX{0.401606%} KO{2.008032%} DIS{0.401606%} VZ{25.301205%} AMGN{13.253012%} CAT{13.253012%} AXP{0.401606%} ,
14,55639.57303,18830.91469,0.338445,7,AAPL{0.480769%} UNH{23.076923%} WMT{0.480769%} JPM{14.903846%} VZ{30.288462%} AMGN{15.384615%} CAT{15.384615%} ,
15,56078.82416,18996.01401,0.338738,8,UNH{17.297297%} JPM{12.972973%} CVX{2.162162%} KO{0.540541%} VZ{29.729730%} AMGN{18.918919%} HON{1.081081%} CAT{17.297297%} ,
16,56269.60291,19351.19588,0.343901,11,AAPL{0.454545%} UNH{21.818182%} WMT{0.454545%} JPM{16.363636%} HD{0.454545%} KO{0.454545%} VZ{28.636364%} AMGN{15.454545%} CAT{14.545455%} INTC{0.454545%} MMM{0.909091%} ,
17,56528.90504,20392.54147,0.360745,5,UNH{16.666667%} JPM{16.666667%} VZ{32.812500%} AMGN{17.187500%} CAT{16.666667%} ,
18,56641.28959,20460.14078,0.361223,6,UNH{16.666667%} JPM{16.666667%} VZ{32.812500%} AMGN{16.666667%} CAT{16.666667%} TRV{0.520833%} ,
19,56899.80037,20487.86816,0.360069,6,MSFT{0.520833%} UNH{16.666667%} JPM{16.666667%} VZ{32.812500%} AMGN{16.666667%} CAT{16.666667%} ,
20,56954.02306,20662.90723,0.3628,6,UNH{14.044944%} JPM{13.483146%} VZ{35.393258%} AMGN{17.977528%} CAT{17.977528%} TRV{1.123596%} ,
21,56963.17673,20822.77381,0.365548,5,UNH{19.512195%} JPM{17.682927%} VZ{33.536585%} AMGN{14.634146%} CAT{14.634146%} ,
22,57127.07369,20855.19237,0.365067,6,UNH{18.713450%} JPM{10.526316%} VZ{36.842105%} AMGN{18.713450%} CAT{14.035088%} BA{1.169591%} ,
23,57743.18807,20901.68801,0.361977,10,UNH{27.896996%} JNJ{0.429185%} JPM{19.742489%} CVX{0.429185%} KO{2.145923%} DIS{0.429185%} VZ{27.038627%} AMGN{14.163090%} CAT{7.296137%} AXP{0.429185%} ,
24,57764.27766,21042.74254,0.364286,10,UNH{23.131673%} JNJ{0.355872%} JPM{16.370107%} CVX{0.355872%} KO{1.779359%} DIS{0.355872%} VZ{33.807829%} AMGN{11.743772%} CAT{11.743772%} AXP{0.355872%} ,
25,57826.48141,21087.53652,0.364669,6,UNH{10.000000%} JPM{10.000000%} VZ{40.000000%} AMGN{19.375000%} CAT{20.000000%} INTC{0.625000%} ,
26,57828.98326,21092.93984,0.364747,5,UNH{9.467456%} JPM{14.201183%} VZ{37.278107%} AMGN{18.934911%} CAT{20.118343%} ,
27,57889.18502,21717.39309,0.375155,6,UNH{19.161677%} JPM{10.778443%} VZ{37.724551%} AMGN{19.161677%} CAT{11.976048%} BA{1.197605%} ,
28,57903.02465,21774.92195,0.376058,7,AAPL{0.621118%} UNH{22.360248%} JPM{19.875776%} VZ{30.434783%} AMGN{15.527950%} CAT{9.937888%} MMM{1.242236%} ,
29,58212.50533,21791.39906,0.374342,6,UNH{24.615385%} JNJ{2.051282%} JPM{16.410256%} VZ{32.307692%} AMGN{16.410256%} CAT{8.205128%} ,
30,58314.37147,22163.87562,0.380076,6,UNH{19.393939%} JPM{10.909091%} VZ{38.181818%} AMGN{19.393939%} CAT{10.909091%} BA{1.212121%} ,
