After EL,,,Gbest ratio:,1.058716,#in front,1886
10,22421.2833,18933.99099,0.844465,13,AAPL{1.158301%} MSFT{0.193050%} UNH{15.830116%} WMT{0.193050%} PG{0.386100%} KO{18.532819%} HON{3.861004%} CRM{21.814672%} GS{3.667954%} INTC{12.355212%} AXP{0.193050%} TRV{12.741313%} WBA{9.073359%} ,
11,22428.80746,18936.68674,0.844302,12,AAPL{1.160542%} MSFT{0.193424%} UNH{15.860735%} WMT{0.193424%} KO{18.568665%} HON{4.061896%} CRM{21.856867%} GS{3.675048%} INTC{12.379110%} AXP{0.193424%} TRV{12.765957%} WBA{9.090909%} ,
12,22440.50863,18958.76557,0.844846,13,AAPL{1.160542%} MSFT{0.193424%} UNH{15.860735%} WMT{0.193424%} PG{0.193424%} KO{18.568665%} HON{3.868472%} CRM{21.856867%} GS{3.675048%} INTC{12.379110%} AXP{0.193424%} TRV{12.765957%} WBA{9.090909%} ,
13,22459.68133,18969.2216,0.84459,13,AAPL{1.160542%} MSFT{0.193424%} UNH{15.860735%} JNJ{0.193424%} WMT{0.193424%} KO{18.568665%} HON{3.868472%} CRM{21.856867%} GS{3.675048%} INTC{12.379110%} AXP{0.193424%} TRV{12.765957%} WBA{9.090909%} ,
14,22462.97084,18984.9362,0.845166,12,AAPL{1.162791%} MSFT{0.193798%} UNH{15.891473%} WMT{0.193798%} KO{18.604651%} HON{3.875969%} CRM{21.899225%} GS{3.682171%} INTC{12.403101%} AXP{0.193798%} TRV{12.790698%} WBA{9.108527%} ,
15,22480.10978,19032.29846,0.846628,12,AAPL{1.160542%} MSFT{0.193424%} UNH{15.860735%} WMT{0.193424%} KO{18.568665%} HON{3.868472%} CRM{21.856867%} GS{3.675048%} INTC{12.379110%} AXP{0.193424%} TRV{12.959381%} WBA{9.090909%} ,
16,22508.34646,19083.6132,0.847846,12,AAPL{1.158301%} MSFT{0.193050%} UNH{15.830116%} WMT{0.193050%} KO{18.532819%} HON{3.861004%} CRM{22.200772%} GS{3.667954%} INTC{12.355212%} AXP{0.193050%} TRV{12.741313%} WBA{9.073359%} ,
17,22549.74701,19180.4993,0.850586,12,AAPL{1.153846%} MSFT{0.192308%} UNH{15.769231%} WMT{0.192308%} KO{18.461538%} HON{3.846154%} CRM{21.730769%} GS{3.653846%} INTC{12.307692%} AXP{0.192308%} TRV{13.461538%} WBA{9.038462%} ,
18,22570.3825,19185.00567,0.850008,12,AAPL{1.153846%} MSFT{0.192308%} UNH{15.769231%} WMT{0.192308%} KO{18.461538%} HON{3.846154%} CRM{22.500000%} GS{3.653846%} INTC{12.307692%} AXP{0.192308%} TRV{12.692308%} WBA{9.038462%} ,
19,22640.88185,19190.35372,0.847597,12,AAPL{1.140684%} MSFT{0.190114%} UNH{15.589354%} WMT{0.190114%} KO{18.250951%} HON{3.802281%} CRM{21.863118%} GS{3.612167%} INTC{12.167300%} AXP{0.190114%} TRV{12.547529%} WBA{10.456274%} ,
20,22649.30743,19287.63385,0.851577,12,AAPL{1.136364%} MSFT{0.189394%} UNH{15.530303%} WMT{0.189394%} KO{18.181818%} HON{3.787879%} CRM{22.159091%} GS{3.598485%} INTC{12.121212%} AXP{0.189394%} TRV{12.500000%} WBA{10.416667%} ,
21,22662.31905,19372.57463,0.854836,12,AAPL{1.145038%} MSFT{0.190840%} UNH{15.648855%} WMT{0.190840%} KO{18.320611%} HON{3.816794%} CRM{21.564885%} GS{3.625954%} INTC{12.213740%} AXP{0.190840%} TRV{14.122137%} WBA{8.969466%} ,
22,22708.19457,19480.3495,0.857855,12,AAPL{1.127820%} MSFT{0.187970%} UNH{15.413534%} WMT{0.187970%} KO{18.045113%} HON{3.759398%} CRM{22.744361%} GS{3.571429%} INTC{12.030075%} AXP{0.187970%} TRV{12.406015%} WBA{10.338346%} ,
23,22823.71288,19530.20015,0.855698,12,AAPL{1.119403%} MSFT{0.186567%} UNH{15.298507%} WMT{0.186567%} KO{17.910448%} HON{3.731343%} CRM{22.574627%} GS{3.544776%} INTC{11.940299%} AXP{0.186567%} TRV{12.313433%} WBA{11.007463%} ,
24,22908.70828,19553.66665,0.853547,12,AAPL{1.115242%} MSFT{0.185874%} UNH{15.241636%} WMT{0.185874%} KO{17.843866%} HON{3.717472%} CRM{22.490706%} GS{3.531599%} INTC{11.895911%} AXP{0.185874%} TRV{12.267658%} WBA{11.338290%} ,
25,22941.26258,19607.8747,0.854699,12,AAPL{0.373134%} MSFT{0.186567%} UNH{15.298507%} WMT{0.186567%} KO{17.910448%} HON{3.731343%} CRM{22.574627%} GS{3.544776%} INTC{11.940299%} AXP{0.186567%} TRV{12.313433%} WBA{11.753731%} ,
26,22958.07173,19748.87568,0.860215,12,AAPL{1.127820%} MSFT{0.187970%} UNH{15.413534%} WMT{0.187970%} KO{18.045113%} HON{3.759398%} CRM{21.240602%} GS{3.571429%} INTC{12.030075%} AXP{0.187970%} TRV{15.413534%} WBA{8.834586%} ,
27,23104.95629,19761.47001,0.855291,12,AAPL{1.119403%} MSFT{0.186567%} UNH{15.298507%} WMT{0.186567%} KO{17.910448%} HON{2.985075%} CRM{22.574627%} GS{3.544776%} INTC{11.940299%} AXP{0.186567%} TRV{12.313433%} WBA{11.753731%} ,
28,23137.36071,20390.95347,0.8813,14,UNH{17.013889%} JNJ{0.173611%} V{0.694444%} JPM{0.173611%} PG{3.125000%} KO{8.506944%} CSCO{0.347222%} AMGN{0.694444%} HON{7.986111%} CRM{21.701389%} GS{1.909722%} INTC{9.722222%} TRV{15.451389%} WBA{12.500000%} ,
29,23295.83476,20957.25937,0.899614,13,AAPL{2.594810%} UNH{12.175649%} JNJ{0.199601%} KO{12.974052%} MCD{0.199601%} HON{11.377246%} IBM{0.199601%} CRM{23.552894%} GS{0.199601%} INTC{7.784431%} MMM{0.199601%} TRV{19.161677%} WBA{9.381238%} ,
30,23327.88242,21036.6321,0.901781,13,AAPL{2.554028%} UNH{11.984283%} JNJ{0.196464%} KO{12.770138%} MCD{0.196464%} HON{11.198428%} IBM{0.196464%} CRM{23.182711%} GS{0.196464%} INTC{7.662083%} MMM{0.196464%} TRV{18.860511%} WBA{10.805501%} ,
31,23354.16533,21317.9547,0.912812,9,AAPL{0.559701%} UNH{17.910448%} KO{12.686567%} HON{10.261194%} CRM{23.694030%} GS{2.611940%} INTC{4.850746%} TRV{14.925373%} WBA{12.500000%} ,
32,23506.67113,21339.56809,0.907809,15,AAPL{0.567108%} UNH{18.147448%} V{0.189036%} WMT{0.189036%} PG{0.189036%} KO{12.098299%} CSCO{0.756144%} AMGN{0.189036%} HON{7.939509%} CRM{23.062382%} GS{4.158790%} INTC{4.725898%} AXP{1.512287%} TRV{13.421550%} WBA{12.854442%} ,
33,23576.51942,21735.77407,0.921925,13,AAPL{0.965251%} UNH{15.830116%} WMT{0.386100%} JPM{0.193050%} KO{12.355212%} CSCO{0.579151%} HON{11.969112%} CRM{24.324324%} GS{3.667954%} INTC{3.861004%} MMM{0.772201%} TRV{14.671815%} WBA{10.424710%} ,
34,23665.57814,21769.55924,0.919883,13,AAPL{0.957854%} UNH{15.708812%} WMT{0.383142%} JPM{0.191571%} KO{12.260536%} CSCO{0.574713%} HON{11.877395%} CRM{24.137931%} GS{3.639847%} INTC{3.831418%} MMM{0.766284%} TRV{14.559387%} WBA{11.111111%} ,
35,23713.38726,21777.48295,0.918362,15,AAPL{0.573614%} UNH{18.355641%} V{0.191205%} WMT{0.191205%} PG{0.191205%} KO{12.237094%} CSCO{0.764818%} AMGN{0.191205%} HON{8.030593%} CRM{23.326960%} GS{4.206501%} INTC{4.780115%} AXP{0.382409%} TRV{13.575526%} WBA{13.001912%} ,
36,23732.30626,21829.5534,0.919824,14,AAPL{0.573614%} UNH{18.355641%} V{0.191205%} WMT{0.191205%} PG{0.191205%} KO{12.237094%} CSCO{0.764818%} AMGN{0.191205%} HON{8.030593%} CRM{23.326960%} GS{4.206501%} INTC{5.162524%} TRV{13.575526%} WBA{13.001912%} ,
37,23759.65267,22101.54337,0.930213,14,AAPL{0.571429%} UNH{18.285714%} V{0.190476%} WMT{0.190476%} PG{0.190476%} KO{12.190476%} CSCO{0.761905%} AMGN{0.190476%} HON{8.000000%} CRM{24.000000%} GS{4.190476%} INTC{4.761905%} TRV{13.523810%} WBA{12.952381%} ,
38,23888.4285,22112.42466,0.925654,13,AAPL{1.014199%} UNH{12.373225%} JNJ{0.202840%} KO{13.184584%} MCD{0.202840%} HON{5.070994%} IBM{0.202840%} CRM{23.935091%} GS{0.202840%} INTC{11.156187%} MMM{0.202840%} TRV{19.472617%} WBA{12.778905%} ,
39,23902.89681,23105.1874,0.966627,9,AAPL{0.595238%} UNH{19.047619%} KO{7.142857%} HON{10.912698%} CRM{25.198413%} GS{2.777778%} INTC{5.158730%} TRV{15.873016%} WBA{13.293651%} ,
40,24146.23146,23184.23917,0.96016,9,AAPL{0.579151%} UNH{18.532819%} KO{6.949807%} HON{10.617761%} CRM{24.517375%} GS{2.702703%} INTC{5.019305%} TRV{15.444015%} WBA{15.637066%} ,
41,24202.71666,23190.3213,0.95817,9,AAPL{0.578035%} UNH{18.497110%} KO{6.936416%} HON{10.597303%} CRM{24.470135%} GS{2.697495%} INTC{5.009634%} TRV{15.414258%} WBA{15.799615%} ,
42,24237.57963,23591.9961,0.973364,10,AAPL{0.594059%} UNH{19.009901%} KO{6.336634%} VZ{0.198020%} HON{9.306931%} CRM{25.148515%} GS{2.178218%} INTC{5.346535%} TRV{15.841584%} WBA{16.039604%} ,
43,24352.66758,23606.56109,0.969362,10,AAPL{0.590551%} UNH{18.897638%} KO{6.299213%} VZ{0.196850%} HON{9.251969%} CRM{25.000000%} GS{2.165354%} INTC{5.314961%} TRV{15.748031%} WBA{16.535433%} ,
44,24386.60099,23642.35151,0.969481,10,AAPL{0.197239%} UNH{18.934911%} KO{6.311637%} VZ{0.197239%} HON{9.270217%} CRM{25.049310%} GS{2.169625%} INTC{5.325444%} TRV{15.779093%} WBA{16.765286%} ,
45,24402.80044,23713.90636,0.97177,9,AAPL{0.604839%} UNH{19.354839%} KO{4.032258%} HON{11.088710%} CRM{25.604839%} GS{1.209677%} INTC{5.241935%} TRV{16.129032%} WBA{16.733871%} ,
46,24439.60398,23932.55276,0.979253,9,AAPL{0.600000%} UNH{19.200000%} KO{4.000000%} HON{11.000000%} CRM{25.400000%} GS{2.000000%} INTC{5.200000%} TRV{16.000000%} WBA{16.600000%} ,
47,24520.45101,24042.4539,0.980506,9,AAPL{0.597610%} UNH{19.123506%} KO{3.984064%} HON{10.956175%} CRM{25.298805%} GS{2.390438%} INTC{5.179283%} TRV{15.936255%} WBA{16.533865%} ,
48,24542.17505,24086.8496,0.981447,9,AAPL{0.614754%} UNH{19.672131%} KO{4.098361%} HON{11.270492%} CRM{26.024590%} GS{2.868852%} INTC{5.327869%} TRV{16.393443%} WBA{13.729508%} ,
49,24550.25294,24141.48154,0.98335,9,AAPL{0.597610%} UNH{19.123506%} KO{3.984064%} HON{10.956175%} CRM{25.298805%} GS{2.788845%} INTC{5.179283%} TRV{15.936255%} WBA{16.135458%} ,
50,24590.32451,24143.4792,0.981828,9,AAPL{0.596421%} UNH{19.085487%} KO{3.976143%} HON{10.934394%} CRM{25.248509%} GS{2.783300%} INTC{5.168986%} TRV{15.904573%} WBA{16.302187%} ,
51,24605.42381,24236.28224,0.984998,9,AAPL{0.603622%} UNH{19.315895%} KO{3.219316%} HON{11.066398%} CRM{25.553320%} GS{2.213280%} INTC{5.231388%} TRV{16.096579%} WBA{16.700201%} ,
52,24648.89688,24386.77777,0.989366,10,AAPL{0.598802%} UNH{20.758483%} HD{0.199601%} KO{3.193613%} HON{9.381238%} CRM{25.349301%} GS{2.794411%} INTC{5.588822%} TRV{15.968064%} WBA{16.167665%} ,
53,24705.07969,24450.32126,0.989688,9,AAPL{0.595238%} UNH{20.634921%} KO{3.174603%} HON{9.325397%} CRM{25.198413%} GS{2.777778%} INTC{5.555556%} TRV{15.873016%} WBA{16.865079%} ,
54,24705.71452,24587.30713,0.995207,10,AAPL{0.613497%} UNH{19.631902%} KO{3.271984%} VZ{0.204499%} HON{9.611452%} CRM{25.971370%} GS{2.249489%} INTC{5.521472%} TRV{16.359918%} WBA{16.564417%} ,
55,24775.5935,24598.03971,0.992834,10,AAPL{0.609756%} UNH{19.512195%} KO{3.252033%} VZ{0.203252%} HON{9.552846%} CRM{25.813008%} GS{2.235772%} INTC{5.487805%} TRV{16.260163%} WBA{17.073171%} ,
56,24799.60674,24635.86054,0.993397,10,AAPL{0.203666%} UNH{19.551935%} KO{3.258656%} VZ{0.203666%} HON{9.572301%} CRM{25.865580%} GS{2.240326%} INTC{5.498982%} TRV{16.293279%} WBA{17.311609%} ,
57,24815.47241,24665.21264,0.993945,11,AAPL{0.606061%} UNH{21.010101%} HD{0.202020%} KO{3.232323%} HON{9.494949%} CRM{25.656566%} GS{2.828283%} INTC{4.040404%} AXP{0.404040%} TRV{16.161616%} WBA{16.363636%} ,
58,24837.85146,24720.31146,0.995268,10,AAPL{0.606061%} UNH{21.010101%} HD{0.202020%} KO{3.232323%} HON{9.494949%} CRM{25.656566%} GS{2.828283%} INTC{4.444444%} TRV{16.161616%} WBA{16.363636%} ,
59,24864.29988,24749.46031,0.995381,11,AAPL{0.607287%} UNH{21.052632%} HD{0.202429%} KO{3.238866%} HON{9.514170%} CRM{25.708502%} GS{2.834008%} INTC{4.048583%} AXP{0.202429%} TRV{16.194332%} WBA{16.396761%} ,
60,24876.99889,24777.00142,0.99598,10,AAPL{0.607287%} UNH{21.052632%} HD{0.202429%} KO{3.238866%} HON{9.514170%} CRM{25.708502%} GS{2.834008%} INTC{4.251012%} TRV{16.194332%} WBA{16.396761%} ,
61,24891.47987,24782.07376,0.995605,9,AAPL{0.602410%} UNH{20.883534%} KO{3.212851%} HON{9.437751%} CRM{25.502008%} GS{2.811245%} INTC{4.417671%} TRV{16.064257%} WBA{17.068273%} ,
62,24907.7624,24796.28723,0.995524,11,AAPL{0.607287%} UNH{21.052632%} PG{0.202429%} HD{0.202429%} KO{3.238866%} HON{9.514170%} CRM{25.708502%} GS{2.834008%} INTC{4.048583%} TRV{16.194332%} WBA{16.396761%} ,
63,24916.15158,24840.93083,0.996981,10,AAPL{0.613497%} UNH{19.631902%} KO{3.271984%} VZ{0.204499%} HON{8.793456%} CRM{25.971370%} GS{2.249489%} INTC{5.521472%} TRV{16.359918%} WBA{17.382413%} ,
64,24921.62881,24850.23251,0.997135,11,AAPL{0.607287%} UNH{21.052632%} JPM{0.202429%} HD{0.202429%} KO{3.238866%} HON{9.514170%} CRM{25.708502%} GS{2.834008%} INTC{4.048583%} TRV{16.194332%} WBA{16.396761%} ,
65,24931.42479,24885.59368,0.998162,10,AAPL{0.607287%} UNH{21.052632%} HD{0.202429%} KO{3.238866%} HON{9.514170%} CRM{25.708502%} GS{3.036437%} INTC{4.048583%} TRV{16.194332%} WBA{16.396761%} ,
66,24965.50658,24897.78281,0.997287,9,AAPL{0.606061%} UNH{21.010101%} KO{0.808081%} HON{10.909091%} CRM{25.656566%} GS{2.828283%} INTC{5.252525%} TRV{16.161616%} WBA{16.767677%} ,
67,24969.95886,24900.93983,0.997236,11,AAPL{0.603622%} UNH{20.925553%} JPM{0.804829%} HD{0.201207%} KO{3.219316%} HON{9.456740%} CRM{25.553320%} GS{2.816901%} INTC{4.024145%} TRV{16.096579%} WBA{16.297787%} ,
68,24976.14918,24950.85792,0.998987,9,AAPL{0.607287%} UNH{21.052632%} KO{0.809717%} HON{11.133603%} CRM{25.708502%} GS{2.834008%} INTC{4.858300%} TRV{16.194332%} WBA{16.801619%} ,
69,24989.57738,24958.47036,0.998755,9,AAPL{0.607287%} UNH{21.052632%} KO{0.809717%} HON{10.728745%} CRM{25.708502%} GS{2.834008%} INTC{5.263158%} TRV{16.194332%} WBA{16.801619%} ,
70,25008.031,24963.06744,0.998202,9,AAPL{0.645161%} UNH{20.645161%} KO{3.440860%} HON{10.967742%} CRM{27.311828%} GS{3.225806%} INTC{2.150538%} TRV{13.763441%} WBA{17.849462%} ,
71,25028.55595,25000.67673,0.998886,10,AAPL{0.642398%} UNH{21.413276%} PG{0.428266%} KO{1.713062%} HON{11.777302%} CRM{27.194861%} GS{3.211991%} INTC{2.141328%} TRV{13.704497%} WBA{17.773019%} ,
72,25033.03624,25103.39761,1.002811,9,AAPL{0.614754%} UNH{19.672131%} KO{4.098361%} HON{7.991803%} CRM{26.024590%} GS{2.868852%} INTC{5.327869%} TRV{16.393443%} WBA{17.008197%} ,
73,25038.99977,25110.91852,1.002872,10,AAPL{0.623701%} UNH{19.958420%} KO{1.663202%} VZ{0.207900%} HON{9.771310%} CRM{26.403326%} GS{2.286902%} INTC{5.613306%} TRV{16.632017%} WBA{16.839917%} ,
74,25064.41529,25122.46703,1.002316,9,AAPL{0.616016%} UNH{19.712526%} KO{3.285421%} HON{11.293634%} CRM{26.078029%} GS{3.080082%} INTC{2.874743%} TRV{16.427105%} WBA{16.632444%} ,
75,25102.24547,25136.87308,1.001379,10,AAPL{0.413223%} UNH{19.834711%} KO{1.652893%} VZ{0.206612%} HON{9.710744%} CRM{26.239669%} GS{2.272727%} INTC{5.578512%} TRV{16.528926%} WBA{17.561983%} ,
76,25102.34316,25157.79994,1.002209,10,AAPL{0.207039%} UNH{19.875776%} KO{1.656315%} VZ{0.207039%} HON{9.730849%} CRM{26.293996%} GS{2.277433%} INTC{5.590062%} TRV{16.563147%} WBA{17.598344%} ,
77,25122.4903,25175.50086,1.00211,10,AAPL{0.619835%} UNH{19.834711%} KO{1.652893%} VZ{0.206612%} HON{9.710744%} CRM{26.239669%} GS{2.272727%} INTC{5.371901%} TRV{16.528926%} WBA{17.561983%} ,
78,25126.4926,25295.43164,1.006724,9,AAPL{0.614754%} UNH{21.311475%} KO{0.819672%} HON{11.270492%} CRM{26.024590%} GS{2.868852%} INTC{3.688525%} TRV{16.393443%} WBA{17.008197%} ,
79,25128.66176,25347.50857,1.008709,9,AAPL{0.628931%} UNH{20.125786%} KO{3.354298%} HON{11.530398%} CRM{26.624738%} GS{3.144654%} INTC{2.096436%} TRV{16.771488%} WBA{15.723270%} ,
80,25186.08544,25364.8505,1.007098,10,AAPL{0.626305%} UNH{20.041754%} PG{0.417537%} KO{1.670146%} HON{11.482255%} CRM{26.513570%} GS{2.296451%} INTC{2.922756%} TRV{16.701461%} WBA{17.327766%} ,
81,25217.52397,25463.33473,1.009748,9,AAPL{0.619835%} UNH{20.661157%} KO{0.826446%} HON{11.363636%} CRM{26.239669%} GS{2.892562%} INTC{3.719008%} TRV{16.528926%} WBA{17.148760%} ,
82,25245.62852,25472.09046,1.00897,10,AAPL{0.623701%} UNH{19.958420%} PG{0.415800%} KO{1.663202%} HON{11.434511%} CRM{26.403326%} GS{2.702703%} INTC{2.910603%} TRV{16.632017%} WBA{17.255717%} ,
83,25251.49272,25487.61002,1.009351,8,AAPL{0.415800%} UNH{23.284823%} HON{13.097713%} CRM{26.403326%} GS{4.781705%} INTC{1.247401%} TRV{14.345114%} WBA{16.424116%} ,
84,25270.85893,25501.18474,1.009114,10,AAPL{0.636943%} UNH{20.382166%} PG{0.424628%} KO{1.698514%} HON{11.677282%} CRM{26.963907%} GS{3.184713%} INTC{2.123142%} TRV{15.286624%} WBA{17.622081%} ,
85,25277.33027,25576.26311,1.011826,10,AAPL{0.623701%} UNH{19.958420%} PG{0.415800%} KO{1.663202%} HON{11.434511%} CRM{26.403326%} GS{3.118503%} INTC{2.910603%} TRV{16.632017%} WBA{16.839917%} ,
86,25308.05205,25591.18403,1.011187,10,AAPL{0.628931%} UNH{20.125786%} KO{1.677149%} VZ{0.209644%} HON{9.853249%} CRM{26.624738%} GS{2.306080%} INTC{3.983229%} TRV{16.771488%} WBA{17.819706%} ,
87,25322.63667,25636.07054,1.012378,9,AAPL{0.625000%} UNH{20.000000%} KO{2.500000%} HON{8.125000%} CRM{26.458333%} GS{2.916667%} INTC{5.416667%} TRV{16.666667%} WBA{17.291667%} ,
88,25342.61352,25642.77918,1.011844,10,AAPL{0.623701%} UNH{20.790021%} PG{0.415800%} KO{1.663202%} HON{11.434511%} CRM{26.403326%} GS{3.118503%} INTC{2.079002%} TRV{16.632017%} WBA{16.839917%} ,
89,25349.20906,25674.5809,1.012836,8,AAPL{1.247401%} UNH{23.284823%} HON{11.434511%} CRM{26.403326%} GS{4.781705%} INTC{2.079002%} TRV{14.345114%} WBA{16.424116%} ,
90,25362.03069,25716.56806,1.013979,9,AAPL{0.634249%} UNH{20.295983%} KO{0.845666%} HON{11.627907%} CRM{26.849894%} GS{2.325581%} INTC{2.959831%} TRV{16.913319%} WBA{17.547569%} ,
91,25370.74097,25814.07325,1.017474,10,AAPL{0.636943%} UNH{20.382166%} PG{0.424628%} KO{1.698514%} HON{11.677282%} CRM{26.963907%} GS{3.184713%} INTC{2.123142%} TRV{16.985138%} WBA{15.923567%} ,
92,25424.37929,25823.91368,1.015715,9,AAPL{0.631579%} UNH{20.210526%} KO{0.842105%} HON{11.578947%} CRM{26.736842%} GS{2.736842%} INTC{2.947368%} TRV{16.842105%} WBA{17.473684%} ,
93,25446.02442,25831.70445,1.015157,9,AAPL{0.625000%} UNH{21.666667%} KO{0.833333%} HON{8.125000%} CRM{26.458333%} GS{2.916667%} INTC{5.416667%} TRV{16.666667%} WBA{17.291667%} ,
94,25448.38559,25836.61783,1.015256,10,UNH{20.338983%} JPM{0.211864%} KO{0.847458%} MCD{0.211864%} HON{11.652542%} CRM{26.906780%} GS{2.754237%} INTC{2.966102%} TRV{16.949153%} WBA{17.161017%} ,
95,25450.72677,25869.24065,1.016444,10,AAPL{0.631579%} UNH{20.210526%} JNJ{0.210526%} KO{1.684211%} HON{11.578947%} CRM{26.736842%} GS{3.157895%} INTC{2.105263%} TRV{16.842105%} WBA{16.842105%} ,
96,25468.87756,25904.06176,1.017087,9,UNH{20.295983%} JPM{0.211416%} KO{0.845666%} HON{11.627907%} CRM{26.849894%} GS{2.748414%} INTC{2.959831%} TRV{16.913319%} WBA{17.547569%} ,
97,25469.95281,25930.48555,1.018081,9,AAPL{0.631579%} UNH{20.210526%} KO{0.842105%} HON{11.578947%} CRM{26.736842%} GS{3.157895%} INTC{2.947368%} TRV{16.842105%} WBA{17.052632%} ,
98,25490.68791,25964.50664,1.018588,8,UNH{20.338983%} KO{1.694915%} HON{11.652542%} CRM{26.906780%} GS{3.177966%} INTC{2.118644%} TRV{16.949153%} WBA{17.161017%} ,
99,25499.81601,25997.72492,1.019526,9,AAPL{0.631579%} UNH{21.052632%} KO{0.842105%} HON{11.578947%} CRM{26.736842%} GS{3.157895%} INTC{2.105263%} TRV{16.842105%} WBA{17.052632%} ,
100,25509.29221,26028.98817,1.020373,8,AAPL{0.434783%} UNH{24.347826%} HON{10.217391%} CRM{27.608696%} GS{5.217391%} INTC{1.739130%} TRV{12.608696%} WBA{17.826087%} ,
101,25530.61245,26038.26309,1.019884,8,AAPL{0.214133%} UNH{20.556745%} HON{11.777302%} CRM{27.194861%} GS{2.355460%} INTC{2.997859%} TRV{17.130621%} WBA{17.773019%} ,
102,25533.69351,26062.16263,1.020697,7,UNH{20.645161%} HON{11.827957%} CRM{27.311828%} GS{2.365591%} INTC{3.010753%} TRV{17.204301%} WBA{17.634409%} ,
103,25537.20068,26108.23414,1.022361,8,AAPL{0.432900%} UNH{24.242424%} HON{10.173160%} CRM{27.489177%} GS{5.194805%} INTC{1.731602%} TRV{12.987013%} WBA{17.748918%} ,
104,25556.0866,26146.52811,1.023104,8,AAPL{0.431965%} UNH{24.190065%} HON{10.151188%} CRM{27.213823%} GS{5.183585%} INTC{1.727862%} TRV{13.390929%} WBA{17.710583%} ,
105,25572.37893,26186.82334,1.024028,8,AAPL{0.431034%} UNH{24.137931%} HON{10.129310%} CRM{27.370690%} GS{5.172414%} INTC{1.724138%} TRV{13.362069%} WBA{17.672414%} ,
106,25579.08178,26187.49674,1.023786,8,AAPL{0.432900%} UNH{24.242424%} HON{10.173160%} CRM{27.489177%} GS{5.194805%} INTC{1.731602%} TRV{13.419913%} WBA{17.316017%} ,
107,25581.49501,26232.67787,1.025455,7,UNH{24.242424%} HON{10.173160%} CRM{27.489177%} GS{5.194805%} INTC{1.731602%} TRV{13.419913%} WBA{17.748918%} ,
108,25610.47207,26254.87598,1.025162,8,AAPL{0.431965%} UNH{24.190065%} HON{9.935205%} CRM{27.429806%} GS{5.183585%} INTC{1.727862%} TRV{13.390929%} WBA{17.710583%} ,
109,25632.30868,26279.46861,1.025248,9,AAPL{0.655022%} UNH{20.960699%} KO{1.746725%} HON{10.262009%} CRM{27.729258%} GS{3.275109%} INTC{1.746725%} TRV{15.938865%} WBA{17.685590%} ,
110,25648.54142,26284.87098,1.02481,8,AAPL{0.438596%} UNH{24.561404%} HON{10.307018%} CRM{27.850877%} GS{5.263158%} INTC{0.877193%} TRV{12.719298%} WBA{17.982456%} ,
