Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
39,46676.04281,19478.07108,0.417303,9,MSFT{18.684604%} UNH{2.092676%} V{10.762332%} JPM{0.149477%} MCD{14.499253%} IBM{8.370703%} CRM{9.715994%} BA{16.741405%} WBA{18.983558%} ,
40,46719.8825,19482.79621,0.417013,8,MSFT{18.421053%} UNH{2.046784%} V{14.035088%} MCD{11.695906%} IBM{9.210526%} CRM{9.649123%} BA{16.374269%} WBA{18.567251%} ,
41,46744.22142,19495.56126,0.417069,11,AAPL{0.149477%} MSFT{18.684604%} UNH{2.092676%} JNJ{0.149477%} V{10.164425%} JPM{0.149477%} MCD{14.798206%} IBM{8.520179%} CRM{9.566517%} BA{17.339312%} WBA{18.385650%} ,
42,46785.99353,19511.79492,0.417044,10,AAPL{0.149477%} MSFT{18.684604%} UNH{2.092676%} JNJ{0.149477%} V{10.164425%} MCD{14.798206%} IBM{8.520179%} CRM{9.715994%} BA{17.339312%} WBA{18.385650%} ,
43,46790.99188,19591.6501,0.418706,8,MSFT{18.777943%} UNH{2.235469%} V{10.134128%} MCD{14.307004%} IBM{9.388972%} CRM{9.538003%} BA{16.691505%} WBA{18.926975%} ,
44,46894.2107,19620.77287,0.418405,10,MSFT{19.126506%} UNH{2.259036%} V{9.789157%} JPM{0.301205%} KO{0.150602%} MCD{14.457831%} IBM{8.283133%} CRM{9.638554%} BA{16.867470%} WBA{19.126506%} ,
45,46894.40171,19625.59125,0.418506,8,MSFT{18.910741%} UNH{2.269289%} V{9.682300%} MCD{14.674735%} IBM{8.623298%} CRM{9.682300%} BA{16.944024%} WBA{19.213313%} ,
46,46894.56438,19638.58468,0.418782,9,MSFT{18.955224%} UNH{2.238806%} V{9.701493%} KO{0.149254%} MCD{14.328358%} IBM{9.402985%} CRM{9.552239%} BA{16.716418%} WBA{18.955224%} ,
47,46926.99154,19673.12136,0.419228,8,MSFT{18.545994%} UNH{2.225519%} V{14.243323%} MCD{10.682493%} IBM{9.347181%} CRM{9.495549%} BA{16.617211%} WBA{18.842730%} ,
48,46985.42351,19682.30803,0.418902,8,MSFT{18.918919%} UNH{2.102102%} V{9.609610%} MCD{14.414414%} IBM{9.459459%} CRM{9.609610%} BA{16.816817%} WBA{19.069069%} ,
49,47009.16749,19685.0062,0.418748,10,MSFT{18.898810%} UNH{2.232143%} V{9.672619%} JPM{0.297619%} KO{0.148810%} MCD{14.285714%} IBM{9.375000%} CRM{9.523810%} BA{16.666667%} WBA{18.898810%} ,
50,47016.19539,19695.45536,0.418908,9,MSFT{18.926975%} UNH{2.235469%} V{9.687034%} JPM{0.298063%} MCD{14.307004%} IBM{9.388972%} CRM{9.538003%} BA{16.691505%} WBA{18.926975%} ,
51,47047.82193,19712.18814,0.418982,8,MSFT{18.853695%} UNH{2.111614%} V{12.368024%} MCD{12.217195%} IBM{8.446456%} CRM{9.653092%} BA{17.194570%} WBA{19.155354%} ,
52,47078.91237,19722.54429,0.418925,8,MSFT{18.890555%} UNH{2.098951%} V{9.595202%} MCD{14.392804%} IBM{9.445277%} CRM{9.745127%} BA{16.791604%} WBA{19.040480%} ,
53,47087.72619,19726.43045,0.418929,8,MSFT{18.926975%} UNH{2.235469%} V{9.687034%} MCD{14.307004%} IBM{9.388972%} CRM{9.836066%} BA{16.691505%} WBA{18.926975%} ,
54,47105.52722,19730.57991,0.418859,8,MSFT{18.796992%} UNH{2.255639%} V{9.624060%} MCD{14.436090%} IBM{9.172932%} CRM{9.774436%} BA{16.842105%} WBA{19.097744%} ,
55,47119.15177,19735.92763,0.418852,8,MSFT{18.834081%} UNH{2.092676%} V{9.715994%} MCD{14.349776%} IBM{9.417040%} CRM{9.865471%} BA{16.741405%} WBA{18.983558%} ,
56,47121.84251,19778.14968,0.419724,9,AAPL{0.298954%} MSFT{18.834081%} UNH{2.092676%} V{11.958146%} MCD{11.958146%} IBM{9.417040%} CRM{9.715994%} BA{16.741405%} WBA{18.983558%} ,
57,47146.55971,19896.9713,0.422024,8,MSFT{20.723684%} UNH{2.302632%} V{15.789474%} MCD{5.263158%} IBM{10.361842%} CRM{6.250000%} BA{18.421053%} WBA{20.888158%} ,
58,47252.73708,19923.7217,0.421642,8,MSFT{20.559211%} UNH{2.467105%} V{15.789474%} MCD{5.263158%} IBM{10.361842%} CRM{6.250000%} BA{18.421053%} WBA{20.888158%} ,
59,47375.29986,19924.28389,0.420563,8,MSFT{18.768769%} UNH{2.252252%} V{14.414414%} MCD{9.609610%} IBM{9.459459%} CRM{9.609610%} BA{16.816817%} WBA{19.069069%} ,
60,47475.76672,19939.51848,0.419994,8,MSFT{18.890555%} UNH{2.098951%} V{14.392804%} MCD{9.595202%} IBM{9.445277%} CRM{9.745127%} BA{16.791604%} WBA{19.040480%} ,
61,47504.5986,19960.65062,0.420184,8,MSFT{18.996960%} UNH{2.279635%} V{9.726444%} MCD{13.373860%} IBM{9.574468%} CRM{9.726444%} BA{17.021277%} WBA{19.300912%} ,
62,47514.30582,19990.8369,0.420733,8,MSFT{19.142420%} UNH{2.297090%} V{12.251149%} MCD{11.179173%} IBM{8.728943%} CRM{9.800919%} BA{17.151608%} WBA{19.448698%} ,
63,47551.73606,19993.67363,0.420461,11,AAPL{0.294985%} MSFT{18.731563%} UNH{2.212389%} V{14.159292%} KO{0.147493%} MCD{9.439528%} IBM{9.144543%} CRM{9.587021%} CAT{0.294985%} BA{17.256637%} WBA{18.731563%} ,
64,47571.65733,19995.0442,0.420314,8,MSFT{19.230769%} UNH{2.307692%} V{12.307692%} MCD{11.230769%} IBM{8.769231%} CRM{10.000000%} BA{17.230769%} WBA{18.923077%} ,
65,47580.85,20006.12348,0.420466,9,AAPL{0.153139%} MSFT{19.142420%} UNH{2.297090%} V{9.800919%} MCD{13.016845%} IBM{9.188361%} CRM{9.800919%} BA{17.151608%} WBA{19.448698%} ,
66,47593.05418,20021.0605,0.420672,9,MSFT{18.870728%} UNH{2.228826%} V{14.264487%} KO{0.148588%} MCD{9.509658%} IBM{9.361070%} CRM{9.806835%} BA{17.236256%} WBA{18.573551%} ,
67,47600.66046,20070.61716,0.421646,8,MSFT{18.996960%} UNH{2.279635%} V{12.158055%} MCD{10.942249%} IBM{9.574468%} CRM{9.726444%} BA{17.021277%} WBA{19.300912%} ,
68,47661.30635,20084.63836,0.421403,8,MSFT{19.119879%} UNH{2.124431%} V{12.139605%} MCD{10.925645%} IBM{9.559939%} CRM{9.863429%} BA{16.995448%} WBA{19.271624%} ,
69,47725.2712,20092.92955,0.421012,8,MSFT{18.939394%} UNH{2.272727%} V{10.909091%} MCD{12.121212%} IBM{9.545455%} CRM{10.000000%} BA{16.969697%} WBA{19.242424%} ,
70,47737.42903,20126.58461,0.42161,8,MSFT{19.062027%} UNH{2.118003%} V{12.102874%} MCD{10.892587%} IBM{9.531014%} CRM{9.833585%} BA{17.246596%} WBA{19.213313%} ,
71,47780.37251,20131.44862,0.421333,8,MSFT{19.236641%} UNH{2.137405%} V{10.381679%} MCD{12.213740%} IBM{9.618321%} CRM{9.923664%} BA{17.099237%} WBA{19.389313%} ,
72,47805.66878,20147.71857,0.42145,8,MSFT{18.939394%} UNH{2.272727%} V{12.121212%} MCD{10.909091%} IBM{9.545455%} CRM{10.000000%} BA{16.969697%} WBA{19.242424%} ,
73,47832.57881,20198.99726,0.422285,8,MSFT{19.113150%} UNH{2.293578%} V{12.232416%} MCD{10.397554%} IBM{9.633028%} CRM{9.785933%} BA{17.125382%} WBA{19.418960%} ,
74,47920.74109,20202.54182,0.421582,8,MSFT{18.939394%} UNH{2.272727%} V{13.333333%} MCD{9.696970%} IBM{9.545455%} CRM{10.000000%} BA{16.969697%} WBA{19.242424%} ,
75,47954.58141,20218.17899,0.421611,9,MSFT{19.319938%} UNH{2.318393%} V{12.673879%} JPM{0.154560%} MCD{10.046368%} IBM{8.655332%} CRM{9.891808%} BA{17.310665%} WBA{19.629057%} ,
76,47973.62546,20219.66987,0.421475,8,MSFT{19.230769%} UNH{2.307692%} V{9.846154%} MCD{12.307692%} IBM{9.692308%} CRM{9.846154%} BA{17.230769%} WBA{19.538462%} ,
77,47981.56285,20222.34188,0.421461,8,MSFT{19.266055%} UNH{2.140673%} V{10.091743%} MCD{12.232416%} IBM{9.633028%} CRM{10.091743%} BA{17.125382%} WBA{19.418960%} ,
78,47988.99835,20236.76201,0.421696,8,MSFT{19.349845%} UNH{2.321981%} V{11.145511%} MCD{11.300310%} IBM{8.823529%} CRM{10.061920%} BA{17.337461%} WBA{19.659443%} ,
79,47990.22417,20253.83645,0.422041,8,MSFT{19.379845%} UNH{2.325581%} V{12.403101%} MCD{10.077519%} IBM{8.837209%} CRM{9.922481%} BA{17.364341%} WBA{19.689922%} ,
80,47997.11303,20268.6343,0.422289,10,MSFT{19.389313%} UNH{2.290076%} V{12.366412%} HD{0.152672%} KO{0.152672%} MCD{9.770992%} IBM{9.618321%} CRM{9.770992%} BA{17.099237%} WBA{19.389313%} ,
81,48005.3101,20275.33851,0.422356,8,MSFT{19.230769%} UNH{2.307692%} V{11.076923%} MCD{11.076923%} IBM{9.692308%} CRM{9.846154%} BA{17.230769%} WBA{19.538462%} ,
82,48019.09177,20290.4603,0.42255,8,MSFT{19.076923%} UNH{2.153846%} V{12.615385%} MCD{9.846154%} IBM{9.692308%} CRM{9.846154%} BA{17.230769%} WBA{19.538462%} ,
83,48030.42635,20306.86896,0.422792,8,MSFT{19.384615%} UNH{2.153846%} V{12.307692%} MCD{9.846154%} IBM{9.692308%} CRM{9.846154%} BA{17.230769%} WBA{19.538462%} ,
84,48065.50261,20323.5132,0.42283,8,MSFT{19.260401%} UNH{2.311248%} V{12.326656%} MCD{9.861325%} IBM{9.553159%} CRM{9.861325%} BA{17.257319%} WBA{19.568567%} ,
85,48073.3186,20330.97293,0.422916,8,MSFT{19.230769%} UNH{2.307692%} V{12.307692%} MCD{9.846154%} IBM{9.692308%} CRM{9.846154%} BA{17.230769%} WBA{19.538462%} ,
86,48135.38195,20346.28719,0.422689,8,MSFT{19.354839%} UNH{2.150538%} V{12.288786%} MCD{9.831029%} IBM{9.677419%} CRM{9.984639%} BA{17.204301%} WBA{19.508449%} ,
87,48165.5203,20355.82245,0.422622,8,MSFT{19.260401%} UNH{2.311248%} V{12.326656%} MCD{9.861325%} IBM{9.399076%} CRM{10.015408%} BA{17.257319%} WBA{19.568567%} ,
88,48185.439,20357.06354,0.422473,8,MSFT{19.113150%} UNH{2.293578%} V{12.538226%} MCD{9.785933%} IBM{9.633028%} CRM{10.091743%} BA{17.125382%} WBA{19.418960%} ,
89,48194.9166,20358.5568,0.422421,8,MSFT{19.295559%} UNH{2.143951%} V{12.404288%} MCD{9.800919%} IBM{9.647779%} CRM{10.107198%} BA{17.151608%} WBA{19.448698%} ,
90,48204.33144,20366.98845,0.422514,8,MSFT{19.448698%} UNH{2.143951%} V{12.251149%} MCD{9.800919%} IBM{9.647779%} CRM{10.107198%} BA{17.151608%} WBA{19.448698%} ,
91,48205.38105,20373.63222,0.422642,8,MSFT{19.418960%} UNH{2.293578%} V{12.232416%} MCD{9.785933%} IBM{9.633028%} CRM{10.091743%} BA{17.125382%} WBA{19.418960%} ,
92,48218.60962,20382.04293,0.422701,8,MSFT{19.106317%} UNH{2.157165%} V{12.326656%} MCD{9.861325%} IBM{9.707242%} CRM{10.015408%} BA{17.257319%} WBA{19.568567%} ,
93,48231.66426,20382.95539,0.422605,8,MSFT{19.142420%} UNH{2.297090%} V{12.404288%} MCD{9.800919%} IBM{9.647779%} CRM{10.107198%} BA{17.151608%} WBA{19.448698%} ,
94,48241.68132,20385.16024,0.422563,8,MSFT{19.325153%} UNH{2.147239%} V{12.269939%} MCD{9.815951%} IBM{9.662577%} CRM{10.122699%} BA{17.177914%} WBA{19.478528%} ,
95,48245.68561,20406.85802,0.422978,8,MSFT{19.349845%} UNH{2.321981%} V{11.145511%} MCD{10.526316%} IBM{9.752322%} CRM{9.907121%} BA{17.337461%} WBA{19.659443%} ,
96,48278.00759,20407.96598,0.422718,8,MSFT{19.565217%} UNH{2.173913%} V{10.248447%} MCD{11.180124%} IBM{9.782609%} CRM{9.937888%} BA{17.391304%} WBA{19.720497%} ,
97,48279.95047,20409.55882,0.422734,8,MSFT{19.171779%} UNH{2.300613%} V{12.269939%} MCD{9.815951%} IBM{9.662577%} CRM{10.122699%} BA{17.177914%} WBA{19.478528%} ,
98,48311.30268,20411.95719,0.422509,8,MSFT{19.843750%} UNH{2.343750%} V{10.000000%} MCD{11.406250%} IBM{8.906250%} CRM{10.156250%} BA{17.500000%} WBA{19.843750%} ,
99,48313.03493,20421.13046,0.422684,9,MSFT{20.063191%} UNH{1.105845%} V{10.584518%} KO{0.631912%} MCD{10.110585%} IBM{12.006319%} CRM{10.110585%} BA{16.587678%} WBA{18.799368%} ,
100,48313.30077,20425.89838,0.42278,8,MSFT{19.266055%} UNH{2.140673%} V{12.232416%} MCD{9.785933%} IBM{9.633028%} CRM{10.091743%} BA{17.431193%} WBA{19.418960%} ,
101,48314.79612,20429.78058,0.422847,8,MSFT{19.142420%} UNH{2.297090%} V{12.251149%} MCD{9.800919%} IBM{9.647779%} CRM{10.107198%} BA{17.304747%} WBA{19.448698%} ,
102,48328.23695,20450.5511,0.423159,8,MSFT{19.474498%} UNH{2.163833%} V{11.746522%} MCD{9.891808%} IBM{9.737249%} CRM{10.046368%} BA{17.310665%} WBA{19.629057%} ,
103,48357.16412,20453.7272,0.422972,9,MSFT{19.937206%} UNH{1.098901%} V{10.518053%} KO{0.627943%} MCD{10.047096%} IBM{11.930926%} CRM{10.047096%} BA{16.483516%} WBA{19.309262%} ,
104,48370.59515,20458.84618,0.42296,8,MSFT{19.654088%} UNH{2.358491%} V{11.320755%} MCD{10.220126%} IBM{8.805031%} CRM{10.062893%} BA{17.610063%} WBA{19.968553%} ,
105,48375.9147,20466.33529,0.423069,8,MSFT{19.623234%} UNH{2.354788%} V{11.302983%} MCD{10.204082%} IBM{8.948195%} CRM{10.047096%} BA{17.582418%} WBA{19.937206%} ,
106,48388.04223,20470.86644,0.423056,9,MSFT{19.874804%} UNH{1.095462%} V{10.485133%} KO{0.625978%} MCD{10.015649%} IBM{11.893584%} CRM{10.015649%} BA{16.431925%} WBA{19.561815%} ,
107,48401.55601,20477.84793,0.423082,9,MSFT{19.843750%} UNH{1.093750%} V{10.468750%} KO{0.625000%} MCD{10.000000%} IBM{11.875000%} CRM{10.000000%} BA{16.406250%} WBA{19.687500%} ,
108,48405.12108,20506.12134,0.423635,8,MSFT{19.720497%} UNH{2.329193%} V{11.180124%} MCD{9.937888%} IBM{9.782609%} CRM{9.937888%} BA{17.391304%} WBA{19.720497%} ,
109,48440.55563,20512.64841,0.42346,8,MSFT{19.689922%} UNH{2.170543%} V{11.317829%} MCD{9.922481%} IBM{9.767442%} CRM{10.077519%} BA{17.364341%} WBA{19.689922%} ,
110,48441.9311,20518.744,0.423574,8,MSFT{19.626168%} UNH{2.180685%} V{11.214953%} MCD{9.968847%} IBM{9.813084%} CRM{9.968847%} BA{17.445483%} WBA{19.781931%} ,
111,48470.75982,20524.80755,0.423447,8,MSFT{19.937206%} UNH{1.883830%} V{10.989011%} MCD{10.047096%} IBM{9.890110%} CRM{10.047096%} BA{17.582418%} WBA{19.623234%} ,
112,48480.88044,20531.598,0.423499,8,MSFT{19.905956%} UNH{1.880878%} V{10.971787%} MCD{10.031348%} IBM{9.874608%} CRM{10.031348%} BA{17.554859%} WBA{19.749216%} ,
113,48487.19377,20536.73093,0.42355,8,MSFT{19.937206%} UNH{1.098901%} V{10.518053%} MCD{10.047096%} IBM{11.930926%} CRM{10.047096%} BA{16.483516%} WBA{19.937206%} ,
114,48494.98307,20539.69499,0.423543,8,MSFT{19.874804%} UNH{1.877934%} V{10.954617%} MCD{10.015649%} IBM{9.859155%} CRM{10.015649%} BA{17.527387%} WBA{19.874804%} ,
115,48496.87155,20542.84797,0.423591,8,MSFT{19.470405%} UNH{2.336449%} V{11.214953%} MCD{9.968847%} IBM{9.813084%} CRM{9.968847%} BA{17.445483%} WBA{19.781931%} ,
116,48522.45093,20544.41957,0.4234,8,MSFT{19.656786%} UNH{2.184087%} V{11.232449%} MCD{9.984399%} IBM{9.516381%} CRM{10.140406%} BA{17.472699%} WBA{19.812793%} ,
117,48523.6724,20549.48343,0.423494,8,MSFT{19.626168%} UNH{2.180685%} V{11.214953%} MCD{9.968847%} IBM{9.813084%} CRM{10.124611%} BA{17.445483%} WBA{19.626168%} ,
118,48527.55661,20550.38286,0.423479,8,MSFT{19.626168%} UNH{2.180685%} V{11.214953%} MCD{9.968847%} IBM{9.657321%} CRM{10.124611%} BA{17.445483%} WBA{19.781931%} ,
119,48536.52155,20557.43101,0.423546,8,MSFT{19.595645%} UNH{2.177294%} V{11.197512%} MCD{9.953344%} IBM{9.797823%} CRM{10.108865%} BA{17.418351%} WBA{19.751166%} ,
120,48544.43539,20558.38656,0.423496,8,MSFT{19.749216%} UNH{1.880878%} V{10.971787%} MCD{10.031348%} IBM{9.874608%} CRM{10.031348%} BA{17.554859%} WBA{19.905956%} ,
121,48581.20064,20572.43805,0.423465,9,MSFT{19.565217%} UNH{2.173913%} V{11.180124%} MCD{9.937888%} IBM{9.782609%} CRM{10.093168%} CAT{0.155280%} BA{17.391304%} WBA{19.720497%} ,
122,48586.21949,20573.83273,0.42345,8,MSFT{19.747235%} UNH{2.369668%} V{10.742496%} MCD{10.268562%} IBM{9.004739%} CRM{10.110585%} BA{17.693523%} WBA{20.063191%} ,
123,48587.03132,20584.46038,0.423662,8,MSFT{19.749216%} UNH{2.194357%} V{10.658307%} MCD{10.188088%} IBM{9.717868%} CRM{10.031348%} BA{17.554859%} WBA{19.905956%} ,
124,48606.75105,20595.07734,0.423708,8,MSFT{19.937206%} UNH{1.883830%} V{10.675039%} MCD{10.047096%} IBM{9.890110%} CRM{10.047096%} BA{17.582418%} WBA{19.937206%} ,
125,48632.39569,20597.84916,0.423542,8,MSFT{19.656786%} UNH{2.184087%} V{10.608424%} MCD{10.296412%} IBM{9.828393%} CRM{10.140406%} BA{17.472699%} WBA{19.812793%} ,
