After EL,,,Gbest ratio:,0.602145,#in front,2014
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,29429.56313,12860.26508,0.436985,13,MSFT{4.576976%} JNJ{14.563107%} JPM{2.080444%} PG{17.337032%} MRK{3.190014%} KO{12.760055%} MCD{15.395284%} NKE{4.299584%} DIS{0.277393%} IBM{13.314840%} GS{1.109570%} CAT{4.438280%} TRV{6.657420%} ,
2,29861.84536,14449.49485,0.483878,13,MSFT{4.094293%} JNJ{12.034739%} WMT{3.970223%} JPM{1.861042%} PG{15.012407%} MRK{0.620347%} KO{11.414392%} MCD{15.756824%} NKE{6.823821%} VZ{0.496278%} IBM{12.903226%} GS{8.933002%} TRV{6.079404%} ,
3,30123.84842,15072.16535,0.50034,12,MSFT{4.034230%} JNJ{11.858191%} WMT{3.911980%} JPM{1.833741%} PG{14.792176%} MRK{2.567237%} KO{11.246944%} MCD{15.525672%} NKE{6.723716%} IBM{12.713936%} GS{8.801956%} TRV{5.990220%} ,
4,30461.07333,15140.56317,0.497046,15,MSFT{4.395604%} UNH{0.122100%} JNJ{12.087912%} V{0.366300%} WMT{4.639805%} JPM{1.831502%} PG{14.774115%} MRK{2.442002%} KO{13.431013%} MCD{15.506716%} NKE{3.296703%} IBM{11.721612%} GS{8.791209%} TRV{6.349206%} WBA{0.244200%} ,
5,30529.88046,15179.74391,0.497209,15,MSFT{4.528302%} UNH{0.125786%} JNJ{12.452830%} V{0.377358%} WMT{4.779874%} JPM{1.886792%} PG{11.194969%} MRK{3.522013%} KO{13.836478%} MCD{15.974843%} NKE{3.396226%} IBM{12.075472%} GS{9.056604%} TRV{6.540881%} WBA{0.251572%} ,
6,30560.93774,15274.66671,0.49981,15,MSFT{4.438964%} UNH{0.123305%} JNJ{12.207152%} V{0.369914%} WMT{4.685573%} JPM{1.849568%} PG{12.946979%} MRK{3.452528%} KO{13.563502%} MCD{15.659679%} NKE{3.329223%} IBM{11.837238%} GS{8.877928%} TRV{6.411837%} WBA{0.246609%} ,
7,30582.26126,15330.93761,0.501302,13,MSFT{4.054054%} JNJ{11.916462%} WMT{3.931204%} JPM{1.842752%} PG{14.864865%} MRK{2.579853%} KO{11.302211%} MCD{15.601966%} NKE{6.756757%} VZ{0.491400%} IBM{11.793612%} GS{8.845209%} TRV{6.019656%} ,
8,30660.74683,15618.5388,0.509399,12,MSFT{4.272363%} JNJ{13.351135%} WMT{4.272363%} JPM{2.002670%} PG{16.021362%} MRK{0.534045%} KO{12.817089%} MCD{16.955941%} NKE{4.005340%} IBM{10.814419%} GS{8.544726%} TRV{6.408545%} ,
9,30870.98571,16056.0215,0.520101,12,MSFT{4.308094%} JNJ{12.532637%} WMT{4.177546%} JPM{1.958225%} PG{16.187990%} MRK{0.913838%} KO{15.665796%} MCD{16.579634%} NKE{3.655352%} IBM{9.399478%} GS{8.355091%} TRV{6.266319%} ,
10,30919.06601,16248.08038,0.525504,12,MSFT{4.432133%} JNJ{13.296399%} WMT{8.864266%} JPM{1.523546%} PG{12.188366%} MRK{0.554017%} KO{8.864266%} MCD{17.590028%} NKE{8.310249%} IBM{8.864266%} GS{8.864266%} TRV{6.648199%} ,
11,30977.66189,16330.50516,0.52717,12,MSFT{4.336043%} JNJ{13.008130%} WMT{8.672087%} JPM{1.490515%} PG{14.092141%} MRK{0.542005%} KO{8.672087%} MCD{17.208672%} NKE{8.130081%} IBM{8.672087%} GS{8.672087%} TRV{6.504065%} ,
12,31051.92297,16369.54987,0.527167,12,MSFT{4.289544%} JNJ{12.868633%} WMT{8.579088%} JPM{1.474531%} PG{15.013405%} MRK{0.536193%} KO{8.579088%} MCD{17.024129%} NKE{8.042895%} IBM{8.579088%} GS{8.579088%} TRV{6.434316%} ,
