After EL,,,Gbest ratio:,0.743149,#in front,1587
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,64590.74203,405.338158,0.006275,14,AAPL{0.374532%} UNH{23.970037%} JNJ{18.352060%} V{11.985019%} WMT{0.749064%} CVX{5.992509%} KO{0.374532%} MCD{23.970037%} DIS{0.749064%} GS{0.749064%} BA{7.490637%} MMM{0.749064%} DD{2.996255%} WBA{1.498127%} ,
2,65754.41701,1141.070938,0.017354,15,AAPL{0.398406%} UNH{25.498008%} JNJ{19.521912%} V{12.749004%} WMT{0.796813%} CVX{6.374502%} KO{0.398406%} MCD{12.749004%} NKE{12.749004%} DIS{0.796813%} GS{0.796813%} BA{1.593625%} MMM{0.796813%} DD{3.187251%} WBA{1.593625%} ,
3,66824.96575,2710.80064,0.040566,15,AAPL{0.353357%} UNH{22.614841%} JNJ{17.314488%} V{11.307420%} WMT{0.706714%} CVX{5.653710%} KO{0.353357%} MCD{22.614841%} NKE{11.307420%} DIS{0.706714%} GS{0.706714%} BA{1.413428%} MMM{0.706714%} DD{2.826855%} WBA{1.413428%} ,
4,67609.41583,2762.865476,0.040865,14,AAPL{0.425532%} UNH{27.234043%} JNJ{20.851064%} V{20.425532%} WMT{0.851064%} CVX{6.808511%} KO{0.425532%} NKE{13.617021%} DIS{0.851064%} GS{0.851064%} BA{1.702128%} MMM{0.851064%} DD{3.404255%} WBA{1.702128%} ,
5,67885.72264,3609.992163,0.053177,14,AAPL{0.440529%} UNH{28.193833%} JNJ{21.585903%} V{14.096916%} WMT{0.881057%} CVX{7.048458%} KO{0.440529%} NKE{14.096916%} DIS{4.405286%} GS{0.881057%} BA{1.762115%} MMM{0.881057%} DD{3.524229%} WBA{1.762115%} ,
6,68573.74795,3794.113834,0.055329,13,AAPL{3.829787%} UNH{27.234043%} JNJ{20.851064%} V{13.617021%} WMT{0.851064%} CVX{6.808511%} KO{0.425532%} NKE{13.617021%} DIS{0.851064%} GS{0.851064%} BA{8.510638%} MMM{0.851064%} WBA{1.702128%} ,
7,68609.37383,5168.560219,0.075333,13,AAPL{6.995885%} UNH{26.337449%} JNJ{20.164609%} V{13.168724%} WMT{0.823045%} CVX{6.584362%} KO{0.411523%} NKE{13.168724%} DIS{0.823045%} GS{0.823045%} BA{8.230453%} MMM{0.823045%} WBA{1.646091%} ,
8,68612.03636,5357.3517,0.078082,13,AAPL{0.456621%} UNH{29.223744%} JNJ{22.374429%} V{14.611872%} WMT{0.913242%} CVX{7.305936%} KO{0.456621%} DIS{8.219178%} GS{0.913242%} BA{9.132420%} MMM{0.913242%} DD{3.652968%} WBA{1.826484%} ,
9,69308.70605,8133.9827,0.117359,22,AAPL{7.421150%} UNH{12.244898%} V{0.185529%} WMT{1.484230%} JPM{1.484230%} PG{8.905380%} CVX{11.873840%} HD{0.742115%} MRK{15.769944%} KO{7.606679%} CSCO{0.742115%} MCD{10.389610%} NKE{0.185529%} DIS{11.873840%} AMGN{6.679035%} HON{0.185529%} CRM{0.371058%} CAT{0.371058%} BA{0.371058%} MMM{0.556586%} DD{0.185529%} WBA{0.371058%} ,
10,69672.4432,17320.35396,0.248597,17,AAPL{17.435897%} UNH{16.410256%} JNJ{16.410256%} V{6.923077%} WMT{0.256410%} CVX{0.256410%} HD{0.256410%} MRK{16.666667%} MCD{0.512821%} NKE{8.205128%} DIS{11.025641%} VZ{3.076923%} CRM{0.512821%} GS{0.256410%} AXP{0.512821%} TRV{1.025641%} WBA{0.256410%} ,
