After EL,,,Gbest ratio:,0.5297,#in front,2978
10,31424.78985,12544.92411,0.399205,20,AAPL{17.234043%} UNH{12.127660%} JNJ{1.702128%} V{0.425532%} WMT{0.851064%} JPM{0.425532%} PG{24.680851%} CVX{0.212766%} HD{0.425532%} MRK{1.702128%} MCD{2.553191%} NKE{0.212766%} DIS{0.638298%} HON{0.212766%} IBM{13.404255%} CRM{4.893617%} GS{0.212766%} MMM{0.212766%} TRV{17.446809%} DD{0.425532%} ,
11,31597.84028,12642.35117,0.400102,18,AAPL{11.869919%} UNH{19.349593%} JNJ{1.300813%} V{0.975610%} JPM{0.325203%} PG{20.487805%} CVX{0.162602%} HD{1.300813%} MRK{5.203252%} MCD{1.951220%} NKE{0.162602%} DIS{2.439024%} VZ{0.162602%} IBM{18.048780%} CRM{4.715447%} GS{0.162602%} CAT{0.650407%} TRV{10.731707%} ,
12,31610.72004,12708.73416,0.402039,19,AAPL{17.016807%} UNH{11.974790%} JNJ{1.680672%} V{0.420168%} WMT{0.840336%} JPM{0.420168%} PG{24.369748%} CVX{0.210084%} HD{0.420168%} MRK{1.680672%} MCD{2.521008%} NKE{0.210084%} DIS{2.310924%} HON{0.210084%} IBM{13.235294%} CRM{4.831933%} GS{0.210084%} MMM{0.210084%} TRV{17.226891%} ,
13,31673.75696,12748.1762,0.402484,19,AAPL{16.981132%} UNH{11.949686%} JNJ{1.677149%} V{0.419287%} WMT{0.838574%} JPM{0.419287%} PG{24.318658%} CVX{0.209644%} HD{0.419287%} MRK{1.677149%} MCD{2.515723%} NKE{0.209644%} DIS{2.306080%} HON{0.209644%} IBM{13.207547%} CRM{4.821803%} MMM{0.209644%} TRV{17.190776%} DD{0.419287%} ,
14,31687.82307,12835.30528,0.405055,18,AAPL{12.695652%} UNH{20.695652%} JNJ{1.391304%} V{1.043478%} JPM{0.347826%} PG{21.913043%} CVX{0.173913%} HD{1.391304%} MRK{1.391304%} MCD{2.086957%} NKE{0.173913%} DIS{2.608696%} VZ{0.173913%} IBM{16.521739%} CRM{5.043478%} GS{0.173913%} CAT{0.695652%} TRV{11.478261%} ,
15,31756.52481,12910.79526,0.406556,19,AAPL{17.016807%} UNH{11.974790%} JNJ{1.680672%} V{0.420168%} WMT{0.840336%} PG{24.369748%} CVX{0.210084%} HD{0.420168%} MRK{1.680672%} MCD{2.521008%} NKE{0.210084%} DIS{2.310924%} HON{0.210084%} IBM{13.235294%} CRM{4.831933%} GS{0.210084%} MMM{0.210084%} TRV{17.226891%} DD{0.420168%} ,
16,31887.40982,13182.21459,0.413399,9,AAPL{12.424850%} UNH{19.238477%} PG{23.847695%} HD{12.224449%} MRK{3.206413%} MCD{3.206413%} IBM{9.619238%} CRM{3.406814%} TRV{12.825651%} ,
17,32093.1131,13232.33935,0.412311,19,AAPL{17.016807%} UNH{10.294118%} JNJ{1.680672%} V{0.420168%} WMT{0.840336%} PG{26.050420%} CVX{0.210084%} HD{0.420168%} MRK{1.680672%} MCD{2.521008%} NKE{0.210084%} DIS{2.310924%} HON{0.210084%} IBM{13.235294%} CRM{4.831933%} GS{0.210084%} MMM{0.210084%} TRV{17.226891%} DD{0.420168%} ,
18,32204.73035,13422.56215,0.416789,18,AAPL{12.186978%} UNH{19.866444%} JNJ{1.335559%} V{1.001669%} JPM{0.333890%} PG{21.035058%} CVX{0.166945%} HD{1.335559%} MRK{2.671119%} MCD{2.003339%} NKE{0.166945%} DIS{2.504174%} VZ{0.166945%} IBM{18.530885%} CRM{4.841402%} GS{0.166945%} CAT{0.667780%} TRV{11.018364%} ,
19,32270.79312,13526.28197,0.419149,17,AAPL{11.642743%} UNH{18.979266%} JNJ{1.275917%} V{0.956938%} JPM{0.318979%} PG{20.095694%} CVX{0.159490%} HD{1.275917%} MRK{5.103668%} MCD{1.913876%} NKE{0.159490%} DIS{2.392344%} VZ{0.159490%} IBM{20.255183%} CRM{4.625199%} GS{0.159490%} TRV{10.526316%} ,
20,32339.40091,13710.92041,0.42397,11,AAPL{14.847943%} UNH{19.141324%} V{0.178891%} PG{22.719141%} HD{6.261181%} MCD{1.967800%} NKE{0.357782%} VZ{0.357782%} IBM{11.270125%} CRM{5.724508%} TRV{17.173524%} ,
21,32653.49298,13828.60507,0.423495,18,AAPL{12.351946%} UNH{20.135364%} JNJ{1.353638%} V{1.015228%} JPM{0.338409%} PG{21.319797%} CVX{0.169205%} HD{1.353638%} MRK{1.353638%} MCD{2.030457%} NKE{0.169205%} DIS{2.538071%} VZ{0.169205%} IBM{18.781726%} CRM{4.906937%} GS{0.169205%} CAT{0.676819%} TRV{11.167513%} ,
22,32670.42214,14389.96166,0.440458,11,AAPL{15.285451%} UNH{16.758748%} V{0.184162%} PG{23.388582%} HD{6.445672%} MCD{2.025783%} NKE{0.368324%} VZ{0.368324%} IBM{11.602210%} CRM{5.893186%} TRV{17.679558%} ,
23,32735.50389,15040.87641,0.459467,7,AAPL{22.041763%} UNH{7.656613%} PG{29.466357%} MCD{3.016241%} IBM{19.489559%} CRM{3.480278%} TRV{14.849188%} ,
24,33137.95163,15357.65922,0.463446,7,AAPL{21.839080%} UNH{7.586207%} PG{29.195402%} MCD{2.988506%} IBM{20.229885%} CRM{3.448276%} TRV{14.712644%} ,
25,33338.90398,15377.87787,0.461259,11,AAPL{12.954545%} UNH{14.545455%} PG{28.863636%} CVX{0.454545%} HD{7.045455%} MCD{0.227273%} NKE{0.227273%} DIS{3.636364%} IBM{14.318182%} CRM{3.181818%} TRV{14.545455%} ,
26,33446.54833,15978.71932,0.477739,7,AAPL{13.832200%} UNH{14.512472%} PG{28.798186%} HD{10.657596%} IBM{14.285714%} CRM{3.401361%} TRV{14.512472%} ,
27,33682.91613,16053.91877,0.476619,8,AAPL{18.750000%} UNH{12.903226%} PG{25.604839%} HD{3.024194%} MCD{1.612903%} IBM{22.177419%} CRM{3.024194%} TRV{12.903226%} ,
28,33757.76221,16366.13433,0.484811,7,AAPL{13.585746%} UNH{14.253898%} PG{28.285078%} HD{12.249443%} IBM{14.031180%} CRM{3.340757%} TRV{14.253898%} ,
29,34020.15064,16556.08311,0.486655,7,AAPL{13.465784%} UNH{14.128035%} PG{28.035320%} HD{13.024283%} IBM{13.907285%} CRM{3.311258%} TRV{14.128035%} ,
30,34096.4228,16618.33253,0.487392,7,AAPL{13.274336%} UNH{14.159292%} PG{28.097345%} HD{13.053097%} IBM{13.938053%} CRM{3.318584%} TRV{14.159292%} ,
31,34167.67608,16629.71652,0.486709,7,AAPL{13.465784%} UNH{14.128035%} PG{28.035320%} HD{13.907285%} IBM{13.907285%} CRM{2.428256%} TRV{14.128035%} ,
32,34176.28091,16649.64085,0.487169,7,AAPL{13.406593%} UNH{14.065934%} PG{27.912088%} HD{13.406593%} IBM{13.846154%} CRM{3.296703%} TRV{14.065934%} ,
33,34180.79779,16681.13266,0.488026,7,AAPL{13.082040%} UNH{14.190687%} PG{28.159645%} HD{13.082040%} IBM{13.968958%} CRM{3.325942%} TRV{14.190687%} ,
34,34231.5584,16685.43862,0.487429,7,AAPL{13.406593%} UNH{14.065934%} PG{27.912088%} HD{13.846154%} IBM{13.846154%} CRM{2.857143%} TRV{14.065934%} ,
35,34257.38154,16694.71281,0.487332,7,AAPL{13.377193%} UNH{14.035088%} PG{27.850877%} HD{13.596491%} IBM{13.815789%} CRM{3.289474%} TRV{14.035088%} ,
36,34282.20654,16713.30775,0.487521,7,AAPL{13.377193%} UNH{14.035088%} PG{27.850877%} HD{13.815789%} IBM{13.815789%} CRM{3.070175%} TRV{14.035088%} ,
37,34314.37281,16774.34616,0.488843,7,AAPL{13.024283%} UNH{14.128035%} PG{28.035320%} HD{13.465784%} IBM{13.907285%} CRM{3.311258%} TRV{14.128035%} ,
38,34385.37531,16819.41812,0.489145,7,AAPL{12.995595%} UNH{14.096916%} PG{27.973568%} HD{13.656388%} IBM{13.876652%} CRM{3.303965%} TRV{14.096916%} ,
39,34418.14238,16838.01305,0.489219,7,AAPL{12.995595%} UNH{14.096916%} PG{27.973568%} HD{13.876652%} IBM{13.876652%} CRM{3.083700%} TRV{14.096916%} ,
40,34432.13947,16838.19512,0.489026,8,AAPL{12.938596%} UNH{14.035088%} PG{27.850877%} HD{13.596491%} MCD{0.438596%} IBM{13.815789%} CRM{3.289474%} TRV{14.035088%} ,
41,34462.36516,16856.79006,0.489136,8,AAPL{12.938596%} UNH{14.035088%} PG{27.850877%} HD{13.815789%} MCD{0.438596%} IBM{13.815789%} CRM{3.070175%} TRV{14.035088%} ,
42,34464.23362,16866.24646,0.489384,7,AAPL{12.967033%} UNH{14.065934%} PG{27.912088%} HD{13.846154%} IBM{13.846154%} CRM{3.296703%} TRV{14.065934%} ,
43,34528.70351,16905.12109,0.489596,7,AAPL{12.967033%} UNH{14.065934%} PG{27.692308%} HD{13.846154%} IBM{13.846154%} CRM{3.296703%} TRV{14.285714%} ,
44,34535.16841,16928.41697,0.490179,7,AAPL{12.775330%} UNH{14.096916%} PG{27.973568%} HD{13.876652%} IBM{13.876652%} CRM{3.303965%} TRV{14.096916%} ,
45,34551.45502,16945.85977,0.490453,7,AAPL{12.610619%} UNH{14.159292%} PG{28.097345%} HD{13.716814%} IBM{13.938053%} CRM{3.318584%} TRV{14.159292%} ,
46,34570.18696,16955.79147,0.490474,8,AAPL{12.582781%} UNH{14.128035%} PG{28.035320%} HD{13.686534%} MCD{0.220751%} IBM{13.907285%} CRM{3.311258%} TRV{14.128035%} ,
47,34587.92548,16963.78035,0.490454,8,AAPL{12.555066%} UNH{14.096916%} PG{27.973568%} HD{13.656388%} MCD{0.440529%} IBM{13.876652%} CRM{3.303965%} TRV{14.096916%} ,
48,34599.59618,16970.15693,0.490473,7,AAPL{12.582781%} UNH{14.128035%} PG{28.035320%} HD{13.686534%} IBM{13.907285%} CRM{3.311258%} TRV{14.348786%} ,
49,34618.1733,16992.6092,0.490858,7,AAPL{12.582781%} UNH{14.128035%} PG{28.035320%} HD{13.907285%} IBM{13.907285%} CRM{3.311258%} TRV{14.128035%} ,
50,34636.18841,17000.59809,0.490833,8,AAPL{12.555066%} UNH{14.096916%} PG{27.973568%} HD{13.876652%} MCD{0.220264%} IBM{13.876652%} CRM{3.303965%} TRV{14.096916%} ,
51,34642.04784,17007.64779,0.490954,7,AAPL{12.610619%} UNH{14.159292%} PG{27.876106%} HD{13.938053%} IBM{13.938053%} CRM{3.318584%} TRV{14.159292%} ,
52,34658.62393,17010.60869,0.490805,8,AAPL{12.527473%} UNH{14.065934%} PG{27.912088%} HD{13.846154%} MCD{0.439560%} IBM{13.846154%} CRM{3.296703%} TRV{14.065934%} ,
53,34661.34404,17014.96355,0.490892,7,AAPL{12.555066%} UNH{14.096916%} PG{27.973568%} HD{13.876652%} IBM{13.876652%} CRM{3.303965%} TRV{14.317181%} ,
54,34663.04017,17017.57949,0.490943,8,AAPL{12.582781%} UNH{14.128035%} PG{27.814570%} HD{13.907285%} MCD{0.220751%} IBM{13.907285%} CRM{3.311258%} TRV{14.128035%} ,
55,34668.09378,17022.97176,0.491027,7,AAPL{12.638581%} UNH{14.190687%} PG{27.716186%} HD{13.968958%} IBM{13.968958%} CRM{3.325942%} TRV{14.190687%} ,
56,34680.51375,17024.34453,0.490891,8,AAPL{12.527473%} UNH{14.065934%} PG{27.912088%} HD{13.846154%} MCD{0.219780%} IBM{13.846154%} CRM{3.296703%} TRV{14.285714%} ,
57,34682.80032,17025.56837,0.490894,8,AAPL{12.555066%} UNH{14.096916%} PG{27.753304%} HD{13.876652%} MCD{0.440529%} IBM{13.876652%} CRM{3.303965%} TRV{14.096916%} ,
58,34684.63289,17031.94495,0.491052,7,AAPL{12.582781%} UNH{14.128035%} PG{27.814570%} HD{13.907285%} IBM{13.907285%} CRM{3.311258%} TRV{14.348786%} ,
59,34690.57897,17032.61808,0.490987,8,AAPL{12.610619%} UNH{14.159292%} PG{27.654867%} HD{13.938053%} MCD{0.221239%} IBM{13.938053%} CRM{3.318584%} TRV{14.159292%} ,
60,34699.26544,17040.15555,0.491081,7,AAPL{12.666667%} UNH{14.222222%} PG{27.555556%} HD{14.000000%} IBM{14.000000%} CRM{3.333333%} TRV{14.222222%} ,
61,34707.73167,17054.85862,0.491385,7,AAPL{12.389381%} UNH{14.159292%} PG{28.097345%} HD{13.938053%} IBM{13.938053%} CRM{3.318584%} TRV{14.159292%} ,
62,34726.73783,17070.44793,0.491565,7,AAPL{12.416851%} UNH{14.190687%} PG{27.937916%} HD{13.968958%} IBM{13.968958%} CRM{3.325942%} TRV{14.190687%} ,
63,34742.72282,17072.7792,0.491406,8,AAPL{12.334802%} UNH{14.096916%} PG{27.973568%} HD{13.876652%} MCD{0.440529%} IBM{13.876652%} CRM{3.303965%} TRV{14.096916%} ,
64,34750.93675,17087.80024,0.491722,7,AAPL{12.444444%} UNH{14.222222%} PG{27.777778%} HD{14.000000%} IBM{14.000000%} CRM{3.333333%} TRV{14.222222%} ,
65,34783.77769,17091.55621,0.491366,8,AAPL{12.280702%} UNH{14.035088%} PG{27.850877%} HD{13.815789%} MCD{0.877193%} IBM{13.815789%} CRM{3.289474%} TRV{14.035088%} ,
66,34788.56191,17437.11842,0.501231,8,AAPL{14.157303%} UNH{10.786517%} PG{28.539326%} HD{6.516854%} MCD{3.595506%} IBM{17.977528%} CRM{3.595506%} TRV{14.831461%} ,
67,35157.07791,17555.51767,0.499345,7,AAPL{12.364425%} UNH{13.882863%} PG{27.548807%} HD{13.665944%} IBM{15.401302%} CRM{3.253796%} TRV{13.882863%} ,
68,35249.06188,17640.50832,0.500453,7,AAPL{11.949686%} UNH{15.094340%} PG{26.624738%} HD{13.207547%} IBM{16.561845%} CRM{3.144654%} TRV{13.417191%} ,
69,35360.91652,17926.00907,0.506944,8,AAPL{14.416476%} UNH{9.153318%} PG{29.061785%} HD{6.636156%} MCD{3.661327%} IBM{18.306636%} CRM{3.661327%} TRV{15.102975%} ,
70,35616.98055,17941.85352,0.503744,8,AAPL{12.780269%} UNH{14.349776%} PG{26.681614%} HD{6.950673%} NKE{0.224215%} IBM{21.300448%} CRM{3.363229%} TRV{14.349776%} ,
71,35620.32589,17965.68335,0.504366,7,AAPL{12.205567%} UNH{13.704497%} PG{27.194861%} HD{13.490364%} IBM{16.488223%} CRM{3.211991%} TRV{13.704497%} ,
72,35637.42531,17983.83688,0.504633,7,AAPL{12.101911%} UNH{14.012739%} PG{26.963907%} HD{13.375796%} IBM{16.772824%} CRM{3.184713%} TRV{13.588110%} ,
73,35709.22555,18041.5433,0.505235,7,AAPL{12.127660%} UNH{13.829787%} PG{27.021277%} HD{13.404255%} IBM{16.808511%} CRM{3.191489%} TRV{13.617021%} ,
74,35713.9713,18179.2182,0.509023,8,AAPL{14.549654%} UNH{8.314088%} PG{29.330254%} HD{6.697460%} MCD{3.695150%} IBM{18.475751%} CRM{3.695150%} TRV{15.242494%} ,
75,35898.23059,18211.09221,0.507298,9,AAPL{12.101911%} UNH{13.588110%} PG{26.963907%} HD{9.978769%} MCD{0.424628%} IBM{19.320594%} CRM{3.184713%} AXP{0.849257%} TRV{13.588110%} ,
76,35902.79252,18305.06483,0.509851,8,AAPL{14.617169%} UNH{7.888631%} PG{29.466357%} HD{6.728538%} MCD{3.712297%} IBM{18.561485%} CRM{3.712297%} TRV{15.313225%} ,
77,36005.52714,18371.16189,0.510232,8,AAPL{14.651163%} UNH{7.674419%} PG{29.534884%} HD{6.744186%} MCD{3.720930%} IBM{18.604651%} CRM{3.720930%} TRV{15.348837%} ,
78,36087.12246,18373.57572,0.509145,9,AAPL{14.651163%} UNH{7.441860%} JNJ{0.232558%} PG{29.534884%} HD{6.744186%} MCD{3.720930%} IBM{18.604651%} CRM{3.720930%} TRV{15.348837%} ,
79,36106.96533,18435.03498,0.510567,8,AAPL{14.685315%} UNH{7.459207%} PG{29.603730%} HD{6.759907%} MCD{3.729604%} IBM{18.648019%} CRM{3.729604%} TRV{15.384615%} ,
80,36115.60316,18511.01326,0.512549,8,AAPL{12.050740%} UNH{13.530655%} PG{26.849894%} HD{9.936575%} DIS{0.845666%} IBM{20.084567%} CRM{3.171247%} TRV{13.530655%} ,
81,36152.32776,18522.99288,0.51236,8,AAPL{12.050740%} UNH{13.530655%} PG{26.849894%} HD{9.936575%} MCD{0.845666%} IBM{20.084567%} CRM{3.171247%} TRV{13.530655%} ,
82,36159.27093,18550.00053,0.513008,8,AAPL{13.665944%} UNH{10.412148%} PG{27.548807%} HD{6.290672%} MCD{3.470716%} IBM{20.824295%} CRM{3.470716%} TRV{14.316703%} ,
83,36285.35543,18570.98612,0.511804,7,AAPL{12.681913%} UNH{13.305613%} PG{26.403326%} HD{11.434511%} IBM{19.750520%} CRM{3.118503%} TRV{13.305613%} ,
84,36299.80082,18578.69363,0.511813,8,AAPL{14.617169%} UNH{7.424594%} PG{29.466357%} HD{6.728538%} MCD{3.712297%} IBM{19.025522%} CRM{3.712297%} TRV{15.313225%} ,
85,36337.70386,18628.69185,0.512655,8,AAPL{12.337662%} UNH{13.852814%} PG{25.757576%} HD{10.173160%} NKE{0.216450%} IBM{20.562771%} CRM{3.246753%} TRV{13.852814%} ,
86,36441.10042,18641.56589,0.511553,7,AAPL{12.896406%} UNH{13.530655%} PG{26.849894%} HD{6.553911%} IBM{23.467230%} CRM{3.171247%} TRV{13.530655%} ,
87,36455.50308,18654.19138,0.511698,8,AAPL{12.842105%} UNH{13.473684%} PG{26.736842%} HD{6.526316%} MCD{0.421053%} IBM{23.368421%} CRM{3.157895%} TRV{13.473684%} ,
88,36499.87811,18722.37279,0.512943,8,AAPL{14.549654%} UNH{7.390300%} PG{29.330254%} HD{6.697460%} MCD{3.695150%} IBM{19.399538%} CRM{3.695150%} TRV{15.242494%} ,
89,36648.96111,18844.30508,0.514184,8,AAPL{11.850312%} UNH{13.305613%} PG{26.403326%} HD{11.434511%} MCD{0.831601%} IBM{19.750520%} CRM{3.118503%} TRV{13.305613%} ,
90,36759.75467,18853.07552,0.512873,7,AAPL{12.215321%} UNH{13.250518%} PG{26.293996%} HD{12.215321%} IBM{19.668737%} CRM{3.105590%} TRV{13.250518%} ,
91,36817.88463,19003.23591,0.516141,8,AAPL{13.968958%} UNH{8.869180%} PG{28.159645%} HD{6.430155%} MCD{3.547672%} IBM{21.286031%} CRM{3.547672%} TRV{14.190687%} ,
92,36821.23384,19019.03242,0.516523,7,AAPL{11.949686%} UNH{13.417191%} PG{26.624738%} HD{9.853249%} IBM{21.593291%} CRM{3.144654%} TRV{13.417191%} ,
93,36888.50426,19041.88952,0.516201,8,AAPL{13.907285%} UNH{8.830022%} PG{28.035320%} HD{6.401766%} MCD{3.532009%} IBM{21.192053%} CRM{3.532009%} TRV{14.569536%} ,
94,36930.96698,19044.06716,0.515667,8,AAPL{14.031180%} UNH{8.908686%} PG{27.839644%} HD{6.458797%} MCD{3.563474%} IBM{21.380846%} CRM{3.563474%} TRV{14.253898%} ,
95,37021.76507,19054.92733,0.514695,7,AAPL{11.561866%} UNH{14.604462%} PG{25.760649%} HD{9.533469%} IBM{22.515213%} CRM{3.042596%} TRV{12.981744%} ,
96,37050.0686,19068.11727,0.514658,8,AAPL{11.752577%} UNH{13.195876%} PG{26.185567%} HD{12.989691%} MCD{0.824742%} IBM{19.587629%} CRM{2.268041%} TRV{13.195876%} ,
97,37151.40713,19073.74714,0.513406,7,AAPL{11.776860%} UNH{13.223140%} PG{26.239669%} HD{13.016529%} IBM{19.421488%} CRM{3.099174%} TRV{13.223140%} ,
98,37153.05984,19077.24954,0.513477,8,AAPL{11.704312%} UNH{13.141684%} PG{26.078029%} HD{12.525667%} MCD{0.821355%} IBM{19.507187%} CRM{3.080082%} TRV{13.141684%} ,
99,37154.5645,19097.84381,0.514011,7,AAPL{11.776860%} UNH{13.223140%} PG{26.239669%} HD{12.809917%} IBM{19.628099%} CRM{3.099174%} TRV{13.223140%} ,
100,37163.30477,19115.60456,0.514368,7,AAPL{11.752577%} UNH{13.195876%} PG{26.185567%} HD{12.783505%} IBM{19.587629%} CRM{3.092784%} TRV{13.402062%} ,
101,37205.89496,19274.12482,0.51804,7,AAPL{11.850312%} UNH{13.305613%} PG{26.403326%} HD{9.771310%} IBM{22.245322%} CRM{3.118503%} TRV{13.305613%} ,
102,37276.01471,19276.36047,0.517125,8,AAPL{12.423625%} UNH{13.034623%} PG{25.865580%} HD{9.572301%} MCD{0.407332%} IBM{22.606925%} CRM{3.054990%} TRV{13.034623%} ,
103,37295.23762,19287.08663,0.517146,7,AAPL{11.656442%} UNH{13.905930%} PG{25.971370%} HD{9.611452%} IBM{22.699387%} CRM{3.067485%} TRV{13.087935%} ,
104,37311.94412,19294.27619,0.517107,8,AAPL{14.031180%} UNH{8.017817%} PG{28.285078%} HD{6.458797%} MCD{3.563474%} IBM{21.380846%} CRM{3.563474%} TRV{14.699332%} ,
105,37345.277,19329.03956,0.517577,7,AAPL{11.752577%} UNH{13.195876%} PG{26.185567%} HD{11.340206%} IBM{21.237113%} CRM{3.092784%} TRV{13.195876%} ,
106,37399.20051,19397.59006,0.518663,7,AAPL{11.801242%} UNH{13.250518%} PG{26.293996%} HD{9.730849%} IBM{22.567288%} CRM{3.105590%} TRV{13.250518%} ,
107,37442.34732,19403.79319,0.518231,7,AAPL{11.704312%} UNH{13.552361%} PG{26.078029%} HD{9.650924%} IBM{22.792608%} CRM{3.080082%} TRV{13.141684%} ,
108,37520.50162,19463.41478,0.518741,7,AAPL{11.728395%} UNH{13.374486%} PG{26.131687%} HD{9.670782%} IBM{22.839506%} CRM{3.086420%} TRV{13.168724%} ,
109,37534.10481,19529.18602,0.520305,7,AAPL{13.665944%} UNH{10.412148%} PG{27.548807%} HD{6.290672%} IBM{24.295011%} CRM{3.470716%} TRV{14.316703%} ,
110,37624.70764,19529.61389,0.519064,8,AAPL{11.704312%} UNH{13.141684%} PG{26.078029%} HD{9.650924%} MCD{0.410678%} IBM{22.792608%} CRM{3.080082%} TRV{13.141684%} ,
111,37631.4482,19539.98575,0.519246,7,AAPL{11.728395%} UNH{13.168724%} PG{26.131687%} HD{9.670782%} IBM{22.839506%} CRM{3.086420%} TRV{13.374486%} ,
112,37663.52145,19555.67588,0.519221,7,AAPL{11.704312%} UNH{13.141684%} PG{26.078029%} HD{9.650924%} IBM{22.792608%} CRM{3.080082%} TRV{13.552361%} ,
113,37674.90255,19559.5735,0.519167,8,AAPL{11.680328%} UNH{13.114754%} PG{26.024590%} HD{9.631148%} MCD{0.204918%} IBM{22.745902%} CRM{3.073770%} TRV{13.524590%} ,
114,37704.00389,19565.27034,0.518918,8,AAPL{11.728395%} UNH{13.168724%} PG{26.131687%} HD{9.670782%} VZ{0.205761%} IBM{22.839506%} CRM{3.086420%} TRV{13.168724%} ,
115,37742.65982,19589.67168,0.519033,7,AAPL{11.656442%} UNH{13.087935%} PG{25.971370%} HD{9.611452%} IBM{22.699387%} CRM{3.067485%} TRV{13.905930%} ,
116,37778.93411,19603.78396,0.518908,7,AAPL{11.850312%} UNH{13.305613%} PG{25.571726%} HD{9.771310%} IBM{23.076923%} CRM{3.118503%} TRV{13.305613%} ,
117,37808.84375,19607.16863,0.518587,8,AAPL{11.704312%} UNH{13.141684%} PG{26.078029%} HD{9.650924%} VZ{0.410678%} IBM{22.792608%} CRM{3.080082%} TRV{13.141684%} ,
118,37848.02996,19608.32572,0.51808,8,AAPL{13.235294%} UNH{10.084034%} PG{26.470588%} HD{6.092437%} MCD{3.361345%} IBM{23.529412%} CRM{3.361345%} TRV{13.865546%} ,
119,37882.17628,19653.29561,0.518801,8,AAPL{13.025210%} UNH{10.084034%} PG{26.680672%} HD{6.092437%} MCD{3.361345%} IBM{23.529412%} CRM{3.361345%} TRV{13.865546%} ,
120,37933.47946,19654.66752,0.518135,7,AAPL{11.561866%} UNH{12.981744%} PG{25.760649%} HD{9.533469%} IBM{22.515213%} CRM{3.042596%} TRV{14.604462%} ,
