Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
33,36589.31534,15165.02106,0.414466,6,MSFT{7.619048%} JNJ{22.857143%} V{6.666667%} MRK{0.476190%} KO{58.095238%} TRV{4.285714%} ,
34,36613.52351,15227.80815,0.415907,6,MSFT{7.407407%} JNJ{23.148148%} V{6.481481%} MRK{0.462963%} KO{57.870370%} TRV{4.629630%} ,
35,36624.24688,15254.90606,0.416525,6,MSFT{7.511737%} JNJ{23.474178%} V{6.572770%} MRK{0.469484%} KO{57.746479%} TRV{4.225352%} ,
36,36656.52329,15286.41263,0.417018,5,MSFT{7.476636%} JNJ{22.429907%} V{6.542056%} KO{58.878505%} TRV{4.672897%} ,
37,36678.58657,15316.46821,0.417586,6,MSFT{7.373272%} JNJ{23.041475%} V{6.451613%} MRK{0.460829%} KO{58.064516%} TRV{4.608295%} ,
38,36681.43092,15372.73398,0.419088,5,MSFT{7.373272%} JNJ{23.041475%} V{6.451613%} KO{58.525346%} TRV{4.608295%} ,
39,36723.71229,15372.98717,0.418612,6,MSFT{7.582938%} JNJ{23.696682%} V{6.635071%} MRK{0.473934%} KO{57.819905%} TRV{3.791469%} ,
40,36730.76909,15374.30666,0.418568,6,MSFT{7.619048%} JNJ{23.333333%} V{6.666667%} MRK{0.476190%} KO{58.095238%} TRV{3.809524%} ,
41,36744.10737,15375.97693,0.418461,6,MSFT{7.655502%} JNJ{22.966507%} V{6.698565%} MRK{0.478469%} KO{58.373206%} TRV{3.827751%} ,
42,36745.37017,15432.68306,0.41999,6,MSFT{7.441860%} JNJ{23.255814%} V{6.511628%} MRK{0.465116%} KO{58.139535%} TRV{4.186047%} ,
43,36765.78817,15437.38349,0.419884,5,MSFT{7.870370%} JNJ{23.148148%} V{6.481481%} KO{58.796296%} TRV{3.703704%} ,
44,36766.35684,15465.74479,0.420649,5,MSFT{7.826087%} JNJ{22.608696%} V{6.086957%} KO{59.130435%} TRV{4.347826%} ,
45,36792.98933,15495.86119,0.421163,5,MSFT{7.511737%} JNJ{22.535211%} V{6.572770%} KO{59.154930%} TRV{4.225352%} ,
46,36808.58282,15522.0239,0.421696,6,MSFT{7.407407%} JNJ{23.148148%} V{6.481481%} MRK{0.462963%} KO{58.333333%} TRV{4.166667%} ,
47,36818.06932,15578.37247,0.423118,5,MSFT{7.407407%} JNJ{23.148148%} V{6.481481%} KO{58.796296%} TRV{4.166667%} ,
48,36872.13401,15609.29068,0.423336,6,MSFT{7.373272%} JNJ{23.041475%} V{6.451613%} MRK{0.460829%} KO{58.525346%} TRV{4.147465%} ,
49,36887.05438,15637.14473,0.42392,6,MSFT{7.441860%} JNJ{23.720930%} V{6.511628%} MRK{0.465116%} KO{58.139535%} TRV{3.720930%} ,
50,36894.46198,15640.61983,0.423929,6,MSFT{7.476636%} JNJ{23.364486%} V{6.542056%} MRK{0.467290%} KO{58.411215%} TRV{3.738318%} ,
51,36898.22138,15691.68594,0.425269,5,MSFT{7.407407%} JNJ{24.074074%} V{6.481481%} KO{58.333333%} TRV{3.703704%} ,
52,36909.79664,15697.74793,0.4253,5,MSFT{7.476636%} JNJ{23.364486%} V{6.542056%} KO{58.878505%} TRV{3.738318%} ,
53,36925.03324,15702.19693,0.425245,5,MSFT{7.511737%} JNJ{23.004695%} V{6.572770%} KO{59.154930%} TRV{3.755869%} ,
54,36941.93346,15721.63772,0.425577,6,MSFT{7.373272%} JNJ{23.963134%} V{6.451613%} MRK{0.460829%} KO{58.064516%} TRV{3.686636%} ,
55,36945.24468,15725.68158,0.425648,6,MSFT{7.407407%} JNJ{23.611111%} V{6.481481%} MRK{0.462963%} KO{58.333333%} TRV{3.703704%} ,
56,36954.06917,15728.07824,0.425612,6,MSFT{7.441860%} JNJ{23.255814%} V{6.511628%} MRK{0.465116%} KO{58.604651%} TRV{3.720930%} ,
57,36960.10175,15782.03015,0.427002,5,MSFT{7.407407%} JNJ{23.611111%} V{6.481481%} KO{58.796296%} TRV{3.703704%} ,
58,36971.00842,15784.9097,0.426954,5,MSFT{7.441860%} JNJ{23.255814%} V{6.511628%} KO{59.069767%} TRV{3.720930%} ,
59,36998.94402,15808.23451,0.427262,6,MSFT{7.339450%} JNJ{23.853211%} V{6.422018%} MRK{0.458716%} KO{58.256881%} TRV{3.669725%} ,
60,37004.11945,15811.60649,0.427293,6,MSFT{7.373272%} JNJ{23.502304%} V{6.451613%} MRK{0.460829%} KO{58.525346%} TRV{3.686636%} ,
61,37015.54444,15816.0258,0.427281,6,MSFT{7.407407%} JNJ{23.148148%} V{6.481481%} MRK{0.462963%} KO{58.796296%} TRV{3.703704%} ,
62,37032.84575,15819.01174,0.427162,6,MSFT{7.441860%} JNJ{22.790698%} V{6.511628%} MRK{0.465116%} KO{59.069767%} TRV{3.720930%} ,
63,37034.13761,15832.59221,0.427513,6,MSFT{6.185567%} JNJ{24.742268%} V{7.216495%} MRK{0.515464%} KO{57.216495%} TRV{4.123711%} ,
64,37076.30203,15845.49574,0.427375,6,MSFT{7.373272%} JNJ{23.041475%} V{6.451613%} MRK{0.921659%} KO{58.525346%} TRV{3.686636%} ,
65,37078.57038,15880.31358,0.428288,5,MSFT{7.476636%} JNJ{22.429907%} V{6.542056%} KO{59.813084%} TRV{3.738318%} ,
66,37108.96718,15902.098,0.428524,6,MSFT{8.018868%} JNJ{22.641509%} V{5.660377%} MRK{0.471698%} KO{59.433962%} TRV{3.773585%} ,
67,37138.75519,15931.69055,0.428978,6,MSFT{7.339450%} JNJ{22.935780%} V{6.422018%} MRK{0.917431%} KO{58.715596%} TRV{3.669725%} ,
68,37147.64193,15979.59801,0.430165,6,MSFT{7.906977%} JNJ{23.255814%} V{5.581395%} MRK{0.465116%} KO{59.069767%} TRV{3.720930%} ,
69,37166.42675,15995.70416,0.43038,6,MSFT{7.547170%} JNJ{22.641509%} V{6.132075%} MRK{0.471698%} KO{59.433962%} TRV{3.773585%} ,
70,37178.07254,16018.57957,0.430861,5,MSFT{7.826087%} JNJ{22.608696%} V{6.086957%} KO{60.000000%} TRV{3.478261%} ,
71,37199.51207,16071.31528,0.43203,6,MSFT{7.441860%} JNJ{23.255814%} V{6.046512%} MRK{0.465116%} KO{59.069767%} TRV{3.720930%} ,
72,37287.03922,16120.0491,0.432323,6,MSFT{7.441860%} JNJ{23.255814%} V{5.581395%} MRK{0.465116%} KO{59.069767%} TRV{4.186047%} ,
73,37295.66434,16180.52768,0.433845,6,MSFT{6.201550%} JNJ{24.031008%} V{7.751938%} MRK{0.775194%} KO{58.139535%} TRV{3.100775%} ,
74,37343.32511,16233.57727,0.434712,6,MSFT{7.441860%} JNJ{24.186047%} V{5.581395%} MRK{0.465116%} KO{58.604651%} TRV{3.720930%} ,
75,37347.23315,16247.01553,0.435026,6,MSFT{7.511737%} JNJ{23.474178%} V{5.633803%} MRK{0.469484%} KO{59.154930%} TRV{3.755869%} ,
76,37357.69692,16251.74797,0.435031,6,MSFT{7.547170%} JNJ{23.113208%} V{5.660377%} MRK{0.471698%} KO{59.433962%} TRV{3.773585%} ,
77,37374.77842,16259.09804,0.435029,6,MSFT{7.582938%} JNJ{22.748815%} V{5.687204%} MRK{0.473934%} KO{59.715640%} TRV{3.791469%} ,
78,37409.49651,16324.51077,0.436373,6,MSFT{7.441860%} JNJ{23.720930%} V{5.581395%} MRK{0.465116%} KO{59.069767%} TRV{3.720930%} ,
79,37416.80256,16331.48057,0.436475,6,MSFT{7.476636%} JNJ{23.364486%} V{5.607477%} MRK{0.467290%} KO{59.345794%} TRV{3.738318%} ,
80,37448.88575,16343.9694,0.436434,6,MSFT{7.547170%} JNJ{22.641509%} V{5.660377%} MRK{0.471698%} KO{59.905660%} TRV{3.773585%} ,
81,37485.25555,16365.86147,0.436595,6,MSFT{6.474820%} JNJ{22.302158%} V{7.194245%} MRK{0.719424%} KO{59.712230%} TRV{3.597122%} ,
82,37562.63942,16387.2,0.436263,6,MSFT{7.407407%} JNJ{23.148148%} V{5.555556%} MRK{1.388889%} KO{58.796296%} TRV{3.703704%} ,
83,37563.92906,16428.63379,0.437351,6,MSFT{8.095238%} JNJ{22.857143%} V{4.761905%} MRK{0.476190%} KO{60.000000%} TRV{3.809524%} ,
84,37616.77841,16523.23689,0.439252,6,MSFT{7.619048%} JNJ{22.857143%} V{5.238095%} MRK{0.476190%} KO{60.000000%} TRV{3.809524%} ,
85,37617.94919,16574.08912,0.44059,6,MSFT{5.940594%} JNJ{23.762376%} V{6.930693%} MRK{0.495050%} KO{58.910891%} TRV{3.960396%} ,
86,37630.81649,16664.46601,0.442841,5,MSFT{6.956522%} JNJ{23.478261%} V{6.086957%} KO{60.000000%} TRV{3.478261%} ,
87,37664.38985,16669.38897,0.442577,5,MSFT{6.106870%} JNJ{25.954198%} V{6.870229%} KO{58.015267%} TRV{3.053435%} ,
88,37668.67857,16681.41812,0.442846,5,MSFT{7.017544%} JNJ{22.807018%} V{6.140351%} KO{60.526316%} TRV{3.508772%} ,
89,37704.1741,16694.96794,0.442788,6,MSFT{6.521739%} JNJ{22.463768%} V{7.246377%} MRK{0.724638%} KO{60.144928%} TRV{2.898551%} ,
90,37763.72964,16728.49385,0.442978,6,MSFT{6.956522%} JNJ{22.608696%} V{6.086957%} MRK{0.869565%} KO{60.000000%} TRV{3.478261%} ,
91,37774.44718,16777.62665,0.444153,6,MSFT{6.315789%} JNJ{25.263158%} V{7.368421%} MRK{0.526316%} KO{58.421053%} TRV{2.105263%} ,
92,37834.28971,16839.25995,0.445079,6,MSFT{5.797101%} JNJ{22.463768%} V{7.971014%} MRK{0.724638%} KO{60.144928%} TRV{2.898551%} ,
93,37871.6314,16876.83119,0.445633,5,MSFT{7.692308%} JNJ{22.222222%} V{5.982906%} KO{61.538462%} TRV{2.564103%} ,
94,37926.35543,16892.98759,0.445416,6,MSFT{6.299213%} JNJ{24.409449%} V{7.874016%} MRK{0.787402%} KO{59.055118%} TRV{1.574803%} ,
95,37940.34301,16920.96804,0.445989,6,MSFT{5.825243%} JNJ{23.300971%} V{6.796117%} MRK{0.485437%} KO{59.708738%} TRV{3.883495%} ,
96,37957.80378,16988.49277,0.447563,5,MSFT{6.896552%} JNJ{22.413793%} V{6.034483%} KO{61.206897%} TRV{3.448276%} ,
97,38084.58125,17044.98806,0.447556,6,MSFT{6.206897%} JNJ{21.379310%} V{7.586207%} MRK{0.689655%} KO{61.379310%} TRV{2.758621%} ,
98,38107.31613,17089.65643,0.448461,6,MSFT{5.769231%} JNJ{23.076923%} V{6.730769%} MRK{0.480769%} KO{60.096154%} TRV{3.846154%} ,
99,38118.50341,17207.08429,0.45141,5,MSFT{6.557377%} JNJ{24.590164%} V{5.737705%} KO{59.836066%} TRV{3.278689%} ,
100,38136.31815,17249.22379,0.452304,6,MSFT{5.839416%} JNJ{22.627737%} V{7.299270%} MRK{0.729927%} KO{60.583942%} TRV{2.919708%} ,
101,38194.7505,17265.09293,0.452028,5,MSFT{6.722689%} JNJ{22.689076%} V{5.882353%} KO{61.344538%} TRV{3.361345%} ,
102,38245.43452,17494.73839,0.457433,6,MSFT{6.060606%} JNJ{24.242424%} V{7.070707%} MRK{0.505051%} KO{60.101010%} TRV{2.020202%} ,
103,38323.25543,17577.49559,0.458664,6,MSFT{4.938272%} JNJ{24.074074%} V{8.024691%} MRK{0.617284%} KO{59.876543%} TRV{2.469136%} ,
104,38342.41478,17587.74142,0.458702,6,MSFT{5.319149%} JNJ{25.531915%} V{7.446809%} MRK{0.531915%} KO{59.042553%} TRV{2.127660%} ,
105,38459.70796,17593.36091,0.457449,6,MSFT{6.666667%} JNJ{21.666667%} V{6.666667%} MRK{0.555556%} KO{62.222222%} TRV{2.222222%} ,
106,38481.92272,17694.46642,0.459812,5,MSFT{5.755396%} JNJ{24.460432%} V{6.474820%} KO{60.431655%} TRV{2.877698%} ,
107,38519.7998,17832.11889,0.462934,6,MSFT{5.940594%} JNJ{23.762376%} V{6.930693%} MRK{0.495050%} KO{60.891089%} TRV{1.980198%} ,
108,38636.25931,17934.8138,0.464196,6,MSFT{5.925926%} JNJ{22.962963%} V{7.407407%} MRK{0.740741%} KO{61.481481%} TRV{1.481481%} ,
109,38663.56318,17993.49293,0.465386,6,MSFT{5.882353%} JNJ{23.529412%} V{6.862745%} MRK{0.490196%} KO{61.274510%} TRV{1.960784%} ,
110,38699.06427,17999.92608,0.465126,6,MSFT{4.812834%} JNJ{25.668449%} V{7.486631%} MRK{0.534759%} KO{59.358289%} TRV{2.139037%} ,
111,38729.2902,18039.27163,0.465779,6,MSFT{4.733728%} JNJ{23.668639%} V{8.875740%} MRK{0.591716%} KO{60.946746%} TRV{1.183432%} ,
112,38739.07589,18075.74636,0.466602,6,MSFT{5.853659%} JNJ{23.414634%} V{6.829268%} MRK{0.487805%} KO{61.463415%} TRV{1.951220%} ,
113,38747.27239,18086.73063,0.466787,6,MSFT{4.395604%} JNJ{24.175824%} V{8.241758%} MRK{0.549451%} KO{60.439560%} TRV{2.197802%} ,
114,38773.51957,18160.21186,0.468366,6,MSFT{5.000000%} JNJ{24.375000%} V{8.125000%} MRK{0.625000%} KO{60.625000%} TRV{1.250000%} ,
115,38914.18784,18279.16489,0.46973,6,MSFT{5.102041%} JNJ{24.489796%} V{7.142857%} MRK{0.510204%} KO{60.714286%} TRV{2.040816%} ,
116,38917.48783,18298.78919,0.470195,6,MSFT{6.000000%} JNJ{24.000000%} V{7.000000%} MRK{0.500000%} KO{61.500000%} TRV{1.000000%} ,
117,38987.35512,18319.60672,0.469886,6,MSFT{4.761905%} JNJ{23.809524%} V{8.928571%} MRK{0.595238%} KO{61.309524%} TRV{0.595238%} ,
118,39002.35023,18376.42957,0.471162,5,MSFT{5.839416%} JNJ{24.817518%} V{6.569343%} KO{61.313869%} TRV{1.459854%} ,
119,39040.2168,18418.93365,0.471794,6,MSFT{4.624277%} JNJ{23.121387%} V{8.670520%} MRK{0.578035%} KO{61.849711%} TRV{1.156069%} ,
120,39042.14182,18455.91243,0.472718,6,MSFT{5.031447%} JNJ{24.528302%} V{8.176101%} MRK{0.628931%} KO{61.006289%} TRV{0.628931%} ,
121,39049.01917,18460.86483,0.472761,6,MSFT{5.940594%} JNJ{23.762376%} V{6.930693%} MRK{0.495050%} KO{61.881188%} TRV{0.990099%} ,
122,39072.96228,18487.54843,0.473155,6,MSFT{5.988024%} JNJ{23.952096%} V{6.586826%} MRK{0.598802%} KO{61.676647%} TRV{1.197605%} ,
123,39105.50947,18507.61142,0.473274,6,MSFT{4.864865%} JNJ{25.945946%} V{7.567568%} MRK{0.540541%} KO{60.000000%} TRV{1.081081%} ,
124,39115.88902,18539.05994,0.473952,6,MSFT{5.911330%} JNJ{23.645320%} V{6.896552%} MRK{0.492611%} KO{62.068966%} TRV{0.985222%} ,
125,39129.88932,18545.21846,0.47394,6,MSFT{4.705882%} JNJ{25.882353%} V{7.647059%} MRK{0.588235%} KO{60.000000%} TRV{1.176471%} ,
126,39136.41435,18609.7853,0.475511,6,MSFT{4.444444%} JNJ{24.444444%} V{8.333333%} MRK{0.555556%} KO{61.111111%} TRV{1.111111%} ,
127,39184.21684,18616.34173,0.475098,6,MSFT{5.882353%} JNJ{23.529412%} V{6.862745%} MRK{0.490196%} KO{62.254902%} TRV{0.980392%} ,
128,39244.33367,18720.62038,0.477027,6,MSFT{4.968944%} JNJ{24.223602%} V{7.453416%} MRK{0.621118%} KO{61.490683%} TRV{1.242236%} ,
129,39288.84752,18766.52171,0.477655,6,MSFT{5.154639%} JNJ{24.742268%} V{7.216495%} MRK{0.515464%} KO{61.340206%} TRV{1.030928%} ,
130,39327.12244,18774.53436,0.477394,6,MSFT{6.024096%} JNJ{24.096386%} V{6.626506%} MRK{0.602410%} KO{62.048193%} TRV{0.602410%} ,
131,39330.48863,18788.82346,0.477717,6,MSFT{5.095541%} JNJ{24.840764%} V{7.006369%} MRK{0.636943%} KO{61.146497%} TRV{1.273885%} ,
132,39361.28694,18801.37522,0.477662,5,MSFT{5.000000%} JNJ{24.375000%} V{8.125000%} MRK{1.875000%} KO{60.625000%} ,
133,39364.30391,18875.05165,0.479497,6,MSFT{4.469274%} JNJ{24.581006%} V{8.379888%} MRK{0.558659%} KO{61.452514%} TRV{0.558659%} ,
134,39421.73892,18879.04961,0.478899,5,MSFT{4.878049%} JNJ{25.203252%} V{8.130081%} MRK{0.813008%} KO{60.975610%} ,
135,39429.59641,18881.78741,0.478873,5,MSFT{4.571429%} JNJ{25.142857%} V{8.571429%} MRK{0.571429%} KO{61.142857%} ,
136,39436.61095,18910.46416,0.479515,5,MSFT{4.918033%} JNJ{24.590164%} V{8.196721%} MRK{0.819672%} KO{61.475410%} ,
137,39466.97604,18927.27388,0.479572,5,MSFT{4.624277%} JNJ{24.277457%} V{8.670520%} MRK{0.578035%} KO{61.849711%} ,
138,39470.71973,18943.80817,0.479946,5,MSFT{4.958678%} JNJ{23.966942%} V{8.264463%} MRK{0.826446%} KO{61.983471%} ,
139,39478.82676,18953.86404,0.480102,5,MSFT{5.000000%} JNJ{24.375000%} V{8.125000%} MRK{0.625000%} KO{61.875000%} ,
140,39489.30051,18969.04037,0.480359,5,MSFT{4.545455%} JNJ{25.000000%} V{8.522727%} MRK{0.568182%} KO{61.363636%} ,
141,39490.691,19018.77667,0.481602,6,MSFT{5.000000%} JNJ{24.375000%} V{7.500000%} MRK{0.625000%} KO{61.875000%} TRV{0.625000%} ,
142,39540.57689,19027.65361,0.481218,5,MSFT{5.128205%} JNJ{25.000000%} V{7.692308%} MRK{0.641026%} KO{61.538462%} ,
143,39552.38018,19058.69851,0.48186,5,MSFT{4.519774%} JNJ{24.858757%} V{8.474576%} MRK{0.564972%} KO{61.581921%} ,
144,39577.52024,19083.26959,0.482174,6,MSFT{5.050505%} JNJ{24.242424%} V{7.070707%} MRK{0.505051%} KO{62.121212%} TRV{1.010101%} ,
145,39581.75269,19093.96898,0.482393,6,MSFT{5.128205%} JNJ{25.000000%} V{7.051282%} MRK{0.641026%} KO{61.538462%} TRV{0.641026%} ,
146,39595.24613,19097.75976,0.482325,5,MSFT{4.444444%} JNJ{25.555556%} V{8.333333%} MRK{0.555556%} KO{61.111111%} ,
147,39601.54766,19105.0721,0.482432,5,MSFT{4.571429%} JNJ{24.000000%} V{8.571429%} MRK{0.571429%} KO{62.285714%} ,
148,39601.79942,19120.51096,0.482819,5,MSFT{4.469274%} JNJ{25.139665%} V{8.379888%} MRK{0.558659%} KO{61.452514%} ,
149,39613.48385,19127.33275,0.482849,5,MSFT{5.095541%} JNJ{24.840764%} V{7.643312%} MRK{0.636943%} KO{61.783439%} ,
150,39616.93811,19145.03899,0.483254,5,MSFT{4.494382%} JNJ{24.719101%} V{8.426966%} MRK{0.561798%} KO{61.797753%} ,
151,39625.92121,19145.50138,0.483156,5,MSFT{4.938272%} JNJ{24.074074%} V{8.024691%} MRK{0.617284%} KO{62.345679%} ,
152,39629.98581,19179.68991,0.483969,5,MSFT{4.444444%} JNJ{24.444444%} V{8.333333%} MRK{1.666667%} KO{61.111111%} ,
153,39660.04154,19179.79763,0.483605,5,MSFT{5.161290%} JNJ{23.870968%} V{7.741935%} MRK{0.645161%} KO{62.580645%} ,
154,39671.94825,19191.5171,0.483755,5,MSFT{4.545455%} JNJ{23.863636%} V{8.522727%} MRK{0.568182%} KO{62.500000%} ,
155,39673.24152,19213.09776,0.484284,5,MSFT{4.878049%} JNJ{24.390244%} V{7.926829%} MRK{0.609756%} KO{62.195122%} ,
156,39682.99742,19229.84598,0.484587,5,MSFT{4.469274%} JNJ{24.581006%} V{8.379888%} MRK{0.558659%} KO{62.011173%} ,
157,39706.00101,19234.56153,0.484425,5,MSFT{3.603604%} JNJ{26.126126%} V{9.009009%} MRK{0.900901%} KO{60.360360%} ,
158,39720.85832,19283.07669,0.485465,5,MSFT{3.846154%} JNJ{25.000000%} V{8.974359%} MRK{0.641026%} KO{61.538462%} ,
159,39747.63619,19295.41734,0.485448,5,MSFT{5.154639%} JNJ{24.742268%} V{7.216495%} MRK{1.546392%} KO{61.340206%} ,
160,39748.93997,19306.29895,0.485706,5,MSFT{4.848485%} JNJ{24.242424%} V{7.878788%} MRK{0.606061%} KO{62.424242%} ,
161,39765.4447,19319.22499,0.485829,5,MSFT{5.031447%} JNJ{24.528302%} V{7.547170%} MRK{0.628931%} KO{62.264151%} ,
162,39779.54039,19327.84234,0.485874,6,MSFT{5.076142%} JNJ{24.365482%} V{7.106599%} MRK{0.507614%} KO{62.436548%} TRV{0.507614%} ,
163,39790.70663,19347.35317,0.486228,5,MSFT{5.063291%} JNJ{24.050633%} V{7.594937%} MRK{0.632911%} KO{62.658228%} ,
164,39793.48568,19358.1422,0.486465,5,MSFT{4.968944%} JNJ{24.223602%} V{7.453416%} MRK{1.863354%} KO{61.490683%} ,
165,39804.78941,19368.21144,0.48658,5,MSFT{4.687500%} JNJ{25.000000%} V{7.812500%} MRK{0.520833%} KO{61.979167%} ,
166,39827.14373,19376.52781,0.486516,5,MSFT{5.095541%} JNJ{23.566879%} V{7.643312%} MRK{0.636943%} KO{63.057325%} ,
167,39835.46114,19381.55635,0.48654,5,MSFT{4.812834%} JNJ{23.529412%} V{8.021390%} MRK{0.534759%} KO{63.101604%} ,
168,39836.58202,19412.62463,0.487306,5,MSFT{3.205128%} JNJ{25.000000%} V{9.615385%} MRK{0.641026%} KO{61.538462%} ,
169,39855.31371,19436.33074,0.487672,5,MSFT{3.333333%} JNJ{25.833333%} V{9.166667%} MRK{0.833333%} KO{60.833333%} ,
170,39871.55358,19437.59677,0.487505,5,MSFT{3.550296%} JNJ{26.035503%} V{8.875740%} MRK{0.591716%} KO{60.946746%} ,
171,39886.62166,19475.61116,0.488274,5,MSFT{4.519774%} JNJ{24.858757%} V{7.909605%} MRK{0.564972%} KO{62.146893%} ,
172,39892.95129,19482.75361,0.488376,5,MSFT{4.395604%} JNJ{24.175824%} V{8.241758%} MRK{0.549451%} KO{62.637363%} ,
173,39918.47152,19519.51733,0.488985,5,MSFT{4.098361%} JNJ{25.409836%} V{8.196721%} MRK{0.819672%} KO{61.475410%} ,
174,39931.44879,19522.43561,0.488899,5,MSFT{4.705882%} JNJ{24.705882%} V{7.647059%} MRK{0.588235%} KO{62.352941%} ,
175,39945.23437,19522.97526,0.488744,5,MSFT{3.278689%} JNJ{26.229508%} V{9.016393%} MRK{0.819672%} KO{60.655738%} ,
176,39948.57478,19546.24347,0.489285,5,MSFT{3.636364%} JNJ{24.242424%} V{9.090909%} MRK{0.606061%} KO{62.424242%} ,
