Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
405,85966.71763,7116.377613,0.082781,5,AAPL{7.174888%} WMT{0.448430%} CVX{55.605381%} NKE{32.735426%} CAT{4.035874%} ,
406,85997.43148,7118.650585,0.082777,4,AAPL{8.000000%} CVX{56.000000%} NKE{32.000000%} CAT{4.000000%} ,
407,86015.40473,7122.134877,0.082801,4,AAPL{7.582938%} CVX{56.398104%} NKE{31.753555%} CAT{4.265403%} ,
408,86024.20814,7133.456456,0.082924,4,AAPL{6.598985%} CVX{56.345178%} NKE{32.487310%} CAT{4.568528%} ,
409,86099.10334,7139.837968,0.082926,4,AAPL{7.239819%} CVX{55.656109%} NKE{33.031674%} CAT{4.072398%} ,
410,86153.92422,7142.255892,0.082901,5,AAPL{7.079646%} WMT{0.442478%} CVX{55.752212%} NKE{32.743363%} CAT{3.982301%} ,
411,86160.16617,7148.698134,0.08297,4,AAPL{7.272727%} CVX{55.909091%} NKE{32.727273%} CAT{4.090909%} ,
412,86209.96741,7158.975286,0.083041,4,AAPL{6.629834%} CVX{56.353591%} NKE{32.596685%} CAT{4.419890%} ,
413,86268.13427,7159.266356,0.082989,4,AAPL{7.589286%} CVX{56.250000%} NKE{32.142857%} CAT{4.017857%} ,
414,86287.86465,7168.181051,0.083073,4,AAPL{5.128205%} CVX{56.923077%} NKE{32.820513%} CAT{5.128205%} ,
415,86346.52802,7174.353368,0.083088,4,AAPL{7.174888%} CVX{56.053812%} NKE{32.735426%} CAT{4.035874%} ,
416,86394.78516,7181.487499,0.083124,4,AAPL{7.070707%} CVX{56.060606%} NKE{32.828283%} CAT{4.040404%} ,
417,86406.74949,7182.538843,0.083125,4,AAPL{7.111111%} CVX{56.000000%} NKE{32.888889%} CAT{4.000000%} ,
418,86416.22608,7183.168754,0.083123,4,AAPL{7.207207%} CVX{56.306306%} NKE{32.432432%} CAT{4.054054%} ,
419,86447.1841,7189.426516,0.083166,4,AAPL{6.666667%} CVX{55.897436%} NKE{33.333333%} CAT{4.102564%} ,
420,86471.83972,7191.357513,0.083164,4,AAPL{7.142857%} CVX{56.250000%} NKE{32.589286%} CAT{4.017857%} ,
421,86472.01356,7191.398414,0.083164,4,AAPL{7.106599%} CVX{56.345178%} NKE{32.487310%} CAT{4.060914%} ,
422,86505.45918,7191.558013,0.083134,4,AAPL{7.511737%} CVX{55.868545%} NKE{32.863850%} CAT{3.755869%} ,
423,86514.58438,7192.479797,0.083136,4,AAPL{7.619048%} CVX{56.190476%} NKE{32.380952%} CAT{3.809524%} ,
424,86546.86388,7193.486967,0.083117,4,AAPL{7.729469%} CVX{56.521739%} NKE{31.884058%} CAT{3.864734%} ,
425,86548.68086,7200.395802,0.083195,4,AAPL{7.174888%} CVX{56.502242%} NKE{32.286996%} CAT{4.035874%} ,
426,86573.10672,7200.983307,0.083178,4,AAPL{7.547170%} CVX{56.132075%} NKE{32.547170%} CAT{3.773585%} ,
427,86596.60986,7201.251536,0.083159,4,AAPL{3.720930%} CVX{57.209302%} NKE{33.488372%} CAT{5.581395%} ,
428,86599.53421,7208.249009,0.083237,4,AAPL{7.111111%} CVX{56.444444%} NKE{32.444444%} CAT{4.000000%} ,
429,86647.32234,7215.178364,0.083271,4,AAPL{4.639175%} CVX{57.216495%} NKE{32.989691%} CAT{5.154639%} ,
430,86680.57941,7217.321233,0.083263,4,AAPL{7.142857%} CVX{56.696429%} NKE{32.142857%} CAT{4.017857%} ,
431,86713.15934,7217.639692,0.083236,4,AAPL{7.692308%} CVX{56.108597%} NKE{32.579186%} CAT{3.619910%} ,
432,86725.93346,7220.049083,0.083251,5,AAPL{4.128440%} WMT{0.458716%} CVX{56.880734%} NKE{33.486239%} CAT{5.045872%} ,
433,86732.34949,7221.026928,0.083256,4,AAPL{4.060914%} CVX{56.345178%} NKE{34.517766%} CAT{5.076142%} ,
434,86733.92066,7223.118008,0.083279,5,AAPL{5.607477%} WMT{0.467290%} CVX{56.074766%} NKE{33.644860%} CAT{4.205607%} ,
435,86757.54131,7225.733375,0.083287,4,AAPL{7.339450%} CVX{55.963303%} NKE{33.027523%} CAT{3.669725%} ,
436,86773.34706,7230.958893,0.083332,4,AAPL{5.687204%} CVX{55.924171%} NKE{34.123223%} CAT{4.265403%} ,
437,86782.67405,7232.907368,0.083345,4,AAPL{4.145078%} CVX{56.994819%} NKE{33.678756%} CAT{5.181347%} ,
438,86820.11969,7233.49712,0.083316,4,AAPL{7.272727%} CVX{55.909091%} NKE{33.181818%} CAT{3.636364%} ,
439,86839.07828,7234.886545,0.083314,4,AAPL{7.657658%} CVX{56.306306%} NKE{32.432432%} CAT{3.603604%} ,
440,86848.57753,7240.555133,0.08337,5,AAPL{5.909091%} WMT{0.454545%} CVX{56.363636%} NKE{33.181818%} CAT{4.090909%} ,
441,86850.7156,7241.931333,0.083384,4,AAPL{4.102564%} CVX{56.923077%} NKE{33.846154%} CAT{5.128205%} ,
442,86872.35184,7242.183209,0.083366,4,AAPL{6.486486%} CVX{57.297297%} NKE{31.891892%} CAT{4.324324%} ,
443,86876.29555,7242.566061,0.083366,4,AAPL{7.305936%} CVX{56.164384%} NKE{32.876712%} CAT{3.652968%} ,
444,86892.37118,7243.448097,0.083361,4,AAPL{6.030151%} CVX{55.778894%} NKE{34.170854%} CAT{4.020101%} ,
445,86929.22147,7246.152669,0.083357,4,AAPL{7.511737%} CVX{56.807512%} NKE{31.924883%} CAT{3.755869%} ,
446,86956.39808,7258.489549,0.083473,4,AAPL{4.444444%} CVX{57.222222%} NKE{33.333333%} CAT{5.000000%} ,
447,86991.89863,7264.382461,0.083506,4,AAPL{6.091371%} CVX{56.345178%} NKE{33.502538%} CAT{4.060914%} ,
448,87054.42867,7274.419449,0.083562,4,AAPL{5.154639%} CVX{57.216495%} NKE{32.989691%} CAT{4.639175%} ,
449,87097.88016,7274.468437,0.083521,5,AAPL{5.855856%} WMT{0.450450%} CVX{56.756757%} NKE{32.882883%} CAT{4.054054%} ,
450,87114.78598,7274.792793,0.083508,4,AAPL{7.142857%} CVX{56.250000%} NKE{33.035714%} CAT{3.571429%} ,
451,87139.42062,7285.785826,0.083611,4,AAPL{6.153846%} CVX{56.923077%} NKE{32.820513%} CAT{4.102564%} ,
452,87228.77551,7293.725217,0.083616,4,AAPL{4.255319%} CVX{56.914894%} NKE{34.042553%} CAT{4.787234%} ,
453,87242.82361,7294.281209,0.083609,4,AAPL{5.263158%} CVX{56.315789%} NKE{34.210526%} CAT{4.210526%} ,
454,87250.62275,7301.080353,0.083679,4,AAPL{5.581395%} CVX{56.744186%} NKE{33.488372%} CAT{4.186047%} ,
455,87298.69103,7305.598917,0.083685,4,AAPL{5.291005%} CVX{56.613757%} NKE{33.862434%} CAT{4.232804%} ,
456,87360.14407,7316.056414,0.083746,4,AAPL{5.882353%} CVX{57.013575%} NKE{33.031674%} CAT{4.072398%} ,
457,87406.38756,7316.330928,0.083705,5,AAPL{5.429864%} WMT{0.452489%} CVX{57.013575%} NKE{33.031674%} CAT{4.072398%} ,
458,87446.30165,7319.397921,0.083702,4,AAPL{4.784689%} CVX{56.459330%} NKE{34.449761%} CAT{4.306220%} ,
459,87479.50969,7322.915178,0.08371,4,AAPL{4.790419%} CVX{58.083832%} NKE{32.335329%} CAT{4.790419%} ,
460,87483.0101,7325.627257,0.083738,5,AAPL{5.045872%} WMT{0.458716%} CVX{56.880734%} NKE{33.486239%} CAT{4.128440%} ,
461,87483.14291,7326.059238,0.083743,5,AAPL{5.454545%} WMT{0.454545%} CVX{57.272727%} NKE{32.727273%} CAT{4.090909%} ,
462,87489.76841,7333.660535,0.083823,4,AAPL{5.670103%} CVX{57.216495%} NKE{32.989691%} CAT{4.123711%} ,
463,87495.83126,7334.651394,0.083829,4,AAPL{5.529954%} CVX{57.142857%} NKE{33.179724%} CAT{4.147465%} ,
464,87510.89338,7335.188754,0.08382,4,AAPL{5.882353%} CVX{56.862745%} NKE{33.333333%} CAT{3.921569%} ,
465,87569.28621,7343.981347,0.083865,4,AAPL{5.235602%} CVX{57.068063%} NKE{33.507853%} CAT{4.188482%} ,
466,87631.71511,7344.379262,0.08381,5,AAPL{4.672897%} WMT{0.467290%} CVX{57.009346%} NKE{33.644860%} CAT{4.205607%} ,
467,87637.62243,7348.525979,0.083851,4,AAPL{4.123711%} CVX{57.216495%} NKE{34.020619%} CAT{4.639175%} ,
468,87652.18671,7351.904993,0.083876,4,AAPL{4.188482%} CVX{57.591623%} NKE{33.507853%} CAT{4.712042%} ,
469,87700.34675,7359.502174,0.083916,4,AAPL{5.128205%} CVX{56.923077%} NKE{33.846154%} CAT{4.102564%} ,
470,87727.35379,7359.87839,0.083895,4,AAPL{6.030151%} CVX{57.788945%} NKE{32.160804%} CAT{4.020101%} ,
471,87751.53457,7368.349115,0.083968,4,AAPL{5.479452%} CVX{57.534247%} NKE{32.876712%} CAT{4.109589%} ,
472,87769.72394,7370.7138,0.083978,4,AAPL{5.154639%} CVX{57.216495%} NKE{33.505155%} CAT{4.123711%} ,
473,87775.29043,7371.078016,0.083977,4,AAPL{5.825243%} CVX{57.281553%} NKE{33.009709%} CAT{3.883495%} ,
474,87850.21589,7381.874079,0.084028,4,AAPL{5.181347%} CVX{57.512953%} NKE{33.160622%} CAT{4.145078%} ,
475,87905.98489,7388.342387,0.084048,4,AAPL{5.797101%} CVX{57.487923%} NKE{32.850242%} CAT{3.864734%} ,
476,87961.48203,7396.189423,0.084084,4,AAPL{5.076142%} CVX{57.360406%} NKE{33.502538%} CAT{4.060914%} ,
477,87995.45923,7401.138638,0.084108,4,AAPL{5.022831%} CVX{57.534247%} NKE{33.333333%} CAT{4.109589%} ,
478,88041.88197,7407.274271,0.084134,4,AAPL{5.102041%} CVX{57.653061%} NKE{33.163265%} CAT{4.081633%} ,
479,88071.79135,7407.767065,0.084111,4,AAPL{4.639175%} CVX{57.216495%} NKE{34.020619%} CAT{4.123711%} ,
480,88101.94176,7410.016516,0.084107,4,AAPL{5.853659%} CVX{58.048780%} NKE{32.195122%} CAT{3.902439%} ,
481,88131.0364,7411.70634,0.084099,5,AAPL{4.587156%} WMT{0.458716%} CVX{57.798165%} NKE{33.027523%} CAT{4.128440%} ,
482,88139.94837,7419.091339,0.084174,4,AAPL{4.663212%} CVX{57.512953%} NKE{33.678756%} CAT{4.145078%} ,
483,88155.79619,7421.749217,0.084189,4,AAPL{4.651163%} CVX{57.674419%} NKE{33.488372%} CAT{4.186047%} ,
484,88187.17073,7424.300253,0.084188,4,AAPL{4.390244%} CVX{58.048780%} NKE{33.170732%} CAT{4.390244%} ,
485,88221.47774,7430.621104,0.084227,4,AAPL{4.687500%} CVX{57.812500%} NKE{33.333333%} CAT{4.166667%} ,
486,88229.77638,7432.130137,0.084236,4,AAPL{5.025126%} CVX{57.788945%} NKE{33.165829%} CAT{4.020101%} ,
487,88255.51504,7432.157415,0.084212,4,AAPL{4.245283%} CVX{57.547170%} NKE{33.962264%} CAT{4.245283%} ,
488,88283.42551,7433.603402,0.084202,4,AAPL{4.060914%} CVX{58.375635%} NKE{32.994924%} CAT{4.568528%} ,
489,88287.74301,7436.499462,0.08423,4,AAPL{4.739336%} CVX{58.293839%} NKE{32.701422%} CAT{4.265403%} ,
490,88314.1174,7439.77019,0.084242,4,AAPL{5.714286%} CVX{58.095238%} NKE{32.380952%} CAT{3.809524%} ,
491,88326.36277,7443.848775,0.084277,4,AAPL{5.050505%} CVX{58.080808%} NKE{32.828283%} CAT{4.040404%} ,
492,88369.08659,7450.227223,0.084308,4,AAPL{5.000000%} CVX{58.000000%} NKE{33.000000%} CAT{4.000000%} ,
493,88405.47967,7454.451225,0.084321,4,AAPL{4.608295%} CVX{58.064516%} NKE{33.179724%} CAT{4.147465%} ,
494,88430.52891,7455.012337,0.084304,4,AAPL{5.076142%} CVX{58.375635%} NKE{32.487310%} CAT{4.060914%} ,
495,88452.55536,7456.356661,0.084298,4,AAPL{4.145078%} CVX{57.512953%} NKE{34.196891%} CAT{4.145078%} ,
496,88453.22424,7456.637708,0.0843,4,AAPL{5.687204%} CVX{58.293839%} NKE{32.227488%} CAT{3.791469%} ,
497,88468.2281,7461.555144,0.084342,4,AAPL{4.210526%} CVX{57.894737%} NKE{33.684211%} CAT{4.210526%} ,
498,88498.34714,7465.547947,0.084358,4,AAPL{4.205607%} CVX{57.943925%} NKE{33.644860%} CAT{4.205607%} ,
499,88506.79397,7467.54722,0.084373,4,AAPL{4.975124%} CVX{58.208955%} NKE{32.835821%} CAT{3.980100%} ,
500,88522.70066,7468.064551,0.084363,4,AAPL{4.166667%} CVX{57.812500%} NKE{33.854167%} CAT{4.166667%} ,
501,88549.50539,7470.436005,0.084365,4,AAPL{3.921569%} CVX{58.333333%} NKE{33.333333%} CAT{4.411765%} ,
502,88594.2784,7480.201423,0.084432,4,AAPL{4.878049%} CVX{58.048780%} NKE{33.170732%} CAT{3.902439%} ,
503,88660.58032,7480.972551,0.084378,4,AAPL{3.703704%} CVX{57.671958%} NKE{34.391534%} CAT{4.232804%} ,
504,88665.94813,7487.582867,0.084447,4,AAPL{4.147465%} CVX{58.064516%} NKE{33.640553%} CAT{4.147465%} ,
505,88684.83252,7490.679773,0.084464,4,AAPL{5.213270%} CVX{58.293839%} NKE{32.701422%} CAT{3.791469%} ,
506,88685.80429,7491.070825,0.084468,4,AAPL{4.901961%} CVX{58.333333%} NKE{32.843137%} CAT{3.921569%} ,
507,88730.23228,7493.484819,0.084452,4,AAPL{3.773585%} CVX{58.018868%} NKE{33.962264%} CAT{4.245283%} ,
508,88746.93204,7498.352656,0.084491,4,AAPL{4.166667%} CVX{58.333333%} NKE{33.333333%} CAT{4.166667%} ,
509,88779.97175,7499.151768,0.084469,4,AAPL{3.738318%} CVX{57.943925%} NKE{34.112150%} CAT{4.205607%} ,
510,88782.09634,7502.975773,0.08451,4,AAPL{4.694836%} CVX{57.746479%} NKE{33.802817%} CAT{3.755869%} ,
511,88788.9306,7504.022888,0.084515,4,AAPL{4.128440%} CVX{58.256881%} NKE{33.486239%} CAT{4.128440%} ,
512,88816.11893,7504.381884,0.084493,4,AAPL{4.020101%} CVX{57.788945%} NKE{34.170854%} CAT{4.020101%} ,
513,88851.39804,7510.160983,0.084525,4,AAPL{3.755869%} CVX{58.215962%} NKE{33.802817%} CAT{4.225352%} ,
514,88853.0981,7513.787059,0.084564,4,AAPL{4.716981%} CVX{58.018868%} NKE{33.490566%} CAT{3.773585%} ,
515,88887.99748,7516.395112,0.08456,4,AAPL{4.145078%} CVX{58.549223%} NKE{33.160622%} CAT{4.145078%} ,
516,88943.86483,7520.714509,0.084556,4,AAPL{3.686636%} CVX{58.064516%} NKE{34.101382%} CAT{4.147465%} ,
517,88950.54127,7526.269307,0.084612,4,AAPL{4.411765%} CVX{58.333333%} NKE{33.333333%} CAT{3.921569%} ,
518,88972.44335,7527.996385,0.08461,4,AAPL{4.060914%} CVX{58.375635%} NKE{33.502538%} CAT{4.060914%} ,
519,88996.89142,7528.465921,0.084592,4,AAPL{4.166667%} CVX{58.854167%} NKE{32.812500%} CAT{4.166667%} ,
520,89002.62579,7529.946954,0.084604,4,AAPL{3.684211%} CVX{58.421053%} NKE{33.684211%} CAT{4.210526%} ,
521,89015.60149,7531.614358,0.08461,4,AAPL{3.703704%} CVX{58.333333%} NKE{33.796296%} CAT{4.166667%} ,
522,89019.4644,7535.64624,0.084652,4,AAPL{4.651163%} CVX{58.139535%} NKE{33.488372%} CAT{3.720930%} ,
523,89026.88116,7535.803202,0.084646,4,AAPL{4.761905%} CVX{58.571429%} NKE{32.857143%} CAT{3.809524%} ,
524,89063.55505,7539.100601,0.084649,4,AAPL{3.980100%} CVX{58.208955%} NKE{33.830846%} CAT{3.980100%} ,
525,89066.76842,7539.707557,0.084652,4,AAPL{4.081633%} CVX{58.673469%} NKE{33.163265%} CAT{4.081633%} ,
526,89097.12019,7542.592922,0.084656,4,AAPL{3.720930%} CVX{58.604651%} NKE{33.488372%} CAT{4.186047%} ,
527,89131.3714,7547.732999,0.084681,4,AAPL{4.245283%} CVX{58.018868%} NKE{33.962264%} CAT{3.773585%} ,
528,89137.84046,7551.301708,0.084715,4,AAPL{4.629630%} CVX{58.333333%} NKE{33.333333%} CAT{3.703704%} ,
529,89178.67732,7552.288661,0.084687,4,AAPL{4.102564%} CVX{58.974359%} NKE{32.820513%} CAT{4.102564%} ,
530,89193.33659,7556.616142,0.084722,4,AAPL{3.960396%} CVX{58.415842%} NKE{33.663366%} CAT{3.960396%} ,
531,89221.83272,7558.461347,0.084715,4,AAPL{3.703704%} CVX{58.796296%} NKE{33.333333%} CAT{4.166667%} ,
532,89235.66014,7561.515852,0.084736,4,AAPL{3.921569%} CVX{58.333333%} NKE{33.823529%} CAT{3.921569%} ,
533,89243.11,7562.684451,0.084743,4,AAPL{4.020101%} CVX{58.793970%} NKE{33.165829%} CAT{4.020101%} ,
534,89247.54263,7563.919563,0.084752,4,AAPL{4.225352%} CVX{58.215962%} NKE{33.802817%} CAT{3.755869%} ,
535,89259.35243,7567.159286,0.084777,4,AAPL{4.608295%} CVX{58.525346%} NKE{33.179724%} CAT{3.686636%} ,
536,89319.17674,7573.247623,0.084789,4,AAPL{3.940887%} CVX{58.620690%} NKE{33.497537%} CAT{3.940887%} ,
537,89353.33037,7575.029412,0.084776,4,AAPL{4.040404%} CVX{59.090909%} NKE{32.828283%} CAT{4.040404%} ,
538,89366.45155,7580.10941,0.084821,4,AAPL{4.205607%} CVX{58.411215%} NKE{33.644860%} CAT{3.738318%} ,
539,89383.34809,7580.155212,0.084805,4,AAPL{4.000000%} CVX{59.000000%} NKE{33.000000%} CAT{4.000000%} ,
540,89410.90448,7580.350938,0.084781,4,AAPL{3.174603%} CVX{58.730159%} NKE{33.862434%} CAT{4.232804%} ,
541,89416.36566,7585.277729,0.084831,4,AAPL{3.960396%} CVX{58.910891%} NKE{33.168317%} CAT{3.960396%} ,
542,89445.98439,7590.419299,0.08486,4,AAPL{4.210526%} CVX{58.421053%} NKE{33.684211%} CAT{3.684211%} ,
543,89484.11468,7592.932651,0.084852,4,AAPL{4.326923%} CVX{59.134615%} NKE{32.692308%} CAT{3.846154%} ,
544,89485.0482,7595.997639,0.084886,4,AAPL{4.186047%} CVX{58.604651%} NKE{33.488372%} CAT{3.720930%} ,
545,89521.5653,7596.882819,0.084861,4,AAPL{3.980100%} CVX{59.203980%} NKE{32.835821%} CAT{3.980100%} ,
546,89531.04786,7600.205937,0.084889,4,AAPL{5.235602%} CVX{58.115183%} NKE{33.507853%} CAT{3.141361%} ,
547,89567.7133,7600.593136,0.084859,4,AAPL{4.672897%} CVX{59.345794%} NKE{32.242991%} CAT{3.738318%} ,
548,89586.19001,7602.511763,0.084863,4,AAPL{3.720930%} CVX{58.139535%} NKE{34.418605%} CAT{3.720930%} ,
549,89587.26637,7603.386748,0.084871,4,AAPL{3.125000%} CVX{58.854167%} NKE{33.854167%} CAT{4.166667%} ,
550,89604.57828,7611.410398,0.084944,4,AAPL{4.166667%} CVX{58.796296%} NKE{33.333333%} CAT{3.703704%} ,
551,89648.05233,7615.903204,0.084953,4,AAPL{3.827751%} CVX{58.851675%} NKE{33.492823%} CAT{3.827751%} ,
552,89692.23351,7617.873175,0.084933,4,AAPL{3.703704%} CVX{58.333333%} NKE{34.259259%} CAT{3.703704%} ,
553,89714.51722,7623.136292,0.084971,4,AAPL{3.883495%} CVX{59.223301%} NKE{33.009709%} CAT{3.883495%} ,
554,89721.36703,7624.897286,0.084984,4,AAPL{3.755869%} CVX{58.685446%} NKE{33.802817%} CAT{3.755869%} ,
555,89741.65338,7627.446896,0.084993,4,AAPL{3.846154%} CVX{59.134615%} NKE{33.173077%} CAT{3.846154%} ,
556,89761.46442,7629.389402,0.084996,4,AAPL{3.720930%} CVX{58.604651%} NKE{33.953488%} CAT{3.720930%} ,
557,89800.80366,7633.422569,0.085004,4,AAPL{3.686636%} CVX{58.525346%} NKE{34.101382%} CAT{3.686636%} ,
558,89839.57346,7640.669584,0.085048,4,AAPL{3.738318%} CVX{58.878505%} NKE{33.644860%} CAT{3.738318%} ,
559,89874.76636,7644.6721,0.085059,4,AAPL{3.703704%} CVX{58.796296%} NKE{33.796296%} CAT{3.703704%} ,
560,89899.60113,7647.896,0.085072,4,AAPL{3.791469%} CVX{59.241706%} NKE{33.175355%} CAT{3.791469%} ,
561,89914.70223,7650.435979,0.085085,4,AAPL{4.736842%} CVX{58.421053%} NKE{33.684211%} CAT{3.157895%} ,
562,89961.07337,7656.489945,0.085109,4,AAPL{3.720930%} CVX{59.069767%} NKE{33.488372%} CAT{3.720930%} ,
563,90004.61622,7659.535818,0.085102,4,AAPL{3.809524%} CVX{59.523810%} NKE{32.857143%} CAT{3.809524%} ,
564,90023.38858,7659.803347,0.085087,4,AAPL{3.045685%} CVX{59.390863%} NKE{33.502538%} CAT{4.060914%} ,
565,90028.38076,7663.716361,0.085126,4,AAPL{3.773585%} CVX{59.433962%} NKE{33.018868%} CAT{3.773585%} ,
566,90067.49251,7666.26703,0.085117,4,AAPL{4.278075%} CVX{58.288770%} NKE{34.224599%} CAT{3.208556%} ,
567,90088.18285,7668.402266,0.085121,4,AAPL{2.985075%} CVX{59.203980%} NKE{33.830846%} CAT{3.980100%} ,
568,90120.54538,7671.114398,0.085121,4,AAPL{4.232804%} CVX{58.201058%} NKE{34.391534%} CAT{3.174603%} ,
569,90120.87003,7671.333065,0.085123,4,AAPL{3.827751%} CVX{59.808612%} NKE{32.535885%} CAT{3.827751%} ,
570,90138.14039,7675.390113,0.085151,4,AAPL{3.791469%} CVX{59.715640%} NKE{32.701422%} CAT{3.791469%} ,
571,90157.00531,7679.317101,0.085177,4,AAPL{3.755869%} CVX{59.624413%} NKE{32.863850%} CAT{3.755869%} ,
572,90186.6344,7680.962569,0.085167,4,AAPL{3.000000%} CVX{59.500000%} NKE{33.500000%} CAT{4.000000%} ,
573,90188.73549,7684.024487,0.085199,4,AAPL{4.255319%} CVX{58.510638%} NKE{34.042553%} CAT{3.191489%} ,
574,90235.93535,7688.269607,0.085202,4,AAPL{4.210526%} CVX{58.421053%} NKE{34.210526%} CAT{3.157895%} ,
575,90272.47331,7691.004983,0.085198,4,AAPL{3.773585%} CVX{59.905660%} NKE{32.547170%} CAT{3.773585%} ,
576,90295.26186,7693.238764,0.085201,4,AAPL{3.015075%} CVX{59.798995%} NKE{33.165829%} CAT{4.020101%} ,
577,90312.86696,7694.307776,0.085196,5,AAPL{3.738318%} WMT{0.467290%} CVX{58.878505%} NKE{33.644860%} CAT{3.271028%} ,
578,90314.04148,7701.71736,0.085277,4,AAPL{4.232804%} CVX{58.730159%} NKE{33.862434%} CAT{3.174603%} ,
579,90398.96386,7702.884227,0.08521,4,AAPL{3.791469%} CVX{60.189573%} NKE{32.227488%} CAT{3.791469%} ,
580,90414.27184,7710.908324,0.085284,4,AAPL{5.263158%} CVX{58.421053%} NKE{33.684211%} CAT{2.631579%} ,
581,90472.74194,7717.17502,0.085298,4,AAPL{2.941176%} CVX{59.803922%} NKE{33.333333%} CAT{3.921569%} ,
582,90538.92837,7728.678856,0.085363,4,AAPL{5.641026%} CVX{58.974359%} NKE{32.820513%} CAT{2.564103%} ,
583,90557.00479,7729.169378,0.085351,4,AAPL{4.545455%} CVX{58.522727%} NKE{34.090909%} CAT{2.840909%} ,
584,90606.11802,7733.478414,0.085353,4,AAPL{2.926829%} CVX{60.000000%} NKE{33.170732%} CAT{3.902439%} ,
585,90612.95266,7736.551004,0.08538,4,AAPL{5.025126%} CVX{59.798995%} NKE{32.160804%} CAT{3.015075%} ,
586,90643.2588,7736.707181,0.085353,4,AAPL{2.463054%} CVX{59.605911%} NKE{33.990148%} CAT{3.940887%} ,
587,90680.1897,7736.98883,0.085322,4,AAPL{6.632653%} CVX{58.673469%} NKE{32.653061%} CAT{2.040816%} ,
588,90693.19402,7738.675012,0.085328,4,AAPL{2.083333%} CVX{59.895833%} NKE{33.854167%} CAT{4.166667%} ,
589,90694.73508,7746.784864,0.085416,4,AAPL{2.816901%} CVX{59.624413%} NKE{33.802817%} CAT{3.755869%} ,
590,90723.55449,7753.217462,0.08546,4,AAPL{3.723404%} CVX{59.042553%} NKE{34.042553%} CAT{3.191489%} ,
591,90800.05898,7761.590437,0.08548,4,AAPL{5.583756%} CVX{59.390863%} NKE{32.487310%} CAT{2.538071%} ,
592,90806.53243,7762.155771,0.08548,4,AAPL{4.761905%} CVX{58.730159%} NKE{33.862434%} CAT{2.645503%} ,
593,90830.0761,7769.92702,0.085544,4,AAPL{4.145078%} CVX{59.585492%} NKE{33.160622%} CAT{3.108808%} ,
594,90885.93599,7770.713217,0.0855,4,AAPL{5.555556%} CVX{58.796296%} NKE{33.333333%} CAT{2.314815%} ,
595,90898.74695,7771.002292,0.085491,4,AAPL{2.843602%} CVX{60.189573%} NKE{33.175355%} CAT{3.791469%} ,
596,90933.15002,7777.649423,0.085532,4,AAPL{5.555556%} CVX{59.595960%} NKE{32.323232%} CAT{2.525253%} ,
597,90942.86221,7782.701059,0.085578,4,AAPL{3.980100%} CVX{59.203980%} NKE{33.830846%} CAT{2.985075%} ,
598,90986.35357,7785.35127,0.085566,4,AAPL{4.545455%} CVX{60.101010%} NKE{32.323232%} CAT{3.030303%} ,
599,91045.1151,7787.464277,0.085534,4,AAPL{6.153846%} CVX{58.974359%} NKE{32.820513%} CAT{2.051282%} ,
600,91070.33461,7794.105165,0.085583,4,AAPL{5.527638%} CVX{59.798995%} NKE{32.160804%} CAT{2.512563%} ,
601,91083.38552,7794.365257,0.085574,4,AAPL{3.827751%} CVX{58.851675%} NKE{34.449761%} CAT{2.870813%} ,
602,91095.26902,7796.984588,0.085592,4,AAPL{4.278075%} CVX{58.823529%} NKE{34.224599%} CAT{2.673797%} ,
603,91098.00036,7802.953046,0.085654,4,AAPL{4.102564%} CVX{60.000000%} NKE{32.820513%} CAT{3.076923%} ,
604,91115.18184,7805.753257,0.085669,4,AAPL{4.060914%} CVX{59.898477%} NKE{32.994924%} CAT{3.045685%} ,
605,91134.60943,7808.802751,0.085684,4,AAPL{4.020101%} CVX{59.798995%} NKE{33.165829%} CAT{3.015075%} ,
606,91211.85559,7814.077605,0.08567,4,AAPL{4.255319%} CVX{59.042553%} NKE{34.042553%} CAT{2.659574%} ,
607,91235.28861,7819.173642,0.085703,4,AAPL{4.081633%} CVX{60.204082%} NKE{32.653061%} CAT{3.061224%} ,
608,91246.6105,7821.672235,0.08572,4,AAPL{4.040404%} CVX{60.101010%} NKE{32.828283%} CAT{3.030303%} ,
609,91291.98308,7824.946285,0.085713,4,AAPL{3.791469%} CVX{59.241706%} NKE{34.123223%} CAT{2.843602%} ,
610,91332.31903,7824.956872,0.085676,4,AAPL{5.970149%} CVX{59.203980%} NKE{32.835821%} CAT{1.990050%} ,
611,91335.44865,7832.743942,0.085758,4,AAPL{4.907975%} CVX{59.509202%} NKE{33.128834%} CAT{2.453988%} ,
612,91372.96842,7835.140682,0.085749,4,AAPL{4.060914%} CVX{60.406091%} NKE{32.487310%} CAT{3.045685%} ,
613,91395.37444,7838.920422,0.085769,4,AAPL{4.790419%} CVX{59.281437%} NKE{33.532934%} CAT{2.395210%} ,
614,91396.49802,7839.54713,0.085775,4,AAPL{3.773585%} CVX{59.433962%} NKE{33.962264%} CAT{2.830189%} ,
615,91407.60522,7839.833489,0.085768,4,AAPL{4.477612%} CVX{59.203980%} NKE{33.830846%} CAT{2.487562%} ,
616,91421.49577,7845.212885,0.085814,4,AAPL{3.902439%} CVX{60.000000%} NKE{33.170732%} CAT{2.926829%} ,
