After EL,,,Gbest ratio:,0.110924,#in front,3564
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,107182.2398,30.961874,0.000289,8,UNH{27.705628%} WMT{13.852814%} JPM{6.926407%} MCD{0.432900%} NKE{0.865801%} IBM{20.779221%} BA{27.705628%} TRV{1.731602%} ,
2,107402.6417,184.375667,0.001717,10,UNH{24.806202%} WMT{15.503876%} CVX{0.775194%} HD{0.775194%} DIS{6.201550%} IBM{24.806202%} INTC{0.387597%} BA{24.806202%} TRV{1.550388%} WBA{0.387597%} ,
3,107579.819,282.639764,0.002627,10,UNH{23.357664%} WMT{14.598540%} CVX{0.729927%} HD{0.729927%} DIS{11.678832%} IBM{23.357664%} INTC{0.364964%} BA{23.357664%} TRV{1.459854%} WBA{0.364964%} ,
4,107811.6572,300.282265,0.002785,11,UNH{23.021583%} WMT{14.388489%} CVX{0.719424%} HD{0.719424%} NKE{1.438849%} DIS{11.510791%} IBM{23.021583%} INTC{0.359712%} BA{23.021583%} TRV{1.438849%} WBA{0.359712%} ,
5,107839.0604,351.961401,0.003264,10,UNH{23.188406%} WMT{14.492754%} HD{0.724638%} NKE{1.449275%} DIS{11.594203%} IBM{23.188406%} INTC{0.362319%} BA{23.188406%} TRV{1.449275%} WBA{0.362319%} ,
6,107841.9153,374.820115,0.003476,6,UNH{32.173913%} MCD{2.898551%} DIS{18.550725%} IBM{18.550725%} INTC{9.275362%} BA{18.550725%} ,
7,108118.9203,394.329094,0.003647,5,UNH{23.076923%} WMT{8.205128%} IBM{32.820513%} BA{33.846154%} WBA{2.051282%} ,
8,108182.5204,444.932841,0.004113,10,UNH{23.104693%} WMT{14.440433%} CVX{0.722022%} HD{0.722022%} NKE{1.444043%} DIS{11.552347%} IBM{23.104693%} BA{23.104693%} TRV{1.444043%} WBA{0.361011%} ,
9,108231.8997,461.711204,0.004266,5,UNH{28.070175%} WMT{7.017544%} MCD{5.263158%} IBM{28.070175%} BA{31.578947%} ,
10,108443.3543,468.618094,0.004321,10,UNH{26.666667%} WMT{13.333333%} CVX{0.833333%} HD{0.833333%} NKE{1.666667%} IBM{26.666667%} INTC{0.416667%} BA{27.500000%} TRV{1.666667%} WBA{0.416667%} ,
11,108459.4413,725.038188,0.006685,6,UNH{23.076923%} MCD{3.663004%} DIS{23.443223%} IBM{23.443223%} INTC{2.930403%} BA{23.443223%} ,
12,108708.7832,784.625957,0.007218,6,UNH{33.711048%} MCD{2.832861%} DIS{18.130312%} IBM{18.130312%} INTC{9.065156%} BA{18.130312%} ,
13,108859.5019,811.606264,0.007456,4,UNH{28.070175%} MCD{5.263158%} IBM{28.070175%} BA{38.596491%} ,
