After EL,,,Gbest ratio:,0.326272,#in front,1052
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,50406.96204,14647.49374,0.290585,4,UNH{11.636364%} WMT{12.363636%} KO{29.818182%} MCD{46.181818%} ,
2,50444.55624,14682.02955,0.291053,4,UNH{11.469534%} WMT{13.978495%} KO{29.032258%} MCD{45.519713%} ,
3,50445.72205,14698.03246,0.291363,4,UNH{11.552347%} WMT{13.718412%} KO{28.880866%} MCD{45.848375%} ,
4,50483.70129,14706.9638,0.291321,4,UNH{11.428571%} WMT{14.642857%} KO{28.571429%} MCD{45.357143%} ,
5,50499.94121,14709.90557,0.291286,4,UNH{11.387900%} WMT{14.946619%} KO{28.469751%} MCD{45.195730%} ,
6,50504.04449,14728.11644,0.291623,4,UNH{11.678832%} WMT{14.598540%} KO{28.102190%} MCD{45.620438%} ,
7,50516.46619,14761.70004,0.292216,4,UNH{11.594203%} WMT{14.492754%} KO{27.898551%} MCD{46.014493%} ,
8,50533.17947,14764.46951,0.292174,4,UNH{11.552347%} WMT{14.801444%} KO{27.797834%} MCD{45.848375%} ,
9,50535.59818,14781.35957,0.292494,4,UNH{11.636364%} WMT{14.545455%} KO{27.636364%} MCD{46.181818%} ,
10,50552.73311,14783.90881,0.292445,4,UNH{11.594203%} WMT{14.855072%} KO{27.536232%} MCD{46.014493%} ,
11,50556.10778,14801.00868,0.292764,4,UNH{11.678832%} WMT{14.598540%} KO{27.372263%} MCD{46.350365%} ,
12,50578.23697,14820.81098,0.293027,4,UNH{11.721612%} WMT{14.652015%} KO{27.106227%} MCD{46.520147%} ,
13,50599.79667,14841.76594,0.293317,4,UNH{11.895911%} WMT{14.498141%} KO{26.765799%} MCD{46.840149%} ,
14,50608.85601,14858.51335,0.293595,4,UNH{11.851852%} WMT{14.444444%} KO{26.666667%} MCD{47.037037%} ,
15,50627.04121,14860.83368,0.293535,4,UNH{11.808118%} WMT{14.760148%} KO{26.568266%} MCD{46.863469%} ,
16,50630.69368,14891.51581,0.29412,5,UNH{11.721612%} WMT{14.652015%} PG{0.366300%} KO{26.739927%} MCD{46.520147%} ,
17,50654.65599,14946.23931,0.295062,4,UNH{12.403101%} WMT{12.403101%} KO{25.968992%} MCD{49.224806%} ,
18,50666.4162,15030.96368,0.296665,4,UNH{6.177606%} WMT{13.127413%} KO{31.660232%} MCD{49.034749%} ,
19,50714.49571,15081.83481,0.297387,4,UNH{6.130268%} WMT{14.559387%} KO{30.651341%} MCD{48.659004%} ,
20,50764.73744,15086.89911,0.297192,4,UNH{6.060606%} WMT{15.530303%} KO{30.303030%} MCD{48.106061%} ,
21,50774.19346,15118.23561,0.297754,4,UNH{6.201550%} WMT{15.503876%} KO{29.844961%} MCD{48.449612%} ,
22,50784.68005,15169.80508,0.298708,5,UNH{11.469534%} WMT{12.903226%} PG{2.867384%} KO{27.240143%} MCD{45.519713%} ,
23,50806.59452,15173.06182,0.298644,4,UNH{6.177606%} WMT{15.444015%} KO{29.343629%} MCD{49.034749%} ,
24,50826.28485,15195.53214,0.29897,4,UNH{6.201550%} WMT{15.503876%} KO{29.069767%} MCD{49.224806%} ,
25,50847.53261,15218.18769,0.299291,4,UNH{6.225681%} WMT{15.564202%} KO{28.793774%} MCD{49.416342%} ,
26,50860.20225,15246.57618,0.299774,4,UNH{6.324111%} WMT{15.415020%} KO{28.458498%} MCD{49.802372%} ,
27,50871.56293,15262.91349,0.300028,4,UNH{6.299213%} WMT{15.354331%} KO{28.346457%} MCD{50.000000%} ,
28,50878.38587,15376.52829,0.302221,4,UNH{6.611570%} WMT{13.223140%} KO{27.685950%} MCD{52.479339%} ,
29,50935.28205,15392.56947,0.302199,5,UNH{6.666667%} WMT{13.333333%} KO{26.666667%} MCD{52.916667%} INTC{0.416667%} ,
30,50940.0742,15426.50339,0.302836,4,UNH{6.666667%} WMT{13.333333%} KO{27.083333%} MCD{52.916667%} ,
31,51003.87272,15579.50529,0.305457,5,UNH{6.083650%} WMT{13.688213%} PG{3.041825%} KO{28.897338%} MCD{48.288973%} ,
32,51178.56075,15581.408,0.304452,4,UNH{6.837607%} WMT{13.675214%} KO{25.213675%} MCD{54.273504%} ,
33,51180.76667,15695.72586,0.306672,5,UNH{6.611570%} WMT{13.223140%} PG{1.652893%} KO{26.033058%} MCD{52.479339%} ,
34,51306.26209,15803.49674,0.308023,5,UNH{3.137255%} WMT{14.117647%} PG{3.137255%} KO{29.803922%} MCD{49.803922%} ,
35,51398.5918,15907.37234,0.30949,5,UNH{6.504065%} WMT{13.008130%} PG{3.252033%} KO{25.609756%} MCD{51.626016%} ,
36,51486.7795,15949.22395,0.309773,5,UNH{6.274510%} WMT{14.509804%} PG{3.921569%} KO{25.490196%} MCD{49.803922%} ,
37,51533.87375,15975.09248,0.309992,5,UNH{6.299213%} WMT{14.566929%} PG{3.937008%} KO{25.196850%} MCD{50.000000%} ,
38,51635.56872,15980.84653,0.309493,5,UNH{0.803213%} WMT{14.457831%} PG{3.212851%} KO{30.522088%} MCD{51.004016%} ,
39,51660.06249,16040.77811,0.310506,5,UNH{6.563707%} WMT{15.057915%} PG{4.633205%} KO{24.710425%} MCD{49.034749%} ,
40,51713.09503,16043.13481,0.310234,5,UNH{1.724138%} WMT{14.224138%} PG{1.724138%} KO{27.586207%} MCD{54.741379%} ,
41,51714.60593,16158.62825,0.312458,5,UNH{3.361345%} WMT{13.445378%} PG{3.361345%} KO{26.470588%} MCD{53.361345%} ,
42,51798.60806,16192.51173,0.312605,5,UNH{3.238866%} WMT{14.979757%} PG{4.048583%} KO{26.315789%} MCD{51.417004%} ,
43,51805.11075,16224.22721,0.313178,5,UNH{6.177606%} WMT{13.127413%} PG{6.177606%} KO{25.482625%} MCD{49.034749%} ,
44,51900.07087,16257.94062,0.313255,5,UNH{1.694915%} WMT{13.983051%} PG{3.389831%} KO{27.118644%} MCD{53.813559%} ,
45,51904.23484,16277.62569,0.313609,5,UNH{6.225681%} WMT{13.229572%} PG{6.225681%} KO{24.902724%} MCD{49.416342%} ,
46,51937.66962,16290.49474,0.313655,5,UNH{1.709402%} WMT{13.675214%} PG{3.418803%} KO{26.923077%} MCD{54.273504%} ,
47,52002.47319,16295.11733,0.313353,4,WMT{14.828897%} PG{6.083650%} KO{30.798479%} MCD{48.288973%} ,
48,52015.21414,16320.0797,0.313756,5,UNH{1.646091%} WMT{15.226337%} PG{4.115226%} KO{26.748971%} MCD{52.263374%} ,
49,52025.07751,16324.46201,0.313781,4,WMT{14.559387%} PG{6.130268%} KO{30.651341%} MCD{48.659004%} ,
50,52032.1106,16337.02443,0.31398,4,WMT{13.229572%} PG{6.225681%} KO{31.128405%} MCD{49.416342%} ,
51,52057.28553,16373.42965,0.314527,5,UNH{6.177606%} WMT{13.127413%} PG{6.949807%} KO{24.710425%} MCD{49.034749%} ,
52,52100.16374,16472.61354,0.316172,5,UNH{3.187251%} WMT{13.545817%} PG{6.374502%} KO{26.294821%} MCD{50.597610%} ,
53,52196.83183,16476.05727,0.315652,4,WMT{13.409962%} PG{7.279693%} KO{30.651341%} MCD{48.659004%} ,
54,52202.78501,16529.43628,0.316639,5,UNH{3.212851%} WMT{13.654618%} PG{6.425703%} KO{25.702811%} MCD{51.004016%} ,
55,52280.97028,16560.10398,0.316752,4,WMT{13.654618%} PG{6.425703%} KO{28.915663%} MCD{51.004016%} ,
56,52305.46884,16602.75431,0.317419,5,UNH{1.619433%} WMT{13.765182%} PG{6.477733%} KO{26.720648%} MCD{51.417004%} ,
57,52353.90018,16626.51124,0.317579,5,UNH{3.187251%} WMT{13.545817%} PG{7.171315%} KO{25.498008%} MCD{50.597610%} ,
58,52402.43206,16664.504,0.31801,5,UNH{3.137255%} WMT{13.333333%} PG{7.843137%} KO{25.882353%} MCD{49.803922%} ,
59,52406.88416,16666.06859,0.318013,5,UNH{1.639344%} WMT{13.524590%} PG{6.557377%} KO{26.229508%} MCD{52.049180%} ,
60,52424.19021,16669.41562,0.317972,5,UNH{0.816327%} WMT{13.877551%} PG{6.530612%} KO{26.938776%} MCD{51.836735%} ,
61,52435.05015,16669.8403,0.317914,5,UNH{3.162055%} WMT{13.833992%} PG{7.509881%} KO{25.296443%} MCD{50.197628%} ,
62,52454.21156,16677.22957,0.317939,4,WMT{13.877551%} PG{6.530612%} KO{27.755102%} MCD{51.836735%} ,
63,52465.97316,16694.42446,0.318195,4,WMT{13.333333%} PG{7.843137%} KO{29.019608%} MCD{49.803922%} ,
64,52475.6349,16700.02188,0.318243,4,WMT{13.833992%} PG{7.509881%} KO{28.458498%} MCD{50.197628%} ,
65,52486.77547,16702.88319,0.31823,5,UNH{0.409836%} WMT{13.934426%} PG{6.557377%} KO{27.049180%} MCD{52.049180%} ,
66,52502.05279,16716.76308,0.318402,4,WMT{13.223140%} PG{6.611570%} KO{27.685950%} MCD{52.479339%} ,
67,52512.46826,16721.85293,0.318436,5,UNH{3.162055%} WMT{13.438735%} PG{7.905138%} KO{25.296443%} MCD{50.197628%} ,
68,52530.56511,16729.06384,0.318463,5,UNH{0.823045%} WMT{13.991770%} PG{6.584362%} KO{26.337449%} MCD{52.263374%} ,
69,52547.76751,16752.03451,0.318796,4,WMT{13.438735%} PG{7.905138%} KO{28.458498%} MCD{50.197628%} ,
70,52559.57628,16759.1176,0.318859,5,UNH{1.619433%} WMT{13.765182%} PG{7.287449%} KO{25.910931%} MCD{51.417004%} ,
71,52591.30918,16774.60202,0.318961,4,WMT{13.765182%} PG{7.287449%} KO{27.530364%} MCD{51.417004%} ,
72,52602.84884,16795.51217,0.319289,5,UNH{1.593625%} WMT{13.545817%} PG{7.968127%} KO{26.294821%} MCD{50.597610%} ,
73,52638.42495,16810.79355,0.319364,4,WMT{13.545817%} PG{7.968127%} KO{27.888446%} MCD{50.597610%} ,
74,52659.74733,16812.75762,0.319272,4,WMT{13.688213%} PG{9.125475%} KO{28.897338%} MCD{48.288973%} ,
75,52663.82581,16817.61554,0.319339,4,WMT{14.056225%} PG{7.630522%} KO{27.309237%} MCD{51.004016%} ,
