After EL,,,Gbest ratio:,0.799011,#in front,3404
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,21852.57861,16396.01332,0.750301,15,AAPL{0.303951%} MSFT{4.863222%} JNJ{4.559271%} JPM{0.607903%} PG{8.510638%} CVX{0.303951%} KO{19.148936%} DIS{3.495441%} VZ{19.148936%} IBM{0.303951%} CAT{11.246201%} INTC{18.389058%} BA{8.054711%} DD{0.759878%} WBA{0.303951%} ,
2,22057.29404,16866.90518,0.764686,14,MSFT{4.488079%} JNJ{4.207574%} JPM{5.049088%} PG{10.238429%} HD{1.122020%} KO{17.812062%} NKE{2.244039%} DIS{2.524544%} VZ{17.812062%} CAT{10.518934%} INTC{16.970547%} BA{2.945302%} DD{3.225806%} WBA{0.841515%} ,
3,22175.29221,17178.56503,0.774671,12,MSFT{4.692082%} JNJ{3.958944%} JPM{5.278592%} PG{10.850440%} KO{18.621701%} DIS{2.639296%} VZ{18.621701%} CAT{9.824047%} INTC{17.595308%} BA{3.372434%} DD{3.665689%} WBA{0.879765%} ,
4,22217.31704,17289.13549,0.778183,14,AAPL{0.276625%} MSFT{4.426003%} JNJ{8.575380%} PG{7.745505%} CVX{5.255878%} KO{17.427386%} CSCO{0.138313%} DIS{2.627939%} VZ{17.427386%} CAT{10.235131%} INTC{17.012448%} BA{5.117566%} DD{2.904564%} WBA{0.829876%} ,
5,22319.32013,17388.91023,0.779097,15,AAPL{0.282885%} MSFT{4.526167%} JNJ{4.243281%} PG{7.920792%} CVX{5.374823%} KO{17.821782%} CSCO{0.141443%} NKE{2.263083%} DIS{2.687412%} VZ{17.821782%} CAT{10.466761%} INTC{17.397454%} BA{5.233380%} DD{2.970297%} WBA{0.848656%} ,
6,22339.49079,17456.12276,0.781402,15,AAPL{0.286123%} MSFT{4.577969%} JNJ{4.291845%} PG{8.011445%} CVX{5.436338%} HD{1.144492%} KO{18.025751%} CSCO{0.143062%} DIS{2.718169%} VZ{18.025751%} CAT{10.586552%} INTC{17.596567%} BA{5.293276%} DD{3.004292%} WBA{0.858369%} ,
7,22396.32789,17591.18278,0.785449,14,AAPL{0.287770%} MSFT{4.604317%} JNJ{4.316547%} PG{8.633094%} CVX{5.467626%} KO{18.129496%} CSCO{0.143885%} DIS{2.733813%} VZ{18.129496%} CAT{10.647482%} INTC{17.697842%} BA{5.323741%} DD{3.021583%} WBA{0.863309%} ,
8,22442.49296,17597.03078,0.784094,15,AAPL{0.287770%} MSFT{4.604317%} JNJ{4.316547%} PG{8.057554%} CVX{5.467626%} KO{18.129496%} CSCO{0.143885%} DIS{2.733813%} VZ{18.129496%} CAT{10.647482%} INTC{17.697842%} BA{5.323741%} MMM{0.575540%} DD{3.021583%} WBA{0.863309%} ,
9,22458.43135,17653.91636,0.786071,14,AAPL{0.288600%} MSFT{4.617605%} JNJ{4.329004%} PG{8.369408%} CVX{5.483405%} KO{18.181818%} CSCO{0.144300%} DIS{2.741703%} VZ{18.181818%} CAT{10.678211%} INTC{17.748918%} BA{5.339105%} DD{3.030303%} WBA{0.865801%} ,
