After EL,,,Gbest ratio:,1.230389,#in front,1307
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,14548.9549,15632.93991,1.074506,17,MSFT{4.508857%} UNH{10.789050%} JNJ{19.323671%} V{0.161031%} WMT{18.679549%} PG{15.136876%} MRK{5.958132%} KO{5.958132%} CSCO{0.161031%} DIS{0.161031%} VZ{12.882448%} IBM{0.161031%} CRM{0.322061%} GS{0.161031%} MMM{0.161031%} TRV{0.322061%} WBA{5.152979%} ,
2,14615.54829,16517.55195,1.130136,17,MSFT{4.508857%} UNH{10.789050%} JNJ{19.323671%} V{0.161031%} WMT{18.679549%} PG{15.136876%} MRK{5.958132%} KO{5.958132%} CSCO{0.161031%} DIS{0.161031%} VZ{10.305958%} IBM{2.737520%} CRM{0.322061%} GS{0.161031%} MMM{0.161031%} TRV{0.322061%} WBA{5.152979%} ,
3,14650.64715,16556.85053,1.130111,17,MSFT{4.423381%} UNH{10.584518%} JNJ{18.957346%} V{0.157978%} WMT{18.325434%} PG{14.849921%} MRK{5.845182%} KO{5.213270%} CSCO{0.157978%} DIS{0.157978%} VZ{12.638231%} IBM{2.685624%} CRM{0.315956%} GS{0.157978%} MMM{0.157978%} TRV{0.315956%} WBA{5.055292%} ,
4,14656.21805,16633.86784,1.134936,16,MSFT{4.409449%} UNH{10.551181%} JNJ{18.897638%} V{0.157480%} WMT{18.267717%} PG{14.803150%} MRK{5.826772%} KO{5.826772%} CSCO{0.157480%} DIS{0.157480%} VZ{12.598425%} IBM{2.677165%} CRM{0.314961%} GS{0.157480%} MMM{0.157480%} WBA{5.039370%} ,
5,14661.35979,16656.20582,1.136061,16,MSFT{4.402516%} UNH{10.534591%} JNJ{18.867925%} V{0.157233%} WMT{18.238994%} PG{14.779874%} MRK{5.817610%} KO{5.817610%} DIS{0.157233%} VZ{12.578616%} IBM{2.672956%} CRM{0.314465%} GS{0.157233%} MMM{0.157233%} TRV{0.314465%} WBA{5.031447%} ,
6,14671.82949,16701.54983,1.138341,16,MSFT{4.402516%} UNH{10.534591%} JNJ{18.867925%} V{0.157233%} WMT{18.238994%} PG{14.779874%} MRK{5.817610%} KO{5.817610%} CSCO{0.157233%} DIS{0.157233%} VZ{12.578616%} IBM{2.672956%} CRM{0.314465%} MMM{0.157233%} TRV{0.314465%} WBA{5.031447%} ,
7,14704.27434,16710.60251,1.136445,17,MSFT{4.423381%} UNH{10.584518%} JNJ{18.957346%} V{0.157978%} WMT{18.325434%} PG{14.218009%} MRK{5.845182%} KO{5.845182%} CSCO{0.157978%} DIS{0.157978%} VZ{12.638231%} IBM{2.685624%} CRM{0.315956%} GS{0.157978%} MMM{0.157978%} TRV{0.315956%} WBA{5.055292%} ,
8,14704.93214,17236.22892,1.172139,12,MSFT{5.539359%} UNH{9.620991%} JNJ{18.513120%} WMT{18.513120%} PG{13.994169%} MRK{4.664723%} KO{6.705539%} DIS{0.583090%} VZ{10.495627%} IBM{3.935860%} MMM{6.413994%} WBA{1.020408%} ,
9,14819.58229,17331.07771,1.169471,12,MSFT{5.740181%} UNH{11.178248%} JNJ{19.184290%} WMT{19.184290%} PG{14.501511%} MRK{4.833837%} KO{6.948640%} DIS{0.604230%} VZ{10.876133%} IBM{4.078550%} MMM{1.812689%} WBA{1.057402%} ,
10,14863.74702,17460.28135,1.174689,12,MSFT{5.671642%} UNH{12.238806%} JNJ{18.955224%} WMT{18.955224%} PG{14.328358%} MRK{4.776119%} KO{6.865672%} DIS{0.597015%} VZ{10.746269%} IBM{4.029851%} MMM{1.791045%} WBA{1.044776%} ,
11,14952.91948,17474.62772,1.168643,14,MSFT{5.285118%} UNH{9.874826%} JNJ{17.524339%} WMT{17.524339%} PG{13.351878%} CVX{0.139082%} MRK{5.006954%} KO{6.258693%} VZ{13.351878%} HON{0.139082%} IBM{3.059805%} AXP{0.556328%} MMM{6.954103%} WBA{0.973574%} ,
12,14966.49017,17475.72317,1.167657,14,MSFT{5.307263%} UNH{9.916201%} JNJ{17.597765%} WMT{17.597765%} PG{13.407821%} CVX{0.139665%} MRK{5.027933%} KO{6.284916%} VZ{13.407821%} HON{0.139665%} IBM{3.072626%} AXP{0.558659%} MMM{7.122905%} WBA{0.418994%} ,
