After EL,,,Gbest ratio:,1.651773,#in front,1690
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,6904.498085,10551.1847,1.528161,17,UNH{2.952030%} JNJ{5.904059%} WMT{11.715867%} PG{0.369004%} CVX{5.996310%} MRK{8.856089%} KO{10.608856%} CSCO{0.092251%} NKE{0.461255%} DIS{0.092251%} VZ{10.239852%} AMGN{5.904059%} IBM{11.715867%} CRM{11.346863%} INTC{0.092251%} TRV{4.981550%} WBA{8.671587%} ,
2,6918.97646,11051.11725,1.597219,13,UNH{2.844444%} JNJ{6.311111%} WMT{11.288889%} JPM{0.177778%} CVX{5.777778%} MRK{8.533333%} KO{10.577778%} VZ{9.511111%} AMGN{5.688889%} IBM{11.288889%} CRM{11.200000%} TRV{8.444444%} WBA{8.355556%} ,
3,6971.114682,11092.01787,1.59114,17,UNH{2.898551%} JNJ{5.797101%} WMT{11.503623%} PG{0.362319%} CVX{5.887681%} MRK{8.695652%} KO{10.416667%} CSCO{0.090580%} NKE{0.452899%} DIS{0.090580%} VZ{10.054348%} AMGN{5.797101%} IBM{11.503623%} CRM{8.605072%} INTC{0.090580%} TRV{9.239130%} WBA{8.514493%} ,
4,6976.959371,11148.10747,1.597846,14,UNH{2.885482%} JNJ{6.221821%} WMT{11.451758%} JPM{0.360685%} PG{0.721371%} CVX{5.861136%} MRK{8.656447%} KO{10.730388%} VZ{8.926961%} AMGN{5.770965%} IBM{11.451758%} CRM{8.476105%} TRV{10.009017%} WBA{8.476105%} ,
5,6986.115852,11245.73129,1.609726,14,UNH{2.895928%} JNJ{6.244344%} WMT{11.493213%} JPM{0.361991%} PG{0.361991%} CVX{5.882353%} MRK{8.687783%} KO{10.769231%} VZ{8.959276%} AMGN{5.791855%} IBM{11.493213%} CRM{8.506787%} TRV{10.045249%} WBA{8.506787%} ,
6,6997.899052,11282.44161,1.612261,15,UNH{2.875112%} JNJ{6.379155%} WMT{11.410602%} JPM{0.359389%} PG{0.359389%} CVX{5.840072%} MRK{8.625337%} KO{10.691824%} DIS{0.089847%} VZ{9.254268%} AMGN{5.750225%} IBM{11.410602%} CRM{8.445642%} TRV{9.973046%} WBA{8.535490%} ,
7,7009.412384,11287.60733,1.61035,15,UNH{2.903811%} JNJ{6.442831%} WMT{11.524501%} JPM{0.090744%} PG{0.090744%} CVX{5.898367%} HD{0.090744%} MRK{8.711434%} KO{10.798548%} VZ{8.983666%} AMGN{5.807623%} IBM{11.524501%} CRM{8.529946%} TRV{10.072595%} WBA{8.529946%} ,
8,7012.392186,11318.0231,1.614003,14,UNH{2.875112%} JNJ{6.379155%} WMT{11.410602%} JPM{0.089847%} PG{0.449236%} CVX{5.840072%} MRK{8.625337%} KO{10.691824%} VZ{8.894879%} AMGN{5.750225%} IBM{11.410602%} CRM{8.445642%} TRV{10.691824%} WBA{8.445642%} ,
9,7013.19062,11362.91831,1.620221,14,UNH{2.864816%} JNJ{5.998209%} WMT{11.369740%} JPM{0.089526%} PG{0.447628%} CVX{5.819158%} MRK{8.594449%} KO{10.653536%} VZ{8.863026%} AMGN{5.729633%} IBM{11.369740%} CRM{8.415398%} TRV{11.369740%} WBA{8.415398%} ,
