After EL,,,Gbest ratio:,0.138013,#in front,3872
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,207172.5291,32.507858,0.000157,2,IBM{92.307692%} BA{7.692308%} ,
2,207655.1706,164.137352,0.00079,3,VZ{5.000000%} IBM{85.000000%} BA{10.000000%} ,
3,208215.2839,167.620672,0.000805,4,JNJ{1.298701%} VZ{5.194805%} IBM{83.116883%} BA{10.389610%} ,
4,208292.4524,235.061312,0.001129,2,IBM{91.566265%} BA{8.433735%} ,
5,208352.8779,281.275291,0.00135,3,VZ{5.263158%} IBM{84.210526%} BA{10.526316%} ,
6,208564.8249,289.040572,0.001386,3,VZ{9.756098%} IBM{78.048780%} BA{12.195122%} ,
7,208693.0362,306.402435,0.001468,2,IBM{91.304348%} BA{8.695652%} ,
8,208953.3305,351.664277,0.001683,2,IBM{91.139241%} BA{8.860759%} ,
9,209312.8148,414.431784,0.00198,2,IBM{90.909091%} BA{9.090909%} ,
10,209561.2093,476.915671,0.002276,3,VZ{2.564103%} IBM{87.179487%} BA{10.256410%} ,
11,209852.865,507.880585,0.00242,2,IBM{90.566038%} BA{9.433962%} ,
12,209998.4015,532.468487,0.002536,2,IBM{90.476190%} BA{9.523810%} ,
13,210315.2505,586.691199,0.00279,2,IBM{90.277778%} BA{9.722222%} ,
14,210390.1134,614.289992,0.00292,3,VZ{2.702703%} IBM{86.486486%} BA{10.810811%} ,
15,210574.1936,639.467597,0.003037,3,VZ{1.298701%} IBM{88.311688%} BA{10.389610%} ,
16,210766.9831,662.634335,0.003144,2,IBM{90.000000%} BA{10.000000%} ,
17,211184.3271,732.541718,0.003469,2,IBM{89.743590%} BA{10.256410%} ,
18,211405.0936,768.900329,0.003637,2,IBM{89.610390%} BA{10.389610%} ,
19,211473.9161,787.477976,0.003724,3,VZ{1.369863%} IBM{87.671233%} BA{10.958904%} ,
20,211628.1831,806.00463,0.003809,2,IBM{89.473684%} BA{10.526316%} ,
21,212100.4685,883.768759,0.004167,2,IBM{89.189189%} BA{10.810811%} ,
22,212347.8456,924.070153,0.004352,2,IBM{89.041096%} BA{10.958904%} ,
23,212607.3446,965.776466,0.004543,2,IBM{88.888889%} BA{11.111111%} ,
24,213276.8635,1073.117765,0.005032,2,IBM{88.495575%} BA{11.504425%} ,
25,213593.811,1123.397694,0.00526,2,IBM{88.311688%} BA{11.688312%} ,
26,214004.1156,1188.31581,0.005553,2,IBM{88.073394%} BA{11.926606%} ,
27,214476.5653,1261.749903,0.005883,2,IBM{87.804878%} BA{12.195122%} ,
28,214514.3442,1262.242498,0.005884,3,VZ{2.631579%} IBM{84.210526%} BA{13.157895%} ,
29,214672.7349,1292.431196,0.00602,2,IBM{87.692308%} BA{12.307692%} ,
30,214709.4977,1298.137333,0.006046,2,IBM{87.671233%} BA{12.328767%} ,
31,215117.1367,1300.621863,0.006046,3,VZ{7.547170%} IBM{77.358491%} BA{15.094340%} ,
32,215159.1471,1354.148424,0.006294,3,VZ{3.448276%} IBM{82.758621%} BA{13.793103%} ,
33,215265.5906,1379.888661,0.00641,3,VZ{1.769912%} IBM{84.955752%} BA{13.274336%} ,
34,215414.7951,1406.912372,0.006531,2,IBM{87.272727%} BA{12.727273%} ,
35,215579.1124,1432.245963,0.006644,2,IBM{87.179487%} BA{12.820513%} ,
36,215980.4888,1493.221296,0.006914,2,IBM{86.956522%} BA{13.043478%} ,
