After EL,,,Gbest ratio:,0.342044,#in front,2685
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,48796.13409,14562.67092,0.298439,7,WMT{20.487805%} CVX{5.853659%} KO{7.804878%} VZ{27.073171%} AMGN{23.414634%} CRM{11.707317%} WBA{3.658537%} ,
2,49108.63073,14881.52429,0.303033,10,AAPL{0.212766%} JNJ{0.212766%} WMT{20.851064%} PG{0.212766%} KO{13.617021%} DIS{0.851064%} VZ{26.170213%} AMGN{22.553191%} CRM{11.914894%} WBA{3.404255%} ,
3,50010.12703,15034.44695,0.300628,8,WMT{20.487805%} CVX{5.853659%} KO{7.804878%} DIS{3.902439%} VZ{27.073171%} AMGN{23.414634%} CRM{7.804878%} WBA{3.658537%} ,
4,50062.5193,15352.32653,0.306663,10,AAPL{0.228311%} JNJ{0.228311%} WMT{22.374429%} PG{0.228311%} KO{7.305936%} DIS{0.913242%} VZ{28.082192%} AMGN{24.200913%} CRM{12.785388%} WBA{3.652968%} ,
5,50314.06486,15737.12221,0.312778,8,WMT{20.095694%} CVX{3.827751%} KO{7.655502%} DIS{3.827751%} VZ{26.555024%} AMGN{22.966507%} CRM{11.483254%} WBA{3.588517%} ,
6,50363.14022,15893.40595,0.315576,8,WMT{20.487805%} CVX{1.951220%} KO{7.804878%} DIS{3.902439%} VZ{27.073171%} AMGN{23.414634%} CRM{11.707317%} WBA{3.658537%} ,
7,50650.60187,16083.12232,0.317531,9,WMT{22.384428%} PG{1.216545%} CVX{3.892944%} KO{1.946472%} DIS{4.136253%} VZ{25.304136%} AMGN{26.277372%} CRM{11.922141%} WBA{2.919708%} ,
8,51114.70319,16256.52922,0.31804,9,WMT{22.168675%} PG{2.168675%} CVX{3.855422%} KO{1.927711%} DIS{4.096386%} VZ{25.060241%} AMGN{26.024096%} CRM{11.807229%} WBA{2.891566%} ,
9,51438.01224,16394.42234,0.318722,9,WMT{22.384428%} PG{3.163017%} CVX{3.892944%} KO{1.946472%} DIS{4.136253%} VZ{23.357664%} AMGN{26.277372%} CRM{11.922141%} WBA{2.919708%} ,
10,51557.17187,16394.99814,0.317996,9,WMT{22.009569%} PG{3.110048%} CVX{3.827751%} KO{1.913876%} DIS{4.066986%} VZ{24.880383%} AMGN{25.837321%} CRM{11.483254%} WBA{2.870813%} ,
11,51560.73368,16432.79235,0.318707,9,WMT{20.437956%} PG{3.163017%} CVX{3.892944%} KO{1.946472%} DIS{4.136253%} VZ{25.304136%} AMGN{26.277372%} CRM{11.922141%} WBA{2.919708%} ,
12,51620.10062,16439.01653,0.318462,9,WMT{18.858561%} PG{3.225806%} CVX{3.970223%} KO{1.985112%} DIS{4.218362%} VZ{25.806452%} AMGN{26.799007%} CRM{12.158809%} WBA{2.977667%} ,
13,51700.98162,16527.11405,0.319667,9,WMT{21.978022%} PG{0.659341%} CVX{0.219780%} KO{7.032967%} DIS{2.417582%} VZ{27.912088%} AMGN{21.098901%} CRM{14.505495%} WBA{4.175824%} ,
14,51868.18212,16557.58616,0.319224,9,WMT{23.291139%} PG{1.265823%} CVX{4.050633%} KO{2.025316%} DIS{4.303797%} VZ{26.329114%} AMGN{23.291139%} CRM{12.405063%} WBA{3.037975%} ,
15,51882.97831,16581.93251,0.319603,8,WMT{22.384428%} PG{3.163017%} CVX{3.892944%} DIS{4.136253%} VZ{25.304136%} AMGN{26.277372%} CRM{11.922141%} WBA{2.919708%} ,
16,52001.92088,16699.77426,0.321138,6,WMT{22.273782%} DIS{4.176334%} VZ{29.466357%} AMGN{26.450116%} CRM{13.689095%} WBA{3.944316%} ,
17,52068.04561,16772.09047,0.322119,8,WMT{22.828784%} PG{3.225806%} KO{1.985112%} DIS{4.218362%} VZ{25.806452%} AMGN{26.799007%} CRM{12.158809%} WBA{2.977667%} ,
18,52315.5213,16821.46674,0.321539,9,WMT{22.779043%} PG{0.683371%} CVX{0.227790%} KO{3.644647%} DIS{2.505695%} VZ{28.929385%} AMGN{21.867882%} CRM{15.034169%} WBA{4.328018%} ,
19,52474.5842,16930.13007,0.322635,7,WMT{21.670429%} PG{0.225734%} DIS{3.160271%} VZ{26.862302%} AMGN{26.410835%} CRM{17.155756%} WBA{4.514673%} ,
20,52657.06555,17091.91469,0.324589,8,WMT{20.915033%} PG{0.217865%} CVX{1.742919%} DIS{3.267974%} VZ{27.668845%} AMGN{24.400871%} CRM{17.429194%} WBA{4.357298%} ,
21,52784.8033,17100.18432,0.32396,9,AAPL{0.222222%} JNJ{0.222222%} WMT{21.777778%} PG{0.222222%} DIS{7.111111%} VZ{27.333333%} AMGN{27.111111%} CRM{12.444444%} WBA{3.555556%} ,
22,52987.42343,17244.62995,0.325448,6,WMT{20.334928%} DIS{7.655502%} VZ{30.382775%} AMGN{26.794258%} CRM{11.483254%} WBA{3.349282%} ,
23,53024.39077,17296.51675,0.326199,6,WMT{21.103118%} DIS{7.673861%} VZ{28.537170%} AMGN{26.858513%} CRM{11.990408%} WBA{3.836930%} ,
24,53132.22468,17317.41451,0.325931,8,WMT{21.286031%} PG{0.221729%} CVX{1.773836%} DIS{3.325942%} VZ{28.159645%} AMGN{23.059867%} CRM{17.738359%} WBA{4.434590%} ,
25,53265.10726,17383.83076,0.326364,8,JNJ{0.220751%} WMT{21.633554%} PG{0.220751%} DIS{7.947020%} VZ{27.152318%} AMGN{26.931567%} CRM{12.362031%} WBA{3.532009%} ,
26,53384.07258,17433.57871,0.326569,8,WMT{21.476510%} PG{0.223714%} CVX{1.789709%} DIS{3.355705%} VZ{28.411633%} AMGN{22.371365%} CRM{17.897092%} WBA{4.474273%} ,
27,53441.45453,17499.98168,0.327461,7,WMT{21.098901%} PG{3.736264%} DIS{3.076923%} VZ{26.153846%} AMGN{25.714286%} CRM{16.703297%} WBA{3.516484%} ,
28,53554.0442,17501.08874,0.326793,8,WMT{24.400871%} PG{0.217865%} CVX{1.742919%} DIS{3.267974%} VZ{27.668845%} AMGN{20.915033%} CRM{17.429194%} WBA{4.357298%} ,
29,53555.45519,17506.83311,0.326892,8,WMT{21.573034%} PG{0.224719%} CVX{2.247191%} DIS{3.370787%} VZ{28.539326%} AMGN{21.573034%} CRM{17.977528%} WBA{4.494382%} ,
30,53564.78324,17525.69022,0.327187,8,WMT{23.059867%} PG{0.221729%} CVX{1.773836%} DIS{3.325942%} VZ{28.159645%} AMGN{21.286031%} CRM{17.738359%} WBA{4.434590%} ,
31,53595.90981,17538.59864,0.327238,8,WMT{22.371365%} PG{0.223714%} CVX{1.789709%} DIS{3.355705%} VZ{28.411633%} AMGN{21.476510%} CRM{17.897092%} WBA{4.474273%} ,
32,53608.59729,17598.91357,0.328285,6,WMT{21.476510%} DIS{7.606264%} VZ{28.411633%} AMGN{25.503356%} CRM{13.199105%} WBA{3.803132%} ,
33,53690.19502,17637.65886,0.328508,7,WMT{21.524664%} KO{0.224215%} DIS{7.623318%} VZ{28.475336%} AMGN{25.112108%} CRM{13.228700%} WBA{3.811659%} ,
34,53730.87234,17658.36875,0.328645,6,WMT{21.573034%} DIS{7.640449%} VZ{28.539326%} AMGN{25.168539%} CRM{13.258427%} WBA{3.820225%} ,
35,53742.26467,17702.90214,0.329404,6,WMT{21.985816%} DIS{7.565012%} VZ{29.078014%} AMGN{24.586288%} CRM{13.238771%} WBA{3.546099%} ,
36,53987.30733,17737.53003,0.32855,8,JNJ{0.226757%} WMT{22.222222%} PG{0.226757%} DIS{8.163265%} VZ{27.891156%} AMGN{24.943311%} CRM{12.698413%} WBA{3.628118%} ,
37,53991.70057,17755.63408,0.328859,6,WMT{21.761658%} DIS{8.290155%} VZ{28.756477%} AMGN{24.870466%} CRM{12.435233%} WBA{3.886010%} ,
38,54061.33452,17821.68522,0.329657,6,WMT{22.105263%} DIS{8.947368%} VZ{29.210526%} AMGN{25.263158%} CRM{12.631579%} WBA{1.842105%} ,
39,54067.96184,17851.32856,0.330165,6,WMT{21.875000%} DIS{8.854167%} VZ{28.906250%} AMGN{25.000000%} CRM{12.500000%} WBA{2.864583%} ,
40,54159.9847,17865.64523,0.329868,6,WMT{21.761658%} DIS{8.808290%} VZ{28.756477%} AMGN{24.870466%} CRM{12.435233%} WBA{3.367876%} ,
41,54211.9216,17871.46142,0.329659,6,WMT{21.836228%} DIS{7.940447%} VZ{29.528536%} AMGN{23.821340%} CRM{12.903226%} WBA{3.970223%} ,
42,54223.53435,17879.90988,0.329744,6,WMT{21.091811%} DIS{7.940447%} VZ{30.521092%} AMGN{23.821340%} CRM{12.903226%} WBA{3.722084%} ,
