Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
74,63592.21466,6906.131495,0.1086,10,AAPL{6.301370%} JNJ{0.547945%} JPM{33.424658%} PG{4.383562%} MRK{22.739726%} CSCO{13.150685%} GS{0.273973%} INTC{0.273973%} AXP{0.273973%} TRV{18.630137%} ,
75,63895.42318,7135.448422,0.111674,9,AAPL{6.182796%} JNJ{0.537634%} JPM{32.795699%} PG{4.301075%} MRK{24.462366%} CSCO{12.903226%} GS{0.268817%} AXP{0.268817%} TRV{18.279570%} ,
76,64218.73573,7147.472449,0.111299,9,AAPL{6.199461%} JPM{32.884097%} PG{4.312668%} MRK{24.528302%} CSCO{12.938005%} GS{0.269542%} INTC{0.269542%} AXP{0.269542%} TRV{18.328841%} ,
77,64774.24461,7227.193073,0.111575,9,AAPL{6.182796%} JNJ{0.537634%} JPM{32.795699%} MRK{24.462366%} KO{4.301075%} CSCO{12.903226%} GS{0.268817%} AXP{0.268817%} TRV{18.279570%} ,
78,65056.96581,7293.765237,0.112114,7,AAPL{12.222222%} JPM{27.333333%} PG{7.111111%} MRK{21.111111%} CSCO{10.666667%} AXP{0.222222%} TRV{21.333333%} ,
79,65088.95633,7459.041923,0.114598,10,AAPL{6.590258%} JNJ{0.573066%} JPM{34.957020%} PG{2.292264%} MRK{21.489971%} CSCO{13.753582%} GS{0.286533%} INTC{0.286533%} AXP{0.286533%} TRV{19.484241%} ,
80,65225.05845,7487.680436,0.114798,9,AAPL{6.166220%} JNJ{0.536193%} JPM{32.707775%} MRK{20.107239%} CSCO{12.868633%} GS{0.268097%} INTC{0.268097%} AXP{0.268097%} TRV{26.809651%} ,
81,65274.85473,7506.195014,0.114994,10,AAPL{6.442577%} JNJ{0.560224%} JPM{34.173669%} PG{2.240896%} MRK{23.249300%} CSCO{13.445378%} GS{0.280112%} INTC{0.280112%} AXP{0.280112%} TRV{19.047619%} ,
82,65400.98314,7531.149718,0.115153,9,AAPL{6.036745%} JNJ{0.524934%} JPM{32.020997%} MRK{21.784777%} CSCO{12.598425%} GS{0.262467%} INTC{0.262467%} AXP{0.262467%} TRV{26.246719%} ,
83,65477.12776,7727.664927,0.118021,9,AAPL{6.318681%} JNJ{0.549451%} JPM{33.516484%} PG{2.197802%} MRK{25.000000%} CSCO{13.186813%} GS{0.274725%} AXP{0.274725%} TRV{18.681319%} ,
84,65616.35254,7739.361328,0.117949,8,AAPL{5.927835%} JNJ{0.515464%} JPM{31.443299%} MRK{23.453608%} CSCO{12.371134%} GS{0.257732%} AXP{0.257732%} TRV{25.773196%} ,
85,65823.77032,7741.916268,0.117616,9,AAPL{6.336088%} JPM{33.608815%} PG{2.203857%} MRK{25.068871%} CSCO{13.223140%} GS{0.275482%} INTC{0.275482%} AXP{0.275482%} TRV{18.732782%} ,
86,65912.66389,7752.611937,0.117619,8,AAPL{5.943152%} JPM{31.524548%} MRK{23.514212%} CSCO{12.403101%} GS{0.258398%} INTC{0.258398%} AXP{0.258398%} TRV{25.839793%} ,
87,65937.03542,7774.409411,0.117907,9,AAPL{6.318681%} JNJ{0.549451%} JPM{33.516484%} MRK{25.000000%} KO{2.197802%} CSCO{13.186813%} GS{0.274725%} AXP{0.274725%} TRV{18.681319%} ,
88,66018.25214,7780.106983,0.117848,9,AAPL{6.442577%} JNJ{0.560224%} JPM{34.173669%} MRK{21.008403%} CSCO{13.445378%} GS{0.280112%} INTC{0.280112%} AXP{0.280112%} TRV{23.529412%} ,
89,66151.0057,7818.217763,0.118187,9,AAPL{6.301370%} JNJ{0.547945%} JPM{33.424658%} MRK{22.739726%} CSCO{13.150685%} GS{0.273973%} INTC{0.273973%} AXP{0.273973%} TRV{23.013699%} ,
90,66314.6536,8030.249714,0.121093,8,AAPL{6.182796%} JNJ{0.537634%} JPM{32.795699%} MRK{24.462366%} CSCO{12.903226%} GS{0.268817%} AXP{0.268817%} TRV{22.580645%} ,
91,66330.07439,8034.368359,0.121127,9,AAPL{6.388889%} JNJ{0.555556%} JPM{33.888889%} PG{1.111111%} MRK{25.277778%} CSCO{13.333333%} GS{0.277778%} AXP{0.277778%} TRV{18.888889%} ,
92,66565.11054,8057.89601,0.121053,9,AAPL{6.388889%} JNJ{0.555556%} JPM{33.888889%} MRK{25.277778%} KO{1.111111%} CSCO{13.333333%} GS{0.277778%} AXP{0.277778%} TRV{18.888889%} ,
93,66744.47959,8184.74722,0.122628,8,AAPL{6.318681%} JNJ{0.549451%} JPM{33.516484%} MRK{25.000000%} CSCO{13.186813%} GS{0.274725%} AXP{0.274725%} TRV{20.879121%} ,
94,66776.42627,8189.662293,0.122643,9,AAPL{6.424581%} JNJ{0.558659%} JPM{34.078212%} PG{0.558659%} MRK{25.418994%} CSCO{13.407821%} GS{0.279330%} AXP{0.279330%} TRV{18.994413%} ,
95,66895.28442,8201.647659,0.122604,9,AAPL{6.424581%} JNJ{0.558659%} JPM{34.078212%} MRK{25.418994%} KO{0.558659%} CSCO{13.407821%} GS{0.279330%} AXP{0.279330%} TRV{18.994413%} ,
96,66981.45563,8275.194488,0.123545,8,AAPL{6.318681%} JNJ{0.549451%} JPM{33.516484%} MRK{25.000000%} CSCO{15.384615%} GS{0.274725%} AXP{0.274725%} TRV{18.681319%} ,
97,67053.51145,8311.035603,0.123946,8,AAPL{6.388889%} JNJ{0.555556%} JPM{33.888889%} MRK{25.277778%} CSCO{14.444444%} GS{0.277778%} AXP{0.277778%} TRV{18.888889%} ,
98,67130.6135,8328.854244,0.124069,8,AAPL{6.424581%} JNJ{0.558659%} JPM{34.078212%} MRK{25.418994%} CSCO{13.966480%} GS{0.279330%} AXP{0.279330%} TRV{18.994413%} ,
99,67179.82629,8338.240136,0.124118,8,AAPL{6.442577%} JNJ{0.560224%} JPM{34.173669%} MRK{25.490196%} CSCO{13.725490%} GS{0.280112%} AXP{0.280112%} TRV{19.047619%} ,
100,67231.51711,8347.013739,0.124153,8,AAPL{6.460674%} JNJ{0.561798%} JPM{34.269663%} MRK{25.561798%} CSCO{13.483146%} GS{0.280899%} AXP{0.280899%} TRV{19.101124%} ,
101,67233.75585,8352.663216,0.124233,8,AAPL{6.442577%} JNJ{0.560224%} JPM{34.453782%} MRK{25.490196%} CSCO{13.445378%} GS{0.280112%} AXP{0.280112%} TRV{19.047619%} ,
102,67235.75649,8368.080537,0.124459,8,AAPL{6.388889%} JNJ{0.555556%} JPM{35.000000%} MRK{25.277778%} CSCO{13.333333%} GS{0.277778%} AXP{0.277778%} TRV{18.888889%} ,
103,67568.32035,8387.591756,0.124135,8,AAPL{6.388889%} JNJ{0.555556%} JPM{33.888889%} MRK{25.277778%} CSCO{13.333333%} GS{0.277778%} AXP{1.388889%} TRV{18.888889%} ,
104,67900.70684,8572.645648,0.126253,5,AAPL{8.352144%} JPM{28.668172%} MRK{26.862302%} CSCO{14.446953%} TRV{21.670429%} ,
105,68258.10968,8585.55284,0.125781,5,AAPL{8.240535%} JPM{28.285078%} MRK{27.839644%} CSCO{14.253898%} TRV{21.380846%} ,
106,68322.44368,8587.548108,0.125691,5,AAPL{8.222222%} JPM{28.222222%} MRK{28.000000%} CSCO{14.222222%} TRV{21.333333%} ,
107,68388.9406,8589.961275,0.125605,5,AAPL{8.203991%} JPM{28.159645%} MRK{28.159645%} CSCO{14.190687%} TRV{21.286031%} ,
108,68505.22477,8723.724488,0.127344,8,AAPL{8.516484%} JNJ{0.549451%} JPM{33.516484%} MRK{25.000000%} CSCO{13.186813%} GS{0.274725%} AXP{0.274725%} TRV{18.681319%} ,
109,68918.27505,8740.878355,0.12683,8,AAPL{8.539945%} JPM{33.608815%} MRK{25.068871%} CSCO{13.223140%} GS{0.275482%} INTC{0.275482%} AXP{0.275482%} TRV{18.732782%} ,
110,69136.96017,8747.03553,0.126518,6,AAPL{8.219178%} JPM{28.995434%} MRK{28.995434%} CSCO{14.611872%} MCD{0.913242%} TRV{18.264840%} ,
111,69158.09852,8791.131314,0.127116,5,AAPL{8.101852%} JPM{29.398148%} MRK{29.166667%} CSCO{14.814815%} TRV{18.518519%} ,
112,69217.1383,8813.47138,0.127331,5,AAPL{8.275862%} JPM{29.195402%} MRK{29.195402%} CSCO{14.712644%} TRV{18.620690%} ,
113,69248.97388,8927.855474,0.128924,5,AAPL{8.083832%} JPM{33.532934%} MRK{28.143713%} CSCO{11.077844%} TRV{19.161677%} ,
114,69896.74646,8988.213007,0.128593,6,AAPL{12.355212%} JPM{24.517375%} MRK{24.517375%} CSCO{15.444015%} MCD{1.544402%} TRV{21.621622%} ,
115,70053.8737,9028.507258,0.128879,6,AAPL{13.061224%} JPM{25.918367%} PG{1.632653%} MRK{25.918367%} CSCO{13.877551%} TRV{19.591837%} ,
116,70058.12731,9048.727585,0.12916,7,AAPL{10.487805%} JPM{29.756098%} MRK{27.073171%} CSCO{11.707317%} HON{0.243902%} AXP{0.243902%} TRV{20.487805%} ,
117,70184.05783,9135.353436,0.130163,6,AAPL{10.023310%} JPM{28.438228%} MRK{29.603730%} CSCO{13.053613%} MCD{0.233100%} TRV{18.648019%} ,
118,70196.62917,9135.948272,0.130148,6,AAPL{11.258278%} JPM{26.931567%} MRK{28.035320%} CSCO{12.362031%} MCD{0.220751%} TRV{21.192053%} ,
119,70396.12727,9155.758456,0.130061,6,AAPL{12.695312%} JPM{24.804688%} MRK{24.414062%} CSCO{16.015625%} AXP{0.195312%} TRV{21.875000%} ,
120,70424.36779,9170.227129,0.130214,5,AAPL{8.851675%} JPM{30.382775%} MRK{30.143541%} CSCO{15.311005%} TRV{15.311005%} ,
121,70487.14033,9171.351366,0.130114,5,AAPL{8.830549%} JPM{30.310263%} MRK{30.310263%} CSCO{15.274463%} TRV{15.274463%} ,
122,70536.49552,9206.975666,0.130528,5,AAPL{9.090909%} JPM{30.143541%} MRK{30.143541%} CSCO{15.311005%} TRV{15.311005%} ,
123,70555.68346,9210.238756,0.130539,5,AAPL{9.047619%} JPM{30.238095%} MRK{30.238095%} CSCO{15.238095%} TRV{15.238095%} ,
124,70570.24427,9266.409279,0.131308,7,AAPL{9.873418%} JPM{30.379747%} MRK{29.620253%} CSCO{12.151899%} MCD{0.506329%} AXP{0.253165%} TRV{17.215190%} ,
125,70712.30764,9290.390871,0.131383,6,AAPL{10.213777%} JPM{28.978622%} MRK{30.166271%} CSCO{13.301663%} MCD{0.237530%} TRV{17.102138%} ,
126,70731.71934,9323.392585,0.131813,6,AAPL{9.798995%} JPM{30.904523%} MRK{29.899497%} CSCO{12.060302%} AXP{0.251256%} TRV{17.085427%} ,
127,70994.44017,9369.943136,0.131981,6,AAPL{10.311751%} JPM{29.256595%} MRK{30.455635%} CSCO{13.429257%} MCD{0.239808%} TRV{16.306954%} ,
128,71084.85222,9380.537916,0.131963,7,AAPL{10.386473%} JPM{29.468599%} PG{0.241546%} MRK{30.676329%} CSCO{13.526570%} MCD{0.241546%} TRV{15.458937%} ,
129,71131.34071,9385.59231,0.131947,7,AAPL{10.386473%} JPM{29.468599%} MRK{30.676329%} KO{0.241546%} CSCO{13.526570%} MCD{0.241546%} TRV{15.458937%} ,
130,71136.33971,9429.097854,0.13255,7,AAPL{10.776942%} JPM{30.075188%} MRK{29.323308%} CSCO{12.030075%} MCD{0.501253%} AXP{0.250627%} TRV{17.042607%} ,
131,71168.97863,9434.430003,0.132564,6,AAPL{11.670481%} JPM{27.917620%} MRK{29.061785%} CSCO{12.814645%} MCD{0.228833%} TRV{18.306636%} ,
132,71176.69703,9458.782397,0.132892,6,AAPL{10.311751%} JPM{30.215827%} MRK{30.455635%} CSCO{13.429257%} MCD{0.239808%} TRV{15.347722%} ,
133,71248.98919,9473.912805,0.132969,6,AAPL{11.221945%} WMT{0.498753%} JPM{31.670823%} MRK{27.431421%} CSCO{11.970075%} TRV{17.206983%} ,
134,71352.59576,9475.277666,0.132795,6,AAPL{11.002445%} WMT{0.488998%} JPM{31.051345%} MRK{28.850856%} CSCO{11.735941%} TRV{16.870416%} ,
135,71453.19038,9509.012268,0.13308,7,AAPL{11.221945%} JPM{29.925187%} MRK{29.177057%} CSCO{11.970075%} MCD{0.498753%} AXP{0.249377%} TRV{16.957606%} ,
136,71550.2383,9542.241237,0.133364,6,AAPL{11.633663%} WMT{0.495050%} JPM{31.435644%} MRK{27.227723%} CSCO{12.128713%} TRV{17.079208%} ,
