After EL,,,Gbest ratio:,1.029623,#in front,1885
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,26951.35947,13460.63893,0.499442,30,AAPL{1.346002%} MSFT{7.680127%} UNH{1.662708%} JNJ{7.759303%} V{0.158353%} WMT{1.108472%} JPM{3.008709%} PG{3.246239%} CVX{0.395883%} HD{9.817894%} MRK{9.026128%} KO{5.304830%} CSCO{1.029295%} MCD{8.076010%} NKE{1.266825%} DIS{6.334125%} VZ{0.870942%} AMGN{0.554236%} HON{2.692003%} IBM{4.038005%} CRM{5.304830%} GS{9.976247%} CAT{0.158353%} INTC{0.237530%} AXP{0.079177%} BA{5.384006%} MMM{2.533650%} TRV{0.237530%} DD{0.633413%} WBA{0.079177%} ,
2,27727.69743,16208.92267,0.584575,30,AAPL{6.254826%} MSFT{7.490347%} UNH{1.621622%} JNJ{7.567568%} V{0.154440%} WMT{1.081081%} JPM{0.463320%} PG{3.166023%} CVX{0.386100%} HD{4.633205%} MRK{8.803089%} KO{5.173745%} CSCO{1.003861%} MCD{7.876448%} NKE{1.235521%} DIS{6.177606%} VZ{0.849421%} AMGN{0.540541%} HON{2.625483%} IBM{3.938224%} CRM{5.173745%} GS{9.729730%} CAT{0.154440%} INTC{0.231660%} AXP{0.077220%} BA{5.250965%} MMM{7.413127%} TRV{0.231660%} DD{0.617761%} WBA{0.077220%} ,
3,27762.33108,16423.55488,0.591577,30,AAPL{6.178490%} MSFT{7.398932%} UNH{0.381388%} JNJ{7.475210%} V{0.152555%} WMT{1.067887%} JPM{2.898551%} PG{3.127384%} CVX{0.381388%} HD{4.576659%} MRK{8.695652%} KO{5.110603%} CSCO{0.991609%} MCD{7.780320%} NKE{1.220442%} DIS{6.102212%} VZ{0.839054%} AMGN{0.533944%} HON{2.593440%} IBM{3.890160%} CRM{5.110603%} GS{9.610984%} CAT{0.152555%} INTC{0.228833%} AXP{0.076278%} BA{5.186880%} MMM{7.322654%} TRV{0.228833%} DD{0.610221%} WBA{0.076278%} ,
4,28015.15019,16843.80524,0.601239,30,AAPL{6.254826%} MSFT{7.490347%} UNH{1.621622%} JNJ{7.567568%} V{0.154440%} WMT{1.081081%} JPM{2.934363%} PG{0.694981%} CVX{0.386100%} HD{4.633205%} MRK{8.803089%} KO{5.173745%} CSCO{1.003861%} MCD{7.876448%} NKE{1.235521%} DIS{6.177606%} VZ{0.849421%} AMGN{0.540541%} HON{2.625483%} IBM{3.938224%} CRM{5.173745%} GS{9.729730%} CAT{0.154440%} INTC{0.231660%} AXP{0.077220%} BA{5.250965%} MMM{7.413127%} TRV{0.231660%} DD{0.617761%} WBA{0.077220%} ,
5,28502.47559,16908.24123,0.59322,30,AAPL{6.254826%} MSFT{7.490347%} UNH{1.621622%} JNJ{7.567568%} V{0.154440%} WMT{1.081081%} JPM{2.934363%} PG{0.694981%} CVX{0.386100%} HD{4.633205%} MRK{8.803089%} KO{5.173745%} CSCO{5.945946%} MCD{7.876448%} NKE{1.235521%} DIS{6.177606%} VZ{0.849421%} AMGN{0.540541%} HON{2.625483%} IBM{3.938224%} CRM{5.173745%} GS{9.729730%} CAT{0.154440%} INTC{0.231660%} AXP{0.077220%} BA{5.250965%} MMM{2.471042%} TRV{0.231660%} DD{0.617761%} WBA{0.077220%} ,
6,28637.65787,16932.34067,0.591261,30,AAPL{6.254826%} MSFT{7.490347%} UNH{1.621622%} JNJ{7.567568%} V{0.154440%} WMT{1.081081%} JPM{2.934363%} PG{3.166023%} CVX{0.386100%} HD{4.633205%} MRK{8.803089%} KO{5.173745%} CSCO{1.003861%} MCD{5.405405%} NKE{1.235521%} DIS{6.177606%} VZ{0.849421%} AMGN{0.540541%} HON{2.625483%} IBM{3.938224%} CRM{5.173745%} GS{9.729730%} CAT{0.154440%} INTC{0.231660%} AXP{0.077220%} BA{5.250965%} MMM{7.413127%} TRV{0.231660%} DD{0.617761%} WBA{0.077220%} ,
7,28707.84991,17124.31329,0.596503,26,AAPL{5.166667%} MSFT{9.083333%} UNH{0.583333%} JNJ{5.750000%} V{0.250000%} WMT{1.416667%} JPM{1.333333%} PG{0.916667%} CVX{0.166667%} HD{9.333333%} MRK{8.416667%} KO{7.500000%} CSCO{3.083333%} MCD{0.083333%} NKE{0.500000%} DIS{6.083333%} VZ{1.250000%} AMGN{4.333333%} HON{1.500000%} CRM{6.416667%} GS{9.916667%} CAT{6.500000%} BA{4.083333%} MMM{2.750000%} TRV{1.333333%} DD{2.250000%} ,
8,28823.76241,17403.44158,0.603788,30,AAPL{6.413302%} MSFT{7.680127%} UNH{1.662708%} JNJ{7.759303%} V{0.158353%} WMT{1.108472%} JPM{3.008709%} PG{3.246239%} CVX{0.395883%} HD{4.750594%} MRK{3.958828%} KO{5.304830%} CSCO{1.029295%} MCD{8.076010%} NKE{1.266825%} DIS{6.334125%} VZ{0.870942%} AMGN{0.554236%} HON{2.692003%} IBM{4.038005%} CRM{5.304830%} GS{9.976247%} CAT{0.158353%} INTC{0.237530%} AXP{0.079177%} BA{5.384006%} MMM{7.600950%} TRV{0.237530%} DD{0.633413%} WBA{0.079177%} ,
9,28905.06859,17822.69827,0.616594,26,AAPL{5.272109%} MSFT{9.268707%} UNH{0.595238%} JNJ{5.867347%} V{0.255102%} WMT{1.445578%} JPM{1.360544%} PG{0.935374%} CVX{0.170068%} HD{9.523810%} MRK{5.867347%} KO{7.653061%} CSCO{3.146259%} MCD{0.085034%} NKE{0.510204%} DIS{6.207483%} VZ{1.275510%} AMGN{4.421769%} HON{1.530612%} CRM{6.547619%} GS{10.119048%} CAT{6.632653%} BA{4.846939%} MMM{2.806122%} TRV{1.360544%} DD{2.295918%} ,
