After EL,,,Gbest ratio:,0.471636,#in front,2793
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,43300.62553,4866.509018,0.112389,24,MSFT{0.161290%} UNH{3.064516%} JNJ{0.967742%} V{0.806452%} WMT{0.645161%} JPM{0.322581%} PG{10.322581%} CVX{7.580645%} HD{0.806452%} MRK{5.483871%} KO{11.612903%} CSCO{0.483871%} MCD{11.612903%} NKE{3.225806%} DIS{1.451613%} VZ{0.806452%} AMGN{2.903226%} HON{1.129032%} IBM{0.645161%} GS{0.161290%} INTC{15.483871%} BA{16.451613%} MMM{1.129032%} DD{2.741935%} ,
2,44011.5795,9984.248061,0.226855,16,UNH{0.621118%} JNJ{4.140787%} PG{13.250518%} CVX{6.832298%} HD{0.207039%} MRK{14.285714%} KO{0.207039%} MCD{14.078675%} NKE{0.207039%} AMGN{0.414079%} IBM{6.625259%} INTC{13.457557%} AXP{0.414079%} BA{24.844720%} MMM{0.207039%} DD{0.207039%} ,
3,44983.95519,10544.33511,0.234402,23,AAPL{0.145349%} UNH{2.761628%} JNJ{16.279070%} V{0.436047%} WMT{0.436047%} PG{0.290698%} CVX{5.813953%} HD{2.325581%} MRK{14.098837%} KO{11.918605%} MCD{3.779070%} VZ{0.145349%} AMGN{0.290698%} HON{0.290698%} IBM{9.593023%} CRM{0.145349%} GS{0.145349%} CAT{0.145349%} INTC{9.302326%} AXP{0.145349%} BA{18.168605%} MMM{0.581395%} DD{2.761628%} ,
4,45368.2569,12136.06069,0.267501,16,UNH{0.582524%} JNJ{3.883495%} PG{12.427184%} CVX{12.621359%} HD{0.194175%} MRK{13.398058%} KO{0.194175%} MCD{13.203883%} NKE{0.194175%} AMGN{0.388350%} IBM{6.213592%} INTC{12.621359%} AXP{0.388350%} BA{23.300971%} MMM{0.194175%} DD{0.194175%} ,
5,45928.12473,13097.30621,0.28517,19,UNH{0.191205%} JNJ{4.971319%} V{0.382409%} WMT{0.382409%} JPM{0.191205%} PG{3.059273%} CVX{11.472275%} HD{0.764818%} MRK{13.957935%} KO{3.632887%} MCD{15.296367%} VZ{0.956023%} AMGN{1.720841%} IBM{0.191205%} CRM{0.191205%} INTC{18.546845%} BA{22.944551%} MMM{0.764818%} WBA{0.382409%} ,
6,46290.2673,13466.3998,0.290912,15,UNH{0.582524%} JNJ{3.883495%} CVX{18.834951%} HD{0.194175%} MRK{13.398058%} KO{12.621359%} MCD{13.203883%} NKE{0.194175%} AMGN{0.388350%} IBM{6.213592%} INTC{12.621359%} AXP{0.388350%} BA{17.087379%} MMM{0.194175%} DD{0.194175%} ,
7,46496.63644,14294.42725,0.307429,7,JNJ{7.920792%} CVX{9.653465%} MRK{18.069307%} MCD{17.821782%} AMGN{0.247525%} INTC{23.762376%} BA{22.524752%} ,
8,46868.78844,14642.16599,0.312408,15,UNH{0.621118%} JNJ{17.391304%} CVX{6.832298%} HD{0.207039%} MRK{14.285714%} KO{0.207039%} MCD{14.078675%} NKE{0.207039%} AMGN{0.414079%} IBM{6.625259%} INTC{13.457557%} AXP{0.414079%} BA{24.844720%} MMM{0.207039%} DD{0.207039%} ,
9,46878.97606,15173.39507,0.323672,7,JNJ{7.673861%} CVX{9.592326%} MRK{18.465228%} MCD{23.021583%} VZ{0.959233%} INTC{17.266187%} BA{23.021583%} ,
