After EL,,,Gbest ratio:,1.04894,#in front,1849
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,21640.58142,22472.91569,1.038462,8,WMT{6.299213%} HD{25.000000%} MRK{6.299213%} KO{18.897638%} DIS{3.937008%} VZ{25.000000%} HON{14.173228%} IBM{0.393701%} ,
2,21645.54867,22493.09156,1.039156,8,WMT{6.311637%} HD{25.049310%} MRK{6.311637%} KO{18.934911%} DIS{3.944773%} VZ{24.852071%} HON{14.201183%} IBM{0.394477%} ,
3,21651.82366,22513.35707,1.03979,8,WMT{6.324111%} HD{25.098814%} MRK{6.324111%} KO{18.972332%} DIS{3.952569%} VZ{24.703557%} HON{14.229249%} IBM{0.395257%} ,
4,21667.76424,22515.52595,1.039125,8,WMT{6.274510%} HD{24.901961%} MRK{6.470588%} KO{18.823529%} DIS{4.117647%} VZ{24.901961%} HON{14.117647%} IBM{0.392157%} ,
5,21688.84263,22527.66309,1.038675,7,WMT{6.666667%} HD{24.901961%} MRK{6.470588%} KO{18.823529%} DIS{4.117647%} VZ{24.901961%} HON{14.117647%} ,
6,21693.28939,22535.04558,1.038803,8,WMT{6.653620%} HD{24.853229%} MRK{6.457926%} KO{18.786693%} DIS{4.109589%} VZ{24.853229%} HON{14.090020%} IBM{0.195695%} ,
7,21702.56179,22544.57705,1.038798,8,WMT{6.640625%} HD{24.804688%} MRK{6.445312%} KO{18.750000%} DIS{4.101562%} VZ{24.804688%} HON{14.062500%} IBM{0.390625%} ,
8,21704.47258,22563.97286,1.0396,7,WMT{6.640625%} HD{24.804688%} MRK{6.835938%} KO{18.750000%} DIS{4.101562%} VZ{24.804688%} HON{14.062500%} ,
9,21709.44249,22572.12079,1.039737,8,WMT{6.627680%} HD{24.756335%} MRK{6.822612%} KO{18.713450%} DIS{4.093567%} VZ{24.756335%} HON{14.035088%} IBM{0.194932%} ,
10,21717.08106,22580.01751,1.039735,8,WMT{6.614786%} HD{24.708171%} MRK{6.809339%} KO{18.677043%} DIS{4.085603%} VZ{24.708171%} HON{14.007782%} IBM{0.389105%} ,
11,21727.04379,22599.15335,1.040139,8,WMT{6.225681%} HD{24.708171%} MRK{6.809339%} KO{18.677043%} DIS{4.474708%} VZ{24.708171%} HON{14.007782%} IBM{0.389105%} ,
12,21748.24622,22611.03693,1.039672,7,WMT{6.614786%} HD{24.708171%} MRK{6.809339%} KO{18.677043%} DIS{4.474708%} VZ{24.708171%} HON{14.007782%} ,
13,21753.48163,22619.21963,1.039798,8,WMT{6.601942%} HD{24.660194%} MRK{6.796117%} KO{18.640777%} DIS{4.466019%} VZ{24.660194%} HON{13.980583%} IBM{0.194175%} ,
14,21761.44708,22627.16079,1.039782,8,WMT{6.589147%} HD{24.612403%} MRK{6.782946%} KO{18.604651%} DIS{4.457364%} VZ{24.612403%} HON{13.953488%} IBM{0.387597%} ,
15,21821.88001,22667.37117,1.038745,7,WMT{7.335907%} HD{24.517375%} MRK{6.756757%} KO{18.532819%} DIS{4.440154%} VZ{24.517375%} HON{13.899614%} ,
16,21838.34843,22704.16345,1.039647,8,WMT{7.307692%} HD{24.423077%} MRK{6.730769%} KO{18.461538%} DIS{4.423077%} VZ{24.423077%} HON{14.038462%} IBM{0.192308%} ,
17,21846.73522,22712.07654,1.03961,8,WMT{7.293666%} HD{24.376200%} MRK{6.717850%} KO{18.426104%} DIS{4.414587%} VZ{24.376200%} HON{14.011516%} IBM{0.383877%} ,
18,21858.00473,22740.88967,1.040392,8,WMT{7.279693%} HD{24.329502%} MRK{6.704981%} KO{18.390805%} DIS{4.406130%} VZ{24.329502%} HON{14.176245%} IBM{0.383142%} ,
19,21877.30709,22782.28272,1.041366,7,WMT{6.153846%} HD{24.423077%} MRK{9.230769%} KO{18.461538%} DIS{3.846154%} VZ{24.038462%} HON{13.846154%} ,
20,21883.13925,22797.28021,1.041774,8,WMT{6.130268%} HD{24.329502%} MRK{9.195402%} KO{18.390805%} DIS{3.831418%} VZ{23.946360%} HON{13.793103%} IBM{0.383142%} ,
21,21884.20033,22818.13605,1.042676,8,WMT{6.142035%} HD{24.376200%} MRK{9.213052%} KO{18.426104%} DIS{3.838772%} VZ{23.800384%} HON{13.819578%} IBM{0.383877%} ,
22,21885.6749,22838.09925,1.043518,8,WMT{6.153846%} HD{24.423077%} MRK{9.230769%} KO{18.461538%} DIS{3.846154%} VZ{23.653846%} HON{13.846154%} IBM{0.384615%} ,
23,21889.28105,22859.21612,1.044311,8,WMT{6.165703%} HD{24.470135%} MRK{9.248555%} KO{18.497110%} DIS{3.853565%} VZ{23.506744%} HON{13.872832%} IBM{0.385356%} ,
24,21893.52687,22879.47008,1.045034,8,WMT{6.177606%} HD{24.517375%} MRK{9.266409%} KO{18.532819%} DIS{3.861004%} VZ{23.359073%} HON{13.899614%} IBM{0.386100%} ,
25,21905.93843,22920.31592,1.046306,8,WMT{6.201550%} HD{24.612403%} MRK{9.302326%} KO{18.604651%} DIS{3.875969%} VZ{23.062016%} HON{13.953488%} IBM{0.387597%} ,
26,21911.82719,22925.93196,1.046281,8,WMT{6.387226%} HD{25.349301%} MRK{9.580838%} KO{19.161677%} DIS{2.594810%} VZ{22.155689%} HON{14.371257%} IBM{0.399202%} ,
27,21913.46807,22949.84387,1.047294,8,WMT{6.400000%} HD{25.400000%} MRK{8.000000%} KO{19.200000%} DIS{4.000000%} VZ{22.200000%} HON{14.400000%} IBM{0.400000%} ,
28,21924.58925,22962.36907,1.047334,8,WMT{6.225681%} HD{24.708171%} MRK{9.338521%} KO{18.677043%} DIS{3.891051%} VZ{22.762646%} HON{14.007782%} IBM{0.389105%} ,
29,21933.94634,22972.27404,1.047339,8,WMT{6.349206%} HD{25.198413%} MRK{9.523810%} KO{19.047619%} DIS{3.968254%} VZ{22.023810%} HON{13.492063%} IBM{0.396825%} ,
30,21941.63901,22994.48697,1.047984,8,WMT{6.336634%} HD{25.148515%} MRK{9.504950%} KO{19.207921%} DIS{3.168317%} VZ{21.980198%} HON{14.257426%} IBM{0.396040%} ,
31,21941.78927,22996.11727,1.048051,8,WMT{6.349206%} HD{25.198413%} MRK{9.523810%} KO{19.047619%} DIS{3.174603%} VZ{22.023810%} HON{14.285714%} IBM{0.396825%} ,
32,21950.14101,23003.44711,1.047986,8,WMT{6.336634%} HD{25.148515%} MRK{9.504950%} KO{19.009901%} DIS{3.168317%} VZ{21.980198%} HON{14.257426%} IBM{0.594059%} ,
33,21954.55933,23009.76806,1.048063,8,WMT{6.534653%} HD{25.148515%} MRK{9.504950%} KO{19.009901%} DIS{3.168317%} VZ{21.980198%} HON{14.257426%} IBM{0.396040%} ,
34,21956.13134,23019.30376,1.048423,8,WMT{6.336634%} HD{25.148515%} MRK{9.504950%} KO{19.009901%} DIS{3.366337%} VZ{21.980198%} HON{14.257426%} IBM{0.396040%} ,
35,21964.87291,23026.96156,1.048354,8,WMT{6.324111%} HD{25.098814%} MRK{9.486166%} KO{18.972332%} DIS{3.359684%} VZ{21.936759%} HON{14.229249%} IBM{0.592885%} ,
36,21969.1135,23033.03131,1.048428,8,WMT{6.521739%} HD{25.098814%} MRK{9.486166%} KO{18.972332%} DIS{3.359684%} VZ{21.936759%} HON{14.229249%} IBM{0.395257%} ,
37,21972.95231,23042.81821,1.04869,8,WMT{6.324111%} HD{25.098814%} MRK{9.486166%} KO{18.972332%} DIS{3.557312%} VZ{21.936759%} HON{14.229249%} IBM{0.395257%} ,
38,21983.11235,23046.72072,1.048383,8,WMT{6.706114%} HD{25.049310%} MRK{9.467456%} KO{18.934911%} DIS{3.353057%} VZ{21.893491%} HON{14.201183%} IBM{0.394477%} ,
39,21988.13218,23052.46616,1.048405,8,WMT{6.560636%} HD{25.248509%} MRK{9.542744%} KO{19.085487%} DIS{3.180915%} VZ{21.669980%} HON{14.314115%} IBM{0.397614%} ,
40,21990.64961,23063.8612,1.048803,8,WMT{6.336634%} HD{25.148515%} MRK{9.504950%} KO{19.009901%} DIS{3.564356%} VZ{21.782178%} HON{14.257426%} IBM{0.396040%} ,
41,21991.31789,23065.56239,1.048849,8,WMT{6.311637%} HD{25.049310%} MRK{9.467456%} KO{18.934911%} DIS{3.747535%} VZ{21.893491%} HON{14.201183%} IBM{0.394477%} ,
42,22001.57086,23066.09904,1.048384,8,WMT{6.746032%} HD{25.198413%} MRK{9.523810%} KO{19.047619%} DIS{3.174603%} VZ{21.626984%} HON{14.285714%} IBM{0.396825%} ,
43,22003.44906,23074.16544,1.048661,7,WMT{6.324111%} HD{25.098814%} MRK{9.486166%} KO{18.972332%} DIS{3.952569%} VZ{21.936759%} HON{14.229249%} ,
44,22006.32015,23081.41904,1.048854,8,WMT{6.311637%} HD{25.049310%} MRK{9.467456%} KO{18.934911%} DIS{3.944773%} VZ{21.893491%} HON{14.201183%} IBM{0.197239%} ,
45,22009.96307,23082.91413,1.048748,8,WMT{6.299213%} HD{25.000000%} MRK{9.645669%} KO{18.897638%} DIS{3.740157%} VZ{21.850394%} HON{14.173228%} IBM{0.393701%} ,
46,22010.29888,23085.53649,1.048852,8,WMT{6.349206%} HD{25.198413%} MRK{9.523810%} KO{19.047619%} DIS{3.571429%} VZ{21.626984%} HON{14.285714%} IBM{0.396825%} ,
47,22012.35376,23088.88575,1.048906,8,WMT{6.299213%} HD{25.000000%} MRK{9.448819%} KO{18.897638%} DIS{3.937008%} VZ{21.850394%} HON{14.173228%} IBM{0.393701%} ,
48,22021.19248,23096.18038,1.048816,8,WMT{6.286837%} HD{24.950884%} MRK{9.430255%} KO{18.860511%} DIS{3.929273%} VZ{21.807466%} HON{14.145383%} IBM{0.589391%} ,
49,22025.3694,23101.99893,1.048881,8,WMT{6.483301%} HD{24.950884%} MRK{9.430255%} KO{18.860511%} DIS{3.929273%} VZ{21.807466%} HON{14.145383%} IBM{0.392927%} ,
50,22026.01363,23102.92798,1.048893,8,WMT{6.324111%} HD{25.098814%} MRK{9.486166%} KO{18.972332%} DIS{3.952569%} VZ{21.739130%} HON{14.229249%} IBM{0.197628%} ,
51,22029.0446,23104.37633,1.048814,8,WMT{6.299213%} HD{25.000000%} MRK{9.448819%} KO{18.897638%} DIS{4.133858%} VZ{21.850394%} HON{14.173228%} IBM{0.196850%} ,
52,22029.82274,23105.69935,1.048837,8,WMT{6.286837%} HD{24.950884%} MRK{9.626719%} KO{18.860511%} DIS{3.929273%} VZ{21.807466%} HON{14.145383%} IBM{0.392927%} ,
53,22031.99858,23110.24331,1.04894,8,WMT{6.311637%} HD{25.049310%} MRK{9.467456%} KO{18.934911%} DIS{3.944773%} VZ{21.696252%} HON{14.201183%} IBM{0.394477%} ,
54,22034.71006,23111.3049,1.048859,8,WMT{6.286837%} HD{24.950884%} MRK{9.430255%} KO{18.860511%} DIS{4.125737%} VZ{21.807466%} HON{14.145383%} IBM{0.392927%} ,
55,22038.9013,23113.44022,1.048756,8,WMT{6.274510%} HD{24.901961%} MRK{9.607843%} KO{18.823529%} DIS{3.921569%} VZ{21.764706%} HON{14.117647%} IBM{0.588235%} ,
56,22039.85344,23115.68276,1.048813,8,WMT{6.666667%} HD{24.901961%} MRK{9.411765%} KO{18.823529%} DIS{3.921569%} VZ{21.764706%} HON{14.117647%} IBM{0.392157%} ,
57,22041.13033,23117.77176,1.048847,8,WMT{6.299213%} HD{25.000000%} MRK{9.448819%} KO{18.897638%} DIS{3.937008%} VZ{21.653543%} HON{14.173228%} IBM{0.590551%} ,
58,22043.53368,23119.6344,1.048817,8,WMT{6.470588%} HD{24.901961%} MRK{9.607843%} KO{18.823529%} DIS{3.921569%} VZ{21.764706%} HON{14.117647%} IBM{0.392157%} ,
59,22045.03954,23123.5903,1.048925,8,WMT{6.496063%} HD{25.000000%} MRK{9.448819%} KO{18.897638%} DIS{3.937008%} VZ{21.653543%} HON{14.173228%} IBM{0.393701%} ,
60,22046.59514,23123.89967,1.048865,8,WMT{6.336634%} HD{25.148515%} MRK{9.504950%} KO{19.009901%} DIS{3.960396%} VZ{21.584158%} HON{14.257426%} IBM{0.198020%} ,
61,22048.64268,23125.23995,1.048828,8,WMT{6.470588%} HD{24.901961%} MRK{9.411765%} KO{18.823529%} DIS{4.117647%} VZ{21.764706%} HON{14.117647%} IBM{0.392157%} ,
62,22049.13428,23127.29073,1.048898,8,WMT{6.299213%} HD{25.000000%} MRK{9.645669%} KO{18.897638%} DIS{3.937008%} VZ{21.653543%} HON{14.173228%} IBM{0.393701%} ,
63,22052.20424,23128.94037,1.048827,8,WMT{6.274510%} HD{24.901961%} MRK{9.607843%} KO{18.823529%} DIS{4.117647%} VZ{21.764706%} HON{14.117647%} IBM{0.392157%} ,
64,22053.05114,23129.85057,1.048828,8,WMT{6.311637%} HD{25.049310%} MRK{9.467456%} KO{19.132150%} DIS{3.944773%} VZ{21.499014%} HON{14.201183%} IBM{0.394477%} ,
65,22053.10633,23131.69051,1.048908,8,WMT{6.324111%} HD{25.098814%} MRK{9.486166%} KO{18.972332%} DIS{3.952569%} VZ{21.541502%} HON{14.229249%} IBM{0.395257%} ,
66,22055.72431,23133.26234,1.048855,8,WMT{6.299213%} HD{25.000000%} MRK{9.448819%} KO{18.897638%} DIS{4.133858%} VZ{21.653543%} HON{14.173228%} IBM{0.393701%} ,
67,22058.84479,23136.70348,1.048863,8,WMT{6.679764%} HD{24.950884%} MRK{9.430255%} KO{18.860511%} DIS{3.929273%} VZ{21.611002%} HON{14.145383%} IBM{0.392927%} ,
68,22062.04036,23137.6377,1.048753,8,WMT{6.653620%} HD{24.853229%} MRK{9.393346%} KO{18.786693%} DIS{4.109589%} VZ{21.722114%} HON{14.090020%} IBM{0.391389%} ,
69,22062.13388,23139.00585,1.048811,8,WMT{6.311637%} HD{25.049310%} MRK{9.467456%} KO{18.934911%} DIS{3.944773%} VZ{21.499014%} HON{14.201183%} IBM{0.591716%} ,
70,22064.39477,23140.19091,1.048757,8,WMT{6.286837%} HD{24.950884%} MRK{9.430255%} KO{18.860511%} DIS{4.125737%} VZ{21.611002%} HON{14.145383%} IBM{0.589391%} ,
71,22064.89628,23141.64828,1.048799,8,WMT{6.457926%} HD{24.853229%} MRK{9.589041%} KO{18.786693%} DIS{4.109589%} VZ{21.722114%} HON{14.090020%} IBM{0.391389%} ,
