After EL,,,Gbest ratio:,0.752937,#in front,7628
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,55758.28853,29509.02553,0.529231,23,MSFT{0.187266%} JNJ{0.749064%} WMT{5.992509%} JPM{13.108614%} PG{14.606742%} CVX{9.176030%} HD{1.685393%} MRK{0.749064%} KO{22.284644%} CSCO{0.749064%} NKE{0.561798%} DIS{0.187266%} VZ{0.187266%} AMGN{0.187266%} HON{1.310861%} IBM{7.490637%} CRM{1.310861%} GS{4.307116%} AXP{4.868914%} BA{6.179775%} MMM{0.561798%} TRV{0.749064%} DD{2.808989%} ,
2,57382.65883,31966.39738,0.557074,23,MSFT{0.176678%} JNJ{12.014134%} WMT{5.653710%} JPM{12.367491%} PG{2.473498%} CVX{8.657244%} HD{1.590106%} MRK{0.706714%} KO{21.024735%} CSCO{0.706714%} NKE{0.530035%} DIS{0.176678%} VZ{0.176678%} AMGN{0.176678%} HON{1.236749%} IBM{18.374558%} CRM{1.236749%} GS{4.063604%} AXP{4.593640%} BA{0.176678%} MMM{0.530035%} TRV{0.706714%} DD{2.650177%} ,
3,58074.20566,32310.8015,0.556371,23,MSFT{0.176678%} JNJ{0.706714%} WMT{5.653710%} JPM{12.367491%} PG{13.780919%} CVX{8.657244%} HD{1.590106%} MRK{0.706714%} KO{21.024735%} CSCO{0.706714%} NKE{0.530035%} DIS{0.176678%} VZ{0.176678%} AMGN{0.176678%} HON{1.236749%} IBM{12.720848%} CRM{1.236749%} GS{4.063604%} AXP{4.593640%} BA{5.830389%} MMM{0.530035%} TRV{0.706714%} DD{2.650177%} ,
4,58601.34211,33839.7651,0.577457,23,MSFT{0.187266%} JNJ{0.749064%} WMT{5.992509%} JPM{13.108614%} PG{8.614232%} CVX{9.176030%} HD{1.685393%} MRK{0.749064%} KO{22.284644%} CSCO{0.749064%} NKE{0.561798%} DIS{0.187266%} VZ{0.187266%} AMGN{0.187266%} HON{1.310861%} IBM{13.483146%} CRM{1.310861%} GS{4.307116%} AXP{4.868914%} BA{6.179775%} MMM{0.561798%} TRV{0.749064%} DD{2.808989%} ,
5,59327.65466,34220.08308,0.576798,23,MSFT{0.168350%} JNJ{11.447811%} WMT{5.387205%} JPM{11.784512%} PG{2.356902%} CVX{8.249158%} HD{1.515152%} MRK{0.673401%} KO{20.033670%} CSCO{0.673401%} NKE{0.505051%} DIS{0.168350%} VZ{0.168350%} AMGN{0.168350%} HON{1.178451%} IBM{17.508418%} CRM{0.505051%} GS{3.872054%} AXP{4.377104%} BA{5.555556%} MMM{0.505051%} TRV{0.673401%} DD{2.525253%} ,
6,59351.55921,34672.85592,0.584195,23,MSFT{0.193050%} JNJ{0.772201%} WMT{6.177606%} JPM{13.513514%} PG{5.791506%} CVX{9.459459%} HD{1.737452%} MRK{0.772201%} KO{22.972973%} CSCO{0.772201%} NKE{0.579151%} DIS{0.193050%} VZ{0.193050%} AMGN{0.193050%} HON{1.351351%} IBM{13.899614%} CRM{1.351351%} GS{4.440154%} AXP{5.019305%} BA{6.370656%} MMM{0.579151%} TRV{0.772201%} DD{2.895753%} ,
7,59759.2713,35047.36729,0.586476,23,MSFT{0.196078%} JNJ{0.784314%} WMT{6.274510%} JPM{13.725490%} PG{2.745098%} CVX{9.607843%} HD{1.764706%} MRK{0.784314%} KO{24.901961%} CSCO{0.784314%} NKE{0.588235%} DIS{0.196078%} VZ{0.196078%} AMGN{0.196078%} HON{1.372549%} IBM{14.117647%} CRM{1.372549%} GS{4.509804%} AXP{5.098039%} BA{6.470588%} MMM{0.588235%} TRV{0.784314%} DD{2.941176%} ,
8,60182.70983,35074.42072,0.582799,22,UNH{0.870827%} JNJ{5.515239%} V{1.161103%} WMT{10.304790%} JPM{15.094340%} PG{5.515239%} CVX{7.256894%} HD{5.224964%} MRK{0.145138%} KO{18.287373%} CSCO{0.290276%} NKE{0.290276%} VZ{0.290276%} HON{0.290276%} IBM{18.432511%} CRM{0.145138%} GS{2.467344%} CAT{0.580552%} AXP{0.580552%} BA{6.531205%} MMM{0.290276%} WBA{0.435414%} ,
9,60189.37443,35532.10271,0.590338,23,MSFT{0.179211%} JNJ{6.451613%} WMT{5.734767%} JPM{12.544803%} PG{2.508961%} CVX{8.781362%} HD{1.612903%} MRK{0.716846%} KO{21.326165%} CSCO{0.716846%} NKE{0.537634%} DIS{0.179211%} VZ{0.179211%} AMGN{0.179211%} HON{1.254480%} IBM{17.204301%} CRM{1.254480%} GS{4.121864%} AXP{4.659498%} BA{5.913978%} MMM{0.537634%} TRV{0.716846%} DD{2.688172%} ,
