After EL,,,Gbest ratio:,0.739931,#in front,929
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,30276.43321,17962.9572,0.593298,13,AAPL{0.162338%} UNH{6.655844%} JNJ{20.292208%} WMT{0.324675%} HD{16.396104%} MRK{19.642857%} MCD{0.162338%} NKE{5.194805%} VZ{18.506494%} CRM{9.090909%} CAT{0.811688%} AXP{0.162338%} WBA{2.597403%} ,
2,30319.35024,18498.96358,0.610137,10,AAPL{0.235294%} UNH{2.352941%} JNJ{13.882353%} WMT{2.823529%} HD{22.588235%} MRK{22.588235%} NKE{4.000000%} VZ{18.823529%} CRM{8.941176%} WBA{3.764706%} ,
3,30395.81955,18832.20039,0.619565,10,AAPL{0.471698%} UNH{1.886792%} JNJ{14.858491%} WMT{2.122642%} HD{22.641509%} MRK{22.641509%} NKE{4.009434%} VZ{18.867925%} CRM{8.726415%} WBA{3.773585%} ,
4,30436.47848,19227.29991,0.631719,13,AAPL{0.359066%} UNH{2.872531%} JNJ{21.364452%} WMT{2.513465%} HD{18.850987%} MRK{17.953321%} KO{5.745063%} MCD{0.359066%} NKE{2.692998%} VZ{17.414722%} AMGN{0.718133%} CRM{8.976661%} WBA{0.179533%} ,
5,30450.66681,19405.83597,0.637288,12,AAPL{0.356506%} UNH{2.852050%} JNJ{22.638146%} WMT{2.495544%} HD{18.716578%} MRK{17.825312%} KO{5.704100%} MCD{0.356506%} NKE{2.673797%} VZ{17.290553%} CRM{8.912656%} WBA{0.178253%} ,
6,30460.94122,19476.34394,0.639387,12,UNH{2.841918%} JNJ{22.557726%} WMT{2.486679%} HD{18.650089%} MRK{17.761989%} KO{5.683837%} MCD{0.355240%} NKE{2.664298%} VZ{17.229130%} AMGN{0.710480%} CRM{8.880995%} WBA{0.177620%} ,
7,30464.14535,19525.32937,0.640928,12,AAPL{0.355240%} UNH{2.841918%} JNJ{22.557726%} WMT{2.486679%} HD{18.650089%} MRK{17.761989%} KO{5.683837%} NKE{2.664298%} VZ{17.229130%} AMGN{0.710480%} CRM{8.880995%} WBA{0.177620%} ,
8,30497.906,19577.7869,0.641939,13,AAPL{0.355240%} UNH{2.841918%} JNJ{22.557726%} WMT{2.486679%} HD{18.650089%} MRK{17.761989%} KO{5.683837%} MCD{0.355240%} NKE{2.664298%} VZ{17.229130%} AMGN{0.710480%} CRM{8.525755%} WBA{0.177620%} ,
9,30531.33241,19583.79784,0.641433,13,AAPL{0.356506%} UNH{2.852050%} JNJ{22.638146%} WMT{2.495544%} HD{18.716578%} MRK{17.112299%} KO{5.704100%} MCD{0.356506%} NKE{2.673797%} VZ{17.290553%} AMGN{0.713012%} CRM{8.912656%} WBA{0.178253%} ,
10,30610.35099,20224.18246,0.660698,13,AAPL{0.364299%} UNH{2.914390%} JNJ{23.132969%} WMT{2.550091%} HD{19.125683%} MRK{18.214936%} KO{5.828780%} MCD{0.364299%} NKE{2.732240%} VZ{17.668488%} AMGN{0.728597%} CRM{6.193078%} WBA{0.182149%} ,
11,30719.68206,20351.20301,0.662481,13,AAPL{0.375235%} UNH{3.001876%} JNJ{22.326454%} WMT{2.626642%} HD{19.699812%} MRK{18.761726%} KO{6.003752%} MCD{0.375235%} NKE{2.814259%} VZ{18.198874%} AMGN{0.750469%} CRM{4.878049%} WBA{0.187617%} ,
12,30720.67133,20382.08499,0.663465,13,AAPL{0.375235%} UNH{3.001876%} JNJ{23.827392%} WMT{2.626642%} HD{18.198874%} MRK{18.761726%} KO{6.003752%} MCD{0.375235%} NKE{2.814259%} VZ{18.198874%} AMGN{0.750469%} CRM{4.878049%} WBA{0.187617%} ,
13,30728.95184,20530.87776,0.668128,12,AAPL{0.372439%} UNH{2.979516%} JNJ{23.649907%} WMT{2.607076%} HD{19.553073%} MRK{18.621974%} KO{5.959032%} MCD{0.372439%} NKE{2.793296%} VZ{18.063315%} CRM{4.841713%} WBA{0.186220%} ,
14,30780.83274,20545.24425,0.667469,13,AAPL{0.371058%} UNH{2.968460%} JNJ{23.191095%} WMT{2.597403%} HD{19.480519%} MRK{18.552876%} KO{5.936920%} MCD{0.371058%} NKE{2.782931%} VZ{17.996289%} AMGN{0.742115%} CRM{4.823748%} WBA{0.185529%} ,
15,30785.59851,20559.30218,0.667822,13,AAPL{0.371058%} UNH{2.968460%} JNJ{23.562152%} WMT{2.226345%} HD{19.480519%} MRK{18.552876%} KO{5.936920%} MCD{0.371058%} NKE{2.782931%} VZ{17.996289%} AMGN{0.742115%} CRM{4.823748%} WBA{0.185529%} ,
16,30789.89114,20560.47429,0.667767,13,AAPL{0.370370%} UNH{2.962963%} JNJ{23.518519%} WMT{2.592593%} HD{19.444444%} MRK{18.518519%} KO{5.925926%} MCD{0.370370%} NKE{2.592593%} VZ{17.962963%} AMGN{0.740741%} CRM{4.814815%} WBA{0.185185%} ,
17,30791.46073,20600.5835,0.669036,12,UNH{2.968460%} JNJ{23.562152%} WMT{2.597403%} HD{19.480519%} MRK{18.552876%} KO{5.936920%} MCD{0.371058%} NKE{2.782931%} VZ{17.996289%} AMGN{0.742115%} CRM{4.823748%} WBA{0.185529%} ,
18,30798.68456,20651.96783,0.670547,12,AAPL{0.371058%} UNH{2.968460%} JNJ{23.562152%} WMT{2.597403%} HD{19.480519%} MRK{18.552876%} KO{5.936920%} NKE{2.782931%} VZ{17.996289%} AMGN{0.742115%} CRM{4.823748%} WBA{0.185529%} ,
19,30857.22447,20716.81188,0.671376,13,AAPL{0.372439%} UNH{2.979516%} JNJ{23.649907%} WMT{2.607076%} HD{19.553073%} MRK{17.877095%} KO{5.959032%} MCD{0.372439%} NKE{2.793296%} VZ{18.063315%} AMGN{0.744879%} CRM{4.841713%} WBA{0.186220%} ,
20,30865.96447,20726.86195,0.671512,12,AAPL{0.375235%} UNH{3.001876%} JNJ{23.827392%} WMT{2.626642%} HD{19.699812%} MRK{18.761726%} KO{6.003752%} MCD{0.375235%} NKE{2.814259%} VZ{18.198874%} CRM{4.127580%} WBA{0.187617%} ,
21,30921.20406,20742.15075,0.670807,13,AAPL{0.373832%} UNH{2.990654%} JNJ{23.364486%} WMT{2.616822%} HD{19.626168%} MRK{18.691589%} KO{5.981308%} MCD{0.373832%} NKE{2.803738%} VZ{18.130841%} AMGN{0.747664%} CRM{4.112150%} WBA{0.186916%} ,
22,30925.10062,20809.54421,0.672901,12,UNH{2.968460%} JNJ{23.562152%} WMT{2.597403%} HD{19.480519%} MRK{18.552876%} KO{5.936920%} MCD{0.371058%} NKE{2.782931%} VZ{19.480519%} AMGN{0.742115%} CRM{3.339518%} WBA{0.185529%} ,
23,30939.16227,20860.92854,0.674256,12,AAPL{0.371058%} UNH{2.968460%} JNJ{23.562152%} WMT{2.597403%} HD{19.480519%} MRK{18.552876%} KO{5.936920%} NKE{2.782931%} VZ{19.480519%} AMGN{0.742115%} CRM{3.339518%} WBA{0.185529%} ,
24,30964.27724,20992.4614,0.677957,10,AAPL{0.213220%} UNH{2.132196%} JNJ{24.520256%} WMT{2.558635%} HD{20.469083%} MRK{20.469083%} NKE{3.624733%} VZ{17.057569%} CRM{8.102345%} WBA{0.852878%} ,
25,30998.49956,21058.22734,0.679331,10,AAPL{0.213220%} UNH{2.132196%} JNJ{26.226013%} WMT{0.852878%} HD{20.469083%} MRK{20.469083%} NKE{3.624733%} VZ{17.057569%} CRM{8.102345%} WBA{0.852878%} ,
26,31036.6193,21103.12285,0.679943,10,AAPL{0.205339%} UNH{2.053388%} JNJ{25.256674%} WMT{2.464066%} HD{19.712526%} MRK{19.712526%} KO{3.285421%} NKE{3.490760%} VZ{16.427105%} CRM{7.392197%} ,
27,31037.94727,21166.23779,0.681947,10,AAPL{0.211416%} UNH{2.114165%} JNJ{26.004228%} WMT{1.691332%} HD{20.295983%} MRK{20.295983%} NKE{3.594080%} VZ{16.913319%} CRM{8.033827%} WBA{0.845666%} ,
28,31051.7454,21170.267,0.681774,9,UNH{2.083333%} JNJ{25.625000%} WMT{2.500000%} HD{20.000000%} MRK{20.000000%} KO{1.666667%} NKE{3.541667%} VZ{16.666667%} CRM{7.916667%} ,
29,31073.53631,21204.12839,0.682385,10,AAPL{0.210526%} UNH{2.105263%} JNJ{25.473684%} WMT{2.526316%} HD{20.210526%} MRK{20.210526%} NKE{3.578947%} VZ{16.842105%} CRM{8.000000%} WBA{0.842105%} ,
30,31077.96715,21213.1697,0.682579,10,AAPL{0.206186%} UNH{2.061856%} JNJ{25.360825%} WMT{2.474227%} HD{19.793814%} MRK{19.793814%} KO{3.298969%} NKE{3.505155%} VZ{16.494845%} CRM{7.010309%} ,
31,31090.5921,21299.80471,0.685088,10,AAPL{0.427350%} UNH{1.709402%} JNJ{25.427350%} WMT{1.923077%} HD{20.512821%} MRK{20.512821%} NKE{3.632479%} VZ{17.094017%} CRM{7.905983%} WBA{0.854701%} ,
