Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
11,40896.03091,41219.07673,1.007899,9,AAPL{1.807229%} JNJ{6.024096%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.425703%} MCD{8.032129%} CAT{12.851406%} ,
12,40920.5359,41226.93329,1.007488,9,AAPL{1.419878%} JNJ{4.868154%} V{14.198783%} WMT{12.981744%} CVX{13.184584%} MRK{25.760649%} KO{6.490872%} MCD{8.113590%} CAT{12.981744%} ,
13,40924.65214,41270.99711,1.008463,9,AAPL{1.417004%} JNJ{4.858300%} V{14.170040%} WMT{12.955466%} CVX{13.360324%} MRK{25.708502%} KO{6.477733%} MCD{8.097166%} CAT{12.955466%} ,
14,40939.61014,41271.71936,1.008112,9,AAPL{1.635992%} JNJ{4.089980%} V{13.905930%} WMT{13.087935%} CVX{13.087935%} MRK{25.971370%} KO{6.748466%} MCD{8.179959%} CAT{13.292434%} ,
15,40956.98957,41279.7842,1.007881,9,AAPL{1.821862%} JNJ{4.858300%} V{13.765182%} WMT{12.955466%} CVX{13.360324%} MRK{25.708502%} KO{6.477733%} MCD{8.097166%} CAT{12.955466%} ,
16,40974.88607,41380.09465,1.009889,9,AAPL{1.810865%} JNJ{5.633803%} V{13.682093%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.438632%} MCD{8.048290%} CAT{13.078471%} ,
17,41012.56515,41444.96637,1.010543,9,AAPL{1.632653%} JNJ{4.081633%} V{13.877551%} WMT{13.061224%} CVX{13.061224%} MRK{25.918367%} KO{6.734694%} MCD{8.163265%} CAT{13.469388%} ,
18,41075.94152,41525.73532,1.01095,9,AAPL{1.417004%} JNJ{4.858300%} V{14.170040%} WMT{12.955466%} CVX{12.955466%} MRK{25.708502%} KO{6.477733%} MCD{8.097166%} CAT{13.360324%} ,
19,41080.01065,41534.52242,1.011064,9,AAPL{1.821862%} JNJ{4.858300%} V{13.765182%} WMT{12.955466%} CVX{12.955466%} MRK{25.708502%} KO{6.477733%} MCD{8.097166%} CAT{13.360324%} ,
20,41148.64539,41684.88544,1.013032,9,AAPL{0.996016%} JNJ{3.984064%} V{13.944223%} WMT{12.749004%} CVX{12.749004%} MRK{25.298805%} KO{7.968127%} MCD{7.968127%} CAT{14.342629%} ,
21,41155.61854,41698.95108,1.013202,9,AAPL{0.988142%} JNJ{4.743083%} V{13.833992%} WMT{12.648221%} CVX{12.648221%} MRK{25.098814%} KO{7.905138%} MCD{7.905138%} CAT{14.229249%} ,
22,41172.9897,41706.91524,1.012968,9,AAPL{1.383399%} JNJ{4.743083%} V{13.438735%} WMT{12.648221%} CVX{12.648221%} MRK{25.098814%} KO{7.905138%} MCD{7.905138%} CAT{14.229249%} ,
23,41186.89162,41775.21725,1.014284,9,AAPL{0.600000%} JNJ{4.000000%} V{14.000000%} WMT{12.800000%} CVX{12.800000%} MRK{25.400000%} KO{8.000000%} MCD{8.000000%} CAT{14.400000%} ,
24,41211.685,41788.71816,1.014002,9,AAPL{1.626016%} JNJ{4.065041%} V{13.821138%} WMT{13.008130%} CVX{13.008130%} MRK{25.813008%} KO{6.707317%} MCD{8.130081%} CAT{13.821138%} ,
25,41235.07884,41791.96851,1.013505,9,AAPL{1.400000%} JNJ{4.000000%} V{13.200000%} WMT{12.800000%} CVX{12.800000%} MRK{25.400000%} KO{8.000000%} MCD{8.000000%} CAT{14.400000%} ,
26,41258.23586,41803.94295,1.013227,9,AAPL{1.388889%} JNJ{4.761905%} V{13.095238%} WMT{12.698413%} CVX{12.698413%} MRK{25.198413%} KO{7.936508%} MCD{7.936508%} CAT{14.285714%} ,
27,41284.74337,41866.56396,1.014093,9,AAPL{1.411290%} JNJ{4.838710%} V{14.112903%} WMT{12.903226%} CVX{12.903226%} MRK{25.604839%} KO{6.451613%} MCD{8.064516%} CAT{13.709677%} ,
28,41285.30871,41875.03109,1.014284,9,AAPL{1.814516%} JNJ{4.838710%} V{13.709677%} WMT{12.903226%} CVX{12.903226%} MRK{25.604839%} KO{6.451613%} MCD{8.064516%} CAT{13.709677%} ,
29,41335.37272,41928.31472,1.014345,9,AAPL{0.603622%} JNJ{3.219316%} V{14.084507%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{8.048290%} MCD{8.048290%} CAT{14.688129%} ,
30,41384.57317,41945.6146,1.013557,9,AAPL{1.408451%} JNJ{3.219316%} V{13.279678%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{8.048290%} MCD{8.048290%} CAT{14.688129%} ,
31,41387.3659,41954.34664,1.013699,9,AAPL{0.594059%} JNJ{4.752475%} V{13.861386%} WMT{12.673267%} CVX{12.673267%} MRK{25.148515%} KO{7.920792%} MCD{7.920792%} CAT{14.455446%} ,
32,41407.85706,41999.62758,1.014291,9,AAPL{1.600000%} JNJ{4.000000%} V{13.600000%} WMT{12.800000%} CVX{12.800000%} MRK{25.400000%} KO{7.400000%} MCD{8.000000%} CAT{14.400000%} ,
33,41426.71758,42033.43696,1.014646,9,AAPL{1.825558%} JNJ{4.056795%} V{13.793103%} WMT{12.981744%} CVX{12.981744%} MRK{25.760649%} KO{6.490872%} MCD{8.113590%} CAT{13.995943%} ,
34,41471.83558,42072.63244,1.014487,9,AAPL{1.388889%} JNJ{4.761905%} V{13.888889%} WMT{12.698413%} CVX{12.698413%} MRK{25.198413%} KO{7.142857%} MCD{7.936508%} CAT{14.285714%} ,
35,41484.17038,42075.14184,1.014246,9,AAPL{1.792829%} JNJ{4.382470%} V{13.545817%} WMT{12.749004%} CVX{12.749004%} MRK{25.298805%} KO{7.171315%} MCD{7.968127%} CAT{14.342629%} ,
36,41485.48687,42080.91656,1.014353,9,AAPL{1.785714%} JNJ{4.761905%} V{13.492063%} WMT{12.698413%} CVX{12.698413%} MRK{25.198413%} KO{7.142857%} MCD{7.936508%} CAT{14.285714%} ,
37,41486.26758,42105.00186,1.014914,9,AAPL{1.202405%} JNJ{4.008016%} V{14.028056%} WMT{12.825651%} CVX{12.825651%} MRK{25.450902%} KO{7.214429%} MCD{8.016032%} CAT{14.428858%} ,
38,41495.25674,42113.88026,1.014908,9,AAPL{1.603206%} JNJ{4.008016%} V{13.627255%} WMT{12.825651%} CVX{12.825651%} MRK{25.450902%} KO{7.214429%} MCD{8.016032%} CAT{14.428858%} ,
39,41497.20113,42118.59726,1.014974,9,AAPL{1.600000%} JNJ{4.200000%} V{13.600000%} WMT{12.800000%} CVX{12.800000%} MRK{25.400000%} KO{7.200000%} MCD{8.000000%} CAT{14.400000%} ,
40,41498.18524,42120.78252,1.015003,9,AAPL{1.596806%} JNJ{4.391218%} V{13.572854%} WMT{12.774451%} CVX{12.774451%} MRK{25.349301%} KO{7.185629%} MCD{7.984032%} CAT{14.371257%} ,
41,41505.64034,42126.9712,1.01497,9,AAPL{1.590457%} JNJ{4.771372%} V{13.518887%} WMT{12.723658%} CVX{12.723658%} MRK{25.248509%} KO{7.157058%} MCD{7.952286%} CAT{14.314115%} ,
42,41518.53566,42150.91461,1.015231,9,AAPL{1.004016%} JNJ{4.016064%} V{14.056225%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{7.228916%} MCD{8.032129%} CAT{14.457831%} ,
43,41519.94531,42159.4274,1.015402,9,AAPL{1.405622%} JNJ{4.016064%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{7.228916%} MCD{8.032129%} CAT{14.457831%} ,
44,41538.70804,42161.78356,1.015,9,AAPL{0.996016%} JNJ{4.780876%} V{13.944223%} WMT{12.749004%} CVX{12.749004%} MRK{25.298805%} KO{7.171315%} MCD{7.968127%} CAT{14.342629%} ,
45,41539.04275,42170.38764,1.015199,9,AAPL{1.394422%} JNJ{4.780876%} V{13.545817%} WMT{12.749004%} CVX{12.749004%} MRK{25.298805%} KO{7.171315%} MCD{7.968127%} CAT{14.342629%} ,
46,41592.56023,42231.6543,1.015366,9,AAPL{1.606426%} JNJ{4.016064%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{7.028112%} MCD{8.032129%} CAT{14.457831%} ,
47,41632.63123,42242.33704,1.014645,9,AAPL{0.604839%} JNJ{4.032258%} V{14.112903%} WMT{12.903226%} CVX{12.903226%} MRK{25.604839%} KO{7.258065%} MCD{8.064516%} CAT{14.516129%} ,
48,41638.8142,42247.36501,1.014615,9,AAPL{1.782178%} JNJ{4.752475%} V{13.465347%} WMT{12.673267%} CVX{12.673267%} MRK{25.148515%} KO{7.128713%} MCD{7.920792%} CAT{14.455446%} ,
49,41643.44541,42261.4686,1.014841,9,AAPL{1.590457%} JNJ{4.771372%} V{13.916501%} WMT{12.723658%} CVX{12.723658%} MRK{25.248509%} KO{6.759443%} MCD{7.952286%} CAT{14.314115%} ,
50,41651.20376,42263.71417,1.014706,9,AAPL{1.209677%} JNJ{3.225806%} V{14.112903%} WMT{12.903226%} CVX{12.903226%} MRK{25.604839%} KO{7.258065%} MCD{8.064516%} CAT{14.717742%} ,
51,41656.96793,42283.57402,1.015042,9,AAPL{1.600000%} JNJ{4.000000%} V{13.600000%} WMT{12.800000%} CVX{12.800000%} MRK{25.400000%} KO{7.200000%} MCD{8.000000%} CAT{14.600000%} ,
52,41658.35895,42285.05676,1.015044,9,AAPL{1.606426%} JNJ{4.016064%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.626506%} MCD{8.433735%} CAT{14.457831%} ,
53,41663.91152,42295.26664,1.015154,9,AAPL{1.405622%} JNJ{4.016064%} V{14.056225%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.827309%} MCD{8.032129%} CAT{14.457831%} ,
54,41669.90756,42306.50331,1.015277,9,AAPL{1.803607%} JNJ{4.208417%} V{13.627255%} WMT{12.825651%} CVX{12.825651%} MRK{25.450902%} KO{6.813627%} MCD{8.016032%} CAT{14.428858%} ,
55,41671.2765,42310.08534,1.01533,9,AAPL{1.800000%} JNJ{4.400000%} V{13.600000%} WMT{12.800000%} CVX{12.800000%} MRK{25.400000%} KO{6.800000%} MCD{8.000000%} CAT{14.400000%} ,
56,41675.00969,42313.69267,1.015325,9,AAPL{1.792829%} JNJ{4.780876%} V{13.545817%} WMT{12.749004%} CVX{12.749004%} MRK{25.298805%} KO{6.772908%} MCD{7.968127%} CAT{14.342629%} ,
57,41689.72009,42319.15413,1.015098,9,AAPL{1.414141%} JNJ{3.232323%} V{13.737374%} WMT{12.929293%} CVX{12.929293%} MRK{25.656566%} KO{7.272727%} MCD{8.080808%} CAT{14.747475%} ,
58,41697.27191,42349.58191,1.015644,9,AAPL{1.609658%} JNJ{4.024145%} V{13.682093%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.841046%} MCD{8.048290%} CAT{14.486922%} ,
59,41699.52532,42352.15222,1.015651,9,AAPL{1.606426%} JNJ{4.216867%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.827309%} MCD{8.032129%} CAT{14.457831%} ,
60,41702.38658,42354.16287,1.015629,9,AAPL{1.603206%} JNJ{4.408818%} V{13.627255%} WMT{12.825651%} CVX{12.825651%} MRK{25.450902%} KO{6.813627%} MCD{8.016032%} CAT{14.428858%} ,
61,41712.84557,42359.43512,1.015501,9,AAPL{1.596806%} JNJ{4.790419%} V{13.572854%} WMT{12.774451%} CVX{12.774451%} MRK{25.349301%} KO{6.786427%} MCD{7.984032%} CAT{14.371257%} ,
62,41727.19145,42376.33402,1.015557,9,AAPL{1.609658%} JNJ{4.024145%} V{13.682093%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.639839%} MCD{8.249497%} CAT{14.486922%} ,
63,41741.8782,42395.78147,1.015665,9,AAPL{1.411290%} JNJ{4.032258%} V{13.709677%} WMT{12.903226%} CVX{12.903226%} MRK{25.604839%} KO{6.854839%} MCD{8.064516%} CAT{14.516129%} ,
64,41762.92115,42403.18791,1.015331,9,AAPL{1.609658%} JNJ{4.024145%} V{13.682093%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.438632%} MCD{8.450704%} CAT{14.486922%} ,
65,41763.16195,42405.55468,1.015382,9,AAPL{1.606426%} JNJ{4.216867%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.425703%} MCD{8.433735%} CAT{14.457831%} ,
66,41764.11013,42407.53641,1.015406,9,AAPL{1.603206%} JNJ{4.408818%} V{13.627255%} WMT{12.825651%} CVX{12.825651%} MRK{25.450902%} KO{6.412826%} MCD{8.416834%} CAT{14.428858%} ,
67,41767.33232,42417.55241,1.015568,9,AAPL{1.609658%} JNJ{4.024145%} V{13.883300%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.639839%} MCD{8.048290%} CAT{14.486922%} ,
68,41772.69283,42421.80881,1.015539,9,AAPL{1.810865%} JNJ{4.024145%} V{13.682093%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.639839%} MCD{8.048290%} CAT{14.486922%} ,
69,41773.28296,42424.37912,1.015586,9,AAPL{1.807229%} JNJ{4.216867%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.626506%} MCD{8.032129%} CAT{14.457831%} ,
70,41774.46954,42426.288,1.015603,9,AAPL{1.803607%} JNJ{4.408818%} V{13.627255%} WMT{12.825651%} CVX{12.825651%} MRK{25.450902%} KO{6.613226%} MCD{8.016032%} CAT{14.428858%} ,
71,41781.15517,42431.13851,1.015557,9,AAPL{1.796407%} JNJ{4.790419%} V{13.572854%} WMT{12.774451%} CVX{12.774451%} MRK{25.349301%} KO{6.586826%} MCD{7.984032%} CAT{14.371257%} ,
72,41803.10928,42449.48924,1.015462,9,AAPL{1.411290%} JNJ{4.032258%} V{13.709677%} WMT{12.903226%} CVX{12.903226%} MRK{25.604839%} KO{6.451613%} MCD{8.467742%} CAT{14.516129%} ,
73,41804.26161,42451.02946,1.015471,9,AAPL{1.807229%} JNJ{4.216867%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.425703%} MCD{8.232932%} CAT{14.457831%} ,
74,41804.49099,42453.01119,1.015513,9,AAPL{1.803607%} JNJ{4.408818%} V{13.627255%} WMT{12.825651%} CVX{12.825651%} MRK{25.450902%} KO{6.412826%} MCD{8.216433%} CAT{14.428858%} ,
75,41808.99115,42463.98709,1.015666,9,AAPL{1.619433%} JNJ{3.643725%} V{13.765182%} WMT{12.955466%} CVX{12.955466%} MRK{25.708502%} KO{6.680162%} MCD{8.097166%} CAT{14.574899%} ,
76,41810.53003,42468.4301,1.015735,9,AAPL{1.612903%} JNJ{4.032258%} V{13.709677%} WMT{12.903226%} CVX{12.903226%} MRK{25.604839%} KO{6.653226%} MCD{8.064516%} CAT{14.516129%} ,
77,41812.38275,42470.1816,1.015732,9,AAPL{1.609658%} JNJ{4.225352%} V{13.682093%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.639839%} MCD{8.048290%} CAT{14.486922%} ,
78,41816.15458,42472.03867,1.015685,9,AAPL{1.606426%} JNJ{4.417671%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.626506%} MCD{8.032129%} CAT{14.457831%} ,
79,41828.99817,42477.74777,1.01551,9,AAPL{1.600000%} JNJ{4.800000%} V{13.600000%} WMT{12.800000%} CVX{12.800000%} MRK{25.400000%} KO{6.600000%} MCD{8.000000%} CAT{14.400000%} ,
80,41840.35609,42495.28398,1.015653,9,AAPL{1.612903%} JNJ{4.032258%} V{13.709677%} WMT{12.903226%} CVX{12.903226%} MRK{25.604839%} KO{6.451613%} MCD{8.266129%} CAT{14.516129%} ,
81,41841.33828,42497.03549,1.015671,9,AAPL{1.609658%} JNJ{4.225352%} V{13.682093%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.438632%} MCD{8.249497%} CAT{14.486922%} ,
82,41843.98369,42498.68902,1.015646,9,AAPL{1.606426%} JNJ{4.417671%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.425703%} MCD{8.232932%} CAT{14.457831%} ,
83,41854.66743,42503.0601,1.015492,9,AAPL{1.996008%} JNJ{4.790419%} V{13.572854%} WMT{12.774451%} CVX{12.774451%} MRK{25.349301%} KO{6.387226%} MCD{7.984032%} CAT{14.371257%} ,
84,41855.10066,42504.47097,1.015515,9,AAPL{1.600000%} JNJ{4.800000%} V{13.600000%} WMT{12.800000%} CVX{12.800000%} MRK{25.400000%} KO{6.400000%} MCD{8.200000%} CAT{14.400000%} ,
85,41863.23616,42513.91262,1.015543,9,AAPL{1.414141%} JNJ{4.040404%} V{13.737374%} WMT{12.929293%} CVX{12.929293%} MRK{25.656566%} KO{6.666667%} MCD{8.080808%} CAT{14.545455%} ,
86,41877.26849,42518.00781,1.0153,9,AAPL{1.606426%} JNJ{4.016064%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.827309%} MCD{8.032129%} CAT{14.658635%} ,
87,41881.18412,42538.25388,1.015689,9,AAPL{1.609658%} JNJ{4.225352%} V{13.883300%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.438632%} MCD{8.048290%} CAT{14.486922%} ,
88,41883.26133,42539.90741,1.015678,9,AAPL{1.606426%} JNJ{4.417671%} V{13.855422%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.425703%} MCD{8.032129%} CAT{14.457831%} ,
89,41883.85244,42540.75877,1.015684,9,AAPL{1.814516%} JNJ{4.032258%} V{13.709677%} WMT{12.903226%} CVX{12.903226%} MRK{25.604839%} KO{6.451613%} MCD{8.064516%} CAT{14.516129%} ,
90,41884.08306,42542.51027,1.01572,9,AAPL{1.810865%} JNJ{4.225352%} V{13.682093%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.438632%} MCD{8.048290%} CAT{14.486922%} ,
91,41886.01334,42544.1638,1.015713,9,AAPL{1.807229%} JNJ{4.417671%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.425703%} MCD{8.032129%} CAT{14.457831%} ,
92,41889.26744,42546.07268,1.01568,9,AAPL{1.803607%} JNJ{4.609218%} V{13.627255%} WMT{12.825651%} CVX{12.825651%} MRK{25.450902%} KO{6.412826%} MCD{8.016032%} CAT{14.428858%} ,
93,41895.29732,42549.55294,1.015616,9,AAPL{1.800000%} JNJ{4.800000%} V{13.600000%} WMT{12.800000%} CVX{12.800000%} MRK{25.400000%} KO{6.400000%} MCD{8.000000%} CAT{14.400000%} ,
94,41900.26597,42550.71966,1.015524,9,AAPL{1.796407%} JNJ{4.990020%} V{13.572854%} WMT{12.774451%} CVX{12.774451%} MRK{25.349301%} KO{6.387226%} MCD{7.984032%} CAT{14.371257%} ,
95,41906.47656,42552.14173,1.015407,9,AAPL{1.792829%} JNJ{5.179283%} V{13.545817%} WMT{12.749004%} CVX{12.749004%} MRK{25.298805%} KO{6.374502%} MCD{7.968127%} CAT{14.342629%} ,
96,41923.456,42555.9312,1.015086,9,AAPL{1.419878%} JNJ{3.245436%} V{13.793103%} WMT{12.981744%} CVX{12.981744%} MRK{25.760649%} KO{6.896552%} MCD{8.113590%} CAT{14.807302%} ,
97,41927.37899,42558.06572,1.015042,9,AAPL{2.200000%} JNJ{4.800000%} V{13.200000%} WMT{12.800000%} CVX{12.800000%} MRK{25.400000%} KO{6.400000%} MCD{8.000000%} CAT{14.400000%} ,
98,41929.80011,42586.66302,1.015666,9,AAPL{1.616162%} JNJ{4.040404%} V{13.737374%} WMT{12.929293%} CVX{12.929293%} MRK{25.656566%} KO{6.464646%} MCD{8.080808%} CAT{14.545455%} ,
99,41933.88162,42589.13156,1.015626,9,AAPL{1.612903%} JNJ{4.233871%} V{13.709677%} WMT{12.903226%} CVX{12.903226%} MRK{25.604839%} KO{6.451613%} MCD{8.064516%} CAT{14.516129%} ,
100,41937.87861,42590.88306,1.015571,9,AAPL{1.609658%} JNJ{4.426559%} V{13.682093%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.438632%} MCD{8.048290%} CAT{14.486922%} ,
101,41943.60286,42592.5366,1.015472,9,AAPL{1.606426%} JNJ{4.618474%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.425703%} MCD{8.032129%} CAT{14.457831%} ,
102,41949.76516,42593.73224,1.015351,9,AAPL{1.603206%} JNJ{4.809619%} V{13.627255%} WMT{12.825651%} CVX{12.825651%} MRK{25.450902%} KO{6.412826%} MCD{8.016032%} CAT{14.428858%} ,
103,41959.99818,42597.53246,1.015194,9,AAPL{1.600000%} JNJ{5.000000%} V{13.600000%} WMT{12.800000%} CVX{12.800000%} MRK{25.400000%} KO{6.400000%} MCD{8.000000%} CAT{14.400000%} ,
104,41962.29539,42597.53734,1.015138,9,AAPL{1.792829%} JNJ{4.780876%} V{13.545817%} WMT{12.749004%} CVX{12.749004%} MRK{25.298805%} KO{6.573705%} MCD{7.968127%} CAT{14.541833%} ,
105,41968.6834,42598.69918,1.015012,9,AAPL{1.596806%} JNJ{5.189621%} V{13.572854%} WMT{12.774451%} CVX{12.774451%} MRK{25.349301%} KO{6.387226%} MCD{7.984032%} CAT{14.371257%} ,
106,41975.9799,42616.88506,1.015268,9,AAPL{1.807229%} JNJ{4.016064%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.425703%} MCD{8.232932%} CAT{14.658635%} ,
107,41983.68326,42618.80987,1.015128,9,AAPL{1.988072%} JNJ{4.771372%} V{13.717694%} WMT{12.723658%} CVX{12.723658%} MRK{25.248509%} KO{6.361829%} MCD{7.952286%} CAT{14.512922%} ,
108,41986.85476,42624.057,1.015176,9,AAPL{1.792829%} JNJ{4.780876%} V{13.545817%} WMT{12.749004%} CVX{12.749004%} MRK{25.298805%} KO{6.374502%} MCD{8.167331%} CAT{14.541833%} ,
109,41993.5322,42633.55639,1.015241,9,AAPL{1.417004%} JNJ{4.048583%} V{13.765182%} WMT{12.955466%} CVX{12.955466%} MRK{25.708502%} KO{6.477733%} MCD{8.097166%} CAT{14.574899%} ,
110,41998.57031,42636.03719,1.015178,9,AAPL{1.609658%} JNJ{4.024145%} V{13.682093%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.639839%} MCD{8.048290%} CAT{14.688129%} ,
111,42006.58179,42637.18439,1.015012,9,AAPL{1.411290%} JNJ{4.435484%} V{13.709677%} WMT{12.903226%} CVX{12.903226%} MRK{25.604839%} KO{6.451613%} MCD{8.064516%} CAT{14.516129%} ,
112,42013.35914,42641.97787,1.014962,9,AAPL{1.821862%} JNJ{4.048583%} V{13.360324%} WMT{12.955466%} CVX{12.955466%} MRK{25.708502%} KO{6.477733%} MCD{8.097166%} CAT{14.574899%} ,
113,42017.15781,42658.10345,1.015254,9,AAPL{1.807229%} JNJ{4.016064%} V{13.855422%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.425703%} MCD{8.032129%} CAT{14.658635%} ,
114,42023.04199,42662.35984,1.015214,9,AAPL{2.008032%} JNJ{4.016064%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.425703%} MCD{8.032129%} CAT{14.658635%} ,
115,42024.84155,42662.89108,1.015183,9,AAPL{1.609658%} JNJ{4.024145%} V{13.682093%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.438632%} MCD{8.249497%} CAT{14.688129%} ,
116,42025.34351,42664.83692,1.015217,9,AAPL{1.792829%} JNJ{4.780876%} V{13.745020%} WMT{12.749004%} CVX{12.749004%} MRK{25.298805%} KO{6.374502%} MCD{7.968127%} CAT{14.541833%} ,
117,42030.58353,42669.13897,1.015193,9,AAPL{1.992032%} JNJ{4.780876%} V{13.545817%} WMT{12.749004%} CVX{12.749004%} MRK{25.298805%} KO{6.374502%} MCD{7.968127%} CAT{14.541833%} ,
118,42035.06532,42670.37819,1.015114,9,AAPL{1.988072%} JNJ{4.970179%} V{13.518887%} WMT{12.723658%} CVX{12.723658%} MRK{25.248509%} KO{6.361829%} MCD{7.952286%} CAT{14.512922%} ,
119,42042.37761,42673.26987,1.015006,9,AAPL{1.984127%} JNJ{5.158730%} V{13.492063%} WMT{12.698413%} CVX{12.698413%} MRK{25.198413%} KO{6.349206%} MCD{7.936508%} CAT{14.484127%} ,
120,42054.01137,42676.70788,1.014807,9,AAPL{1.422764%} JNJ{3.252033%} V{13.821138%} WMT{13.008130%} CVX{13.008130%} MRK{25.813008%} KO{6.707317%} MCD{8.130081%} CAT{14.837398%} ,
121,42064.59751,42704.10947,1.015203,9,AAPL{1.609658%} JNJ{4.024145%} V{13.883300%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.438632%} MCD{8.048290%} CAT{14.688129%} ,
122,42067.01711,42708.36586,1.015246,9,AAPL{1.810865%} JNJ{4.024145%} V{13.682093%} WMT{12.877264%} CVX{12.877264%} MRK{25.553320%} KO{6.438632%} MCD{8.048290%} CAT{14.688129%} ,
123,42070.53923,42710.73263,1.015217,9,AAPL{1.807229%} JNJ{4.216867%} V{13.654618%} WMT{12.851406%} CVX{12.851406%} MRK{25.502008%} KO{6.425703%} MCD{8.032129%} CAT{14.658635%} ,
