After EL,,,Gbest ratio:,3.124741,#in front,1139
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,6605.021885,20202.53201,3.058662,21,AAPL{7.441860%} MSFT{2.480620%} JNJ{0.077519%} V{9.844961%} WMT{3.720930%} JPM{9.844961%} PG{6.511628%} CVX{5.038760%} HD{4.961240%} CSCO{3.875969%} MCD{5.736434%} NKE{0.232558%} DIS{0.155039%} AMGN{1.782946%} HON{7.596899%} IBM{3.178295%} CRM{8.992248%} BA{0.620155%} MMM{3.875969%} TRV{9.844961%} DD{4.186047%} ,
2,6606.651833,20252.97124,3.065542,20,AAPL{7.459207%} MSFT{2.486402%} JNJ{0.077700%} V{9.867910%} WMT{3.729604%} JPM{9.867910%} PG{6.526807%} CVX{4.972805%} HD{4.972805%} CSCO{3.885004%} MCD{5.749806%} NKE{0.155400%} AMGN{1.787102%} HON{7.692308%} IBM{3.185703%} CRM{9.013209%} BA{0.621601%} MMM{3.885004%} TRV{9.867910%} DD{4.195804%} ,
3,6611.814131,20341.39387,3.076522,21,AAPL{7.535322%} MSFT{2.511774%} JNJ{0.078493%} V{9.968603%} WMT{3.767661%} JPM{9.968603%} PG{6.593407%} CVX{5.102041%} HD{5.023548%} CSCO{3.924647%} MCD{5.808477%} NKE{0.235479%} DIS{0.156986%} AMGN{1.805338%} HON{6.436421%} IBM{3.218210%} CRM{9.105181%} BA{0.627943%} MMM{3.924647%} TRV{9.968603%} DD{4.238619%} ,
4,6612.027401,20350.04936,3.077732,19,AAPL{7.494145%} MSFT{2.498048%} JNJ{0.234192%} V{9.914130%} WMT{3.747073%} JPM{9.914130%} PG{6.557377%} CVX{4.996097%} HD{4.996097%} CSCO{3.903201%} MCD{5.776737%} NKE{0.156128%} AMGN{1.795472%} HON{7.728337%} IBM{3.200625%} CRM{9.055425%} MMM{3.903201%} TRV{9.914130%} DD{4.215457%} ,
5,6616.993023,20359.65159,3.076874,21,AAPL{7.529412%} MSFT{2.509804%} JNJ{0.156863%} V{9.960784%} WMT{3.764706%} JPM{9.960784%} PG{6.588235%} CVX{5.098039%} HD{5.019608%} CSCO{3.921569%} MCD{5.803922%} NKE{0.235294%} DIS{0.156863%} AMGN{1.803922%} HON{6.431373%} IBM{3.215686%} CRM{9.098039%} BA{0.627451%} MMM{3.921569%} TRV{9.960784%} DD{4.235294%} ,
6,6617.969831,20369.98771,3.077981,21,AAPL{7.529412%} MSFT{2.509804%} JNJ{0.235294%} V{9.960784%} WMT{3.764706%} JPM{9.960784%} PG{6.588235%} CVX{5.098039%} HD{5.019608%} CSCO{3.921569%} MCD{5.803922%} NKE{0.235294%} DIS{0.156863%} AMGN{1.803922%} HON{6.431373%} IBM{3.137255%} CRM{9.098039%} BA{0.627451%} MMM{3.921569%} TRV{9.960784%} DD{4.235294%} ,
7,6620.874856,20392.35101,3.080009,20,AAPL{7.553108%} MSFT{2.517703%} JNJ{0.078678%} V{9.992132%} WMT{3.776554%} JPM{9.992132%} PG{6.608969%} CVX{5.035405%} HD{5.035405%} CSCO{3.933910%} MCD{5.822187%} NKE{0.157356%} AMGN{1.809599%} HON{6.530291%} IBM{3.225806%} CRM{9.126672%} BA{0.629426%} MMM{3.933910%} TRV{9.992132%} DD{4.248623%} ,
8,6623.619693,20392.48006,3.078752,21,AAPL{7.529412%} MSFT{2.509804%} JNJ{0.235294%} V{9.960784%} WMT{3.764706%} JPM{9.960784%} PG{6.588235%} CVX{5.019608%} HD{5.019608%} CSCO{3.921569%} MCD{5.803922%} NKE{0.235294%} DIS{0.156863%} AMGN{1.803922%} HON{6.431373%} IBM{3.215686%} CRM{9.098039%} BA{0.627451%} MMM{3.921569%} TRV{9.960784%} DD{4.235294%} ,
9,6624.054125,20410.94126,3.081337,20,AAPL{7.553108%} MSFT{2.517703%} JNJ{0.236035%} V{9.992132%} WMT{3.776554%} JPM{9.992132%} PG{6.608969%} CVX{5.035405%} HD{5.035405%} CSCO{3.933910%} MCD{5.664831%} NKE{0.157356%} AMGN{1.809599%} HON{6.530291%} IBM{3.225806%} CRM{9.126672%} BA{0.629426%} MMM{3.933910%} TRV{9.992132%} DD{4.248623%} ,
10,6625.479802,20412.49365,3.080908,21,AAPL{7.529412%} MSFT{2.509804%} JNJ{0.235294%} V{9.960784%} WMT{3.764706%} JPM{9.960784%} PG{6.588235%} CVX{5.098039%} HD{5.019608%} CSCO{3.921569%} MCD{5.803922%} NKE{0.235294%} DIS{0.156863%} AMGN{1.725490%} HON{6.431373%} IBM{3.215686%} CRM{9.098039%} BA{0.627451%} MMM{3.921569%} TRV{9.960784%} DD{4.235294%} ,
11,6626.895527,20441.16043,3.084576,20,AAPL{7.570978%} MSFT{2.523659%} JNJ{0.236593%} V{10.015773%} WMT{3.785489%} JPM{10.015773%} PG{6.624606%} CVX{5.126183%} HD{5.047319%} CSCO{3.943218%} MCD{5.835962%} NKE{0.236593%} DIS{0.157729%} AMGN{1.813880%} HON{6.466877%} IBM{3.233438%} CRM{9.148265%} MMM{3.943218%} TRV{10.015773%} DD{4.258675%} ,
12,6628.206717,20447.07798,3.084858,21,AAPL{7.535322%} MSFT{2.511774%} JNJ{0.235479%} V{9.968603%} WMT{3.767661%} JPM{9.968603%} PG{6.593407%} CVX{5.102041%} HD{5.023548%} CSCO{3.924647%} MCD{5.808477%} NKE{0.235479%} DIS{0.156986%} AMGN{1.648352%} HON{6.436421%} IBM{3.218210%} CRM{9.105181%} BA{0.627943%} MMM{3.924647%} TRV{9.968603%} DD{4.238619%} ,
13,6628.536101,20491.94492,3.091474,19,AAPL{7.588933%} MSFT{2.529644%} JNJ{0.237154%} V{10.039526%} WMT{3.794466%} JPM{10.039526%} PG{6.640316%} CVX{5.059289%} HD{5.059289%} CSCO{3.952569%} MCD{5.849802%} NKE{0.158103%} AMGN{1.818182%} HON{6.561265%} IBM{3.241107%} CRM{9.169960%} MMM{3.952569%} TRV{10.039526%} DD{4.268775%} ,
14,6636.654945,20498.03512,3.088609,20,AAPL{7.553108%} MSFT{2.517703%} JNJ{0.236035%} V{9.992132%} WMT{3.776554%} JPM{9.992132%} PG{6.608969%} CVX{5.035405%} HD{5.035405%} CSCO{3.933910%} MCD{5.822187%} NKE{0.157356%} AMGN{1.652242%} HON{6.530291%} IBM{3.225806%} CRM{9.126672%} BA{0.629426%} MMM{3.933910%} TRV{9.992132%} DD{4.248623%} ,
15,6637.540319,20516.03312,3.090909,21,AAPL{7.547170%} MSFT{2.515723%} JNJ{0.235849%} V{9.984277%} WMT{3.773585%} JPM{9.984277%} PG{6.603774%} CVX{5.110063%} HD{5.031447%} CSCO{3.930818%} MCD{5.817610%} NKE{0.235849%} DIS{0.157233%} AMGN{1.493711%} HON{6.446541%} IBM{3.223270%} CRM{9.119497%} BA{0.628931%} MMM{3.930818%} TRV{9.984277%} DD{4.245283%} ,
16,6645.891316,20568.07508,3.094856,20,AAPL{7.565012%} MSFT{2.521671%} JNJ{0.236407%} V{10.007880%} WMT{3.782506%} JPM{10.007880%} PG{6.619385%} CVX{5.043341%} HD{5.043341%} CSCO{3.940110%} MCD{5.831363%} NKE{0.157604%} AMGN{1.497242%} HON{6.540583%} IBM{3.230890%} CRM{9.141056%} BA{0.630418%} MMM{3.940110%} TRV{10.007880%} DD{4.255319%} ,
17,6659.057563,20588.91093,3.091866,21,AAPL{7.594937%} MSFT{2.531646%} JNJ{0.237342%} V{10.047468%} WMT{3.797468%} JPM{10.047468%} PG{6.645570%} CVX{5.142405%} HD{5.063291%} CSCO{3.955696%} MCD{5.854430%} NKE{0.237342%} DIS{0.158228%} AMGN{1.503165%} HON{5.854430%} IBM{3.243671%} CRM{9.177215%} BA{0.632911%} MMM{3.955696%} TRV{10.047468%} DD{4.272152%} ,
18,6665.5782,20624.92069,3.094243,20,AAPL{7.613006%} MSFT{2.537669%} JNJ{0.237906%} V{10.071372%} WMT{3.806503%} JPM{10.071372%} PG{6.344171%} CVX{5.075337%} HD{5.075337%} CSCO{3.965107%} MCD{5.868358%} NKE{0.158604%} AMGN{1.823949%} HON{5.947661%} IBM{3.251388%} CRM{9.199048%} BA{0.634417%} MMM{3.965107%} TRV{10.071372%} DD{4.282316%} ,
19,6668.768976,20649.87465,3.096505,20,AAPL{7.565012%} MSFT{2.521671%} JNJ{0.236407%} V{10.007880%} WMT{3.782506%} JPM{10.007880%} PG{6.776990%} CVX{5.122143%} HD{5.043341%} CSCO{3.940110%} MCD{5.910165%} NKE{0.236407%} AMGN{1.182033%} HON{6.461781%} IBM{3.230890%} CRM{9.141056%} BA{0.630418%} MMM{3.940110%} TRV{10.007880%} DD{4.255319%} ,
20,6671.115389,20664.18175,3.09756,21,AAPL{7.565012%} MSFT{2.521671%} JNJ{0.236407%} V{10.007880%} WMT{3.782506%} JPM{10.007880%} PG{6.619385%} CVX{5.122143%} HD{5.043341%} CSCO{3.940110%} MCD{5.910165%} NKE{0.236407%} DIS{0.157604%} AMGN{1.182033%} HON{6.461781%} IBM{3.230890%} CRM{9.141056%} BA{0.630418%} MMM{3.940110%} TRV{10.007880%} DD{4.255319%} ,
21,6671.755373,20669.6547,3.098083,20,AAPL{7.625099%} MSFT{2.541700%} JNJ{0.158856%} V{10.087371%} WMT{3.812550%} JPM{10.087371%} PG{6.671962%} CVX{5.083400%} HD{5.083400%} CSCO{3.971406%} MCD{5.798253%} NKE{0.158856%} AMGN{1.191422%} HON{6.433678%} IBM{3.256553%} CRM{9.213662%} BA{0.635425%} MMM{3.812550%} TRV{10.087371%} DD{4.289118%} ,
22,6672.084288,20681.19489,3.09966,20,AAPL{7.570978%} MSFT{2.523659%} JNJ{0.236593%} V{10.015773%} WMT{3.785489%} JPM{10.015773%} PG{6.703470%} CVX{5.126183%} HD{5.047319%} CSCO{3.943218%} MCD{5.914826%} NKE{0.236593%} AMGN{1.182965%} HON{6.466877%} IBM{3.233438%} CRM{9.148265%} BA{0.630915%} MMM{3.943218%} TRV{10.015773%} DD{4.258675%} ,
23,6673.019928,20681.849,3.099324,20,AAPL{7.565012%} MSFT{2.521671%} JNJ{0.236407%} V{10.007880%} WMT{3.782506%} JPM{10.007880%} PG{6.619385%} CVX{5.279748%} HD{5.043341%} CSCO{3.940110%} MCD{5.910165%} NKE{0.236407%} AMGN{1.182033%} HON{6.461781%} IBM{3.230890%} CRM{9.141056%} BA{0.630418%} MMM{3.940110%} TRV{10.007880%} DD{4.255319%} ,
24,6674.960506,20688.48062,3.099416,21,AAPL{7.570978%} MSFT{2.523659%} JNJ{0.236593%} V{10.015773%} WMT{3.785489%} JPM{10.015773%} PG{6.624606%} CVX{5.126183%} HD{5.047319%} CSCO{3.943218%} MCD{5.914826%} NKE{0.236593%} DIS{0.078864%} AMGN{1.182965%} HON{6.466877%} IBM{3.233438%} CRM{9.148265%} BA{0.630915%} MMM{3.943218%} TRV{10.015773%} DD{4.258675%} ,
25,6677.574653,20702.93745,3.100368,20,AAPL{7.570978%} MSFT{2.523659%} JNJ{0.236593%} V{10.015773%} WMT{3.785489%} JPM{10.015773%} PG{6.624606%} CVX{5.126183%} HD{5.047319%} CSCO{3.943218%} MCD{5.914826%} NKE{0.236593%} AMGN{1.182965%} HON{6.545741%} IBM{3.233438%} CRM{9.148265%} BA{0.630915%} MMM{3.943218%} TRV{10.015773%} DD{4.258675%} ,
26,6678.4832,20704.81345,3.100227,20,AAPL{7.570978%} MSFT{2.523659%} JNJ{0.236593%} V{10.015773%} WMT{3.785489%} JPM{10.015773%} PG{6.624606%} CVX{5.126183%} HD{5.047319%} CSCO{3.943218%} MCD{5.914826%} NKE{0.236593%} AMGN{1.182965%} HON{6.466877%} IBM{3.233438%} CRM{9.148265%} BA{0.630915%} MMM{3.943218%} TRV{10.015773%} DD{4.337539%} ,
27,6678.872728,20712.37802,3.101179,20,AAPL{7.576953%} MSFT{2.525651%} JNJ{0.236780%} V{10.023678%} WMT{3.788477%} JPM{10.023678%} PG{6.629834%} CVX{5.130229%} HD{5.051302%} CSCO{3.946330%} MCD{5.919495%} NKE{0.236780%} AMGN{1.183899%} HON{6.471981%} IBM{3.235991%} CRM{9.155485%} BA{0.631413%} MMM{3.946330%} TRV{10.023678%} DD{4.262036%} ,
28,6684.36988,20721.849,3.100045,20,AAPL{7.570978%} MSFT{2.523659%} JNJ{0.236593%} V{10.015773%} WMT{3.785489%} JPM{10.015773%} PG{6.624606%} CVX{5.126183%} HD{5.047319%} CSCO{3.943218%} MCD{5.914826%} NKE{0.236593%} AMGN{1.182965%} HON{6.466877%} IBM{3.233438%} CRM{9.227129%} BA{0.630915%} MMM{3.943218%} TRV{10.015773%} DD{4.258675%} ,
29,6686.84919,20747.98755,3.102805,20,AAPL{7.576953%} MSFT{2.525651%} JNJ{0.236780%} V{10.023678%} WMT{3.788477%} JPM{10.023678%} PG{6.629834%} CVX{5.051302%} HD{5.051302%} CSCO{3.946330%} MCD{6.156275%} NKE{0.236780%} AMGN{1.026046%} HON{6.787687%} IBM{3.235991%} CRM{8.839779%} BA{0.631413%} MMM{3.946330%} TRV{10.023678%} DD{4.262036%} ,
30,6687.73308,20749.99378,3.102695,20,AAPL{7.570978%} MSFT{2.523659%} JNJ{0.236593%} V{10.015773%} WMT{3.864353%} JPM{10.015773%} PG{6.624606%} CVX{5.126183%} HD{5.047319%} CSCO{3.943218%} MCD{5.914826%} NKE{0.236593%} AMGN{1.182965%} HON{6.466877%} IBM{3.233438%} CRM{9.148265%} BA{0.630915%} MMM{3.943218%} TRV{10.015773%} DD{4.258675%} ,
31,6692.172853,20754.88866,3.101368,20,AAPL{7.631161%} MSFT{2.543720%} JNJ{0.238474%} V{10.095390%} WMT{3.815580%} JPM{10.095390%} PG{6.677266%} CVX{5.087440%} HD{5.087440%} CSCO{3.974563%} MCD{5.802862%} NKE{0.158983%} AMGN{1.192369%} HON{6.120827%} IBM{3.259141%} CRM{9.220986%} BA{0.635930%} MMM{3.974563%} TRV{10.095390%} DD{4.292528%} ,
32,6692.597563,20756.45892,3.101406,20,AAPL{7.565012%} MSFT{2.521671%} JNJ{0.236407%} V{10.007880%} WMT{3.782506%} JPM{10.007880%} PG{6.619385%} CVX{5.043341%} HD{5.043341%} CSCO{3.940110%} MCD{6.146572%} NKE{0.236407%} AMGN{1.024429%} HON{6.776990%} IBM{3.230890%} CRM{9.141056%} BA{0.630418%} MMM{3.782506%} TRV{10.007880%} DD{4.255319%} ,
33,6695.557243,20783.12877,3.104018,20,AAPL{7.553108%} MSFT{2.517703%} JNJ{0.550747%} V{9.992132%} WMT{3.776554%} JPM{9.992132%} PG{6.608969%} CVX{5.114083%} HD{5.035405%} CSCO{3.933910%} MCD{5.900865%} NKE{0.236035%} AMGN{1.180173%} HON{6.451613%} IBM{3.225806%} CRM{9.126672%} BA{0.629426%} MMM{3.933910%} TRV{9.992132%} DD{4.248623%} ,
34,6700.565696,20787.84393,3.102401,20,AAPL{7.565012%} MSFT{2.521671%} JNJ{0.236407%} V{10.007880%} WMT{3.940110%} JPM{10.007880%} PG{6.619385%} CVX{5.122143%} HD{5.043341%} CSCO{3.940110%} MCD{5.910165%} NKE{0.236407%} AMGN{1.182033%} HON{6.461781%} IBM{3.230890%} CRM{9.141056%} BA{0.630418%} MMM{3.940110%} TRV{10.007880%} DD{4.255319%} ,
35,6705.464305,20821.66493,3.105179,20,AAPL{7.625099%} MSFT{2.541700%} JNJ{0.238284%} V{10.087371%} WMT{3.812550%} JPM{10.087371%} PG{6.671962%} CVX{5.083400%} HD{5.083400%} CSCO{3.971406%} MCD{6.195393%} NKE{0.238284%} AMGN{1.032566%} HON{6.195393%} IBM{3.256553%} CRM{8.895949%} BA{0.635425%} MMM{3.971406%} TRV{10.087371%} DD{4.289118%} ,
36,6710.337741,20852.66628,3.107543,19,AAPL{7.619048%} MSFT{2.539683%} JNJ{0.714286%} V{10.000000%} WMT{3.809524%} JPM{10.079365%} PG{6.666667%} CVX{5.079365%} HD{5.079365%} CSCO{3.968254%} MCD{5.873016%} NKE{0.158730%} AMGN{1.190476%} HON{6.587302%} IBM{3.253968%} CRM{9.206349%} MMM{3.809524%} TRV{10.079365%} DD{4.285714%} ,
37,6716.626391,20863.16151,3.106197,20,AAPL{7.594937%} MSFT{2.531646%} JNJ{0.712025%} V{10.047468%} WMT{3.797468%} JPM{10.047468%} PG{6.645570%} CVX{5.063291%} HD{5.063291%} CSCO{3.955696%} MCD{5.775316%} NKE{0.158228%} AMGN{1.186709%} HON{6.091772%} IBM{3.243671%} CRM{9.177215%} BA{0.632911%} MMM{3.955696%} TRV{10.047468%} DD{4.272152%} ,
38,6716.928133,20879.66576,3.108514,19,AAPL{7.625099%} MSFT{2.541700%} JNJ{0.794281%} V{10.087371%} WMT{3.812550%} JPM{10.087371%} PG{6.671962%} CVX{5.083400%} HD{5.083400%} CSCO{3.971406%} MCD{5.798253%} NKE{0.158856%} AMGN{1.191422%} HON{6.433678%} IBM{3.256553%} CRM{9.213662%} MMM{3.812550%} TRV{10.087371%} DD{4.289118%} ,
