After EL,,,Gbest ratio:,0.192009,#in front,2331
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,58372.70578,633.009484,0.010844,8,WMT{14.611872%} PG{14.840183%} KO{22.602740%} MCD{8.219178%} NKE{11.643836%} VZ{26.712329%} CAT{1.141553%} WBA{0.228311%} ,
2,59043.53692,860.856403,0.01458,6,WMT{16.284987%} PG{8.142494%} KO{20.610687%} MCD{10.432570%} NKE{12.213740%} VZ{32.315522%} ,
3,59069.5893,2760.770129,0.046738,8,WMT{13.617021%} PG{13.829787%} KO{21.063830%} MCD{7.659574%} NKE{17.659574%} VZ{24.893617%} CAT{1.063830%} WBA{0.212766%} ,
4,60557.33692,3196.248221,0.052781,6,WMT{15.058824%} PG{7.529412%} KO{19.058824%} MCD{9.647059%} NKE{18.823529%} VZ{29.882353%} ,
5,61638.00325,4076.836422,0.066142,6,WMT{11.764706%} PG{15.686275%} KO{16.666667%} MCD{4.166667%} NKE{20.588235%} VZ{31.127451%} ,
6,62327.37437,4224.908738,0.067786,6,WMT{11.918063%} PG{17.877095%} KO{15.083799%} MCD{13.594041%} NKE{17.877095%} VZ{23.649907%} ,
7,62400.85257,4664.86522,0.074756,13,UNH{0.214133%} WMT{8.565310%} PG{20.985011%} CVX{0.214133%} MRK{0.214133%} KO{19.700214%} CSCO{0.214133%} MCD{2.783726%} NKE{19.914347%} VZ{21.199143%} CAT{5.567452%} INTC{0.214133%} MMM{0.214133%} ,
8,62846.15706,5745.553581,0.091423,7,WMT{7.223476%} PG{21.670429%} KO{18.284424%} MCD{2.031603%} NKE{21.670429%} VZ{28.668172%} IBM{0.451467%} ,
9,63078.85118,6148.794809,0.097478,7,WMT{3.921569%} PG{15.686275%} KO{16.666667%} MCD{4.166667%} NKE{20.588235%} VZ{31.127451%} WBA{7.843137%} ,
10,63861.53157,7376.923188,0.115514,6,WMT{3.921569%} PG{23.529412%} KO{16.666667%} MCD{4.166667%} NKE{20.588235%} VZ{31.127451%} ,
11,64353.05467,7653.729976,0.118933,7,PG{21.670429%} KO{18.284424%} MCD{2.031603%} NKE{21.670429%} VZ{28.668172%} IBM{0.451467%} WBA{7.223476%} ,
12,64740.08619,7672.495657,0.118512,7,WMT{4.166667%} PG{16.666667%} KO{17.708333%} MCD{4.427083%} NKE{21.875000%} VZ{33.072917%} WBA{2.083333%} ,
13,64801.79048,7782.967955,0.120104,6,WMT{4.081633%} PG{20.408163%} KO{17.346939%} MCD{4.336735%} NKE{21.428571%} VZ{32.397959%} ,
14,65278.89585,7945.453041,0.121715,7,WMT{4.210526%} PG{16.842105%} KO{17.894737%} MCD{4.473684%} NKE{22.105263%} VZ{33.421053%} WBA{1.052632%} ,
15,65330.98393,7998.681036,0.122433,6,WMT{4.166667%} PG{18.750000%} KO{17.708333%} MCD{4.427083%} NKE{21.875000%} VZ{33.072917%} ,
16,65539.22777,8430.499088,0.128633,6,PG{21.428571%} KO{14.732143%} MCD{7.142857%} NKE{21.428571%} VZ{28.125000%} WBA{7.142857%} ,
17,65732.61338,8623.177165,0.131186,7,PG{22.482436%} KO{18.969555%} MCD{2.107728%} NKE{22.482436%} VZ{29.742389%} IBM{0.468384%} WBA{3.747073%} ,
18,66356.81574,8631.619982,0.130079,7,WMT{1.909308%} PG{22.911695%} KO{19.331742%} MCD{2.147971%} NKE{22.911695%} VZ{30.310263%} IBM{0.477327%} ,
19,66480.78518,8837.797347,0.132938,6,PG{18.518519%} KO{15.277778%} MCD{7.407407%} NKE{22.222222%} VZ{29.166667%} WBA{7.407407%} ,
20,66799.34956,9135.665112,0.136763,7,PG{22.911695%} KO{19.331742%} MCD{2.147971%} NKE{22.911695%} VZ{30.310263%} IBM{0.477327%} WBA{1.909308%} ,
21,66957.24098,9209.886806,0.137549,6,PG{26.229508%} KO{18.969555%} MCD{2.107728%} NKE{22.482436%} VZ{29.742389%} IBM{0.468384%} ,
22,67416.16523,9219.949982,0.136762,6,PG{15.789474%} KO{15.789474%} MCD{7.655502%} NKE{22.966507%} VZ{30.143541%} WBA{7.655502%} ,
