After EL,,,Gbest ratio:,1.050991,#in front,940
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,13418.70092,8344.730624,0.621873,22,AAPL{8.133971%} JNJ{9.569378%} V{0.119617%} PG{13.157895%} HD{13.636364%} MRK{2.751196%} KO{2.272727%} CSCO{0.119617%} MCD{14.952153%} NKE{0.119617%} DIS{0.239234%} VZ{1.555024%} HON{12.559809%} CRM{0.358852%} GS{0.119617%} CAT{0.598086%} INTC{2.392344%} AXP{8.612440%} MMM{1.435407%} TRV{6.100478%} DD{0.358852%} WBA{0.837321%} ,
2,13781.46152,10068.4203,0.730577,24,AAPL{5.314685%} JNJ{7.132867%} V{0.139860%} WMT{0.839161%} PG{12.167832%} CVX{2.517483%} HD{14.265734%} MRK{3.216783%} KO{0.699301%} CSCO{0.699301%} MCD{17.202797%} NKE{0.279720%} DIS{0.279720%} VZ{2.237762%} AMGN{0.139860%} HON{10.209790%} CRM{5.034965%} INTC{3.636364%} AXP{5.594406%} BA{0.559441%} MMM{0.279720%} TRV{7.132867%} DD{0.279720%} WBA{0.139860%} ,
3,13831.24747,10094.21818,0.729813,23,AAPL{5.314685%} JNJ{7.132867%} V{0.139860%} WMT{0.839161%} PG{12.167832%} CVX{2.517483%} HD{14.265734%} MRK{3.216783%} KO{0.699301%} CSCO{0.699301%} MCD{17.202797%} NKE{0.839161%} DIS{0.279720%} VZ{2.237762%} AMGN{0.139860%} HON{10.209790%} CRM{5.034965%} INTC{3.636364%} AXP{5.594406%} MMM{0.279720%} TRV{7.132867%} DD{0.279720%} WBA{0.139860%} ,
4,13844.91933,10340.50348,0.746881,24,AAPL{5.374823%} JNJ{7.213579%} V{0.141443%} WMT{0.848656%} PG{12.305516%} CVX{1.414427%} HD{14.427157%} MRK{3.253182%} KO{0.707214%} CSCO{0.707214%} MCD{17.397454%} NKE{0.282885%} DIS{0.282885%} VZ{2.263083%} AMGN{0.141443%} HON{10.325318%} CRM{5.091938%} INTC{3.677511%} AXP{5.657709%} BA{0.565771%} MMM{0.282885%} TRV{7.213579%} DD{0.282885%} WBA{0.141443%} ,
5,13886.73506,10366.70623,0.746519,23,AAPL{5.374823%} JNJ{7.213579%} V{0.141443%} WMT{0.848656%} PG{12.305516%} CVX{1.414427%} HD{14.427157%} MRK{3.253182%} KO{0.707214%} CSCO{0.707214%} MCD{17.397454%} NKE{0.848656%} DIS{0.282885%} VZ{2.263083%} AMGN{0.141443%} HON{10.325318%} CRM{5.091938%} INTC{3.677511%} AXP{5.657709%} MMM{0.282885%} TRV{7.213579%} DD{0.282885%} WBA{0.141443%} ,
6,13905.66966,10469.86384,0.752921,24,AAPL{5.374823%} JNJ{7.213579%} V{0.141443%} WMT{0.848656%} PG{12.305516%} CVX{0.282885%} HD{14.427157%} MRK{3.253182%} KO{0.707214%} CSCO{0.707214%} MCD{17.397454%} NKE{0.282885%} DIS{0.282885%} VZ{2.263083%} AMGN{0.141443%} HON{10.325318%} CRM{5.091938%} INTC{3.677511%} AXP{5.657709%} BA{0.565771%} MMM{0.282885%} TRV{7.213579%} DD{0.282885%} WBA{1.272984%} ,
7,13912.68581,10478.85188,0.753187,24,AAPL{5.405405%} JNJ{7.254623%} V{0.142248%} WMT{0.853485%} PG{12.375533%} CVX{0.853485%} HD{14.509246%} MRK{3.271693%} KO{0.711238%} CSCO{0.711238%} MCD{17.496444%} NKE{0.284495%} DIS{0.284495%} VZ{2.275960%} AMGN{0.142248%} HON{10.384068%} CRM{5.120910%} INTC{3.698435%} AXP{5.689900%} BA{0.568990%} MMM{0.284495%} TRV{7.254623%} DD{0.284495%} WBA{0.142248%} ,
8,13914.84814,10504.22866,0.754894,23,AAPL{5.314685%} JNJ{7.132867%} V{0.139860%} WMT{0.839161%} PG{12.167832%} CVX{0.279720%} HD{14.265734%} MRK{3.216783%} KO{0.699301%} CSCO{2.937063%} MCD{17.202797%} NKE{0.839161%} DIS{0.279720%} VZ{2.237762%} AMGN{0.139860%} HON{10.209790%} CRM{5.034965%} INTC{3.636364%} AXP{5.594406%} MMM{0.279720%} TRV{7.132867%} DD{0.279720%} WBA{0.139860%} ,
9,13938.97568,10544.02367,0.756442,24,AAPL{5.405405%} JNJ{7.254623%} V{0.142248%} WMT{0.853485%} PG{12.375533%} CVX{0.284495%} HD{14.509246%} MRK{3.271693%} KO{0.711238%} CSCO{0.711238%} MCD{17.496444%} NKE{0.284495%} DIS{0.284495%} VZ{2.275960%} AMGN{0.142248%} HON{10.384068%} CRM{5.120910%} INTC{3.698435%} AXP{5.689900%} BA{0.568990%} MMM{0.284495%} TRV{7.254623%} DD{0.284495%} WBA{0.711238%} ,
10,13940.53859,10573.9907,0.758507,23,AAPL{5.374823%} JNJ{7.213579%} V{0.141443%} WMT{0.848656%} PG{12.305516%} CVX{0.282885%} HD{14.427157%} MRK{3.253182%} KO{0.707214%} CSCO{1.838755%} MCD{17.397454%} NKE{0.848656%} DIS{0.282885%} VZ{2.263083%} AMGN{0.141443%} HON{10.325318%} CRM{5.091938%} INTC{3.677511%} AXP{5.657709%} MMM{0.282885%} TRV{7.213579%} DD{0.282885%} WBA{0.141443%} ,
11,13967.30686,10580.97725,0.757553,24,AAPL{5.420827%} JNJ{7.275321%} V{0.142653%} WMT{0.855920%} PG{12.410842%} CVX{0.285307%} HD{14.550642%} MRK{3.281027%} KO{0.713267%} CSCO{0.713267%} MCD{17.546362%} NKE{0.285307%} DIS{0.285307%} VZ{2.282454%} AMGN{0.142653%} HON{10.413695%} CRM{5.135521%} INTC{3.708987%} AXP{5.706134%} BA{0.570613%} MMM{0.285307%} TRV{7.275321%} DD{0.285307%} WBA{0.427960%} ,
12,13979.66719,10583.70868,0.757079,24,AAPL{5.428571%} JNJ{7.285714%} V{0.142857%} WMT{0.857143%} PG{12.428571%} CVX{0.428571%} HD{14.571429%} MRK{3.285714%} KO{0.714286%} CSCO{0.714286%} MCD{17.571429%} NKE{0.285714%} DIS{0.285714%} VZ{2.285714%} AMGN{0.142857%} HON{10.428571%} CRM{5.142857%} INTC{3.714286%} AXP{5.714286%} BA{0.571429%} MMM{0.285714%} TRV{7.285714%} DD{0.285714%} WBA{0.142857%} ,
13,13988.25761,10655.27802,0.76173,24,AAPL{5.314685%} JNJ{7.132867%} V{0.139860%} WMT{0.839161%} PG{12.167832%} CVX{0.279720%} HD{14.265734%} MRK{3.216783%} KO{0.699301%} CSCO{0.699301%} MCD{17.202797%} NKE{0.279720%} DIS{0.279720%} VZ{2.237762%} AMGN{0.139860%} HON{12.447552%} CRM{5.034965%} INTC{3.636364%} AXP{5.594406%} BA{0.559441%} MMM{0.279720%} TRV{7.132867%} DD{0.279720%} WBA{0.139860%} ,
14,14016.08378,10675.65638,0.761672,23,AAPL{5.374823%} JNJ{7.213579%} V{0.141443%} WMT{0.848656%} PG{12.305516%} CVX{0.282885%} HD{15.558699%} MRK{3.253182%} KO{0.707214%} CSCO{0.707214%} MCD{17.397454%} NKE{0.848656%} DIS{0.282885%} VZ{2.263083%} AMGN{0.141443%} HON{10.325318%} CRM{5.091938%} INTC{3.677511%} AXP{5.657709%} MMM{0.282885%} TRV{7.213579%} DD{0.282885%} WBA{0.141443%} ,
15,14024.68724,10705.26758,0.763316,23,AAPL{5.314685%} JNJ{7.132867%} V{0.139860%} WMT{0.839161%} PG{12.167832%} CVX{0.279720%} HD{16.503497%} MRK{3.216783%} KO{0.699301%} CSCO{0.699301%} MCD{17.202797%} NKE{0.839161%} DIS{0.279720%} VZ{2.237762%} AMGN{0.139860%} HON{10.209790%} CRM{5.034965%} INTC{3.636364%} AXP{5.594406%} MMM{0.279720%} TRV{7.132867%} DD{0.279720%} WBA{0.139860%} ,
16,14047.19608,10716.92587,0.762923,24,AAPL{5.428571%} JNJ{7.285714%} V{0.142857%} WMT{0.857143%} PG{12.428571%} CVX{0.285714%} HD{14.571429%} MRK{3.285714%} KO{0.714286%} CSCO{0.714286%} MCD{17.571429%} NKE{0.285714%} DIS{0.285714%} VZ{2.285714%} AMGN{0.142857%} HON{10.428571%} CRM{5.285714%} INTC{3.714286%} AXP{5.714286%} BA{0.571429%} MMM{0.285714%} TRV{7.285714%} DD{0.285714%} WBA{0.142857%} ,
17,14047.36697,10791.75179,0.76824,24,AAPL{6.506365%} JNJ{7.213579%} V{0.141443%} WMT{0.848656%} PG{12.305516%} CVX{0.282885%} HD{14.427157%} MRK{3.253182%} KO{0.707214%} CSCO{0.707214%} MCD{17.397454%} NKE{0.282885%} DIS{0.282885%} VZ{2.263083%} AMGN{0.141443%} HON{10.325318%} CRM{5.091938%} INTC{3.677511%} AXP{5.657709%} BA{0.565771%} MMM{0.282885%} TRV{7.213579%} DD{0.282885%} WBA{0.141443%} ,
18,14092.60264,10817.95455,0.767634,23,AAPL{6.506365%} JNJ{7.213579%} V{0.141443%} WMT{0.848656%} PG{12.305516%} CVX{0.282885%} HD{14.427157%} MRK{3.253182%} KO{0.707214%} CSCO{0.707214%} MCD{17.397454%} NKE{0.848656%} DIS{0.282885%} VZ{2.263083%} AMGN{0.141443%} HON{10.325318%} CRM{5.091938%} INTC{3.677511%} AXP{5.657709%} MMM{0.282885%} TRV{7.213579%} DD{0.282885%} WBA{0.141443%} ,
19,14119.13893,10960.93593,0.776318,24,AAPL{7.552448%} JNJ{7.132867%} V{0.139860%} WMT{0.839161%} PG{12.167832%} CVX{0.279720%} HD{14.265734%} MRK{3.216783%} KO{0.699301%} CSCO{0.699301%} MCD{17.202797%} NKE{0.279720%} DIS{0.279720%} VZ{2.237762%} AMGN{0.139860%} HON{10.209790%} CRM{5.034965%} INTC{3.636364%} AXP{5.594406%} BA{0.559441%} MMM{0.279720%} TRV{7.132867%} DD{0.279720%} WBA{0.139860%} ,
20,14137.08987,11011.60839,0.778916,24,AAPL{5.467626%} JNJ{5.035971%} V{0.143885%} WMT{0.863309%} PG{12.517986%} CVX{0.287770%} HD{14.676259%} MRK{3.309353%} KO{0.719424%} CSCO{0.719424%} MCD{17.697842%} NKE{0.863309%} DIS{0.287770%} VZ{2.302158%} AMGN{0.143885%} HON{10.503597%} CRM{5.179856%} INTC{3.741007%} AXP{5.755396%} BA{0.575540%} MMM{0.287770%} TRV{7.338129%} DD{0.287770%} WBA{1.294964%} ,
21,14194.23939,11089.75224,0.781285,24,AAPL{5.499276%} JNJ{5.065123%} V{0.144718%} WMT{0.868307%} PG{12.590449%} CVX{0.289436%} HD{14.761216%} MRK{3.328509%} KO{0.723589%} CSCO{0.723589%} MCD{17.800289%} NKE{0.868307%} DIS{0.289436%} VZ{2.315485%} AMGN{0.144718%} HON{10.564399%} CRM{5.209841%} INTC{3.762663%} AXP{5.788712%} BA{0.578871%} MMM{0.289436%} TRV{7.380608%} DD{0.289436%} WBA{0.723589%} ,
22,14215.65431,11193.99667,0.787442,24,AAPL{5.405405%} JNJ{4.978663%} V{0.142248%} WMT{0.853485%} PG{12.375533%} CVX{0.284495%} HD{14.509246%} MRK{3.271693%} KO{0.711238%} CSCO{0.711238%} MCD{17.496444%} NKE{0.853485%} DIS{0.284495%} VZ{2.275960%} AMGN{0.142248%} HON{12.660028%} CRM{5.120910%} INTC{3.698435%} AXP{5.689900%} BA{0.568990%} MMM{0.284495%} TRV{7.254623%} DD{0.284495%} WBA{0.142248%} ,
23,14264.46728,11217.44808,0.786391,24,AAPL{5.285118%} JNJ{4.867872%} V{0.139082%} WMT{0.834492%} PG{12.100139%} CVX{0.278164%} HD{14.186370%} MRK{3.198887%} KO{0.695410%} CSCO{0.695410%} MCD{17.107093%} NKE{0.834492%} DIS{0.278164%} VZ{2.225313%} AMGN{0.139082%} HON{14.603616%} CRM{5.006954%} INTC{3.616134%} AXP{5.563282%} BA{0.556328%} MMM{0.278164%} TRV{7.093185%} DD{0.278164%} WBA{0.139082%} ,
24,14302.53755,11239.93787,0.78587,24,AAPL{5.499276%} JNJ{5.065123%} V{0.144718%} WMT{0.868307%} PG{12.590449%} CVX{0.289436%} HD{14.761216%} MRK{3.328509%} KO{0.723589%} CSCO{0.723589%} MCD{17.800289%} NKE{0.868307%} DIS{0.289436%} VZ{2.315485%} AMGN{0.144718%} HON{10.564399%} CRM{5.209841%} INTC{3.762663%} AXP{6.367583%} BA{0.578871%} MMM{0.289436%} TRV{7.380608%} DD{0.289436%} WBA{0.144718%} ,
25,14317.5689,11339.00545,0.791964,24,AAPL{6.618705%} JNJ{5.035971%} V{0.143885%} WMT{0.863309%} PG{12.517986%} CVX{0.287770%} HD{14.676259%} MRK{3.309353%} KO{0.719424%} CSCO{0.719424%} MCD{17.697842%} NKE{0.863309%} DIS{0.287770%} VZ{2.302158%} AMGN{0.143885%} HON{10.503597%} CRM{5.179856%} INTC{3.741007%} AXP{5.755396%} BA{0.575540%} MMM{0.287770%} TRV{7.338129%} DD{0.287770%} WBA{0.143885%} ,
26,14362.27288,11376.21073,0.79209,24,AAPL{5.467626%} JNJ{5.035971%} V{0.143885%} WMT{0.863309%} PG{12.517986%} CVX{0.287770%} HD{14.676259%} MRK{4.460432%} KO{0.719424%} CSCO{0.719424%} MCD{17.697842%} NKE{0.863309%} DIS{0.287770%} VZ{2.302158%} AMGN{0.143885%} HON{10.503597%} CRM{5.179856%} INTC{3.741007%} AXP{5.755396%} BA{0.575540%} MMM{0.287770%} TRV{7.338129%} DD{0.287770%} WBA{0.143885%} ,
27,14369.54008,11408.41295,0.79393,16,AAPL{8.926081%} JNJ{4.463040%} WMT{1.115760%} PG{13.947001%} HD{15.202232%} MRK{1.255230%} MCD{17.154812%} DIS{0.278940%} VZ{3.347280%} HON{12.273361%} CRM{6.834031%} CAT{0.139470%} AXP{4.602510%} MMM{0.557880%} TRV{9.205021%} DD{0.697350%} ,
28,14379.64012,11504.9412,0.800085,24,AAPL{7.681366%} JNJ{4.978663%} V{0.142248%} WMT{0.853485%} PG{12.375533%} CVX{0.284495%} HD{14.509246%} MRK{3.271693%} KO{0.711238%} CSCO{0.711238%} MCD{17.496444%} NKE{0.853485%} DIS{0.284495%} VZ{2.275960%} AMGN{0.142248%} HON{10.384068%} CRM{5.120910%} INTC{3.698435%} AXP{5.689900%} BA{0.568990%} MMM{0.284495%} TRV{7.254623%} DD{0.284495%} WBA{0.142248%} ,
29,14409.70927,11653.01591,0.808692,24,AAPL{5.405405%} JNJ{2.702703%} V{0.142248%} WMT{0.853485%} PG{12.375533%} CVX{0.284495%} HD{14.509246%} MRK{3.271693%} KO{0.711238%} CSCO{0.711238%} MCD{17.496444%} NKE{0.853485%} DIS{0.284495%} VZ{2.275960%} AMGN{0.142248%} HON{14.935989%} CRM{5.120910%} INTC{3.698435%} AXP{5.689900%} BA{0.568990%} MMM{0.284495%} TRV{7.254623%} DD{0.284495%} WBA{0.142248%} ,
30,14441.88604,12421.8798,0.860129,20,AAPL{11.823362%} UNH{0.142450%} JNJ{0.997151%} WMT{0.284900%} PG{14.529915%} HD{13.817664%} MRK{2.136752%} CSCO{1.424501%} MCD{18.091168%} VZ{3.846154%} AMGN{0.142450%} HON{14.245014%} CRM{5.840456%} INTC{2.564103%} AXP{1.424501%} BA{0.142450%} MMM{0.427350%} TRV{5.555556%} DD{0.427350%} WBA{2.136752%} ,
31,14782.68439,12570.73253,0.850369,15,AAPL{9.052334%} JNJ{2.263083%} WMT{1.131542%} PG{14.144272%} HD{15.417256%} MRK{1.272984%} MCD{17.397454%} VZ{3.394625%} HON{12.446959%} CRM{8.062235%} CAT{0.141443%} AXP{4.667610%} MMM{0.565771%} TRV{9.335219%} DD{0.707214%} ,
32,14791.14304,12597.27703,0.851677,16,AAPL{9.078014%} JNJ{2.269504%} WMT{1.134752%} PG{13.617021%} HD{15.460993%} MRK{1.276596%} MCD{17.446809%} DIS{0.283688%} VZ{3.404255%} HON{12.482270%} CRM{8.085106%} CAT{0.141844%} AXP{4.680851%} MMM{0.567376%} TRV{9.361702%} DD{0.709220%} ,
33,14829.85456,12602.95909,0.849837,15,AAPL{9.039548%} JNJ{2.259887%} WMT{1.129944%} PG{14.124294%} HD{15.395480%} MRK{1.271186%} MCD{17.372881%} DIS{0.282486%} VZ{3.389831%} HON{12.429379%} CRM{8.050847%} AXP{4.661017%} MMM{0.564972%} TRV{9.322034%} DD{0.706215%} ,
34,14844.83687,12612.29773,0.849608,16,AAPL{9.026798%} JNJ{2.256700%} WMT{1.128350%} PG{14.104372%} HD{15.373766%} MRK{1.269394%} MCD{17.348378%} DIS{0.282087%} VZ{3.385049%} HON{12.411848%} CRM{8.039492%} CAT{0.141044%} AXP{4.654443%} MMM{0.564175%} TRV{9.308886%} DD{0.705219%} ,
35,14846.80072,12692.42516,0.854893,15,AAPL{9.052334%} WMT{1.131542%} PG{14.144272%} HD{15.417256%} MRK{1.272984%} MCD{17.397454%} VZ{3.394625%} HON{12.446959%} CRM{8.062235%} CAT{0.141443%} AXP{4.667610%} MMM{0.565771%} TRV{9.335219%} DD{0.707214%} WBA{2.263083%} ,
36,14876.53058,13025.0239,0.875542,21,AAPL{12.046444%} UNH{0.145138%} JNJ{0.435414%} PG{16.545718%} CVX{0.145138%} HD{14.949202%} MRK{2.177068%} CSCO{2.031930%} MCD{18.432511%} DIS{0.145138%} VZ{3.773585%} HON{14.513788%} IBM{0.145138%} CRM{4.789550%} INTC{2.612482%} AXP{1.451379%} BA{0.145138%} MMM{0.435414%} TRV{2.612482%} DD{0.290276%} WBA{2.177068%} ,
37,14889.02014,13177.40937,0.885042,20,AAPL{11.690141%} UNH{0.140845%} JNJ{0.985915%} WMT{0.281690%} PG{14.366197%} HD{13.661972%} MRK{2.112676%} CSCO{1.408451%} MCD{17.887324%} VZ{3.802817%} AMGN{0.140845%} HON{14.084507%} CRM{6.901408%} INTC{2.535211%} AXP{1.408451%} BA{0.140845%} MMM{0.422535%} TRV{5.492958%} DD{0.422535%} WBA{2.112676%} ,
38,15072.66622,13265.67013,0.880114,15,AAPL{9.235209%} PG{14.430014%} HD{15.728716%} MRK{1.298701%} MCD{17.748918%} DIS{0.288600%} VZ{3.463203%} HON{12.698413%} CRM{8.225108%} CAT{0.144300%} AXP{4.761905%} MMM{0.577201%} TRV{9.523810%} DD{0.721501%} WBA{1.154401%} ,
39,15139.98213,13397.00216,0.884876,14,AAPL{8.926081%} PG{13.947001%} HD{15.202232%} MRK{1.255230%} MCD{17.154812%} DIS{0.278940%} VZ{3.347280%} HON{16.736402%} CRM{7.949791%} CAT{0.139470%} AXP{4.602510%} MMM{0.557880%} TRV{9.205021%} DD{0.697350%} ,
40,15221.12244,13398.01204,0.880225,15,AAPL{9.288824%} UNH{0.580552%} PG{14.513788%} HD{15.820029%} MRK{1.306241%} MCD{17.851959%} DIS{0.290276%} VZ{3.483309%} HON{12.772134%} CRM{8.272859%} CAT{0.145138%} AXP{4.789550%} MMM{0.580552%} TRV{9.579100%} DD{0.725689%} ,
41,15224.11811,13410.54626,0.880875,15,AAPL{11.315417%} WMT{1.131542%} PG{14.144272%} HD{15.417256%} MRK{1.272984%} MCD{17.114569%} DIS{0.282885%} VZ{3.394625%} HON{12.446959%} CRM{8.062235%} CAT{0.141443%} AXP{4.667610%} MMM{0.565771%} TRV{9.335219%} DD{0.707214%} ,
42,15226.71304,13441.33831,0.882747,15,AAPL{10.543131%} JNJ{5.111821%} WMT{0.159744%} PG{15.654952%} HD{18.051118%} MRK{1.118211%} MCD{19.329073%} VZ{2.076677%} HON{7.348243%} CRM{7.348243%} AXP{5.271565%} MMM{0.479233%} TRV{6.389776%} DD{0.479233%} WBA{0.638978%} ,
43,15226.94417,13513.54029,0.887476,20,AAPL{12.537764%} UNH{0.151057%} JNJ{1.057402%} WMT{0.302115%} PG{15.407855%} HD{14.652568%} MRK{2.265861%} CSCO{1.510574%} MCD{19.184290%} VZ{4.078550%} AMGN{0.151057%} HON{5.438066%} CRM{7.401813%} INTC{2.719033%} AXP{3.927492%} BA{0.151057%} MMM{0.453172%} TRV{5.891239%} DD{0.453172%} WBA{2.265861%} ,
44,15261.02096,13541.36934,0.887317,14,AAPL{9.288824%} PG{14.513788%} HD{15.820029%} MRK{1.886792%} MCD{17.851959%} DIS{0.290276%} VZ{3.483309%} HON{12.772134%} CRM{8.272859%} CAT{0.145138%} AXP{4.789550%} MMM{0.580552%} TRV{9.579100%} DD{0.725689%} ,
