After EL,,,Gbest ratio:,1.11863,#in front,814
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,29935.57362,27016.92762,0.902502,16,UNH{0.153374%} JNJ{2.607362%} WMT{0.306748%} PG{13.496933%} CVX{17.791411%} HD{16.411043%} KO{19.478528%} MCD{14.723926%} NKE{0.766871%} VZ{2.453988%} CRM{1.073620%} AXP{0.766871%} BA{1.993865%} MMM{3.374233%} TRV{4.141104%} DD{0.460123%} ,
2,30026.80044,27025.02685,0.90003,17,UNH{0.153610%} JNJ{2.611367%} WMT{0.307220%} PG{13.517665%} CVX{17.818740%} HD{16.436252%} KO{19.508449%} MCD{14.746544%} NKE{0.768049%} VZ{2.457757%} CRM{1.075269%} CAT{0.153610%} AXP{0.768049%} BA{1.996928%} MMM{3.379416%} TRV{4.147465%} DD{0.153610%} ,
3,30043.05874,27082.39163,0.901453,17,UNH{0.154083%} JNJ{2.619414%} WMT{0.308166%} PG{13.559322%} CVX{17.873652%} HD{16.486903%} KO{19.568567%} MCD{14.791988%} NKE{0.770416%} VZ{2.465331%} CRM{1.078582%} CAT{0.154083%} AXP{0.770416%} BA{2.003082%} MMM{2.773498%} TRV{4.160247%} DD{0.462250%} ,
4,30069.62089,27097.4096,0.901156,17,UNH{0.153374%} JNJ{2.607362%} WMT{0.306748%} PG{13.496933%} CVX{17.791411%} HD{16.411043%} KO{19.478528%} MCD{14.723926%} NKE{0.766871%} VZ{2.453988%} CRM{1.073620%} CAT{0.153374%} AXP{0.766871%} BA{1.840491%} MMM{3.374233%} TRV{4.141104%} DD{0.460123%} ,
5,30086.80299,27338.06663,0.90864,17,UNH{0.156986%} JNJ{2.668760%} WMT{0.313972%} PG{13.814757%} CVX{18.210361%} HD{16.797488%} KO{19.937206%} MCD{15.070644%} NKE{0.784929%} VZ{2.511774%} CRM{1.098901%} CAT{0.156986%} AXP{0.784929%} BA{2.040816%} MMM{0.941915%} TRV{4.238619%} DD{0.470958%} ,
6,30089.51697,27595.08488,0.9171,16,UNH{0.155280%} JNJ{2.639752%} WMT{0.310559%} PG{13.664596%} CVX{18.012422%} HD{16.614907%} KO{19.720497%} MCD{14.906832%} NKE{0.776398%} VZ{1.242236%} CRM{1.086957%} AXP{0.776398%} BA{2.018634%} MMM{3.416149%} TRV{4.192547%} DD{0.465839%} ,
7,30140.01124,29145.08414,0.96699,12,JNJ{1.553398%} PG{12.427184%} CVX{23.495146%} HD{13.592233%} KO{24.660194%} CSCO{0.388350%} MCD{12.427184%} VZ{1.553398%} CRM{3.106796%} AXP{0.776699%} BA{1.553398%} TRV{4.466019%} ,
8,30181.42864,29205.23685,0.967656,14,JNJ{2.797203%} WMT{0.699301%} PG{11.188811%} CVX{21.153846%} HD{12.937063%} KO{21.853147%} MCD{16.783217%} NKE{4.545455%} VZ{1.398601%} CRM{0.349650%} GS{0.349650%} AXP{3.321678%} MMM{1.048951%} TRV{1.573427%} ,
9,30226.55196,29437.55937,0.973897,12,JNJ{1.506591%} PG{12.052731%} CVX{22.787194%} HD{13.182674%} KO{23.917137%} CSCO{0.376648%} MCD{12.052731%} VZ{1.506591%} CRM{6.026365%} AXP{0.753296%} BA{1.506591%} TRV{4.331450%} ,
10,30243.86129,29651.47517,0.980413,14,JNJ{2.758621%} WMT{0.689655%} PG{11.034483%} CVX{20.862069%} HD{14.137931%} KO{21.551724%} MCD{16.551724%} NKE{4.482759%} VZ{1.379310%} CRM{0.344828%} GS{0.344828%} AXP{3.275862%} MMM{1.034483%} TRV{1.551724%} ,
