After EL,,,Gbest ratio:,0.622924,#in front,2543
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,37133.65011,17039.90145,0.45888,11,UNH{4.992200%} PG{11.232449%} HD{1.404056%} KO{9.984399%} MCD{4.992200%} NKE{2.496100%} DIS{15.132605%} VZ{9.984399%} IBM{2.496100%} MMM{19.812793%} DD{17.472699%} ,
2,37757.2491,17888.38474,0.473774,11,AAPL{10.509031%} UNH{5.254516%} PG{11.822660%} HD{1.477833%} MCD{5.254516%} NKE{2.627258%} DIS{15.927750%} VZ{5.254516%} IBM{2.627258%} MMM{20.853859%} DD{18.390805%} ,
3,37809.65206,18090.52439,0.478463,14,AAPL{0.809061%} UNH{0.485437%} WMT{0.161812%} PG{10.355987%} CVX{0.485437%} HD{1.456311%} MCD{1.941748%} NKE{10.355987%} DIS{17.961165%} VZ{10.841424%} IBM{1.779935%} MMM{20.550162%} DD{20.226537%} WBA{2.588997%} ,
4,37893.04293,18740.11101,0.494553,11,UNH{5.254516%} PG{11.822660%} HD{1.477833%} KO{5.254516%} MCD{5.254516%} NKE{2.627258%} DIS{15.927750%} VZ{10.509031%} IBM{2.627258%} MMM{20.853859%} DD{18.390805%} ,
5,38006.59482,19338.30872,0.508815,14,AAPL{0.809061%} UNH{0.485437%} WMT{0.161812%} CVX{0.485437%} HD{1.456311%} KO{10.355987%} MCD{1.941748%} NKE{10.355987%} DIS{17.961165%} VZ{10.841424%} IBM{1.779935%} MMM{20.550162%} DD{20.226537%} WBA{2.588997%} ,
6,38176.80687,19612.20873,0.513721,12,UNH{5.387205%} PG{5.387205%} CVX{0.168350%} HD{1.851852%} KO{10.774411%} MCD{5.387205%} NKE{3.535354%} DIS{16.161616%} VZ{10.774411%} MMM{21.380471%} TRV{0.168350%} DD{19.023569%} ,
7,38364.2827,19783.02554,0.515663,9,UNH{6.118547%} PG{12.237094%} HD{1.529637%} MCD{6.118547%} NKE{3.059273%} DIS{13.001912%} VZ{12.237094%} MMM{24.282983%} DD{21.414914%} ,
8,38504.98696,20899.94472,0.542785,7,PG{6.445312%} MCD{6.250000%} NKE{3.125000%} DIS{18.750000%} VZ{18.750000%} MMM{24.804688%} DD{21.875000%} ,
9,38568.66333,21653.32434,0.561423,8,PG{0.195312%} KO{6.250000%} MCD{6.250000%} NKE{3.125000%} DIS{18.750000%} VZ{18.750000%} MMM{24.804688%} DD{21.875000%} ,
10,38872.30682,21732.60484,0.559077,8,HD{1.512287%} KO{6.427221%} MCD{6.049149%} NKE{3.024575%} DIS{18.147448%} VZ{18.147448%} MMM{24.007561%} DD{22.684310%} ,
11,38906.41881,22457.38381,0.577215,7,PG{3.427419%} MCD{6.451613%} NKE{3.225806%} DIS{19.354839%} VZ{19.354839%} MMM{25.604839%} DD{22.580645%} ,
12,38975.7099,22846.07011,0.586162,8,PG{0.201613%} KO{3.225806%} MCD{6.451613%} NKE{3.225806%} DIS{19.354839%} VZ{19.354839%} MMM{25.604839%} DD{22.580645%} ,
13,39247.96088,23274.1624,0.593003,7,PG{1.844262%} MCD{6.557377%} NKE{3.278689%} DIS{19.672131%} VZ{19.672131%} MMM{26.024590%} DD{22.950820%} ,
14,39292.49011,23471.84743,0.597362,8,PG{0.204918%} KO{1.639344%} MCD{6.557377%} NKE{3.278689%} DIS{19.672131%} VZ{19.672131%} MMM{26.024590%} DD{22.950820%} ,
15,39302.80455,23765.22154,0.60467,7,PG{0.204918%} MCD{6.557377%} NKE{3.278689%} DIS{19.672131%} VZ{19.672131%} MMM{26.024590%} DD{24.590164%} ,
16,39482.74129,23792.85991,0.602614,8,PG{0.206612%} KO{0.826446%} MCD{6.611570%} NKE{3.305785%} DIS{19.834711%} VZ{19.834711%} MMM{26.239669%} DD{23.140496%} ,
17,39488.53389,23940.75261,0.606271,7,PG{0.206612%} MCD{6.611570%} NKE{3.305785%} DIS{19.834711%} VZ{19.834711%} MMM{26.239669%} DD{23.966942%} ,
18,39548.8854,24046.41042,0.608017,6,MCD{6.625259%} NKE{3.312629%} DIS{19.875776%} VZ{19.875776%} MMM{26.293996%} DD{24.016563%} ,
19,39640.34983,24073.71765,0.607303,7,PG{0.207900%} MCD{6.652807%} NKE{3.326403%} DIS{19.958420%} VZ{19.958420%} MMM{26.403326%} DD{23.492723%} ,
20,39650.22171,24135.85477,0.608719,6,MCD{6.652807%} NKE{3.326403%} DIS{19.958420%} VZ{19.958420%} MMM{26.403326%} DD{23.700624%} ,
21,39713.21954,24151.31233,0.608143,7,PG{0.207900%} MCD{6.652807%} NKE{3.326403%} DIS{20.166320%} VZ{19.958420%} MMM{26.403326%} DD{23.284823%} ,
22,39725.52063,24169.41885,0.60841,6,MCD{6.625259%} NKE{4.140787%} DIS{19.875776%} VZ{19.875776%} MMM{26.293996%} DD{23.188406%} ,
23,39733.72642,24183.78296,0.608646,7,PG{0.207469%} MCD{6.639004%} NKE{3.319502%} DIS{20.331950%} VZ{19.917012%} MMM{26.348548%} DD{23.236515%} ,
24,39744.72257,24187.1186,0.608562,8,UNH{0.207900%} PG{0.207900%} MCD{6.652807%} NKE{3.326403%} DIS{19.958420%} VZ{19.958420%} MMM{26.403326%} DD{23.284823%} ,
25,39747.06178,24211.751,0.609146,6,MCD{6.666667%} NKE{3.541667%} DIS{20.000000%} VZ{20.000000%} MMM{26.458333%} DD{23.333333%} ,
26,39756.83484,24225.8762,0.609351,6,MCD{6.680585%} NKE{3.340292%} DIS{20.041754%} VZ{20.041754%} MMM{26.513570%} DD{23.382046%} ,
27,39777.0331,24258.38693,0.609859,6,MCD{6.666667%} NKE{3.333333%} DIS{20.208333%} VZ{20.000000%} MMM{26.458333%} DD{23.333333%} ,
28,39839.99093,24277.28018,0.60937,7,HD{0.208333%} MCD{6.666667%} NKE{3.333333%} DIS{20.000000%} VZ{20.000000%} MMM{26.458333%} DD{23.333333%} ,
29,39884.4129,24377.05796,0.611193,7,PG{0.204918%} MCD{6.557377%} NKE{3.278689%} DIS{21.311475%} VZ{19.672131%} MMM{26.024590%} DD{22.950820%} ,
30,39913.20981,24391.33441,0.611109,8,UNH{0.826446%} PG{0.206612%} MCD{6.611570%} NKE{3.305785%} DIS{19.834711%} VZ{19.834711%} MMM{26.239669%} DD{23.140496%} ,
31,39985.65193,24408.2938,0.610426,6,MCD{6.736842%} NKE{3.368421%} DIS{20.210526%} VZ{20.210526%} MMM{26.736842%} DD{22.736842%} ,
32,40103.25008,24431.30942,0.60921,7,HD{0.828157%} MCD{6.625259%} NKE{3.312629%} DIS{19.875776%} VZ{19.875776%} MMM{26.293996%} DD{23.188406%} ,
33,40107.75564,24500.26568,0.610861,6,MCD{6.765328%} NKE{3.382664%} DIS{20.295983%} VZ{20.295983%} MMM{26.849894%} DD{22.410148%} ,
34,40148.2899,24627.4202,0.613411,7,PG{0.201613%} MCD{6.451613%} NKE{3.225806%} DIS{22.580645%} VZ{19.354839%} MMM{25.604839%} DD{22.580645%} ,
35,40170.8702,24659.54407,0.613866,8,UNH{1.639344%} PG{0.204918%} MCD{6.557377%} NKE{3.278689%} DIS{19.672131%} VZ{19.672131%} MMM{26.024590%} DD{22.950820%} ,
36,40241.49016,24767.03012,0.61546,7,UNH{1.642710%} MCD{6.570842%} NKE{3.285421%} DIS{19.712526%} VZ{19.712526%} MMM{26.078029%} DD{22.997947%} ,
37,40430.1915,24767.0549,0.612588,7,HD{1.565558%} MCD{6.262231%} NKE{3.131115%} DIS{21.917808%} VZ{18.786693%} MMM{24.853229%} DD{23.483366%} ,
38,40484.81948,24799.93142,0.612574,8,UNH{1.590457%} HD{1.590457%} MCD{6.361829%} NKE{3.180915%} DIS{19.085487%} VZ{19.085487%} MMM{25.248509%} DD{23.856859%} ,
39,40535.79729,24845.28236,0.612922,5,MCD{7.032967%} DIS{21.098901%} VZ{21.098901%} MMM{27.912088%} DD{22.857143%} ,
40,40559.54301,24850.95934,0.612703,7,UNH{0.213675%} MCD{6.837607%} NKE{3.418803%} DIS{20.512821%} VZ{20.512821%} MMM{27.136752%} DD{21.367521%} ,
41,40559.76031,24964.57759,0.615501,8,UNH{1.629328%} HD{0.814664%} MCD{6.517312%} NKE{3.258656%} DIS{19.551935%} VZ{19.551935%} MMM{25.865580%} DD{22.810591%} ,
42,40720.15766,25136.94445,0.61731,7,UNH{1.670146%} MCD{6.680585%} NKE{3.340292%} DIS{20.041754%} VZ{20.041754%} MMM{26.513570%} DD{21.711900%} ,
43,40792.3905,25183.91665,0.617368,8,UNH{3.225806%} PG{0.201613%} MCD{6.451613%} NKE{3.225806%} DIS{19.354839%} VZ{19.354839%} MMM{25.604839%} DD{22.580645%} ,
44,40868.52229,25290.61149,0.618829,7,UNH{3.232323%} MCD{6.464646%} NKE{3.232323%} DIS{19.393939%} VZ{19.393939%} MMM{25.656566%} DD{22.626263%} ,
45,40991.70218,25326.95861,0.617856,7,UNH{1.684211%} MCD{6.736842%} NKE{3.368421%} DIS{20.210526%} VZ{20.210526%} MMM{26.736842%} DD{21.052632%} ,
46,41049.08082,25334.73951,0.617182,8,UNH{1.656315%} HD{0.828157%} MCD{6.625259%} NKE{3.312629%} DIS{19.875776%} VZ{19.875776%} MMM{26.293996%} DD{21.532091%} ,
47,41136.17116,25423.50506,0.618033,7,UNH{1.691332%} MCD{6.765328%} NKE{3.382664%} DIS{20.295983%} VZ{20.295983%} MMM{26.849894%} DD{20.718816%} ,
48,41156.67099,25480.64415,0.619113,8,UNH{3.206413%} HD{0.801603%} MCD{6.412826%} NKE{3.206413%} DIS{19.238477%} VZ{19.238477%} MMM{25.450902%} DD{22.444890%} ,
49,41263.7844,25486.29403,0.617643,7,UNH{1.691332%} MCD{6.765328%} NKE{3.805497%} DIS{20.295983%} VZ{20.295983%} MMM{26.849894%} DD{20.295983%} ,
50,41272.41658,25488.80436,0.617575,7,UNH{1.698514%} MCD{6.794055%} NKE{3.609342%} DIS{20.382166%} VZ{20.382166%} MMM{26.751592%} DD{20.382166%} ,
51,41273.63281,25503.00037,0.617901,7,UNH{1.694915%} MCD{6.779661%} NKE{3.601695%} DIS{20.338983%} VZ{20.338983%} MMM{26.906780%} DD{20.338983%} ,
52,41283.46124,25504.83025,0.617798,7,UNH{1.702128%} MCD{6.808511%} NKE{3.404255%} DIS{20.425532%} VZ{20.425532%} MMM{26.808511%} DD{20.425532%} ,
53,41286.09123,25520.76327,0.618144,7,UNH{1.698514%} MCD{6.794055%} NKE{3.397028%} DIS{20.382166%} VZ{20.382166%} MMM{26.963907%} DD{20.382166%} ,
54,41320.98453,25536.30973,0.617999,7,UNH{1.698514%} MCD{6.794055%} NKE{3.397028%} DIS{20.594480%} VZ{20.382166%} MMM{26.751592%} DD{20.382166%} ,
55,41322.3193,25550.50574,0.618322,7,UNH{1.694915%} MCD{6.779661%} NKE{3.389831%} DIS{20.550847%} VZ{20.338983%} MMM{26.906780%} DD{20.338983%} ,
56,41351.45157,25663.66073,0.620623,7,UNH{3.285421%} MCD{6.570842%} NKE{3.285421%} DIS{19.712526%} VZ{19.712526%} MMM{26.078029%} DD{21.355236%} ,
57,41475.39454,25668.40067,0.618883,8,UNH{3.180915%} HD{1.590457%} MCD{6.361829%} NKE{3.180915%} DIS{19.085487%} VZ{19.085487%} MMM{25.248509%} DD{22.266402%} ,
58,41506.82282,25694.50894,0.619043,8,UNH{3.174603%} HD{1.587302%} MCD{6.547619%} NKE{3.174603%} DIS{19.047619%} VZ{19.047619%} MMM{25.198413%} DD{22.222222%} ,
59,41516.16807,25697.92453,0.618986,8,UNH{3.359684%} HD{1.581028%} MCD{6.324111%} NKE{3.557312%} DIS{18.972332%} VZ{18.972332%} MMM{25.098814%} DD{22.134387%} ,
