Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
55,45680.68639,26927.27577,0.589467,7,AAPL{0.279330%} MSFT{17.877095%} WMT{17.877095%} JPM{3.351955%} NKE{5.586592%} VZ{19.832402%} DD{35.195531%} ,
56,45711.15794,26933.55331,0.589212,7,AAPL{0.277778%} MSFT{17.777778%} WMT{18.055556%} JPM{3.055556%} NKE{5.555556%} VZ{20.000000%} DD{35.277778%} ,
57,45728.97668,26968.75628,0.589752,7,AAPL{0.824176%} MSFT{17.582418%} WMT{17.857143%} JPM{1.923077%} NKE{5.494505%} VZ{21.428571%} DD{34.890110%} ,
58,45773.21522,26976.668,0.589355,7,AAPL{1.092896%} MSFT{17.486339%} WMT{17.486339%} JPM{1.912568%} NKE{6.557377%} VZ{20.765027%} DD{34.699454%} ,
59,45784.12609,26981.93934,0.58933,7,AAPL{0.280899%} MSFT{17.977528%} WMT{17.977528%} JPM{3.089888%} NKE{5.617978%} VZ{19.382022%} DD{35.674157%} ,
60,45809.3413,26992.04001,0.589226,7,AAPL{0.279330%} MSFT{17.877095%} WMT{18.156425%} JPM{3.072626%} NKE{5.027933%} VZ{20.391061%} DD{35.195531%} ,
61,45831.41703,27004.40641,0.589212,7,AAPL{0.277008%} MSFT{17.728532%} WMT{17.728532%} JPM{4.432133%} NKE{7.202216%} VZ{17.451524%} DD{35.180055%} ,
62,45836.85281,27005.70728,0.58917,6,MSFT{18.207283%} WMT{17.927171%} JPM{4.201681%} NKE{6.162465%} VZ{18.487395%} DD{35.014006%} ,
63,45838.19551,27026.70585,0.589611,7,AAPL{0.277008%} MSFT{17.728532%} WMT{18.005540%} JPM{4.155125%} NKE{5.540166%} VZ{19.390582%} DD{34.903047%} ,
64,45841.97894,27036.15479,0.589768,7,AAPL{1.108033%} MSFT{17.728532%} WMT{17.728532%} JPM{1.108033%} NKE{5.540166%} VZ{21.883657%} DD{34.903047%} ,
65,45855.84606,27076.10005,0.590461,7,AAPL{1.101928%} MSFT{17.630854%} WMT{17.630854%} JPM{1.928375%} NKE{5.785124%} VZ{20.936639%} DD{34.986226%} ,
66,45936.64181,27077.48715,0.589453,7,AAPL{0.279330%} MSFT{17.877095%} WMT{17.877095%} JPM{4.189944%} NKE{6.703911%} VZ{17.597765%} DD{35.474860%} ,
67,45939.5246,27085.49415,0.58959,7,AAPL{1.092896%} MSFT{17.486339%} WMT{17.759563%} JPM{1.912568%} NKE{6.557377%} VZ{20.765027%} DD{34.426230%} ,
68,45945.43615,27088.47265,0.589579,7,AAPL{0.280112%} MSFT{18.487395%} WMT{17.927171%} JPM{3.081232%} NKE{4.481793%} VZ{20.168067%} DD{35.574230%} ,
69,45960.79104,27093.78948,0.589498,7,AAPL{0.280899%} MSFT{17.977528%} WMT{18.258427%} JPM{3.089888%} NKE{5.617978%} VZ{19.382022%} DD{35.393258%} ,
70,45961.17074,27135.16756,0.590393,7,AAPL{1.098901%} MSFT{17.582418%} WMT{17.857143%} JPM{1.923077%} NKE{5.494505%} VZ{21.428571%} DD{34.615385%} ,
71,45985.69356,27184.56185,0.591153,7,AAPL{0.831025%} MSFT{17.728532%} WMT{17.728532%} JPM{3.601108%} NKE{5.540166%} VZ{19.667590%} DD{34.903047%} ,
72,46014.1167,27190.85734,0.590924,7,AAPL{1.104972%} MSFT{17.679558%} WMT{17.679558%} JPM{2.486188%} NKE{6.077348%} VZ{20.165746%} DD{34.806630%} ,
73,46018.81607,27192.45205,0.590899,7,AAPL{0.824176%} MSFT{17.582418%} WMT{17.857143%} JPM{3.571429%} NKE{6.043956%} VZ{19.505495%} DD{34.615385%} ,
74,46042.14289,27206.08048,0.590895,7,AAPL{1.373626%} MSFT{17.582418%} WMT{17.582418%} JPM{1.923077%} NKE{5.769231%} VZ{20.879121%} DD{34.890110%} ,
75,46047.57384,27226.42032,0.591267,7,AAPL{0.826446%} MSFT{17.630854%} WMT{17.906336%} JPM{3.581267%} NKE{5.509642%} VZ{19.559229%} DD{34.986226%} ,
76,46062.29185,27228.08006,0.591114,7,AAPL{0.826446%} MSFT{17.630854%} WMT{17.906336%} JPM{3.581267%} NKE{5.785124%} VZ{19.559229%} DD{34.710744%} ,
77,46074.46054,27240.62617,0.59123,7,AAPL{1.377410%} MSFT{17.630854%} WMT{17.630854%} JPM{1.928375%} NKE{5.509642%} VZ{20.936639%} DD{34.986226%} ,
78,46092.2551,27253.13069,0.591274,7,AAPL{0.824176%} MSFT{17.582418%} WMT{17.857143%} JPM{4.120879%} NKE{5.494505%} VZ{19.230769%} DD{34.890110%} ,
79,46098.6315,27257.70051,0.591291,7,AAPL{0.840336%} MSFT{17.927171%} WMT{17.927171%} JPM{3.081232%} NKE{4.481793%} VZ{20.168067%} DD{35.574230%} ,
80,46104.87947,27260.82942,0.591279,7,AAPL{0.828729%} MSFT{17.679558%} WMT{17.955801%} JPM{3.591160%} NKE{5.524862%} VZ{19.613260%} DD{34.806630%} ,
81,46149.31947,27265.24442,0.590805,7,AAPL{1.369863%} MSFT{17.534247%} WMT{17.808219%} JPM{1.917808%} NKE{5.479452%} VZ{21.369863%} DD{34.520548%} ,
82,46156.81401,27284.0833,0.591117,7,AAPL{1.101928%} MSFT{17.630854%} WMT{17.906336%} JPM{3.030303%} NKE{4.132231%} VZ{21.212121%} DD{34.986226%} ,
83,46169.0453,27323.10408,0.591806,7,AAPL{1.108033%} MSFT{17.728532%} WMT{17.728532%} JPM{3.324100%} NKE{5.540166%} VZ{19.667590%} DD{34.903047%} ,
84,46189.44506,27342.5382,0.591965,7,AAPL{1.388889%} MSFT{17.777778%} WMT{17.777778%} JPM{1.944444%} NKE{4.722222%} VZ{21.111111%} DD{35.277778%} ,
85,46223.82577,27361.15849,0.591928,7,AAPL{1.101928%} MSFT{17.630854%} WMT{17.630854%} JPM{4.132231%} NKE{5.785124%} VZ{18.732782%} DD{34.986226%} ,
86,46257.01177,27361.86926,0.591518,7,AAPL{1.117318%} MSFT{17.877095%} WMT{17.877095%} JPM{2.513966%} NKE{6.145251%} VZ{19.273743%} DD{35.195531%} ,
87,46262.23259,27363.90233,0.591495,7,AAPL{1.381215%} MSFT{17.679558%} WMT{17.679558%} JPM{2.486188%} NKE{6.077348%} VZ{19.889503%} DD{34.806630%} ,
88,46265.21113,27377.31724,0.591747,7,AAPL{1.388889%} MSFT{17.777778%} WMT{17.777778%} JPM{1.944444%} NKE{5.833333%} VZ{20.000000%} DD{35.277778%} ,
89,46271.67681,27389.77829,0.591934,7,AAPL{1.385042%} MSFT{17.728532%} WMT{17.728532%} JPM{2.493075%} NKE{5.540166%} VZ{20.221607%} DD{34.903047%} ,
90,46303.70963,27400.5705,0.591758,7,AAPL{1.114206%} MSFT{17.827298%} WMT{17.827298%} JPM{3.621170%} NKE{3.899721%} VZ{20.334262%} DD{35.376045%} ,
91,46305.20298,27400.83676,0.591744,7,AAPL{1.385042%} MSFT{17.728532%} WMT{18.005540%} JPM{1.939058%} NKE{4.432133%} VZ{21.606648%} DD{34.903047%} ,
92,46331.81437,27419.54197,0.591808,7,AAPL{1.098901%} MSFT{17.582418%} WMT{17.857143%} JPM{4.120879%} NKE{5.494505%} VZ{19.230769%} DD{34.615385%} ,
93,46348.6763,27458.09715,0.592425,7,AAPL{1.392758%} MSFT{17.827298%} WMT{17.827298%} JPM{2.506964%} NKE{5.013928%} VZ{20.334262%} DD{35.097493%} ,
94,46395.4884,27463.21407,0.591937,7,AAPL{1.396648%} MSFT{17.877095%} WMT{17.877095%} JPM{1.955307%} NKE{5.865922%} VZ{19.553073%} DD{35.474860%} ,
95,46400.10508,27485.14004,0.592351,7,AAPL{1.369863%} MSFT{17.534247%} WMT{17.808219%} JPM{3.561644%} NKE{5.479452%} VZ{19.452055%} DD{34.794521%} ,
96,46411.97832,27490.40835,0.592313,7,AAPL{1.373626%} MSFT{17.582418%} WMT{17.582418%} JPM{4.120879%} NKE{5.769231%} VZ{18.681319%} DD{34.890110%} ,
97,46414.7452,27497.31892,0.592426,7,AAPL{1.385042%} MSFT{17.728532%} WMT{17.728532%} JPM{3.324100%} NKE{5.540166%} VZ{19.390582%} DD{34.903047%} ,
98,46416.74756,27498.91403,0.592435,7,AAPL{1.377410%} MSFT{17.630854%} WMT{17.630854%} JPM{3.856749%} NKE{5.785124%} VZ{18.732782%} DD{34.986226%} ,
99,46419.91728,27520.10163,0.592851,7,AAPL{1.392758%} MSFT{17.827298%} WMT{17.827298%} JPM{3.064067%} NKE{4.456825%} VZ{20.055710%} DD{35.376045%} ,
100,46447.07906,27521.11062,0.592526,7,AAPL{1.388889%} MSFT{17.777778%} WMT{17.777778%} JPM{3.055556%} NKE{5.833333%} VZ{18.888889%} DD{35.277778%} ,
101,46451.86027,27525.68461,0.592564,7,AAPL{1.377410%} MSFT{17.630854%} WMT{17.630854%} JPM{4.132231%} NKE{5.509642%} VZ{18.732782%} DD{34.986226%} ,
102,46468.7452,27538.63648,0.592627,7,AAPL{1.392758%} MSFT{17.827298%} WMT{17.827298%} JPM{3.342618%} NKE{3.899721%} VZ{20.334262%} DD{35.376045%} ,
103,46475.14327,27541.52878,0.592608,7,AAPL{1.388889%} MSFT{17.777778%} WMT{17.777778%} JPM{3.333333%} NKE{5.555556%} VZ{19.166667%} DD{35.000000%} ,
104,46490.75351,27561.69318,0.592842,7,AAPL{1.404494%} MSFT{17.977528%} WMT{17.977528%} JPM{2.528090%} NKE{3.932584%} VZ{20.505618%} DD{35.674157%} ,
105,46518.64745,27564.56945,0.592549,7,AAPL{1.400560%} MSFT{17.927171%} WMT{17.927171%} JPM{2.521008%} NKE{5.602241%} VZ{19.327731%} DD{35.294118%} ,
106,46522.98648,27574.59917,0.592709,7,AAPL{1.392758%} MSFT{17.827298%} WMT{17.827298%} JPM{3.621170%} NKE{3.899721%} VZ{20.055710%} DD{35.376045%} ,
107,46537.63721,27593.31548,0.592925,7,AAPL{1.396648%} MSFT{17.877095%} WMT{17.877095%} JPM{3.351955%} NKE{4.469274%} VZ{19.832402%} DD{35.195531%} ,
108,46563.34895,27610.29177,0.592962,7,AAPL{1.396648%} MSFT{17.877095%} WMT{18.156425%} JPM{2.513966%} NKE{4.469274%} VZ{20.111732%} DD{35.474860%} ,
109,46589.93629,27630.17152,0.59305,7,AAPL{1.388889%} MSFT{17.777778%} WMT{17.777778%} JPM{4.166667%} NKE{4.722222%} VZ{18.888889%} DD{35.277778%} ,
110,46604.23308,27633.90399,0.592948,7,AAPL{1.408451%} MSFT{18.028169%} WMT{18.028169%} JPM{2.535211%} NKE{5.070423%} VZ{19.436620%} DD{35.492958%} ,
111,46615.55056,27645.65634,0.593057,7,AAPL{2.586207%} MSFT{15.229885%} WMT{18.390805%} JPM{2.873563%} NKE{3.735632%} VZ{20.689655%} DD{36.494253%} ,
112,46621.77383,27647.53291,0.593018,7,AAPL{1.685393%} MSFT{17.977528%} WMT{17.977528%} JPM{1.966292%} NKE{3.370787%} VZ{21.348315%} DD{35.674157%} ,
113,46637.54814,27655.35275,0.592985,7,AAPL{1.392758%} MSFT{17.827298%} WMT{17.827298%} JPM{4.178273%} NKE{4.178273%} VZ{19.220056%} DD{35.376045%} ,
114,46664.95929,27664.95055,0.592842,7,AAPL{1.388889%} MSFT{17.777778%} WMT{17.777778%} JPM{4.166667%} NKE{5.833333%} VZ{17.777778%} DD{35.277778%} ,
115,46684.6903,27667.16937,0.592639,7,AAPL{1.680672%} MSFT{17.927171%} WMT{17.927171%} JPM{1.960784%} NKE{5.602241%} VZ{19.607843%} DD{35.294118%} ,
116,46695.54033,27673.55428,0.592638,7,AAPL{1.388889%} MSFT{17.777778%} WMT{17.777778%} JPM{4.166667%} NKE{6.111111%} VZ{17.500000%} DD{35.277778%} ,
117,46701.92278,27687.13352,0.592848,7,AAPL{1.404494%} MSFT{17.977528%} WMT{17.977528%} JPM{3.089888%} NKE{5.617978%} VZ{18.258427%} DD{35.674157%} ,
118,46706.77618,27707.33087,0.593219,7,AAPL{1.404494%} MSFT{17.977528%} WMT{17.977528%} JPM{3.651685%} NKE{3.932584%} VZ{19.382022%} DD{35.674157%} ,
119,46715.87024,27715.03741,0.593268,7,AAPL{1.408451%} MSFT{18.028169%} WMT{18.028169%} JPM{3.380282%} NKE{3.943662%} VZ{19.436620%} DD{35.774648%} ,
120,46740.56868,27722.82952,0.593121,7,AAPL{1.680672%} MSFT{17.927171%} WMT{18.207283%} JPM{1.960784%} NKE{3.361345%} VZ{21.288515%} DD{35.574230%} ,
121,46753.55013,27723.42726,0.592969,7,AAPL{1.416431%} MSFT{18.130312%} WMT{18.130312%} JPM{2.549575%} NKE{5.099150%} VZ{18.980170%} DD{35.694051%} ,
122,46754.84602,27730.31294,0.5931,7,AAPL{1.685393%} MSFT{17.977528%} WMT{18.258427%} JPM{1.685393%} NKE{3.370787%} VZ{21.348315%} DD{35.674157%} ,
123,46757.85309,27730.54403,0.593067,7,AAPL{1.388889%} MSFT{17.777778%} WMT{18.055556%} JPM{4.166667%} NKE{4.166667%} VZ{19.166667%} DD{35.277778%} ,
124,46759.90055,27737.65109,0.593193,7,AAPL{1.392758%} MSFT{17.827298%} WMT{18.105850%} JPM{3.899721%} NKE{4.178273%} VZ{19.220056%} DD{35.376045%} ,
125,46767.61069,27745.94508,0.593273,7,AAPL{1.396648%} MSFT{17.877095%} WMT{18.156425%} JPM{3.631285%} NKE{4.189944%} VZ{19.273743%} DD{35.474860%} ,
126,46772.37202,27780.36715,0.593948,7,AAPL{2.865330%} MSFT{15.186246%} WMT{18.338109%} JPM{2.865330%} NKE{3.724928%} VZ{20.630372%} DD{36.389685%} ,
127,46819.57488,27786.95029,0.59349,7,AAPL{1.666667%} MSFT{17.777778%} WMT{17.777778%} JPM{4.166667%} NKE{4.166667%} VZ{19.166667%} DD{35.277778%} ,
128,46843.23136,27787.36186,0.593199,7,AAPL{1.404494%} MSFT{17.977528%} WMT{17.977528%} JPM{3.932584%} NKE{5.337079%} VZ{17.696629%} DD{35.674157%} ,
129,46847.58017,27797.54186,0.593361,7,AAPL{1.412429%} MSFT{18.079096%} WMT{18.079096%} JPM{3.672316%} NKE{3.954802%} VZ{18.926554%} DD{35.875706%} ,
130,46851.52251,27829.83824,0.594001,7,AAPL{2.616279%} MSFT{15.406977%} WMT{18.604651%} JPM{2.906977%} NKE{3.779070%} VZ{19.767442%} DD{36.918605%} ,
131,46895.24804,27865.89707,0.594216,7,AAPL{3.151862%} MSFT{14.899713%} WMT{18.338109%} JPM{2.865330%} NKE{3.724928%} VZ{20.630372%} DD{36.389685%} ,
132,46917.19315,27874.72538,0.594126,7,AAPL{2.623907%} MSFT{15.451895%} WMT{18.658892%} JPM{2.915452%} NKE{3.790087%} VZ{19.533528%} DD{37.026239%} ,
133,46940.88342,27876.98001,0.593874,7,AAPL{1.671309%} MSFT{17.827298%} WMT{18.105850%} JPM{3.621170%} NKE{4.178273%} VZ{19.220056%} DD{35.376045%} ,
134,46943.36976,27914.29359,0.594638,7,AAPL{3.142857%} MSFT{15.142857%} WMT{18.285714%} JPM{2.857143%} NKE{3.714286%} VZ{20.571429%} DD{36.285714%} ,
135,46965.5266,27932.65734,0.594748,7,AAPL{3.160920%} MSFT{15.229885%} WMT{18.390805%} JPM{2.298851%} NKE{3.735632%} VZ{20.689655%} DD{36.494253%} ,
136,46988.71888,27950.8447,0.594842,7,AAPL{3.151862%} MSFT{15.186246%} WMT{18.338109%} JPM{2.865330%} NKE{3.438395%} VZ{20.630372%} DD{36.389685%} ,
137,46998.37992,27964.37527,0.595007,7,AAPL{2.898551%} MSFT{15.362319%} WMT{18.550725%} JPM{2.898551%} NKE{3.768116%} VZ{19.710145%} DD{36.811594%} ,
138,47047.70259,27980.34642,0.594723,7,AAPL{2.616279%} MSFT{15.406977%} WMT{18.604651%} JPM{4.069767%} NKE{3.779070%} VZ{18.604651%} DD{36.918605%} ,
139,47067.74299,27992.32797,0.594724,7,AAPL{3.160920%} MSFT{15.229885%} WMT{18.390805%} JPM{2.873563%} NKE{3.735632%} VZ{20.689655%} DD{35.919540%} ,
140,47098.88174,28003.94451,0.594578,7,AAPL{3.125000%} MSFT{14.772727%} WMT{18.181818%} JPM{4.545455%} NKE{5.397727%} VZ{17.897727%} DD{36.079545%} ,
141,47106.53891,28010.81638,0.594627,7,AAPL{3.206997%} MSFT{15.160350%} WMT{18.658892%} JPM{2.040816%} NKE{3.790087%} VZ{20.991254%} DD{36.151603%} ,
142,47111.60897,28011.24587,0.594572,8,AAPL{2.915452%} MSFT{15.451895%} WMT{18.658892%} JPM{2.915452%} CSCO{0.583090%} NKE{3.790087%} VZ{18.658892%} DD{37.026239%} ,
143,47113.69409,28052.43107,0.59542,7,AAPL{3.188406%} MSFT{15.072464%} WMT{18.550725%} JPM{2.898551%} NKE{3.768116%} VZ{19.710145%} DD{36.811594%} ,
144,47134.09737,28058.58451,0.595293,7,AAPL{2.915452%} MSFT{15.451895%} WMT{18.658892%} JPM{2.915452%} NKE{3.790087%} VZ{19.241983%} DD{37.026239%} ,
145,47148.59361,28067.10526,0.59529,7,AAPL{2.890173%} MSFT{15.028902%} WMT{18.497110%} JPM{4.624277%} NKE{4.335260%} VZ{17.919075%} DD{36.705202%} ,
146,47160.05701,28098.36579,0.595809,7,AAPL{3.179191%} MSFT{15.317919%} WMT{18.497110%} JPM{2.890173%} NKE{3.757225%} VZ{19.653179%} DD{36.705202%} ,
147,47196.44304,28114.87265,0.595699,7,AAPL{2.898551%} MSFT{15.362319%} WMT{18.550725%} JPM{4.057971%} NKE{3.768116%} VZ{18.550725%} DD{36.811594%} ,
