After EL,,,Gbest ratio:,0.213807,#in front,2085
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,41145.30557,2092.373226,0.050853,9,V{0.202429%} WMT{6.477733%} JPM{0.202429%} CVX{11.538462%} KO{25.708502%} MCD{16.194332%} DIS{12.955466%} VZ{25.708502%} TRV{1.012146%} ,
2,41206.3103,2312.020819,0.056108,8,WMT{7.373272%} CVX{11.059908%} KO{29.262673%} MCD{15.207373%} DIS{14.746544%} VZ{20.737327%} MMM{0.460829%} TRV{1.152074%} ,
3,41544.5802,3689.588129,0.08881,9,V{0.216450%} WMT{6.926407%} JPM{0.216450%} CVX{12.337662%} KO{27.489177%} MCD{10.389610%} DIS{13.852814%} VZ{27.489177%} TRV{1.082251%} ,
4,42458.9052,4165.064672,0.098096,8,WMT{7.960199%} CVX{11.940299%} KO{31.592040%} MCD{8.457711%} DIS{15.920398%} VZ{22.388060%} MMM{0.497512%} TRV{1.243781%} ,
5,42653.6552,5040.651892,0.118176,9,V{0.228311%} WMT{7.305936%} JPM{0.228311%} CVX{13.013699%} KO{28.995434%} MCD{5.479452%} DIS{14.611872%} VZ{28.995434%} TRV{1.141553%} ,
6,42920.68306,5279.916868,0.123016,9,V{0.230415%} WMT{7.373272%} JPM{0.230415%} CVX{13.133641%} KO{29.262673%} MCD{4.608295%} DIS{14.746544%} VZ{29.262673%} TRV{1.152074%} ,
7,43063.88361,5402.291833,0.125448,9,V{0.231481%} WMT{7.407407%} JPM{0.231481%} CVX{13.194444%} KO{29.398148%} MCD{4.166667%} DIS{14.814815%} VZ{29.398148%} TRV{1.157407%} ,
8,43137.62662,5463.298742,0.126648,9,V{0.232019%} WMT{7.424594%} JPM{0.232019%} CVX{13.225058%} KO{29.466357%} MCD{3.944316%} DIS{14.849188%} VZ{29.466357%} TRV{1.160093%} ,
9,43178.85047,5513.346613,0.127686,7,WMT{0.591716%} CVX{10.650888%} KO{32.840237%} MCD{9.467456%} DIS{12.130178%} VZ{33.136095%} TRV{1.183432%} ,
10,43199.76165,5561.701101,0.128744,9,V{0.231481%} WMT{7.407407%} JPM{0.231481%} CVX{13.194444%} KO{29.398148%} MCD{3.703704%} DIS{14.814815%} VZ{29.398148%} TRV{1.620370%} ,
11,43210.99903,5670.622784,0.131231,9,V{0.228311%} WMT{7.305936%} JPM{0.228311%} CVX{13.013699%} KO{28.995434%} MCD{3.652968%} DIS{14.611872%} VZ{28.995434%} TRV{2.968037%} ,
12,43345.71411,5811.860244,0.134082,9,V{0.224215%} WMT{7.174888%} JPM{0.224215%} CVX{12.780269%} KO{28.475336%} MCD{3.587444%} DIS{14.349776%} VZ{28.475336%} TRV{4.708520%} ,
13,43543.04431,5906.071289,0.135638,7,WMT{8.000000%} CVX{12.000000%} KO{31.750000%} MCD{4.500000%} DIS{16.000000%} VZ{22.500000%} TRV{5.250000%} ,
14,43668.66714,6003.234704,0.137472,7,WMT{8.080808%} CVX{12.121212%} KO{32.070707%} MCD{4.040404%} DIS{16.161616%} VZ{22.727273%} TRV{4.797980%} ,
15,43965.31404,6079.03447,0.138269,9,V{0.216450%} WMT{6.926407%} JPM{0.216450%} CVX{12.337662%} KO{27.489177%} MCD{3.463203%} DIS{13.852814%} VZ{27.489177%} TRV{8.008658%} ,
16,43973.93849,6345.589296,0.144303,7,WMT{4.116223%} CVX{13.801453%} KO{30.750605%} CSCO{0.242131%} MCD{4.842615%} DIS{15.496368%} VZ{30.750605%} ,
17,44042.55917,6829.14899,0.155058,7,WMT{0.621118%} CVX{11.180124%} KO{34.472050%} MCD{4.968944%} DIS{12.732919%} VZ{34.782609%} TRV{1.242236%} ,
18,44311.1711,6892.989721,0.155559,6,WMT{7.766990%} CVX{11.650485%} KO{30.825243%} DIS{15.533981%} VZ{29.611650%} TRV{4.611650%} ,
19,44472.94389,7137.67861,0.160495,7,WMT{7.692308%} CVX{10.096154%} KO{30.528846%} DIS{15.384615%} VZ{28.846154%} AXP{0.240385%} TRV{7.211538%} ,
20,44723.37587,7536.956544,0.168524,7,WMT{0.636943%} CVX{11.464968%} KO{35.350318%} MCD{2.547771%} DIS{13.057325%} VZ{35.668790%} TRV{1.273885%} ,
21,45134.72989,7904.996139,0.175142,7,WMT{0.645161%} CVX{11.612903%} KO{35.806452%} MCD{1.290323%} DIS{13.225806%} VZ{36.129032%} TRV{1.290323%} ,
22,45324.03755,8181.677024,0.180515,6,WMT{0.641026%} CVX{11.538462%} KO{34.935897%} DIS{13.141026%} VZ{38.461538%} TRV{1.282051%} ,
23,45431.45387,8182.970495,0.180117,6,WMT{4.040404%} CVX{12.121212%} KO{31.565657%} DIS{16.161616%} VZ{30.808081%} TRV{5.303030%} ,
24,45432.1067,8415.42501,0.185231,6,WMT{0.636943%} CVX{11.464968%} KO{35.350318%} DIS{13.057325%} VZ{35.668790%} TRV{3.821656%} ,
25,45533.61972,8543.196223,0.187624,6,WMT{0.621118%} CVX{11.180124%} KO{34.472050%} DIS{12.732919%} VZ{34.782609%} TRV{6.211180%} ,
26,45598.47168,8593.161979,0.188453,5,CVX{11.501597%} KO{35.463259%} DIS{13.738019%} VZ{37.060703%} TRV{2.236422%} ,
27,45644.9659,8703.318014,0.190674,5,CVX{11.960133%} KO{34.219269%} DIS{14.285714%} VZ{37.209302%} TRV{2.325581%} ,
28,45662.89238,8776.030474,0.192192,5,CVX{11.356467%} KO{35.015773%} DIS{13.564669%} VZ{35.331230%} TRV{4.731861%} ,
29,45765.72964,8780.19416,0.191851,5,CVX{11.074919%} KO{36.156352%} DIS{14.006515%} VZ{35.179153%} TRV{3.583062%} ,
30,45877.60525,8857.504488,0.193068,5,CVX{11.295681%} KO{36.212625%} DIS{14.285714%} VZ{34.551495%} TRV{3.654485%} ,
31,45974.70993,8865.668794,0.192838,5,CVX{11.501597%} KO{35.463259%} DIS{15.015974%} VZ{35.782748%} TRV{2.236422%} ,
32,46082.17982,8929.14954,0.193766,6,CVX{11.356467%} KO{33.753943%} DIS{13.564669%} VZ{37.854890%} AXP{1.261830%} TRV{2.208202%} ,
33,46106.77435,8969.507261,0.194538,6,CVX{11.003236%} KO{35.922330%} DIS{13.915858%} VZ{34.951456%} AXP{0.647249%} TRV{3.559871%} ,
34,46209.86963,8971.062021,0.194137,6,CVX{11.392405%} KO{34.810127%} DIS{13.607595%} VZ{36.708861%} AXP{1.265823%} TRV{2.215190%} ,
