After EL,,,Gbest ratio:,0.472267,#in front,2702
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,51457.08028,18563.65906,0.36076,6,V{19.117647%} WMT{37.352941%} KO{0.294118%} MCD{2.058824%} INTC{9.411765%} TRV{31.764706%} ,
2,51467.09853,19073.723,0.3706,6,V{18.028169%} WMT{35.774648%} KO{0.281690%} MCD{1.971831%} INTC{9.014085%} TRV{34.929577%} ,
3,51577.25452,19144.37185,0.371179,6,V{18.258427%} WMT{35.674157%} KO{0.280899%} MCD{1.966292%} INTC{8.988764%} TRV{34.831461%} ,
4,51589.26674,19162.38396,0.371441,6,V{18.309859%} WMT{35.774648%} KO{0.281690%} MCD{1.690141%} INTC{9.014085%} TRV{34.929577%} ,
5,51603.90069,19180.8943,0.371695,6,V{18.361582%} WMT{35.875706%} KO{0.282486%} MCD{1.412429%} INTC{9.039548%} TRV{35.028249%} ,
6,51635.35846,19217.13301,0.37217,6,V{18.465909%} WMT{36.079545%} KO{0.284091%} MCD{0.852273%} INTC{9.090909%} TRV{35.227273%} ,
7,51649.91046,20323.89742,0.393493,6,V{21.103896%} WMT{41.233766%} KO{0.324675%} MCD{2.272727%} INTC{5.194805%} TRV{29.870130%} ,
8,51745.73483,20875.25635,0.40342,6,V{20.061728%} WMT{39.197531%} KO{0.308642%} MCD{2.160494%} INTC{4.938272%} TRV{33.333333%} ,
9,51872.04783,21131.08941,0.407369,6,V{19.578313%} WMT{38.253012%} KO{0.301205%} MCD{2.108434%} INTC{4.819277%} TRV{34.939759%} ,
10,51931.87233,21307.1752,0.410291,6,V{18.879056%} WMT{37.463127%} KO{0.294985%} MCD{2.064897%} INTC{4.719764%} TRV{36.578171%} ,
11,51972.03009,21619.15777,0.415977,6,V{21.666667%} WMT{42.333333%} KO{0.333333%} MCD{2.333333%} INTC{2.666667%} TRV{30.666667%} ,
12,52150.52019,22119.0469,0.424139,6,V{20.569620%} WMT{40.189873%} KO{0.316456%} MCD{2.215190%} INTC{2.531646%} TRV{34.177215%} ,
13,52213.34461,22293.06452,0.426961,6,V{21.959459%} WMT{42.905405%} KO{0.337838%} MCD{2.364865%} INTC{1.351351%} TRV{31.081081%} ,
14,52220.602,23028.93483,0.440993,5,V{21.103896%} WMT{41.233766%} KO{5.519481%} MCD{2.272727%} TRV{29.870130%} ,
15,52254.51374,23446.73974,0.448703,5,V{20.061728%} WMT{39.197531%} KO{5.246914%} MCD{2.160494%} TRV{33.333333%} ,
16,52352.58649,23640.65941,0.451566,5,V{19.578313%} WMT{38.253012%} KO{5.120482%} MCD{2.108434%} TRV{34.939759%} ,
17,52418.44136,23734.01986,0.45278,5,V{19.345238%} WMT{37.797619%} KO{5.059524%} MCD{2.083333%} TRV{35.714286%} ,
18,52440.12064,23764.82437,0.45318,5,V{18.879056%} WMT{37.463127%} KO{5.014749%} MCD{2.064897%} TRV{36.578171%} ,
19,52480.67536,23779.45004,0.453109,5,V{17.977528%} WMT{35.674157%} KO{8.707865%} MCD{2.247191%} TRV{35.393258%} ,
20,52493.73846,23825.0766,0.453865,5,V{19.117647%} WMT{37.352941%} KO{5.000000%} MCD{2.058824%} TRV{36.470588%} ,
21,52513.89773,23825.24501,0.453694,5,V{19.174041%} WMT{37.463127%} KO{4.719764%} MCD{2.064897%} TRV{36.578171%} ,
22,52516.83188,23857.90683,0.454291,5,V{19.174041%} WMT{37.463127%} KO{5.014749%} MCD{1.769912%} TRV{36.578171%} ,
23,52540.66959,23876.44115,0.454437,5,V{19.174041%} WMT{37.168142%} KO{5.014749%} MCD{2.064897%} TRV{36.578171%} ,
24,52541.32306,23890.85763,0.454706,5,V{19.230769%} WMT{37.573964%} KO{5.029586%} MCD{1.479290%} TRV{36.686391%} ,
25,52558.64559,23893.45596,0.454606,5,V{18.338109%} WMT{36.389685%} KO{8.882521%} MCD{0.859599%} TRV{35.530086%} ,
26,52578.19892,23923.43922,0.455007,5,V{18.361582%} WMT{35.310734%} KO{9.322034%} MCD{1.977401%} TRV{35.028249%} ,
27,52582.3089,23925.68772,0.455014,5,V{18.390805%} WMT{36.494253%} KO{8.908046%} MCD{0.574713%} TRV{35.632184%} ,
28,52589.92125,23927.98432,0.454992,5,V{19.230769%} WMT{36.982249%} KO{5.029586%} MCD{2.071006%} TRV{36.686391%} ,
