After EL,,,Gbest ratio:,0.978718,#in front,488
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,22095.79812,15821.37483,0.716035,15,AAPL{6.060606%} MSFT{0.318979%} UNH{0.159490%} JNJ{17.703349%} V{0.318979%} WMT{5.582137%} PG{17.224880%} CVX{0.637959%} HD{10.207337%} MRK{7.814992%} KO{12.440191%} MCD{19.776715%} HON{0.318979%} IBM{0.159490%} TRV{1.275917%} ,
2,22366.17053,15902.21952,0.710994,15,AAPL{6.946984%} MSFT{0.365631%} UNH{0.182815%} JNJ{20.292505%} V{0.365631%} WMT{6.398537%} PG{10.968921%} CVX{0.731261%} HD{11.700183%} MRK{8.957952%} KO{20.109689%} MCD{10.968921%} HON{0.365631%} IBM{0.182815%} TRV{1.462523%} ,
3,22397.34794,15925.32498,0.711036,15,AAPL{5.837174%} MSFT{0.307220%} UNH{0.153610%} JNJ{17.050691%} V{0.307220%} WMT{5.376344%} PG{16.589862%} CVX{0.614439%} HD{9.831029%} MRK{7.526882%} KO{15.668203%} MCD{19.047619%} HON{0.307220%} IBM{0.153610%} TRV{1.228879%} ,
4,22426.69622,16096.77913,0.717751,14,AAPL{5.837174%} MSFT{0.307220%} UNH{0.153610%} JNJ{17.050691%} V{0.307220%} WMT{5.376344%} PG{16.589862%} CVX{0.614439%} HD{9.831029%} MRK{7.526882%} KO{16.897081%} MCD{19.047619%} HON{0.307220%} IBM{0.153610%} ,
5,22468.44605,16712.808,0.743835,15,AAPL{6.563040%} MSFT{0.345423%} UNH{0.172712%} JNJ{19.170984%} V{0.345423%} WMT{6.044905%} PG{10.362694%} CVX{0.690846%} HD{11.053541%} MRK{8.462867%} KO{18.998273%} MCD{15.889465%} HON{0.345423%} IBM{0.172712%} TRV{1.381693%} ,
6,22472.78075,16919.80214,0.752902,15,AAPL{6.060606%} MSFT{0.318979%} UNH{0.159490%} JNJ{17.703349%} V{0.318979%} WMT{5.582137%} PG{12.121212%} CVX{0.637959%} HD{10.207337%} MRK{7.814992%} KO{17.543860%} MCD{19.776715%} HON{0.318979%} IBM{0.159490%} TRV{1.275917%} ,
7,22548.27027,17085.30821,0.757721,15,AAPL{6.386555%} MSFT{0.336134%} UNH{0.168067%} JNJ{18.655462%} V{0.336134%} WMT{5.882353%} PG{10.084034%} CVX{0.672269%} HD{10.756303%} MRK{8.235294%} KO{18.487395%} MCD{18.151261%} HON{0.336134%} IBM{0.168067%} TRV{1.344538%} ,
8,22552.40561,17361.36506,0.769823,15,AAPL{5.601318%} MSFT{0.329489%} UNH{0.164745%} JNJ{18.286656%} V{0.329489%} WMT{5.766063%} PG{9.884679%} CVX{0.658979%} HD{10.543657%} MRK{8.072488%} KO{18.121911%} MCD{20.428336%} HON{0.329489%} IBM{0.164745%} TRV{1.317957%} ,
9,22576.70183,17505.93064,0.775398,14,AAPL{6.239737%} UNH{0.164204%} JNJ{18.226601%} V{0.328407%} WMT{5.747126%} PG{9.852217%} CVX{0.656814%} HD{10.509031%} MRK{8.045977%} KO{18.062397%} MCD{20.361248%} HON{0.328407%} IBM{0.164204%} TRV{1.313629%} ,
10,22642.67836,17508.80041,0.773265,14,AAPL{6.229508%} MSFT{0.327869%} UNH{0.163934%} JNJ{18.196721%} V{0.327869%} WMT{5.737705%} PG{9.836066%} CVX{0.655738%} HD{10.491803%} MRK{8.032787%} KO{18.032787%} MCD{20.327869%} HON{0.327869%} TRV{1.311475%} ,
11,22653.51588,17572.54624,0.775709,14,AAPL{6.260297%} MSFT{0.329489%} UNH{0.164745%} JNJ{18.286656%} V{0.329489%} WMT{5.766063%} PG{9.884679%} HD{10.543657%} MRK{8.072488%} KO{18.121911%} MCD{20.428336%} HON{0.329489%} IBM{0.164745%} TRV{1.317957%} ,
12,22687.05571,17704.70968,0.780388,14,AAPL{6.239737%} UNH{0.164204%} JNJ{18.226601%} V{0.328407%} WMT{5.747126%} PG{7.224959%} CVX{0.656814%} HD{10.509031%} MRK{8.045977%} KO{18.062397%} MCD{20.361248%} HON{0.328407%} IBM{0.164204%} TRV{3.940887%} ,
13,22753.18959,17707.22691,0.778231,14,AAPL{6.229508%} MSFT{0.327869%} UNH{0.163934%} JNJ{18.196721%} V{0.327869%} WMT{5.737705%} PG{7.213115%} CVX{0.655738%} HD{10.491803%} MRK{8.032787%} KO{18.032787%} MCD{20.327869%} HON{0.327869%} TRV{3.934426%} ,
14,22755.92217,17927.96179,0.787837,15,AAPL{5.676127%} MSFT{0.333890%} UNH{0.166945%} JNJ{18.530885%} V{0.333890%} WMT{7.178631%} PG{7.345576%} CVX{0.667780%} HD{10.684474%} MRK{8.180301%} KO{18.363940%} MCD{20.701169%} HON{0.333890%} IBM{0.166945%} TRV{1.335559%} ,
15,22761.64549,17946.05643,0.788434,15,AAPL{5.601318%} MSFT{0.329489%} UNH{0.164745%} JNJ{18.286656%} V{0.329489%} WMT{8.401977%} PG{7.248764%} CVX{0.658979%} HD{10.543657%} MRK{8.072488%} KO{18.121911%} MCD{20.428336%} HON{0.329489%} IBM{0.164745%} TRV{1.317957%} ,
16,22814.55825,17982.52903,0.788204,15,AAPL{5.911330%} MSFT{0.328407%} UNH{0.164204%} JNJ{18.226601%} V{0.328407%} WMT{8.374384%} PG{7.224959%} CVX{0.656814%} HD{10.509031%} MRK{8.045977%} KO{18.062397%} MCD{20.361248%} HON{0.328407%} IBM{0.164204%} TRV{1.313629%} ,
17,22843.38996,18088.65382,0.791855,14,AAPL{6.239737%} UNH{0.164204%} JNJ{18.226601%} V{0.328407%} WMT{8.374384%} PG{7.224959%} CVX{0.656814%} HD{10.509031%} MRK{8.045977%} KO{18.062397%} MCD{20.361248%} HON{0.328407%} IBM{0.164204%} TRV{1.313629%} ,
18,22868.67749,18157.23761,0.793978,14,AAPL{6.260297%} MSFT{0.329489%} UNH{0.164745%} JNJ{18.286656%} V{0.329489%} WMT{8.401977%} PG{7.248764%} HD{10.543657%} MRK{8.072488%} KO{18.121911%} MCD{20.428336%} HON{0.329489%} IBM{0.164745%} TRV{1.317957%} ,
19,22882.28234,18272.7716,0.798555,10,AAPL{10.317460%} JNJ{20.158730%} WMT{7.142857%} PG{10.952381%} HD{5.238095%} MRK{10.317460%} KO{16.507937%} MCD{17.619048%} HON{0.158730%} TRV{1.587302%} ,
20,22887.97806,18275.55779,0.798478,10,AAPL{10.869565%} JNJ{21.237458%} WMT{7.525084%} PG{11.538462%} HD{2.842809%} MRK{10.869565%} KO{17.391304%} MCD{15.886288%} HON{0.167224%} TRV{1.672241%} ,
21,22893.81415,18560.70818,0.81073,10,AAPL{9.922481%} JNJ{19.689922%} WMT{6.976744%} PG{10.697674%} HD{5.116279%} MRK{10.077519%} KO{16.124031%} MCD{19.689922%} HON{0.155039%} TRV{1.550388%} ,
22,22904.74157,18595.99654,0.811884,10,AAPL{10.586319%} JNJ{20.684039%} WMT{7.328990%} PG{11.237785%} HD{2.768730%} MRK{10.586319%} KO{16.938111%} MCD{18.078176%} HON{0.162866%} TRV{1.628664%} ,
23,22916.21197,18883.90442,0.824041,10,AAPL{10.174881%} JNJ{20.190779%} WMT{7.154213%} PG{10.969793%} HD{2.702703%} MRK{10.333863%} KO{16.534181%} MCD{20.190779%} HON{0.158983%} TRV{1.589825%} ,
24,22925.47639,18920.40132,0.8253,9,AAPL{10.333863%} JNJ{20.190779%} WMT{7.154213%} PG{10.969793%} HD{2.702703%} MRK{10.333863%} KO{16.534181%} MCD{20.190779%} TRV{1.589825%} ,
25,22944.74623,18945.4716,0.8257,10,AAPL{10.350318%} JNJ{20.222930%} WMT{7.165605%} PG{10.987261%} HD{2.707006%} MRK{10.350318%} KO{16.560510%} MCD{20.222930%} HON{0.159236%} TRV{1.273885%} ,
26,22985.19966,19083.00911,0.83023,10,AAPL{10.450161%} JNJ{20.418006%} WMT{7.234727%} PG{11.093248%} HD{2.733119%} MRK{10.450161%} KO{16.720257%} MCD{20.418006%} HON{0.160772%} TRV{0.321543%} ,
27,23037.26575,19254.95474,0.835818,10,AAPL{10.586319%} JNJ{20.684039%} WMT{7.328990%} PG{11.237785%} HD{1.465798%} MRK{10.586319%} KO{16.938111%} MCD{20.684039%} HON{0.162866%} TRV{0.325733%} ,
28,23064.68607,19678.28833,0.853178,8,AAPL{6.213592%} JNJ{20.000000%} WMT{6.990291%} PG{6.213592%} HD{6.407767%} MRK{8.155340%} KO{22.135922%} MCD{23.883495%} ,
29,23091.83389,19685.00413,0.852466,8,AAPL{6.387226%} JNJ{19.161677%} WMT{7.185629%} PG{6.387226%} HD{7.185629%} MRK{6.387226%} KO{22.355289%} MCD{24.950100%} ,
30,23110.48373,19851.57797,0.858986,8,AAPL{6.438632%} JNJ{19.315895%} WMT{6.841046%} PG{6.438632%} HD{6.438632%} MRK{7.243461%} KO{21.730382%} MCD{25.553320%} ,
31,23142.21805,19886.59303,0.859321,8,AAPL{9.467456%} JNJ{18.934911%} WMT{7.495069%} PG{9.467456%} HD{3.155819%} MRK{7.100592%} KO{19.329389%} MCD{25.049310%} ,
32,23199.5992,20092.0477,0.866052,8,AAPL{6.570842%} JNJ{19.712526%} WMT{7.802875%} PG{6.570842%} HD{4.928131%} MRK{7.392197%} KO{20.944559%} MCD{26.078029%} ,
33,23257.26846,20156.2624,0.866665,8,AAPL{9.619238%} JNJ{19.238477%} WMT{7.615230%} PG{8.016032%} HD{3.206413%} MRK{7.214429%} KO{20.440882%} MCD{24.649299%} ,
34,23267.54002,20197.83406,0.868069,8,AAPL{9.580838%} JNJ{19.161677%} WMT{7.584830%} PG{7.984032%} HD{3.193613%} MRK{7.185629%} KO{20.359281%} MCD{24.950100%} ,
35,23272.97906,20218.53034,0.868756,8,AAPL{9.561753%} JNJ{19.123506%} WMT{7.569721%} PG{7.968127%} HD{3.187251%} MRK{7.171315%} KO{20.318725%} MCD{25.099602%} ,
36,23276.7426,20245.51465,0.869774,8,AAPL{9.580838%} JNJ{19.161677%} WMT{7.584830%} PG{7.984032%} HD{3.193613%} MRK{7.185629%} KO{19.960080%} MCD{25.349301%} ,
37,23279.59267,20251.84286,0.86994,8,AAPL{9.619238%} JNJ{19.238477%} WMT{7.615230%} PG{8.016032%} HD{3.206413%} MRK{7.214429%} KO{19.639279%} MCD{25.450902%} ,
38,23285.96412,20302.5897,0.871881,8,AAPL{6.412826%} JNJ{20.240481%} WMT{7.615230%} PG{4.008016%} HD{6.613226%} MRK{7.615230%} KO{22.244489%} MCD{25.250501%} ,
39,23293.38132,20473.54967,0.878943,8,AAPL{8.213552%} JNJ{19.712526%} WMT{7.802875%} PG{6.570842%} HD{3.285421%} MRK{7.392197%} KO{20.944559%} MCD{26.078029%} ,
40,23388.56779,20505.38531,0.876727,8,AAPL{9.580838%} JNJ{20.758483%} WMT{7.584830%} PG{6.387226%} HD{3.193613%} MRK{7.185629%} KO{20.359281%} MCD{24.950100%} ,
41,23395.01343,20525.40037,0.877341,8,AAPL{9.561753%} JNJ{20.717131%} WMT{7.569721%} PG{6.374502%} HD{3.187251%} MRK{7.171315%} KO{20.318725%} MCD{25.099602%} ,
