After EL,,,Gbest ratio:,0.105656,#in front,4352
Non-Dominant Set,Risk,Profit,TrendRaio,# of Portfolio,Portfolio{%},
1,116384.7454,32.496847,0.000279,5,WMT{44.400000%} MRK{28.800000%} KO{12.800000%} MCD{13.600000%} AMGN{0.400000%} ,
2,116792.9146,79.312806,0.000679,4,WMT{40.606061%} MRK{38.787879%} KO{1.212121%} MCD{19.393939%} ,
3,116797.5904,150.586213,0.001289,5,WMT{45.054945%} PG{0.366300%} MRK{30.402930%} KO{11.721612%} MCD{12.454212%} ,
4,117102.6396,219.142181,0.001871,4,WMT{39.518900%} MRK{32.989691%} KO{5.498282%} MCD{21.993127%} ,
5,117115.2013,242.467215,0.00207,5,WMT{44.578313%} PG{0.401606%} MRK{28.514056%} KO{12.851406%} MCD{13.654618%} ,
6,117290.0094,315.706895,0.002692,5,WMT{45.454545%} PG{0.363636%} MRK{30.181818%} KO{11.636364%} MCD{12.363636%} ,
7,117525.2939,320.884397,0.00273,4,WMT{38.909091%} MRK{34.909091%} KO{2.909091%} MCD{23.272727%} ,
8,117537.3347,397.410728,0.003381,5,WMT{45.652174%} PG{0.362319%} MRK{30.072464%} KO{11.594203%} MCD{12.318841%} ,
9,117564.5025,430.978774,0.003666,5,WMT{45.121951%} MRK{27.642276%} KO{13.008130%} MCD{13.821138%} AMGN{0.406504%} ,
10,117590.9445,462.302477,0.003931,5,WMT{44.600939%} MRK{30.046948%} KO{9.389671%} MCD{15.023474%} WBA{0.938967%} ,
11,117619.7228,474.472419,0.004034,5,WMT{42.857143%} MRK{32.993197%} KO{5.782313%} MCD{17.687075%} WBA{0.680272%} ,
12,117694.6486,537.975035,0.004571,4,WMT{46.014493%} MRK{30.072464%} KO{11.594203%} MCD{12.318841%} ,
13,118009.6605,557.135216,0.004721,5,WMT{45.593870%} PG{0.383142%} MRK{28.735632%} KO{12.260536%} MCD{13.026820%} ,
14,118053.6733,568.880936,0.004819,5,WMT{46.014493%} PG{0.362319%} MRK{29.710145%} KO{11.594203%} MCD{12.318841%} ,
15,118176.2319,634.899009,0.005372,5,WMT{45.491803%} MRK{27.049180%} KO{13.114754%} MCD{13.934426%} AMGN{0.409836%} ,
16,118249.1482,676.42238,0.00572,4,WMT{40.740741%} MRK{32.323232%} KO{5.387205%} MCD{21.548822%} ,
17,118334.7156,712.226116,0.006019,5,WMT{45.023697%} MRK{30.331754%} KO{8.530806%} MCD{15.165877%} WBA{0.947867%} ,
18,118403.7472,725.887064,0.006131,5,WMT{45.023697%} MRK{31.279621%} KO{7.582938%} MCD{15.165877%} WBA{0.947867%} ,
19,118439.3129,750.920803,0.00634,4,WMT{40.939597%} MRK{32.214765%} KO{5.369128%} MCD{21.476510%} ,
20,118588.4939,752.468943,0.006345,5,WMT{45.238095%} MRK{30.476190%} KO{7.619048%} MCD{15.238095%} WBA{1.428571%} ,
21,118632.6816,824.840767,0.006953,4,WMT{41.137124%} MRK{32.107023%} KO{5.351171%} MCD{21.404682%} ,
22,118717.9214,839.010571,0.007067,5,WMT{45.238095%} MRK{30.476190%} KO{8.095238%} MCD{15.238095%} WBA{0.952381%} ,
23,118754.0963,846.00987,0.007124,5,WMT{45.238095%} MRK{30.952381%} KO{7.619048%} MCD{15.238095%} WBA{0.952381%} ,
24,118832.9001,851.797336,0.007168,5,WMT{45.679012%} MRK{26.337449%} KO{13.168724%} MCD{14.403292%} AMGN{0.411523%} ,
25,118937.7097,879.14534,0.007392,5,WMT{45.121951%} MRK{26.016260%} KO{13.008130%} MCD{15.447154%} AMGN{0.406504%} ,
26,118938.3016,885.417004,0.007444,5,WMT{41.639344%} MRK{31.803279%} KO{5.245902%} MCD{20.983607%} AMGN{0.327869%} ,
27,119017.0095,971.173446,0.00816,4,WMT{41.528239%} MRK{31.893688%} KO{5.315615%} MCD{21.262458%} ,
28,119119.6341,977.195439,0.008203,5,WMT{45.238095%} MRK{30.476190%} KO{7.619048%} MCD{15.714286%} WBA{0.952381%} ,
29,119133.5485,987.207197,0.008287,5,WMT{45.023697%} MRK{30.331754%} KO{7.582938%} MCD{16.113744%} WBA{0.947867%} ,
30,119166.9669,1031.62485,0.008657,4,WMT{41.776316%} MRK{31.907895%} KO{5.263158%} MCD{21.052632%} ,
31,119210.8243,1043.772292,0.008756,4,WMT{41.721854%} MRK{31.788079%} KO{5.298013%} MCD{21.192053%} ,
32,119296.1293,1045.736599,0.008766,5,WMT{43.778802%} MRK{29.493088%} KO{7.373272%} MCD{18.433180%} WBA{0.921659%} ,
33,119403.0181,1115.682881,0.009344,4,WMT{41.914191%} MRK{31.683168%} KO{5.280528%} MCD{21.122112%} ,
34,119708.6256,1118.833576,0.009346,5,WMT{42.222222%} MRK{28.444444%} KO{7.111111%} MCD{21.333333%} WBA{0.888889%} ,
35,119716.6971,1140.913543,0.00953,4,WMT{43.529412%} MRK{25.098039%} KO{12.549020%} MCD{18.823529%} ,
36,119726.6479,1187.684573,0.00992,4,WMT{41.258741%} MRK{33.566434%} KO{2.797203%} MCD{22.377622%} ,
37,119811.2467,1222.633434,0.010205,4,WMT{41.463415%} MRK{30.662021%} KO{5.574913%} MCD{22.299652%} ,
38,119925.017,1240.906318,0.010347,4,WMT{47.388060%} MRK{25.000000%} KO{14.925373%} MCD{12.686567%} ,
39,119928.4382,1263.230655,0.010533,4,WMT{41.463415%} MRK{33.449477%} KO{2.787456%} MCD{22.299652%} ,
40,119954.1804,1284.443002,0.010708,4,WMT{47.388060%} MRK{27.985075%} KO{11.940299%} MCD{12.686567%} ,
41,120229.1746,1303.714944,0.010844,3,WMT{41.463415%} MRK{36.236934%} MCD{22.299652%} ,
42,120229.9911,1316.8337,0.010953,5,WMT{41.979522%} MRK{33.105802%} KO{2.730375%} MCD{21.843003%} AMGN{0.341297%} ,
43,120241.9339,1343.178025,0.011171,4,WMT{41.218638%} MRK{34.408602%} KO{1.433692%} MCD{22.939068%} ,
44,120330.7788,1412.495572,0.011738,4,WMT{41.868512%} MRK{33.217993%} KO{2.768166%} MCD{22.145329%} ,
45,120533.6862,1486.504071,0.012333,4,WMT{42.068966%} MRK{33.103448%} KO{2.758621%} MCD{22.068966%} ,
46,120597.8064,1520.010148,0.012604,4,WMT{42.268041%} MRK{30.240550%} KO{5.498282%} MCD{21.993127%} ,
47,120626.1542,1524.10026,0.012635,4,WMT{42.600897%} MRK{28.699552%} KO{7.174888%} MCD{21.524664%} ,
48,120736.1003,1560.103075,0.012922,4,WMT{42.268041%} MRK{32.989691%} KO{2.749141%} MCD{21.993127%} ,
49,120846.009,1585.782241,0.013122,4,WMT{42.049470%} MRK{29.681979%} KO{5.653710%} MCD{22.614841%} ,
50,120938.4128,1633.05042,0.013503,4,WMT{42.465753%} MRK{32.876712%} KO{2.739726%} MCD{21.917808%} ,
51,120992.1967,1665.708571,0.013767,4,WMT{42.662116%} MRK{30.034130%} KO{5.460751%} MCD{21.843003%} ,
52,121140.6511,1705.468439,0.014078,4,WMT{42.662116%} MRK{32.764505%} KO{2.730375%} MCD{21.843003%} ,
53,121188.858,1737.891773,0.01434,4,WMT{42.857143%} MRK{29.931973%} KO{5.442177%} MCD{21.768707%} ,
54,121291.1066,1759.913772,0.01451,4,WMT{42.905405%} MRK{32.770270%} KO{2.702703%} MCD{21.621622%} ,
55,121342.4646,1777.364029,0.014648,4,WMT{42.857143%} MRK{32.653061%} KO{2.721088%} MCD{21.768707%} ,
56,121385.3996,1809.423316,0.014906,4,WMT{43.050847%} MRK{29.830508%} KO{5.423729%} MCD{21.694915%} ,
57,121543.6596,1848.850124,0.015211,4,WMT{43.050847%} MRK{32.542373%} KO{2.711864%} MCD{21.694915%} ,
58,121640.2868,1882.193041,0.015473,4,WMT{42.857143%} MRK{29.268293%} KO{5.574913%} MCD{22.299652%} ,
59,121777.6194,1909.826645,0.015683,5,WMT{45.323741%} MRK{29.136691%} KO{6.115108%} MCD{18.705036%} WBA{0.719424%} ,
60,121893.727,1943.024259,0.01594,4,WMT{42.857143%} MRK{33.449477%} KO{1.393728%} MCD{22.299652%} ,
61,121922.9468,1959.255349,0.01607,4,WMT{42.652330%} MRK{28.673835%} KO{5.734767%} MCD{22.939068%} ,
62,121964.177,1963.279203,0.016097,4,WMT{42.500000%} MRK{28.571429%} KO{5.714286%} MCD{23.214286%} ,
63,122007.0379,1967.40659,0.016125,4,WMT{42.348754%} MRK{28.469751%} KO{5.693950%} MCD{23.487544%} ,
64,122037.4048,2007.254678,0.016448,4,WMT{43.252595%} MRK{27.681661%} KO{6.920415%} MCD{22.145329%} ,
65,122037.6555,2027.459523,0.016613,4,WMT{43.252595%} MRK{29.065744%} KO{5.536332%} MCD{22.145329%} ,
66,122178.7205,2056.97376,0.016836,4,WMT{43.157895%} MRK{28.070175%} KO{6.315789%} MCD{22.456140%} ,
67,122179.1818,2067.178097,0.016919,4,WMT{43.157895%} MRK{28.771930%} KO{5.614035%} MCD{22.456140%} ,
68,122235.2463,2079.35675,0.017011,4,WMT{43.448276%} MRK{27.586207%} KO{6.896552%} MCD{22.068966%} ,
69,122238.8688,2099.353174,0.017174,4,WMT{43.448276%} MRK{28.965517%} KO{5.517241%} MCD{22.068966%} ,
70,122356.1989,2107.207043,0.017222,4,WMT{47.388060%} MRK{25.000000%} KO{11.940299%} MCD{15.671642%} ,
71,122430.051,2117.028457,0.017292,4,WMT{46.067416%} MRK{23.970037%} KO{11.985019%} MCD{17.977528%} ,
72,122431.8867,2150.667031,0.017566,4,WMT{43.642612%} MRK{27.491409%} KO{6.872852%} MCD{21.993127%} ,
73,122438.3563,2170.713494,0.017729,4,WMT{43.642612%} MRK{28.865979%} KO{5.498282%} MCD{21.993127%} ,
74,122574.5849,2201.98238,0.017964,4,WMT{43.554007%} MRK{27.874564%} KO{6.271777%} MCD{22.299652%} ,
75,122578.4802,2211.978297,0.018045,4,WMT{43.554007%} MRK{28.571429%} KO{5.574913%} MCD{22.299652%} ,
76,122720.3818,2230.723654,0.018177,4,WMT{43.642612%} MRK{32.989691%} KO{1.374570%} MCD{21.993127%} ,
77,122726.7421,2254.607605,0.018371,4,WMT{43.462898%} MRK{28.268551%} KO{5.653710%} MCD{22.614841%} ,
78,122758.9007,2257.659046,0.018391,4,WMT{43.309859%} MRK{28.169014%} KO{5.633803%} MCD{22.887324%} ,
79,122774.4055,2273.741649,0.01852,4,WMT{43.750000%} MRK{27.777778%} KO{6.250000%} MCD{22.222222%} ,
80,122779.6423,2283.819052,0.018601,4,WMT{43.750000%} MRK{28.472222%} KO{5.555556%} MCD{22.222222%} ,
81,122850.2245,2300.308849,0.018724,4,WMT{43.706294%} MRK{27.972028%} KO{5.944056%} MCD{22.377622%} ,
82,122853.0338,2305.33068,0.018765,4,WMT{43.706294%} MRK{28.321678%} KO{5.594406%} MCD{22.377622%} ,
83,122944.2929,2308.524612,0.018777,5,WMT{43.902439%} MRK{27.874564%} KO{5.574913%} MCD{22.299652%} WBA{0.348432%} ,
84,122971.2074,2344.801758,0.019068,4,WMT{43.944637%} MRK{27.681661%} KO{6.228374%} MCD{22.145329%} ,
85,122977.7714,2354.960646,0.019149,4,WMT{43.944637%} MRK{28.373702%} KO{5.536332%} MCD{22.145329%} ,
86,123048.8199,2371.923981,0.019276,4,WMT{43.902439%} MRK{27.874564%} KO{5.923345%} MCD{22.299652%} ,
87,123052.507,2376.865473,0.019316,4,WMT{43.902439%} MRK{28.222997%} KO{5.574913%} MCD{22.299652%} ,
